episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-15.837142857142858,1.0,9
1,0,3,0,-16.65714285714286,0.9992083333333334,20
2,0,2,0,-13.570714285714285,0.9984166666666666,32
3,0,3,0,-13.331666666666667,0.997625,38
4,0,2,0,-15.5,0.9968333333333333,44
5,0,4,0,-9.651666666666667,0.9960416666666667,49
6,0,2,0,-14.542142857142856,0.99525,56
7,0,2,0,-13.85,0.9944583333333333,62
8,0,2,0,-14.268809523809523,0.9936666666666667,70
9,0,3,0,-11.998333333333331,0.992875,75
10,0,3,0,-18.182142857142857,0.9920833333333333,87
11,0,3,0,-13.499880952380952,0.9912916666666667,95
12,0,2,0,-22.085714285714285,0.9905,109
13,0,3,0,-13.5,0.9897083333333333,115
14,0,1,0,-15.307142857142857,0.9889166666666667,122
15,0,4,0,-14.757142857142858,0.988125,135
16,0,4,0,-25.722142857142856,0.9873333333333333,163
17,0,3,0,-13.682142857142857,0.9865416666666667,171
18,0,2,0,-15.089880952380952,0.98575,181
19,0,3,0,-13.246666666666666,0.9849583333333334,187
20,0,2,0,-13.519642857142857,0.9841666666666666,195
21,0,4,0,-10.998333333333331,0.983375,200
22,0,3,0,-19.78988095238095,0.9825833333333334,218
23,0,3,0,-11.75,0.9817916666666666,224
24,0,4,0,-16.182142857142857,0.981,236
25,0,1,0,-13.443333333333333,0.9802083333333333,241
26,0,4,0,-7.345714285714285,0.9794166666666667,248
27,0,3,0,-12.346666666666668,0.978625,254
28,0,2,0,-12.583214285714284,0.9778333333333333,262
29,0,3,0,-11.198333333333334,0.9770416666666667,267
30,0,3,0,-14.857142857142858,0.97625,276
31,0,4,0,-11.331666666666667,0.9754583333333333,282
32,0,2,0,-19.62630952380952,0.9746666666666667,294
33,0,2,0,-15.872142857142855,0.973875,303
34,0,4,0,-7.851666666666667,0.9730833333333333,308
35,0,4,0,-25.769642857142856,0.9722916666666667,328
36,0,0,0,-25.382380952380952,0.9715,350
37,0,2,0,-13.651666666666667,0.9707083333333333,355
38,0,3,0,-12.431666666666667,0.9699166666666666,361
39,0,2,0,-15.348214285714285,0.969125,369
40,0,3,0,-13.017142857142858,0.9683333333333334,377
41,0,2,0,-13.998333333333331,0.9675416666666666,382
42,0,3,0,-19.927142857142858,0.96675,400
43,0,2,0,-26.377380952380953,0.9659583333333334,423
44,0,2,0,-17.643809523809523,0.9651666666666666,435
45,0,1,0,-16.217142857142854,0.964375,442
46,0,2,0,-13.606666666666666,0.9635833333333333,447
47,0,3,0,-13.817142857142857,0.9627916666666667,455
48,0,3,0,-10.751666666666667,0.962,460
49,0,2,0,-11.120952380952382,0.9612083333333333,468
50,0,2,0,-17.292142857142856,0.9604166666666667,477
51,0,4,0,-20.482142857142858,0.959625,493
52,0,2,0,-11.875,0.9588333333333333,499
53,0,4,0,-9.098333333333333,0.9580416666666667,504
54,0,3,0,-13.039880952380951,0.95725,512
55,0,3,0,-13.703809523809523,0.9564583333333333,519
56,0,0,0,-29.05988095238095,0.9556666666666667,537
57,0,2,0,-10.666666666666666,0.954875,543
58,0,3,0,-12.098333333333333,0.9540833333333334,548
59,0,2,0,-12.751666666666665,0.9532916666666666,553
60,0,3,0,-12.216666666666665,0.9525,559
61,0,2,0,-19.003809523809522,0.9517083333333334,571
62,0,2,0,-16.582142857142856,0.9509166666666666,579
63,0,1,0,-24.399642857142855,0.950125,593
64,0,3,0,-12.236666666666666,0.9493333333333334,599
65,0,6,0,-8.627380952380951,0.9485416666666666,611
66,0,3,0,-26.879642857142855,0.94775,629
67,0,2,0,-13.75,0.9469583333333333,635
68,0,2,0,-25.244642857142857,0.9461666666666667,652
69,0,3,0,-20.266309523809525,0.945375,666
70,0,2,0,-19.417142857142856,0.9445833333333333,678
71,0,3,0,-21.710714285714285,0.9437916666666667,697
