episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,1,0,-16.367142857142856,1.0,7
1,0,3,0,-12.998333333333331,0.9992083333333334,12
2,0,1,0,-23.404642857142854,0.9984166666666666,27
3,0,3,0,-13.207142857142857,0.997625,34
4,0,3,0,-10.85,0.9968333333333333,40
5,0,2,0,-17.332142857142856,0.9960416666666667,50
6,0,2,0,-18.241309523809523,0.99525,61
7,0,4,0,-9.336666666666666,0.9944583333333333,67
8,0,2,0,-13.651666666666667,0.9936666666666667,72
9,0,3,0,-15.092142857142857,0.992875,81
10,0,3,0,-11.013333333333334,0.9920833333333333,86
11,0,3,0,-11.651666666666667,0.9912916666666667,91
12,0,3,0,-13.052380952380952,0.9905,101
13,0,3,0,-30.846309523809524,0.9897083333333333,125
14,0,1,0,-22.343809523809522,0.9889166666666667,138
15,0,2,0,-16.582142857142856,0.988125,146
16,0,2,0,-20.294642857142858,0.9873333333333333,160
17,0,4,0,-21.393809523809523,0.9865416666666667,179
18,0,3,0,-12.803809523809523,0.98575,186
19,0,4,0,-8.462380952380952,0.9849583333333334,195
20,0,5,0,-28.088809523809523,0.9841666666666666,222
21,0,4,0,-10.098333333333333,0.983375,227
22,0,2,0,-12.198333333333334,0.9825833333333334,232
23,0,4,0,-30.454642857142858,0.9817916666666666,259
24,0,4,0,-9.852380952380951,0.981,266
25,0,4,0,-9.998333333333331,0.9802083333333333,271
26,0,2,0,-15.107142857142858,0.9794166666666667,278
27,0,2,0,-28.09488095238095,0.978625,303
28,0,2,0,-20.056309523809524,0.9778333333333333,314
29,0,4,0,-9.913333333333334,0.9770416666666667,319
30,0,3,0,-16.718809523809526,0.97625,329
31,0,2,0,-18.66357142857143,0.9754583333333333,338
32,0,2,0,-23.94464285714286,0.9746666666666667,353
33,0,2,0,-15.342142857142857,0.973875,360
34,0,2,0,-18.453809523809525,0.9730833333333333,369
35,0,3,0,-13.11357142857143,0.9722916666666667,376
36,0,2,0,-13.651666666666667,0.9715,381
37,0,3,0,-12.957142857142857,0.9707083333333333,388
38,0,1,0,-14.475,0.9699166666666666,394
39,0,2,0,-22.79380952380952,0.969125,409
40,0,2,0,-16.817142857142855,0.9683333333333334,417
41,0,3,0,-11.803333333333333,0.9675416666666666,422
42,0,3,0,-12.932142857142857,0.96675,431
43,0,4,0,-8.903333333333332,0.9659583333333334,436
