episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,3,0,-11.803333333333333,1.0,5
1,0,4,0,-9.651666666666667,0.9996875,10
2,0,3,0,-14.013571428571428,0.999375,17
3,0,3,0,-28.093809523809526,0.9990625,36
4,0,3,0,-38.35464285714286,0.99875,69
5,0,1,0,-15.307142857142857,0.9984375,76
6,0,2,0,-17.896309523809524,0.998125,87
7,0,2,0,-13.651666666666667,0.9978125,92
8,0,1,0,-19.65714285714286,0.9975,103
9,0,4,0,-9.651666666666667,0.9971875,108
10,0,2,0,-16.013571428571428,0.996875,115
11,0,2,0,-16.92607142857143,0.9965625,127
12,0,2,0,-14.998333333333331,0.99625,132
13,0,4,0,-9.913333333333334,0.9959375,137
14,0,3,0,-14.107142857142858,0.995625,144
15,0,3,0,-19.432142857142857,0.9953125,156
16,0,1,0,-15.413333333333334,0.995,161
17,0,3,0,-12.957142857142857,0.9946875,168
18,0,2,0,-20.11488095238095,0.994375,181
19,0,1,0,-15.521666666666667,0.9940625,187
20,0,2,0,-17.81357142857143,0.99375,194
21,0,1,0,-22.357142857142858,0.9934375,204
22,0,1,0,-12.992380952380952,0.993125,211
23,0,3,0,-13.582142857142857,0.9928125,219
24,0,3,0,-13.432142857142857,0.9925,229
25,0,5,0,-12.820714285714287,0.9921875,243
26,0,5,0,-9.970714285714285,0.991875,253
27,0,2,0,-23.378809523809522,0.9915625,269
28,0,3,0,-17.632142857142856,0.99125,281
29,0,3,0,-11.651666666666667,0.9909375,286
30,0,3,0,-12.957142857142857,0.990625,293
31,0,2,0,-13.606666666666666,0.9903125,298
32,0,2,0,-13.446666666666667,0.99,304
33,0,1,0,-22.693809523809524,0.9896875,316
34,0,2,0,-12.85,0.989375,322
35,0,3,0,-12.346666666666668,0.9890625,328
36,0,4,0,-22.854642857142856,0.98875,347
37,0,3,0,-14.068809523809524,0.9884375,355
38,0,3,0,-13.442142857142857,0.988125,362
39,0,3,0,-13.331666666666667,0.9878125,368
40,0,3,0,-14.399999999999999,0.9875,374
41,0,1,0,-19.117142857142856,0.9871875,386
42,0,2,0,-18.192142857142855,0.986875,395
43,0,4,0,-12.688809523809523,0.9865625,402
44,0,3,0,-13.682142857142857,0.98625,410
45,0,3,0,-16.044642857142858,0.9859375,420
46,0,4,0,-9.651666666666667,0.985625,425
47,0,2,0,-19.457142857142856,0.9853125,435
48,0,5,0,-19.099642857142857,0.985,457
49,0,3,0,-12.998333333333331,0.9846875,462
50,0,3,0,-10.85,0.984375,468
51,0,4,0,-29.182142857142857,0.9840625,493
52,0,3,0,-11.651666666666667,0.98375,498
53,0,3,0,-11.198333333333334,0.9834375,503
54,0,1,0,-15.606666666666666,0.983125,509
55,0,3,0,-12.107142857142858,0.9828125,516
56,0,2,0,-16.034880952380952,0.9825,527
57,0,0,0,-26.703809523809525,0.9821875,543
58,0,1,0,-28.90488095238095,0.981875,564
59,0,3,0,-16.729642857142856,0.9815625,574
60,0,4,0,-21.206309523809523,0.98125,590
61,0,3,0,-13.363809523809524,0.9809375,598
62,0,4,0,-9.336666666666666,0.980625,604
63,0,2,0,-14.236666666666666,0.9803125,610
64,0,2,0,-26.04380952380952,0.98,630
65,0,4,0,-9.651666666666667,0.9796875,635
66,0,4,0,-8.003333333333334,0.979375,640
67,0,3,0,-12.307142857142857,0.9790625,647
68,0,4,0,-14.418214285714287,0.97875,660
69,0,3,0,-14.152380952380952,0.9784375,670
70,0,4,0,-10.431666666666667,0.978125,676
71,0,3,0,-11.600000000000001,0.9778125,682
72,0,3,0,-18.484642857142855,0.9775,698
73,0,1,0,-17.452142857142857,0.9771875,705
74,0,6,0,-26.62071428571429,0.976875,737
75,0,2,0,-12.838333333333333,0.9765625,742
76,0,1,0,-20.00738095238095,0.97625,754
77,0,2,0,-21.604642857142856,0.9759375,766
78,0,3,0,-19.78857142857143,0.975625,778
79,0,3,0,-14.382142857142856,0.9753125,790
80,0,4,0,-15.417142857142856,0.975,802
