episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,3,0,-20.40714285714286,1.0,15
1,1,5,0,-29.419642857142854,0.9992083333333334,46
2,0,3,0,-14.107142857142858,0.9984166666666666,53
3,0,4,0,-23.74214285714286,0.997625,74
4,0,3,0,-11.542142857142856,0.9968333333333333,81
5,0,4,0,-13.874880952380952,0.9960416666666667,93
6,0,4,0,-11.246666666666666,0.99525,99
7,0,4,0,-33.379642857142855,0.9944583333333333,129
8,0,4,0,-11.292142857142856,0.9936666666666667,138
9,0,4,0,-11.499999999999998,0.992875,144
10,0,4,0,-18.85345238095238,0.9920833333333333,163
11,0,3,0,-15.757142857142856,0.9912916666666667,176
12,0,3,0,-13.5,0.9905,182
13,0,1,0,-28.779642857142854,0.9897083333333333,199
14,0,3,0,-15.868809523809524,0.9889166666666667,207
15,0,3,0,-12.75,0.988125,213
16,0,6,0,-11.870119047619047,0.9873333333333333,229
17,0,5,0,-22.523809523809526,0.9865416666666667,247
18,0,2,0,-12.775,0.98575,253
19,0,4,0,-8.751666666666667,0.9849583333333334,258
20,0,3,0,-13.935714285714285,0.9841666666666666,267
21,0,1,0,-25.182142857142857,0.983375,281
22,0,2,0,-13.803333333333333,0.9825833333333334,286
23,0,2,0,-15.5,0.9817916666666666,292
24,0,3,0,-18.84130952380952,0.981,304
25,0,3,0,-11.998333333333331,0.9802083333333333,309
26,0,3,0,-20.299642857142857,0.9794166666666667,323
27,0,7,0,-16.080714285714286,0.978625,347
28,0,3,0,-11.898333333333333,0.9778333333333333,352
29,0,3,0,-27.911071428571425,0.9770416666666667,371
30,0,2,0,-14.957142857142857,0.97625,380
31,0,2,0,-14.75,0.9754583333333333,386
32,0,3,0,-16.557142857142857,0.9746666666666667,399
33,0,2,0,-15.532380952380953,0.973875,408
34,0,3,0,-11.651666666666667,0.9730833333333333,413
35,0,3,0,-13.029880952380953,0.9722916666666667,423
36,0,4,0,-10.098333333333333,0.9715,428
37,0,2,0,-13.111666666666666,0.9707083333333333,434
38,0,2,0,-15.477142857142855,0.9699166666666666,442
39,0,4,0,-13.336071428571428,0.969125,450
40,0,3,0,-26.002380952380953,0.9683333333333334,473
41,0,3,0,-17.708571428571428,0.9675416666666666,484
42,0,3,0,-42.29464285714286,0.96675,519
43,0,3,0,-14.717142857142857,0.9659583333333334,527
44,0,4,0,-11.246666666666666,0.9651666666666666,533
45,0,3,0,-13.671309523809525,0.964375,543
46,0,4,0,-10.431666666666667,0.9635833333333333,549
47,0,2,0,-17.36488095238095,0.9627916666666667,560
48,0,3,0,-11.75,0.962,566
49,0,3,0,-12.45238095238095,0.9612083333333333,575
50,0,2,0,-14.194880952380952,0.9604166666666667,583
51,0,4,0,-11.113571428571428,0.959625,590
52,0,3,0,-11.230952380952381,0.9588333333333333,598
53,0,4,0,-8.751666666666667,0.9580416666666667,603
54,0,2,0,-14.682142857142857,0.95725,611
55,0,2,0,-12.706666666666667,0.9564583333333333,616
56,0,1,0,-16.377142857142857,0.9556666666666667,624
57,0,5,0,-21.47964285714286,0.954875,641
58,0,3,0,-20.382142857142856,0.9540833333333334,658
