episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-20.368809523809524,1.0,12
1,0,3,0,-18.667142857142856,0.999703125,25
2,0,2,0,-27.354642857142856,0.99940625,41
3,0,3,0,-10.85,0.999109375,47
4,0,2,0,-42.12321428571429,0.9988125,85
5,0,3,0,-14.741309523809523,0.998515625,95
6,0,4,0,-10.236666666666666,0.99821875,101
7,0,2,0,-18.73988095238095,0.997921875,113
8,0,3,0,-10.751666666666667,0.997625,118
9,0,3,0,-23.790952380952383,0.997328125,137
10,0,3,0,-27.267142857142858,0.99703125,160
11,0,2,0,-15.057380952380953,0.996734375,167
12,0,3,0,-11.894642857142857,0.9964375,176
13,0,2,0,-15.582142857142857,0.996140625,184
14,0,4,0,-11.467380952380953,0.99584375,193
15,0,3,0,-21.83904761904762,0.995546875,207
16,0,3,0,-26.527142857142856,0.99525,232
17,0,4,0,-7.851666666666667,0.994953125,237
18,0,1,0,-17.810714285714283,0.99465625,246
19,0,1,0,-23.96964285714286,0.994359375,259
20,0,2,0,-16.068809523809524,0.9940625,267
21,0,3,0,-15.733571428571427,0.993765625,276
22,0,3,0,-26.582142857142856,0.99346875,294
23,0,3,0,-23.981309523809525,0.993171875,312
24,0,4,0,-9.803333333333333,0.992875,317
25,0,4,0,-20.183214285714286,0.992578125,332
26,0,4,0,-8.751666666666665,0.99228125,337
27,0,2,0,-13.75,0.991984375,343
28,0,2,0,-13.606666666666666,0.9916875,348
29,0,3,0,-11.998333333333331,0.991390625,353
30,0,0,0,-18.899642857142858,0.99109375,362
31,0,2,0,-23.442142857142855,0.990796875,377
32,0,4,0,-8.903333333333332,0.9905,382
33,0,3,0,-13.246666666666666,0.990203125,388
34,0,3,0,-11.600000000000001,0.98990625,394
35,0,2,0,-16.04738095238095,0.989609375,404
36,0,3,0,-20.006309523809524,0.9893125,417
37,0,2,0,-12.7,0.989015625,423
38,0,4,0,-9.803333333333333,0.98871875,428
39,0,4,0,-8.903333333333332,0.988421875,433
