episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-14.207142857142857,1.0,7
1,0,2,0,-30.895714285714284,0.9992083333333334,37
2,0,5,0,-7.209880952380953,0.9984166666666666,45
3,0,3,0,-13.107142857142858,0.997625,52
4,0,3,0,-18.08607142857143,0.9968333333333333,62
5,0,3,0,-26.146547619047617,0.9960416666666667,88
6,0,3,0,-20.419642857142854,0.99525,105
7,0,3,0,-17.347142857142856,0.9944583333333333,115
8,0,4,0,-18.72714285714286,0.9936666666666667,129
9,0,3,0,-12.600000000000001,0.992875,135
10,0,7,0,-17.092142857142854,0.9920833333333333,155
11,0,3,0,-15.063809523809523,0.9912916666666667,167
12,0,3,0,-13.107142857142858,0.9905,174
13,0,2,0,-15.267142857142858,0.9897083333333333,181
14,0,3,0,-13.152380952380952,0.9889166666666667,191
15,0,2,0,-14.998333333333331,0.988125,196
16,0,3,0,-19.207142857142856,0.9873333333333333,208
17,0,4,0,-10.932142857142857,0.9865416666666667,217
18,0,1,0,-17.017142857142858,0.98575,224
19,0,3,0,-21.103809523809524,0.9849583333333334,242
20,1,5,0,-43.104880952380945,0.9841666666666666,286
21,0,2,0,-20.566309523809522,0.983375,300
22,0,4,0,-9.651666666666667,0.9825833333333334,305
23,0,4,0,-19.995714285714286,0.9817916666666666,325
24,0,2,0,-22.618809523809524,0.981,343
25,0,2,0,-11.95,0.9802083333333333,349
26,0,3,0,-15.012380952380951,0.9794166666666667,361
27,0,4,0,-19.11738095238095,0.978625,374
28,0,5,0,-26.59130952380952,0.9778333333333333,396
29,0,4,0,-9.913333333333334,0.9770416666666667,401
30,0,3,0,-10.751666666666665,0.97625,406
31,0,3,0,-12.998333333333331,0.9754583333333333,411
32,0,3,0,-12.207142857142857,0.9746666666666667,418
33,0,3,0,-17.894642857142856,0.973875,430
34,0,3,0,-14.107142857142858,0.9730833333333333,437
35,0,3,0,-12.75,0.9722916666666667,443
36,0,3,0,-14.688809523809523,0.9715,450
37,0,3,0,-12.346666666666668,0.9707083333333333,456
38,0,2,0,-18.36714285714286,0.9699166666666666,467
39,0,2,0,-20.99738095238095,0.969125,481
40,0,2,0,-15.342142857142857,0.9683333333333334,488
41,0,3,0,-13.342142857142857,0.9675416666666666,495
42,0,2,0,-15.857142857142858,0.96675,502
43,0,2,0,-21.993809523809524,0.9659583333333334,518
44,0,3,0,-17.416309523809524,0.9651666666666666,530
45,0,4,0,-10.998333333333331,0.964375,535
46,0,3,0,-14.443809523809524,0.9635833333333333,544
47,0,2,0,-16.417142857142856,0.9627916666666667,556
48,0,3,0,-15.232142857142858,0.962,564
49,0,3,0,-13.793809523809525,0.9612083333333333,574
50,0,2,0,-14.40845238095238,0.9604166666666667,584
51,0,3,0,-20.332142857142856,0.959625,596
52,0,4,0,-8.003333333333332,0.9588333333333333,601
53,0,5,0,-9.149047619047618,0.9580416666666667,610
54,0,4,0,-9.651666666666667,0.95725,615
55,0,4,0,-8.307142857142857,0.9564583333333333,622
56,0,4,0,-8.751666666666665,0.9556666666666667,627
57,0,3,0,-18.388809523809524,0.954875,638
58,0,3,0,-13.857142857142858,0.9540833333333334,645
59,0,2,0,-17.443809523809524,0.9532916666666666,654
60,0,4,0,-22.631309523809524,0.9525,676
61,0,3,0,-10.7,0.9517083333333334,682
62,0,0,0,-19.267142857142858,0.9509166666666666,689
63,0,2,0,-13.773333333333333,0.950125,694
64,0,3,0,-11.998333333333331,0.9493333333333334,699
65,0,3,0,-11.651666666666667,0.9485416666666666,704
66,0,2,0,-21.337380952380954,0.94775,718
67,0,2,0,-13.651666666666667,0.9469583333333333,723
68,0,3,0,-12.098333333333333,0.9461666666666667,728
69,0,3,0,-12.207142857142857,0.945375,735
70,0,3,0,-25.823214285714283,0.9445833333333333,758
71,0,4,0,-9.913333333333334,0.9437916666666667,763
72,0,1,0,-15.774999999999999,0.9430000000000001,769
73,0,3,0,-10.198333333333334,0.9422083333333333,774
74,0,3,0,-12.75,0.9414166666666667,780
75,0,1,0,-25.232142857142858,0.940625,792
76,0,3,0,-16.928809523809523,0.9398333333333333,802
77,0,6,0,-20.664047619047622,0.9390416666666667,824
78,0,4,0,-14.188571428571427,0.93825,832
79,0,1,0,-14.246666666666666,0.9374583333333333,837
80,0,3,0,-11.913333333333334,0.9366666666666666,842
81,0,2,0,-17.88511904761905,0.935875,857
82,0,0,0,-19.322380952380954,0.9350833333333334,869
83,0,3,0,-18.15714285714286,0.9342916666666666,887
84,0,3,0,-13.136666666666667,0.9335,893
85,0,1,0,-17.331666666666667,0.9327083333333334,899
86,0,3,0,-12.236666666666666,0.9319166666666667,905
87,0,2,0,-16.107142857142858,0.931125,912
88,0,3,0,-10.436666666666666,0.9303333333333333,918
89,0,2,0,-13.85,0.9295416666666667,924
90,0,5,0,-13.845714285714285,0.92875,936
91,0,2,0,-17.857142857142858,0.9279583333333333,945
92,0,3,0,-18.879642857142855,0.9271666666666667,959
93,0,2,0,-20.38130952380952,0.926375,974
94,0,3,0,-13.937142857142856,0.9255833333333333,983
95,0,2,0,-15.968809523809524,0.9247916666666667,991
96,0,1,0,-15.75,0.924,997
97,0,2,0,-22.667380952380952,0.9232083333333333,1013
98,0,4,0,-11.5,0.9224166666666667,1019
99,0,2,0,-31.957142857142856,0.921625,1043
100,0,3,0,-12.207142857142857,0.9208333333333334,1050
101,0,1,0,-17.442142857142855,0.9200416666666666,1057
102,0,1,0,-28.244642857142857,0.91925,1083
103,0,3,0,-29.21630952380952,0.9184583333333334,1109
104,0,3,0,-13.91357142857143,0.9176666666666666,1116
105,0,3,0,-13.817142857142857,0.916875,1124
106,0,2,0,-19.792142857142856,0.9160833333333334,1137
107,0,3,0,-14.879642857142857,0.9152916666666666,1148
108,0,2,0,-17.829642857142858,0.9145,1158
109,0,3,0,-12.216666666666665,0.9137083333333333,1164
110,0,3,0,-10.85,0.9129166666666667,1170
111,0,4,0,-18.90380952380952,0.912125,1185
112,0,3,0,-14.817142857142857,0.9113333333333333,1193
113,0,3,0,-12.236666666666666,0.9105416666666667,1199
114,0,3,0,-18.744642857142857,0.9097500000000001,1216
115,0,4,0,-28.45107142857143,0.9089583333333333,1238
116,0,3,0,-13.057142857142857,0.9081666666666667,1247
117,0,3,0,-21.803809523809523,0.907375,1262
118,0,3,0,-10.903333333333332,0.9065833333333333,1267
119,0,2,0,-23.210714285714282,0.9057916666666667,1283
120,0,4,0,-10.998333333333331,0.905,1288
121,0,2,0,-14.424880952380953,0.9042083333333333,1298
122,0,6,0,-33.71380952380953,0.9034166666666666,1330
123,0,1,0,-36.15095238095238,0.902625,1365
124,0,4,0,-9.013333333333334,0.9018333333333334,1370
125,0,2,0,-17.818809523809524,0.9010416666666666,1380
126,0,4,0,-13.917142857142856,0.90025,1391
127,0,2,0,-16.332142857142856,0.8994583333333334,1401
128,0,3,0,-11.516666666666666,0.8986666666666667,1407
129,0,1,0,-20.934642857142855,0.897875,1420
130,0,1,0,-16.897380952380953,0.8970833333333333,1433
131,0,3,0,-21.769642857142856,0.8962916666666667,1446
132,0,4,0,-14.349880952380952,0.8955,1459
133,0,3,0,-10.521666666666667,0.8947083333333333,1464
134,0,3,0,-17.898214285714285,0.8939166666666667,1479
135,0,4,0,-7.851666666666667,0.893125,1484
136,0,3,0,-10.85,0.8923333333333333,1490
137,0,1,0,-23.242380952380948,0.8915416666666667,1505
138,0,4,0,-9.651666666666667,0.89075,1510
139,0,3,0,-10.751666666666667,0.8899583333333333,1515
140,0,4,0,-13.842380952380951,0.8891666666666667,1525
141,0,3,0,-16.818809523809524,0.888375,1535
142,0,3,0,-11.446666666666667,0.8875833333333334,1541
143,0,3,0,-14.717142857142857,0.8867916666666666,1549
144,0,3,0,-19.401309523809523,0.886,1562
145,0,3,0,-11.651666666666667,0.8852083333333334,1567
146,0,3,0,-27.582380952380955,0.8844166666666666,1590
147,0,3,0,-22.292142857142856,0.883625,1607
148,0,3,0,-16.63214285714286,0.8828333333333334,1619
149,0,2,0,-20.793809523809525,0.8820416666666667,1631
150,0,3,0,-11.651666666666667,0.88125,1636
151,0,3,0,-22.295714285714286,0.8804583333333333,1658
152,0,1,0,-31.90714285714286,0.8796666666666667,1684
153,0,3,0,-13.136666666666667,0.878875,1690
154,0,2,0,-14.139880952380953,0.8780833333333333,1698
155,0,1,0,-28.84464285714286,0.8772916666666667,1719
156,0,1,0,-22.75738095238095,0.8765000000000001,1733
157,0,3,0,-14.192142857142857,0.8757083333333333,1742
158,0,2,0,-19.251309523809525,0.8749166666666667,1757
159,0,2,0,-13.413333333333334,0.874125,1762
160,0,3,0,-11.531666666666666,0.8733333333333333,1768
161,0,2,0,-19.063214285714285,0.8725416666666667,1782
162,0,2,0,-13.773333333333333,0.87175,1787
163,0,2,0,-17.393809523809523,0.8709583333333333,1798
