episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,2,0,-12.688333333333333,1.0,5
1,0,2,0,-18.023214285714285,0.9992083333333334,18
2,0,2,0,-15.5,0.9984166666666666,24
3,0,6,0,-18.832142857142856,0.997625,43
4,0,2,0,-18.57880952380952,0.9968333333333333,53
5,0,3,0,-11.198333333333334,0.9960416666666667,58
6,0,3,0,-15.119642857142857,0.99525,67
7,0,7,0,-34.96714285714286,0.9944583333333333,110
8,0,2,0,-15.794642857142858,0.9936666666666667,119
9,0,4,0,-13.436071428571427,0.992875,127
10,0,3,0,-18.894642857142856,0.9920833333333333,138
11,0,1,0,-30.339642857142856,0.9912916666666667,168
12,0,2,0,-16.443809523809524,0.9905,177
13,0,5,0,-31.698214285714286,0.9897083333333333,205
14,0,3,0,-12.582142857142857,0.9889166666666667,213
15,0,4,0,-13.332142857142857,0.988125,223
16,0,3,0,-17.533214285714287,0.9873333333333333,236
17,0,3,0,-13.11357142857143,0.9865416666666667,243
18,0,2,0,-17.902380952380952,0.98575,255
19,0,2,0,-14.236666666666666,0.9849583333333334,261
20,0,2,0,-15.482142857142858,0.9841666666666666,269
21,0,1,0,-20.092142857142857,0.983375,278
22,0,1,0,-19.253809523809522,0.9825833333333334,287
23,0,3,0,-18.989642857142854,0.9817916666666666,302
24,0,4,0,-10.098333333333331,0.981,307
25,0,2,0,-13.988809523809524,0.9802083333333333,314
26,0,5,0,-13.867380952380952,0.9794166666666667,327
27,0,4,0,-16.11488095238095,0.978625,340
28,0,3,0,-18.92964285714286,0.9778333333333333,356
29,0,2,0,-14.437142857142856,0.9770416666666667,365
30,0,3,0,-13.246666666666666,0.97625,371
31,0,3,0,-14.543809523809523,0.9754583333333333,380
32,0,2,0,-23.66880952380952,0.9746666666666667,394
33,0,4,0,-9.651666666666667,0.973875,399
34,0,4,0,-14.282142857142858,0.9730833333333333,411
35,0,2,0,-18.61714285714286,0.9722916666666667,423
36,0,4,0,-11.788809523809524,0.9715,430
37,0,3,0,-12.482142857142858,0.9707083333333333,438
38,0,2,0,-22.78988095238095,0.9699166666666666,454
39,0,2,0,-13.75,0.969125,460
40,0,2,0,-28.90714285714286,0.9683333333333334,486
41,0,2,0,-15.207142857142857,0.9675416666666666,493
42,0,0,0,-24.663809523809523,0.96675,510
43,0,3,0,-19.202380952380953,0.9659583333333334,523
44,0,2,0,-15.207142857142857,0.9651666666666666,530
45,0,4,0,-9.088809523809523,0.964375,537
46,0,3,0,-15.485714285714286,0.9635833333333333,548
47,0,4,0,-10.236666666666666,0.9627916666666667,554
48,0,3,0,-13.207142857142857,0.962,561
49,0,1,0,-17.367142857142856,0.9612083333333333,568
50,0,4,0,-9.336666666666666,0.9604166666666667,574
51,0,1,0,-15.416666666666666,0.959625,580
52,0,3,0,-28.057142857142857,0.9588333333333333,598
53,0,3,0,-26.04464285714286,0.9580416666666667,624
54,0,3,0,-13.482142857142858,0.95725,632
55,0,5,0,-39.65464285714286,0.9564583333333333,669
56,0,3,0,-21.106309523809525,0.9556666666666667,685
57,0,3,0,-11.803333333333333,0.954875,690
58,0,3,0,-9.973333333333333,0.9540833333333334,695
