episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,3,0,-14.979642857142856,1.0,12
1,0,3,0,-14.342142857142857,0.999703125,19
2,0,4,0,-13.567142857142857,0.99940625,29
3,0,2,0,-14.041666666666666,0.999109375,35
4,0,3,0,-21.038809523809523,0.9988125,48
5,0,4,0,-10.998333333333331,0.998515625,53
6,0,3,0,-19.10630952380952,0.99821875,66
7,0,3,0,-16.818809523809524,0.997921875,76
8,0,2,0,-14.207142857142857,0.997625,83
9,0,3,0,-29.253809523809522,0.997328125,108
10,0,1,0,-17.025,0.99703125,114
11,0,2,0,-13.651666666666667,0.996734375,119
12,0,2,0,-15.136666666666667,0.9964375,125
13,0,4,0,-11.399999999999999,0.996140625,131
14,0,3,0,-16.073809523809523,0.99584375,142
15,0,3,0,-10.873333333333335,0.995546875,147
16,0,3,0,-12.542142857142856,0.99525,154
17,0,0,0,-28.37964285714286,0.994953125,173
18,0,4,0,-12.983214285714286,0.99465625,184
19,0,3,0,-10.903333333333332,0.994359375,189
20,0,3,0,-15.219642857142855,0.9940625,201
21,0,4,0,-10.888809523809524,0.993765625,208
22,0,4,0,-10.364880952380952,0.99346875,216
23,0,4,0,-9.651666666666667,0.993171875,221
24,0,3,0,-15.566309523809524,0.992875,233
25,0,4,0,-19.029642857142857,0.992578125,248
26,0,1,0,-15.342380952380951,0.99228125,255
27,0,3,0,-11.651666666666667,0.991984375,260
28,0,2,0,-17.894642857142856,0.9916875,272
29,0,1,0,-14.873333333333333,0.991390625,277
30,0,3,0,-12.63607142857143,0.99109375,285
31,0,3,0,-14.057142857142857,0.990796875,294
32,0,2,0,-23.37607142857143,0.9905,309
33,0,4,0,-9.7,0.990203125,315
34,0,2,0,-16.107142857142858,0.98990625,322
35,0,3,0,-13.136666666666667,0.989609375,328
36,0,5,0,-9.679642857142857,0.9893125,340
37,0,1,0,-14.774999999999999,0.989015625,346
38,0,1,0,-15.651666666666667,0.98871875,351
39,0,4,0,-12.732142857142858,0.988421875,360
40,0,2,0,-52.89214285714286,0.988125,406
41,0,1,0,-15.538333333333334,0.9878281250000001,411
42,0,2,0,-14.75,0.98753125,417
43,0,4,0,-9.651666666666667,0.987234375,422
44,0,3,0,-21.443809523809524,0.9869375,436
45,0,4,0,-9.913333333333334,0.986640625,441
46,0,2,0,-12.95,0.98634375,447
47,0,3,0,-10.85,0.986046875,453
48,0,4,0,-16.55988095238095,0.98575,466
49,0,4,0,-8.751666666666665,0.985453125,471
50,0,2,0,-20.704642857142858,0.98515625,483
51,0,3,0,-23.595714285714287,0.984859375,507
52,0,2,0,-21.40714285714286,0.9845625,522
53,0,2,0,-14.207142857142857,0.984265625,529
54,0,2,0,-13.098333333333333,0.98396875,534
55,0,2,0,-16.621547619047618,0.983671875,542
56,0,4,0,-9.013333333333332,0.983375,547
57,0,1,0,-15.246666666666666,0.983078125,552
58,0,2,0,-20.56988095238095,0.98278125,565
59,0,3,0,-11.651666666666667,0.982484375,570
60,0,6,0,-11.208214285714286,0.9821875,581
61,0,3,0,-12.667142857142856,0.981890625,591
62,0,3,0,-17.812142857142856,0.98159375,604
63,0,3,0,-14.913571428571426,0.981296875,611
64,0,3,0,-11.519642857142857,0.981,619
65,0,3,0,-29.116309523809523,0.980703125,640
66,0,2,0,-11.513333333333334,0.98040625,645
67,0,3,0,-11.606666666666666,0.980109375,650
68,0,3,0,-11.75,0.9798125,656
69,0,3,0,-11.85,0.979515625,662
70,0,2,0,-14.993809523809524,0.97921875,670
71,0,3,0,-11.85,0.978921875,676
72,0,3,0,-11.651666666666667,0.978625,681
73,0,2,0,-14.998333333333331,0.978328125,686
74,0,2,0,-28.101309523809523,0.97803125,706
75,0,4,0,-10.431666666666667,0.977734375,712
76,0,5,0,-16.009880952380954,0.9774375,725
77,0,9,0,-13.510714285714284,0.977140625,749
78,0,2,0,-15.207142857142857,0.97684375,756
79,0,3,0,-13.207142857142857,0.976546875,763
80,0,3,0,-23.342142857142857,0.97625,783
81,0,3,0,-27.992380952380948,0.975953125,809
82,0,2,0,-14.542142857142856,0.97565625,816
83,0,4,0,-9.651666666666667,0.975359375,821
84,0,3,0,-24.217142857142857,0.9750625,838
85,0,3,0,-14.477380952380951,0.974765625,847
86,0,3,0,-13.273214285714285,0.97446875,855
87,0,2,0,-12.616666666666667,0.974171875,861
88,0,4,0,-8.903333333333332,0.973875,866
89,0,3,0,-19.943809523809524,0.973578125,879
90,0,1,0,-15.606666666666666,0.97328125,885
91,0,0,0,-16.513333333333335,0.972984375,890
92,0,3,0,-20.635714285714286,0.9726875,904
93,0,1,0,-20.884642857142854,0.972390625,915
94,0,3,0,-18.413809523809526,0.97209375,930
95,0,4,0,-39.574047619047626,0.971796875,969
96,0,3,0,-12.207142857142857,0.9715,976
97,0,3,0,-11.542142857142856,0.971203125,983
98,0,3,0,-21.432380952380953,0.97090625,1000
99,0,1,0,-24.834642857142853,0.970609375,1023
100,0,3,0,-14.543809523809523,0.9703125,1032
101,0,3,0,-7.666666666666666,0.970015625,1038
102,0,3,0,-21.501071428571425,0.96971875,1051
103,0,4,0,-19.319642857142856,0.969421875,1068
104,0,3,0,-11.651666666666667,0.969125,1073
105,0,2,0,-19.457142857142856,0.968828125,1087
106,0,1,0,-33.50380952380952,0.96853125,1113
107,0,5,0,-18.937142857142852,0.968234375,1132
108,0,5,0,-11.927380952380952,0.9679375,1143
109,0,4,0,-11.957142857142857,0.967640625,1152
110,0,3,0,-10.998333333333335,0.96734375,1157
111,0,0,0,-28.10988095238095,0.967046875,1181
112,0,3,0,-12.346666666666668,0.96675,1187
113,0,2,0,-11.873333333333335,0.966453125,1192
114,0,2,0,-13.75,0.96615625,1198
115,0,3,0,-11.651666666666667,0.965859375,1203
116,0,1,0,-21.11738095238095,0.9655625,1216
117,0,3,0,-11.913333333333334,0.965265625,1221
118,0,1,0,-15.477142857142855,0.96496875,1229
119,0,2,0,-16.213809523809523,0.964671875,1239
120,0,4,0,-19.932142857142857,0.964375,1256
121,0,1,0,-15.674999999999999,0.964078125,1262
122,0,2,0,-21.144642857142856,0.96378125,1277
123,0,3,0,-24.644642857142856,0.963484375,1292
124,0,0,0,-20.537142857142854,0.9631875,1301
125,0,3,0,-11.542142857142858,0.962890625,1308
126,0,3,0,-12.519642857142857,0.96259375,1316
127,0,3,0,-19.218809523809526,0.962296875,1330
128,0,5,0,-25.659642857142856,0.962,1357
129,0,2,0,-14.75,0.961703125,1363
130,0,3,0,-34.942142857142855,0.96140625,1394
131,0,3,0,-10.903333333333332,0.961109375,1399
132,0,3,0,-23.292142857142856,0.9608125,1416
133,0,3,0,-16.53380952380952,0.960515625,1428
134,0,2,0,-19.267142857142858,0.96021875,1439
135,0,0,0,-22.40714285714286,0.959921875,1454
136,0,3,0,-11.098333333333333,0.959625,1459
137,0,2,0,-37.44380952380953,0.959328125,1491
138,0,3,0,-11.998333333333331,0.95903125,1496
139,0,5,0,-20.19488095238095,0.958734375,1523
140,0,2,0,-13.773333333333333,0.9584375,1528
141,0,4,0,-24.007142857142856,0.958140625,1551
142,0,2,0,-19.387142857142855,0.95784375,1565
143,0,2,0,-15.917142857142856,0.957546875,1573
144,0,3,0,-16.718809523809526,0.95725,1583
145,0,3,0,-19.14738095238095,0.956953125,1599
146,0,2,0,-19.617142857142856,0.95665625,1611
147,0,0,0,-20.987142857142857,0.956359375,1621
148,0,4,0,-28.06964285714286,0.9560625,1645
149,0,3,0,-11.229642857142856,0.955765625,1654
150,0,3,0,-15.839880952380952,0.95546875,1666
151,0,2,0,-18.381071428571428,0.955171875,1676
152,0,1,0,-29.381071428571424,0.954875,1697
153,0,4,0,-12.332142857142857,0.954578125,1705
154,0,3,0,-12.888809523809524,0.95428125,1712
155,0,4,0,-18.40714285714286,0.953984375,1727
156,0,3,0,-14.057142857142857,0.9536875,1736
157,0,2,0,-13.85,0.953390625,1742
158,0,3,0,-27.332142857142856,0.95309375,1762
159,0,4,0,-8.903333333333332,0.952796875,1767
160,0,4,0,-11.331666666666667,0.9525,1773
161,0,3,0,-14.057142857142857,0.952203125,1782
162,0,4,0,-15.217619047619046,0.95190625,1796
163,0,2,0,-13.246666666666666,0.951609375,1801
164,0,3,0,-11.803333333333333,0.9513125,1806
165,0,1,0,-16.507380952380952,0.951015625,1813
166,0,2,0,-15.136666666666667,0.9507187500000001,1819
167,0,2,0,-15.968809523809524,0.950421875,1827
168,0,3,0,-10.683214285714286,0.950125,1835
169,0,2,0,-15.107142857142858,0.949828125,1842
170,0,1,0,-20.420714285714286,0.94953125,1855
171,0,1,0,-14.762142857142859,0.949234375,1862
172,0,5,0,-10.672380952380951,0.9489375,1871
173,0,2,0,-13.407142857142858,0.948640625,1878
174,0,3,0,-10.298333333333332,0.94834375,1883
175,0,2,0,-17.332142857142856,0.948046875,1893
176,0,3,0,-16.092142857142857,0.94775,1902
177,0,2,0,-19.417142857142856,0.947453125,1914
178,0,4,0,-10.236666666666666,0.94715625,1920
179,0,3,0,-19.55464285714286,0.9468593750000001,1934
180,0,2,0,-29.94214285714286,0.9465625,1953
181,0,4,0,-10.431666666666667,0.946265625,1959
182,0,3,0,-11.913333333333334,0.94596875,1964
