episode,coins_collected,crates_destroyed,opponents_killed,total_reward,epsilon,buffer_size
0,0,3,0,-34.43964285714286,1.0,31
1,0,2,0,-16.772142857142857,0.9996875,41
2,0,2,0,-18.156309523809522,0.999375,52
3,0,2,0,-17.204642857142858,0.9990625,64
4,0,2,0,-13.85,0.99875,70
5,0,4,0,-12.536071428571429,0.9984375,78
6,0,1,0,-22.485714285714288,0.998125,93
7,0,3,0,-10.898333333333333,0.9978125,98
8,0,1,0,-23.902380952380952,0.9975,115
9,0,2,0,-14.957142857142857,0.9971875,124
10,0,3,0,-29.948571428571427,0.996875,147
11,0,2,0,-19.408214285714287,0.9965625,160
12,0,2,0,-14.346666666666668,0.99625,166
13,0,3,0,-21.510714285714286,0.9959375,180
14,0,2,0,-9.662380952380952,0.995625,187
15,0,2,0,-32.98214285714286,0.9953125,217
16,0,5,0,-38.702380952380956,0.995,249
17,0,3,0,-10.298333333333332,0.9946875,254
18,0,3,0,-15.503809523809522,0.994375,265
19,0,3,0,-12.888809523809524,0.9940625,272
20,0,1,0,-17.81714285714286,0.99375,280
21,0,2,0,-14.098333333333333,0.9934375,285
22,0,4,0,-10.888809523809524,0.993125,292
23,0,4,0,-8.903333333333332,0.9928125,297
24,0,2,0,-26.456309523809523,0.9925,316
25,0,3,0,-33.582142857142856,0.9921875,342
26,0,5,0,-37.84130952380953,0.991875,382
27,0,3,0,-11.651666666666667,0.9915625,387
28,0,3,0,-10.903333333333332,0.99125,392
29,0,2,0,-13.774999999999999,0.9909375,398
30,0,3,0,-17.56357142857143,0.990625,407
31,0,4,0,-10.098333333333333,0.9903125,412
32,0,6,0,-17.953809523809525,0.99,429
33,0,1,0,-32.59571428571429,0.9896875,454
34,0,2,0,-21.225952380952382,0.989375,470
35,0,3,0,-12.236666666666666,0.9890625,476
36,0,1,0,-15.651666666666667,0.98875,481
37,0,4,0,-10.098333333333331,0.9884375,486
38,0,3,0,-21.271071428571428,0.988125,500
39,0,4,0,-12.813571428571427,0.9878125,507
40,0,3,0,-11.198333333333334,0.9875,512
41,0,3,0,-11.913333333333334,0.9871875,517
42,0,3,0,-17.669642857142858,0.986875,528
43,0,3,0,-12.582142857142857,0.9865625,536
44,0,3,0,-35.84214285714285,0.98625,562
45,0,4,0,-9.803333333333333,0.9859375,567
46,0,3,0,-11.998333333333331,0.985625,572
47,0,3,0,-16.019642857142856,0.9853125,581
48,0,2,0,-15.827142857142857,0.985,589
49,0,4,0,-15.233571428571427,0.9846875,599
50,0,2,0,-15.658809523809524,0.984375,606
51,0,2,0,-22.96738095238095,0.9840625,625
52,0,6,0,-21.71071428571429,0.98375,647
53,0,2,0,-12.85,0.9834375,653
54,0,2,0,-18.192142857142855,0.983125,662
55,0,3,0,-9.95,0.9828125,668
