episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,7,0,0,3,1,-4.16,0.9995,1,0,0.0107
2,8,0,0,2,1,-4.52,0.999,1,0,0.0177
3,8,0,0,2,1,-4.52,0.9986,1,0,0.0235
4,8,0,0,1,1,-4.82,0.9981,1,0,0.031
5,6,0,0,3,1,-4.007,0.9976,1,0,0.0383
6,15,0,0,5,2,-3.788,0.9971,1,0,0.0458
7,5,0,0,2,1,-4.49,0.9967,1,0,0.0525
8,7,0,0,6,1,-3.16,0.9962,1,0,0.0566
9,8,0,0,3,1,-4.37,0.9957,1,0,0.0633
10,5,0,0,4,1,-3.89,0.9952,1,0,0.0701
11,27,0,0,8,3,-2.847,0.9948,1,0,0.0758
12,5,0,0,4,1,-3.69,0.9943,1,0,0.0823
13,10,0,0,1,1,-5.04,0.9938,1,0,0.0873
14,7,0,0,3,1,-4.21,0.9933,1,0,0.0915
15,8,0,0,2,1,-4.42,0.9929,1,0,0.0988
16,27,1,2,6,3,-1.547,0.9924,1,0,0.0972
17,5,0,0,3,1,-4.19,0.9919,1,0,0.1047
18,6,0,0,2,1,-4.45,0.9915,1,0,0.1107
19,6,0,0,3,1,-4.2,0.991,1,0,0.1148
20,12,0,0,2,1,-4.76,0.9905,1,0,0.1225
21,6,0,0,4,1,-3.85,0.99,1,0,0.1285
22,9,0,0,1,1,-4.884,0.9896,1,0,0.1325
23,7,0,0,2,1,-4.41,0.9891,1,0,0.1396
24,10,0,0,1,1,-5.04,0.9886,1,0,0.1435
25,5,0,0,4,1,-3.99,0.9881,1,0,0.1497
26,5,0,0,3,1,-4.09,0.9877,1,0,0.1537
27,11,0,0,3,1,-4.6,0.9872,1,0,0.1588
28,8,0,0,3,1,-4.12,0.9867,1,0,0.1614
29,13,0,0,3,1,-4.37,0.9862,1,0,0.1663
30,28,0,0,7,2,-3.76,0.9858,1,0,0.1673
31,6,0,0,1,1,-4.804,0.9853,1,0,0.1728
32,5,0,0,2,1,-4.59,0.9848,1,0,0.1799
33,5,0,0,4,1,-3.99,0.9843,1,0,0.1854
34,5,0,0,3,1,-4.29,0.9839,1,0,0.1917
35,5,0,0,3,1,-4.09,0.9834,1,0,0.1951
36,13,0,0,2,1,-4.82,0.9829,1,0,0.199
37,7,0,0,6,1,-3.01,0.9824,1,0,0.2016
38,5,0,0,4,1,-3.99,0.9819,1,0,0.2067
39,7,0,0,3,1,-4.11,0.9815,1,0,0.2118
40,17,0,0,5,2,-3.8,0.981,1,0,0.2141
41,5,0,0,3,1,-3.99,0.9805,1,0,0.2192
42,6,0,0,2,1,-4.504,0.98,1,0,0.223
43,14,0,0,5,1,-4.08,0.9796,1,0,0.2229
44,7,0,0,3,1,-4.01,0.9791,1,0,0.2274
45,11,0,0,3,1,-4.303,0.9786,1,0,0.2325
46,24,1,1,5,2,-2.827,0.9781,1,0,0.231
47,14,0,0,6,2,-3.374,0.9777,1,0,0.2335
48,13,0,0,2,1,-4.723,0.9772,1,0,0.2384
49,9,0,0,3,1,-4.18,0.9767,1,0,0.2407
50,5,0,0,4,1,-3.89,0.9762,1,0,0.2457
51,13,0,0,2,1,-4.723,0.9758,1,0,0.2477
52,6,0,0,4,1,-4.05,0.9753,1,0,0.252
53,6,0,0,3,1,-4.004,0.9748,1,0,0.2558
54,5,0,0,2,1,-4.49,0.9744,1,0,0.2612
55,11,0,0,1,1,-5.004,0.9739,1,0,0.2638
56,20,0,0,4,2,-4.133,0.9734,1,0,0.2646
57,7,0,0,3,1,-4.31,0.9729,1,0,0.2689
58,7,0,0,4,1,-3.66,0.9725,1,0,0.271
59,5,0,0,2,1,-4.34,0.972,1,0,0.2762
60,5,0,0,3,1,-4.19,0.9715,1,0,0.2807
61,5,0,0,4,1,-3.79,0.971,1,0,0.2842
62,22,0,0,3,2,-4.41,0.9706,1,0,0.2883
63,5,0,0,4,1,-3.79,0.9701,1,0,0.2917
64,5,0,0,3,1,-3.94,0.9696,1,0,0.2946
65,6,0,0,4,1,-3.95,0.9691,1,0,0.2979
66,7,0,0,3,1,-4.21,0.9687,1,0,0.3017
67,6,0,0,3,1,-4.0,0.9682,1,0,0.3058
68,5,0,0,4,1,-3.89,0.9677,1,0,0.3096
69,15,0,0,2,2,-4.737,0.9672,1,0,0.3125
70,5,0,0,3,1,-4.19,0.9667,1,0,0.3164
71,7,0,0,4,1,-3.76,0.9663,1,0,0.3189
72,7,0,0,2,1,-4.56,0.9658,1,0,0.3237
73,5,0,0,4,1,-3.79,0.9653,1,0,0.3266
74,8,0,0,4,1,-3.97,0.9648,1,0,0.3291
75,7,0,0,4,1,-3.91,0.9644,1,0,0.3319
76,10,0,0,1,1,-4.84,0.9639,1,0,0.334
77,13,0,0,3,1,-4.37,0.9634,1,0,0.3363
78,6,0,0,3,1,-4.15,0.9629,1,0,0.3394
79,7,0,0,3,1,-4.26,0.9625,1,0,0.3429
80,10,0,0,5,1,-3.59,0.962,1,0,0.3449
81,25,0,0,5,2,-4.184,0.9615,1,0,0.3422
82,7,0,0,4,1,-3.76,0.961,1,0,0.3437
83,5,0,0,4,1,-3.69,0.9606,1,0,0.3467
84,8,0,0,3,1,-4.17,0.9601,1,0,0.3501
85,6,0,0,3,1,-4.15,0.9596,1,0,0.3532
86,6,0,0,4,1,-3.85,0.9591,1,0,0.3556
87,6,0,0,3,1,-4.1,0.9587,1,0,0.3566
88,5,0,0,3,1,-4.29,0.9582,1,0,0.3602
89,5,0,0,3,1,-4.19,0.9577,1,0,0.3635
90,28,0,0,6,1,-3.724,0.9573,1,0,0.3605
91,5,0,0,3,1,-4.19,0.9568,1,0,0.3639
92,8,0,0,3,1,-4.327,0.9563,1,0,0.3652
93,6,0,0,3,1,-4.15,0.9558,1,0,0.3693
94,6,0,0,3,1,-4.104,0.9554,1,0,0.3723
95,15,0,0,5,2,-3.88,0.9549,1,0,0.3739
96,8,0,0,2,1,-4.37,0.9544,1,0,0.3782
97,5,0,0,3,1,-4.14,0.9539,1,0,0.3821
98,8,0,0,6,1,-3.42,0.9535,1,0,0.3844
99,9,0,0,3,1,-4.18,0.953,1,0,0.3856
100,6,0,0,2,1,-4.55,0.9525,1,0,0.3894
101,7,0,0,2,1,-4.364,0.952,1,0,0.3914
102,6,0,0,3,1,-4.103,0.9516,1,0,0.3957
103,9,0,0,2,1,-4.384,0.9511,1,0,0.3977
104,5,0,0,3,1,-4.19,0.9506,1,0,0.4007
105,8,0,0,3,1,-4.32,0.9501,1,0,0.4039
106,7,0,0,4,1,-3.81,0.9496,1,0,0.406
107,8,0,0,3,1,-4.12,0.9492,1,0,0.4078
108,10,0,0,4,1,-3.89,0.9487,1,0,0.4087
109,21,0,0,5,2,-3.79,0.9482,1,0,0.4119
110,5,0,0,3,1,-4.09,0.9477,1,0,0.415
111,7,0,0,2,1,-4.61,0.9473,1,0,0.4182
112,5,0,0,3,1,-4.19,0.9468,1,0,0.4209
113,6,0,0,3,1,-4.3,0.9463,1,0,0.4218
114,12,0,0,3,1,-4.167,0.9458,1,0,0.4221
115,12,0,0,3,1,-4.364,0.9454,1,0,0.4238
116,5,0,0,3,1,-3.99,0.9449,1,0,0.4267
117,5,0,0,2,1,-4.49,0.9444,1,0,0.4262
118,13,0,0,2,1,-4.623,0.9439,1,0,0.429
119,7,0,0,2,1,-4.46,0.9435,1,0,0.4322
120,16,1,1,4,2,-3.04,0.943,1,0,0.4322
121,6,0,0,1,1,-4.804,0.9425,1,0,0.4359
122,5,0,0,4,1,-3.89,0.9421,1,0,0.4379
123,5,0,0,3,1,-4.29,0.9416,1,0,0.4407
124,14,0,0,2,1,-4.784,0.9411,1,0,0.442
125,7,0,0,3,1,-4.267,0.9406,1,0,0.4451
126,13,0,0,3,2,-4.467,0.9402,1,0,0.4474
127,11,0,0,4,1,-4.05,0.9397,1,0,0.4486
128,5,0,0,2,1,-4.49,0.9392,1,0,0.4523
129,10,0,0,2,1,-4.443,0.9387,1,0,0.4551
130,19,1,1,2,2,-3.631,0.9383,1,0,0.4572
131,18,0,0,5,2,-3.91,0.9378,1,0,0.4572
132,29,0,0,6,2,-4.077,0.9373,1,0,0.4554
133,6,0,0,2,1,-4.5,0.9368,1,0,0.459
134,6,0,0,1,1,-4.65,0.9364,1,0,0.4614
135,14,0,0,5,2,-3.77,0.9359,1,0,0.462
136,23,1,1,4,2,-3.167,0.9354,1,0,0.4609
137,5,0,0,2,1,-4.59,0.9349,1,0,0.464
138,6,0,0,2,1,-4.5,0.9345,1,0,0.4676
139,19,0,0,5,2,-3.924,0.934,1,0,0.4664
140,5,0,0,3,1,-4.19,0.9335,1,0,0.4688
141,8,0,0,2,1,-4.62,0.933,1,0,0.471
142,7,0,0,1,1,-4.864,0.9325,1,0,0.4744
143,15,0,0,5,2,-3.584,0.9321,1,0,0.4759
144,10,0,0,3,1,-4.14,0.9316,1,0,0.479
145,25,0,0,5,3,-3.931,0.9311,1,0,0.4784
146,8,0,0,4,1,-3.87,0.9306,1,0,0.4805
147,9,0,0,4,1,-3.93,0.9302,1,0,0.4816
148,7,0,0,2,1,-4.467,0.9297,1,0,0.4837
149,16,0,0,4,2,-4.144,0.9292,1,0,0.4851
150,6,0,0,2,1,-4.503,0.9287,1,0,0.4892
151,5,0,0,3,1,-4.09,0.9283,1,0,0.4918
152,20,0,0,9,2,-2.487,0.9278,1,0,0.4924
153,11,0,0,2,1,-4.504,0.9273,1,0,0.494
154,11,0,0,4,1,-4.05,0.9268,1,0,0.4947
155,39,3,3,7,4,-0.411,0.9264,1,0,0.4929
156,9,0,0,2,1,-4.68,0.9259,1,0,0.4959
157,6,0,0,4,1,-3.85,0.9254,1,0,0.4974
158,8,0,0,2,1,-4.524,0.925,1,0,0.4997
159,7,0,0,3,1,-4.16,0.9245,1,0,0.5021
160,10,0,0,3,1,-4.24,0.924,1,0,0.504
161,6,0,0,2,1,-4.45,0.9235,1,0,0.507
162,22,1,1,11,3,-0.897,0.9231,1,0,0.506
163,6,0,0,3,1,-4.107,0.9226,1,0,0.5091
164,16,0,0,1,1,-5.05,0.9221,1,0,0.5105
165,7,0,0,3,1,-4.16,0.9216,1,0,0.5118
166,7,0,0,3,1,-4.31,0.9212,1,0,0.5141
167,14,0,0,5,1,-3.53,0.9207,1,0,0.5141
168,12,0,0,3,1,-4.364,0.9202,1,0,0.516
169,6,0,0,4,1,-3.85,0.9197,1,0,0.5175
170,9,0,0,3,1,-4.28,0.9193,1,0,0.5197
171,7,0,0,3,1,-4.31,0.9188,1,0,0.5214
172,7,0,0,2,1,-4.464,0.9183,1,0,0.5238
173,10,0,0,5,1,-3.64,0.9178,1,0,0.5249
174,11,0,0,4,1,-3.95,0.9173,1,0,0.5255
175,12,0,0,4,1,-4.11,0.9169,1,0,0.526
176,5,0,0,2,1,-4.59,0.9164,1,0,0.5256
177,5,0,0,3,1,-3.99,0.9159,1,0,0.5279
178,5,0,0,2,1,-4.39,0.9154,1,0,0.5303
179,11,0,0,3,1,-4.4,0.915,1,0,0.5324
180,5,0,0,4,1,-3.69,0.9145,1,0,0.5342
181,8,0,0,5,1,-3.424,0.914,1,0,0.5363
182,6,0,0,4,1,-3.75,0.9135,1,0,0.5375
183,22,2,2,5,2,-1.907,0.9131,1,0,0.539
184,7,0,0,0,1,-5.31,0.9126,1,0,0.5428
185,7,0,0,3,1,-4.21,0.9121,1,0,0.5446
186,5,0,0,3,1,-4.09,0.9116,1,0,0.5463
187,7,0,0,3,1,-4.36,0.9112,1,0,0.5477
188,20,0,0,3,2,-4.68,0.9107,1,0,0.5478
189,18,0,0,6,2,-3.467,0.9102,1,0,0.5482
