episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,6,0,0,3,1,-4.36,0.9995,1,0,0.0128
2,8,0,0,1,1,-4.93,0.999,1,0,0.0271
3,13,0,0,4,1,-4.28,0.9986,1,0,0.0381
4,5,0,0,2,1,-4.5,0.9981,1,0,0.0504
5,10,0,0,2,1,-4.5,0.9976,1,0,0.0623
6,5,0,0,3,1,-4.05,0.9971,1,0,0.0633
7,20,0,0,3,2,-4.8,0.9967,1,0,0.0729
8,7,0,0,3,1,-4.12,0.9962,1,0,0.0751
9,7,0,0,3,1,-4.32,0.9957,1,0,0.0851
10,10,0,0,3,1,-4.2,0.9952,1,0,0.0947
11,12,0,0,2,1,-4.67,0.9948,1,0,0.0959
12,8,0,0,3,1,-4.33,0.9943,1,0,0.1041
13,8,0,0,3,1,-4.23,0.9938,1,0,0.1127
14,5,0,0,3,1,-4.1,0.9933,1,0,0.1219
15,6,0,0,4,1,-3.96,0.9929,1,0,0.1304
16,5,0,0,4,1,-3.9,0.9924,1,0,0.1384
17,6,0,0,3,1,-4.36,0.9919,1,0,0.1467
18,14,0,0,1,1,-5.09,0.9915,1,0,0.1565
19,6,0,0,3,1,-4.11,0.991,1,0,0.1643
20,8,0,0,3,1,-4.13,0.9905,1,0,0.1635
21,7,0,0,6,1,-3.12,0.99,1,0,0.1646
22,8,0,0,6,1,-3.33,0.9896,1,0,0.1651
23,5,0,0,4,1,-4.0,0.9891,1,0,0.1726
24,5,0,0,2,1,-4.6,0.9886,1,0,0.1815
25,9,0,0,4,1,-4.04,0.9881,1,0,0.1865
26,8,0,0,2,1,-4.53,0.9877,1,0,0.189
27,6,0,0,2,1,-4.51,0.9872,1,0,0.1973
28,14,0,0,3,2,-4.34,0.9867,1,0,0.2053
29,10,0,0,4,1,-3.8,0.9862,1,0,0.2108
30,28,1,1,5,3,-2.98,0.9858,1,0,0.2092
31,9,0,0,1,1,-4.89,0.9853,1,0,0.2175
32,6,0,0,4,1,-4.06,0.9848,1,0,0.2242
33,7,0,0,4,1,-3.72,0.9843,1,0,0.2296
34,20,0,0,3,1,-4.65,0.9839,1,0,0.2332
35,18,0,0,1,2,-4.98,0.9834,1,0,0.2344
36,11,0,0,2,1,-4.71,0.9829,1,0,0.2359
37,10,0,0,3,1,-4.5,0.9824,1,0,0.2408
38,7,0,0,3,1,-4.37,0.9819,1,0,0.2474
39,5,0,0,3,1,-4.2,0.9815,1,0,0.254
40,7,0,0,2,1,-4.62,0.981,1,0,0.2604
41,13,0,0,3,1,-4.23,0.9805,1,0,0.2646
42,5,0,0,3,1,-4.2,0.98,1,0,0.27
43,10,0,0,3,1,-4.35,0.9796,1,0,0.2766
44,8,0,0,4,1,-4.08,0.9791,1,0,0.2809
45,5,0,0,3,1,-4.0,0.9786,1,0,0.2862
46,19,0,0,2,1,-4.79,0.9781,1,0,0.2859
47,19,0,0,6,2,-3.64,0.9777,1,0,0.2815
48,6,0,0,3,1,-4.16,0.9772,1,0,0.2868
49,6,0,0,3,1,-4.11,0.9767,1,0,0.2893
50,25,0,0,8,3,-3.2,0.9762,1,0,0.2901
51,5,0,0,4,1,-4.0,0.9758,1,0,0.2958
52,22,1,2,5,2,-1.67,0.9753,1,0,0.2908
53,15,0,0,4,2,-4.05,0.9748,1,0,0.2964
54,8,0,0,4,1,-3.88,0.9744,1,0,0.3004
55,5,0,0,3,1,-4.2,0.9739,1,0,0.3071
56,34,1,1,10,4,-1.44,0.9734,1,0,0.3056
57,7,0,0,3,1,-4.17,0.9729,1,0,0.3072
58,22,0,0,1,1,-5.27,0.9725,1,0,0.3119
59,15,0,0,6,2,-3.5,0.972,1,0,0.311
60,20,0,0,7,2,-3.35,0.9715,1,0,0.3109
