episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,198,5,5,66,26,8.015,0.2499,1,0,201
2,400,5,5,93,49,24.8025,0.2499,0,1,201
3,28,1,1,8,4,-7.0275,0.2498,1,0,201
4,400,2,2,74,50,11.2325,0.2497,0,1,201
5,400,6,6,98,49,19.62,0.2497,0,1,201
6,96,2,2,33,13,-1.3275,0.2496,1,0,201
7,400,7,7,86,49,22.02,0.2496,0,1,201
8,345,4,4,65,45,0.595,0.2495,1,0,201
9,210,5,5,69,28,10.255,0.2494,1,0,201
10,400,6,6,99,53,23.645,0.2494,0,1,201
11,288,2,2,89,38,1.865,0.2493,1,0,201
12,400,3,3,98,43,21.9575,0.2492,0,1,201
13,400,5,5,75,51,16.3925,0.2492,0,1,201
14,400,7,7,85,51,18.9625,0.2491,0,1,201
15,400,8,8,109,53,22.41,0.2491,0,1,201
16,400,5,5,92,48,18.995,0.249,0,1,201
17,400,8,8,103,46,29.5575,0.2489,0,1,201
18,28,0,0,10,4,-8.035,0.2489,1,0,201
19,31,0,0,12,4,-5.3175,0.2488,1,0,201
20,35,1,1,11,5,-5.8925,0.2487,1,0,201
21,159,3,3,52,20,4.255,0.2487,1,0,201
22,400,8,8,108,46,30.2,0.2486,0,1,201
23,400,4,4,69,42,2.955,0.2486,0,1,201
24,400,6,6,99,45,29.885,0.2485,0,1,201
25,400,7,7,99,45,22.285,0.2484,0,1,201
26,400,5,5,117,46,32.21,0.2484,0,1,201
27,29,0,0,14,4,-6.87,0.2483,1,0,201
28,400,6,6,111,49,18.3225,0.2482,1,0,201
29,400,7,7,116,49,30.05,0.2482,0,1,201
30,400,7,7,113,43,22.4275,0.2481,0,1,201
31,293,4,4,64,31,4.625,0.2481,1,0,201
32,400,4,4,100,47,8.8525,0.248,0,1,201
33,400,4,4,87,40,12.1425,0.2479,0,1,201
34,400,6,6,104,49,23.4625,0.2479,0,1,201
35,154,2,2,16,12,-14.61,0.2478,1,0,201
36,400,4,4,70,42,5.5675,0.2477,0,1,201
37,400,3,3,49,42,3.4025,0.2477,0,1,201
38,400,0,0,36,25,-19.6725,0.2476,0,1,201
39,368,1,1,23,38,-35.6125,0.2476,1,0,201
40,400,3,3,66,47,6.38,0.2475,0,1,201
41,384,1,1,41,36,-27.61,0.2474,1,0,201
42,347,2,2,35,34,-28.335,0.2474,1,0,201
43,400,1,1,57,31,-8.065,0.2473,0,1,201
44,400,6,6,90,44,14.515,0.2472,0,1,201
45,400,9,9,114,44,36.2475,0.2472,0,1,201
46,400,2,2,52,43,3.5675,0.2471,0,1,201
47,400,7,7,76,43,10.825,0.2471,0,1,201
48,400,3,3,42,45,-12.1975,0.247,0,1,201
49,400,4,4,66,41,1.8425,0.2469,0,1,201
50,400,5,5,60,45,4.3825,0.2469,0,1,201
51,115,0,0,23,8,-6.675,0.2468,1,0,201
52,400,6,6,96,44,24.3775,0.2467,0,1,201
53,41,1,1,18,5,-4.3375,0.2467,1,0,201
54,400,8,8,113,46,31.175,0.2466,0,1,201
55,400,5,5,78,45,7.0275,0.2466,0,1,201
56,30,0,0,7,3,-8.995,0.2465,1,0,201
57,400,6,6,108,41,23.325,0.2464,0,1,201
58,181,0,0,16,18,-21.1875,0.2464,1,0,201
59,333,1,1,39,33,-18.0275,0.2463,1,0,201
60,400,1,1,51,44,0.4725,0.2462,0,1,201
61,400,5,5,102,41,21.445,0.2462,0,1,201
62,400,1,1,26,21,-15.025,0.2461,0,1,201
63,400,6,6,70,40,9.9775,0.2461,0,1,201
64,400,4,4,73,37,7.2975,0.246,0,1,201
65,238,1,1,19,22,-21.465,0.2459,1,0,201
66,397,6,6,75,41,1.3625,0.2459,1,0,201
67,400,4,4,78,45,11.775,0.2458,0,1,201
68,400,6,6,93,46,13.3675,0.2457,0,1,201
69,400,4,4,76,45,12.63,0.2457,0,1,201
70,400,4,4,85,40,4.575,0.2456,0,1,201
71,400,4,4,76,43,14.0425,0.2456,0,1,201
72,400,3,3,79,41,17.915,0.2455,0,1,201
73,112,1,1,16,11,-8.68,0.2454,1,0,201
74,208,2,2,43,19,-9.16,0.2454,1,0,201
75,342,4,4,47,33,-7.935,0.2453,1,0,201
76,400,3,3,51,42,-15.335,0.2452,0,1,201
77,400,5,5,65,42,5.4875,0.2452,0,1,201
78,400,1,1,52,38,-10.55,0.2451,0,1,201
79,130,1,1,25,12,-8.7575,0.2451,1,0,201
80,400,4,4,68,47,11.655,0.245,0,1,201
81,400,5,5,42,39,-6.1225,0.2449,0,1,201
82,400,6,6,84,31,17.34,0.2449,0,1,201
83,400,5,5,75,43,5.8325,0.2448,0,1,201
84,400,5,5,64,40,10.8375,0.2447,0,1,201
85,168,1,1,27,14,-3.6,0.2447,1,0,201
86,400,1,1,31,44,-15.965,0.2446,0,1,201
87,400,4,4,79,36,2.73,0.2446,0,1,201
88,400,3,3,49,39,-7.4525,0.2445,0,1,201
89,400,3,3,67,44,1.2225,0.2444,0,1,201
90,400,6,6,69,43,5.54,0.2444,0,1,201
91,122,0,0,4,10,-20.15,0.2443,1,0,201
92,400,4,4,65,44,4.7875,0.2442,0,1,201
93,400,4,4,61,43,-3.8475,0.2442,0,1,201
94,71,0,0,7,3,-10.955,0.2441,1,0,201
95,400,3,3,81,28,12.1775,0.2441,0,1,201
96,257,3,3,53,21,-3.725,0.244,1,0,201
97,147,4,4,57,15,4.645,0.2439,1,0,201
98,400,7,7,71,47,11.3275,0.2439,0,1,201
99,400,4,4,91,46,11.2225,0.2438,0,1,201
100,183,4,4,57,21,8.0275,0.2437,1,0,201
101,179,2,2,54,18,-1.08,0.2437,1,0,201
102,400,3,3,62,33,3.99,0.2436,0,1,201
103,400,6,6,67,44,8.77,0.2436,0,1,201
104,400,6,6,93,44,17.7275,0.2435,0,1,201
105,118,0,0,15,13,-11.4575,0.2434,1,0,201
106,400,6,6,94,46,16.3325,0.2434,0,1,201
107,400,5,5,72,50,0.685,0.2433,0,1,201
108,400,4,4,47,32,-2.65,0.2432,0,1,201
109,400,1,1,32,26,-10.76,0.2432,0,1,201
110,400,4,4,95,42,13.925,0.2431,0,1,201
111,400,7,7,67,32,10.5175,0.2431,0,1,201
112,400,6,6,84,40,19.3575,0.243,0,1,201
113,29,0,0,9,4,-8.3075,0.2429,1,0,201
114,43,2,2,14,5,-3.975,0.2429,1,0,201
115,70,0,0,8,5,-9.345,0.2428,1,0,201
116,400,5,5,102,44,20.84,0.2427,0,1,201
117,400,4,4,72,40,4.9625,0.2427,0,1,201
118,109,2,2,19,9,-4.0325,0.2426,1,0,201
119,400,7,7,78,39,6.6975,0.2426,0,1,201
120,400,2,2,68,43,0.2275,0.2425,0,1,201
121,400,4,4,95,43,11.36,0.2424,0,1,201
122,159,0,0,18,18,-17.5875,0.2424,1,0,201
123,400,4,4,86,45,9.43,0.2423,0,1,201
124,164,2,2,37,13,-4.27,0.2422,1,0,201
125,400,3,3,67,47,1.115,0.2422,0,1,201
126,400,5,5,71,44,6.215,0.2421,0,1,201
127,400,7,7,111,45,26.485,0.2421,0,1,201
128,400,2,2,53,39,0.1575,0.242,0,1,201
129,400,2,2,102,41,19.285,0.2419,0,1,201
130,400,6,6,99,35,20.905,0.2419,0,1,201
131,400,2,2,82,40,12.6225,0.2418,0,1,201
132,400,1,1,46,34,-1.8175,0.2417,0,1,201
133,400,3,3,86,37,10.945,0.2417,0,1,201
134,400,4,4,65,43,3.635,0.2416,0,1,201
135,400,3,3,69,39,2.5875,0.2416,0,1,201
136,71,0,0,16,7,-9.9,0.2415,1,0,201
137,400,4,4,56,33,-0.7425,0.2414,0,1,201
