episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,34,0,0,13,4,-5.54,0.2998,1,0,669
2,13,0,0,9,2,-4.03,0.2997,1,0,669
3,102,2,2,33,12,-3.97,0.2995,1,0,669
4,89,1,1,46,11,4.01,0.2993,1,0,669
5,27,0,0,12,4,-5.57,0.2992,1,0,669
6,26,0,0,10,3,-6.26,0.299,1,0,669
7,8,0,0,5,1,-4.63,0.2988,1,0,669
8,20,0,0,12,3,-4.1,0.2987,1,0,669
9,8,0,0,2,1,-4.58,0.2985,1,0,669
10,48,1,1,18,6,-5.28,0.2983,1,0,669
11,7,0,0,2,1,-4.57,0.2982,1,0,669
12,27,0,0,12,4,-5.72,0.298,1,0,669
13,21,0,0,6,3,-6.16,0.2978,1,0,669
14,7,0,0,4,1,-4.92,0.2977,1,0,669
15,18,0,0,8,2,-5.28,0.2975,1,0,669
16,6,0,0,2,1,-6.01,0.2973,1,0,669
17,23,0,0,9,2,-4.68,0.2972,1,0,669
18,8,0,0,3,1,-5.58,0.297,1,0,669
19,44,0,0,18,6,-5.49,0.2968,1,0,669
20,14,0,0,8,2,-4.89,0.2967,1,0,669
21,24,0,0,9,3,-5.34,0.2965,1,0,669
22,13,0,0,5,2,-6.18,0.2963,1,0,669
23,9,0,0,6,1,-4.44,0.2962,1,0,669
24,119,2,2,36,14,-6.04,0.296,1,0,669
25,33,0,0,12,4,-5.88,0.2958,1,0,669
26,27,0,0,10,4,-3.42,0.2957,1,0,669
27,23,0,0,10,3,-5.28,0.2955,1,0,669
28,6,0,0,3,1,-5.26,0.2953,1,0,669
29,99,1,1,21,12,-8.49,0.2952,1,0,669
30,92,0,0,23,12,-6.77,0.295,1,0,669
31,6,0,0,1,1,-5.36,0.2948,1,0,669
32,22,0,0,7,3,-5.82,0.2947,1,0,669
33,22,0,0,12,3,-4.22,0.2945,1,0,669
34,28,0,0,8,4,-5.58,0.2943,1,0,669
35,8,0,0,4,1,-4.98,0.2942,1,0,669
36,23,0,0,11,3,-5.53,0.294,1,0,669
37,22,0,0,11,3,-6.02,0.2938,1,0,669
38,20,0,0,9,3,-4.7,0.2937,1,0,669
39,73,0,0,20,9,-8.13,0.2935,1,0,669
40,22,0,0,9,3,-6.12,0.2933,1,0,669
41,6,0,0,3,1,-5.66,0.2932,1,0,669
42,13,0,0,6,2,-6.28,0.293,1,0,669
43,15,0,0,7,2,-5.65,0.2928,1,0,669
44,22,1,1,13,3,-2.87,0.2927,1,0,669
45,37,0,0,20,5,-3.92,0.2925,1,0,669
46,22,0,0,8,3,-7.32,0.2923,1,0,669
47,81,1,1,31,9,-1.26,0.2922,1,0,669
48,6,0,0,3,1,-4.66,0.292,1,0,669
