episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,18,18,-50.35,0.9995,0,1,13,-0.1366,0.00771,-0.13704,0.01297,-0.01635,0.0
2,400,10,10,-59.55,0.999,0,1,16,-0.27505,0.04112,-0.22446,0.07051,-0.01612,0.0
3,400,29,29,-32.45,0.9986,0,1,20,-0.2841,0.17473,-0.29893,0.41783,0.09487,0.0
4,400,20,20,-43.55,0.9981,0,1,22,-0.23806,0.32337,-0.25081,0.52404,0.17883,0.0
5,400,19,19,-51.05,0.9976,0,1,22,-0.22216,0.37686,-0.25081,0.50243,0.17883,0.0
6,400,13,13,-51.1,0.9971,0,1,23,-0.10028,0.59833,-0.10449,0.51498,0.36887,0.0
7,400,18,18,-49.5,0.9967,0,1,23,-0.03269,0.60488,-0.04329,0.64688,0.39808,0.0
8,400,19,19,-44.5,0.9962,0,1,24,0.08866,0.63567,0.0674,0.87498,0.46376,0.0
9,400,11,11,-58.95,0.9957,0,1,25,0.10754,0.72738,0.1982,0.9628,0.63371,0.0
10,400,18,18,-42.6,0.9952,0,1,26,0.14903,0.82709,0.1902,0.90939,0.70408,0.0
11,400,22,23,-42.45,0.9948,0,1,26,0.14903,0.84888,0.23598,1.03052,0.71755,0.0
12,400,22,22,-44.75,0.9943,0,1,29,0.37977,0.87642,0.44533,1.17425,0.89695,0.0
13,400,19,19,-49.9,0.9938,0,1,29,0.43179,0.81312,0.50456,1.1705,0.95194,0.0
14,400,18,18,-47.8,0.9933,0,1,30,0.50192,0.9409,0.51673,1.09556,0.96278,0.0
15,400,14,14,-47.0,0.9929,0,1,30,0.49011,0.9392,0.49183,1.02441,0.93266,0.0
16,400,12,12,-57.1,0.9924,0,1,31,0.42813,0.78847,0.42752,0.94931,0.8265,0.0
17,400,24,24,-29.35,0.9919,0,1,31,0.40027,0.85902,0.40565,0.94903,0.81548,0.0
18,400,13,13,-57.95,0.9915,0,1,31,0.38687,0.96362,0.38804,0.9869,0.81497,0.0
19,400,23,23,-38.75,0.991,0,1,31,0.4253,0.92181,0.43382,1.05545,0.87449,0.0
20,400,22,22,-45.0,0.9905,0,1,31,0.44294,0.92247,0.48759,1.28787,0.91864,0.0
21,400,25,25,-40.8,0.99,0,1,31,0.6473,1.13585,0.67424,1.4245,1.08918,0.0
22,400,13,13,-54.3,0.9896,0,1,31,0.6687,1.15743,0.67424,1.39885,1.10247,0.0
23,400,21,21,-53.85,0.9891,0,1,31,0.57226,1.0961,0.65061,1.18349,1.14217,0.0
24,400,21,21,-43.0,0.9886,0,1,31,0.69611,1.19066,0.70399,1.43704,1.18176,0.0
25,400,15,15,-54.3,0.9881,0,1,31,0.70624,1.21067,0.70682,1.34972,1.17818,0.0
26,400,21,21,-44.75,0.9877,0,1,31,0.67252,1.14779,0.68545,1.18027,1.17818,0.0
27,400,21,21,-49.05,0.9872,0,1,31,0.68632,1.35536,0.66609,1.56203,1.13747,0.0
28,400,27,27,-38.15,0.9867,0,1,31,0.76326,1.29262,0.78908,1.35477,1.25216,0.0
29,400,16,16,-56.5,0.9862,0,1,31,0.80388,1.35247,0.8179,1.50011,1.27117,0.0
30,400,18,18,-44.75,0.9858,0,1,31,0.7902,1.25595,0.81541,1.51541,1.26614,0.0
31,400,15,15,-55.75,0.9853,0,1,31,0.91541,1.33304,0.90968,1.62605,1.35051,0.0
32,400,17,17,-50.05,0.9848,0,1,31,0.92872,1.38748,0.91642,1.47186,1.37423,0.0
33,400,16,16,-55.45,0.9843,0,1,31,0.81531,1.46069,0.80465,1.34434,1.2621,0.0
34,400,19,19,-36.85,0.9839,0,1,31,0.81148,1.29854,0.78385,1.32137,1.23835,0.0
35,400,18,18,-46.45,0.9834,0,1,31,0.79904,1.31141,0.78385,1.46245,1.23835,0.0
36,400,22,22,-42.4,0.9829,0,1,31,0.75334,1.21561,0.77255,1.49841,1.20966,0.0
37,400,8,8,-63.8,0.9824,0,1,31,0.75334,1.21561,0.77438,1.4535,1.21902,0.0
38,400,11,11,-61.6,0.9819,0,1,31,0.79629,1.09096,0.83944,1.72247,1.30829,0.0
39,400,12,12,-50.2,0.9815,0,1,31,0.77547,1.377,0.89444,1.50279,1.34406,0.0
40,400,7,7,-63.45,0.981,0,1,31,0.87333,1.16622,0.90046,1.37235,1.31018,0.0
41,400,18,18,-39.6,0.9805,0,1,31,0.87674,1.36035,0.8877,1.62775,1.32924,0.0
42,400,17,17,-54.55,0.98,0,1,31,0.82234,1.16253,0.80571,1.36296,1.3209,0.0
43,400,16,16,-45.25,0.9796,0,1,31,0.85101,1.40886,0.86686,1.56059,1.3223,0.0
44,400,18,18,-40.7,0.9791,0,1,31,0.88386,1.39047,0.90034,1.73315,1.34872,0.0
45,400,22,22,-43.9,0.9786,0,1,31,0.98691,1.43018,1.02588,1.72707,1.42866,0.0
46,400,19,19,-49.65,0.9781,0,1,31,0.99095,1.43221,1.02255,1.69222,1.44076,0.0
47,400,17,17,-49.5,0.9777,0,1,31,0.92384,1.31819,0.94598,1.563,1.36141,0.0
48,400,24,24,-49.2,0.9772,0,1,31,0.94086,1.35605,0.94007,1.65065,1.39283,0.0
49,400,24,24,-39.15,0.9767,0,1,31,1.0228,1.44187,0.98136,1.82855,1.43239,0.0
50,400,6,6,-72.05,0.9762,0,1,31,1.00052,1.30286,0.99915,1.45107,1.44552,0.0
51,400,18,18,-44.45,0.9758,0,1,31,0.92834,1.40663,0.96764,1.62397,1.40354,0.0
52,400,27,27,-28.75,0.9753,0,1,31,0.98562,1.52556,1.02227,1.71668,1.45934,0.0
53,400,18,18,-46.25,0.9748,0,1,31,1.00675,1.56528,1.02346,1.70035,1.47954,0.0
54,400,19,20,-38.2,0.9744,0,1,31,0.9905,1.53577,1.01267,1.58656,1.4537,0.0
55,400,21,21,-45.6,0.9739,0,1,31,0.94732,1.52693,0.95797,1.71356,1.42021,0.0
56,400,7,7,-65.65,0.9734,0,1,31,0.98858,1.59653,1.01064,1.70804,1.44635,0.0
57,400,17,17,-42.65,0.9729,0,1,31,1.02811,1.53199,1.03649,1.71371,1.49015,0.0
58,400,28,28,-34.9,0.9725,0,1,31,1.07781,1.62812,0.92845,1.84942,1.51386,0.0
59,400,12,12,-56.1,0.972,0,1,31,1.08548,1.62812,0.92845,1.82435,1.51386,0.0
60,400,22,22,-42.15,0.9715,0,1,31,1.11718,1.64946,1.05981,1.88061,1.5579,0.0
61,400,22,22,-50.25,0.971,0,1,31,1.16899,1.64796,1.11193,1.87956,1.60161,0.0
62,400,19,19,-45.05,0.9706,0,1,31,1.15596,1.62922,1.13372,1.79985,1.60593,0.0
63,400,15,16,-53.2,0.9701,0,1,31,1.18378,1.68944,1.19281,1.959,1.64018,0.0
64,400,16,16,-60.55,0.9696,0,1,31,1.1377,1.64256,1.12088,1.66079,1.61969,0.0
65,400,15,15,-51.5,0.9691,0,1,31,1.06953,1.5586,1.04893,1.77018,1.48312,0.0
66,400,14,14,-56.25,0.9687,0,1,31,1.0377,1.5582,0.88642,1.69821,1.47808,0.0
67,400,30,30,-28.95,0.9682,0,1,31,1.05423,1.61315,1.07032,1.87766,1.55183,0.0
68,400,14,14,-48.9,0.9677,0,1,31,1.14276,1.66439,1.14388,1.81823,1.56238,0.0
69,400,22,23,-28.35,0.9672,0,1,31,1.13194,1.73936,1.13421,1.78505,1.57505,0.0
70,400,17,17,-41.1,0.9667,0,1,31,1.12909,1.67457,1.11235,1.83634,1.40182,0.0
71,400,15,15,-42.65,0.9663,0,1,31,1.16322,1.69194,1.15031,1.68268,1.56301,0.0
72,400,12,12,-49.75,0.9658,0,1,32,1.09977,1.51561,1.10578,1.76511,1.54948,0.0
73,400,5,5,-65.9,0.9653,0,1,32,1.09977,1.52369,1.10578,1.72631,1.54163,0.0
74,400,17,17,-52.6,0.9648,0,1,32,1.07986,1.51211,1.0823,1.75622,1.53404,0.0
75,400,18,18,-52.75,0.9644,0,1,32,1.09128,1.64512,1.0921,1.78281,1.55639,0.0
76,400,15,15,-46.75,0.9639,0,1,32,1.1039,1.65201,1.0921,1.98286,1.5552,0.0
77,400,23,23,-43.15,0.9634,0,1,32,1.30566,1.74353,1.29122,2.12465,1.72025,0.0
78,400,26,26,-29.6,0.9629,0,1,32,1.30894,1.79213,1.27055,2.03184,1.754,0.0
79,400,24,24,-34.25,0.9625,0,1,32,1.25355,1.72182,1.25152,1.95045,1.7102,0.0
80,400,19,19,-47.6,0.962,0,1,32,1.22619,1.73598,1.22282,1.94358,1.67911,0.0
81,400,12,12,-55.3,0.9615,0,1,32,1.18391,1.60214,1.13742,1.78002,1.59629,0.0
82,400,20,20,-50.45,0.961,0,1,32,1.13101,1.68051,1.13341,1.859,1.56606,0.0
83,400,15,15,-50.9,0.9606,0,1,32,1.12342,1.72033,1.11726,1.79131,1.56423,0.0
84,400,20,20,-46.05,0.9601,0,1,32,1.11071,1.69399,1.11172,1.76453,1.56302,0.0
85,400,24,24,-44.55,0.9596,0,1,32,1.08529,1.72711,1.08888,1.74022,1.54554,0.0
86,400,18,18,-45.95,0.9591,0,1,32,1.07803,1.70812,1.09496,1.86833,1.53758,0.0
87,400,25,26,-35.0,0.9587,0,1,32,1.23299,1.73817,1.21335,2.03215,1.65978,0.0
88,400,20,20,-38.9,0.9582,0,1,32,1.09419,1.69465,1.15272,1.67554,1.57693,0.0
89,400,16,16,-41.15,0.9577,0,1,32,1.12261,1.72535,1.13725,1.88456,1.60726,0.0
90,400,12,12,-41.2,0.9573,0,1,32,0.95935,1.68373,1.1448,1.85125,1.61015,0.0
91,400,23,23,-43.35,0.9568,0,1,32,1.1032,1.70586,1.17016,1.98215,1.62991,0.0
92,400,22,22,-37.1,0.9563,0,1,32,1.29305,1.71619,1.29636,2.15458,1.76103,0.0
93,400,23,23,-35.55,0.9558,0,1,32,1.29305,1.72375,1.31702,2.18336,1.8013,0.0
94,400,25,25,-37.45,0.9554,0,1,32,1.32759,1.73079,1.34109,2.03777,1.82449,0.0
95,400,16,16,-37.85,0.9549,0,1,32,1.34842,1.75103,1.36356,2.15285,1.8317,0.0
96,400,18,18,-41.9,0.9544,0,1,32,1.32734,1.8516,1.38562,1.91989,1.80917,0.0
97,400,27,27,-46.0,0.9539,0,1,32,1.32322,1.81414,1.33336,2.02219,1.76916,0.0
98,400,23,23,-37.8,0.9535,0,1,32,1.27396,1.76865,1.29513,2.00552,1.55208,0.0
99,400,11,11,-52.15,0.953,0,1,32,1.23637,1.75967,1.21669,1.91042,1.67245,0.0
100,400,30,30,-30.5,0.9525,0,1,32,1.39557,1.90368,1.36,2.12424,1.80857,0.0
101,400,21,21,-38.95,0.952,0,1,32,1.37798,1.91072,1.34713,2.10314,1.60972,0.0
102,400,20,20,-46.55,0.9516,0,1,32,1.37347,1.90977,1.3507,2.02864,1.64484,0.0
103,400,20,20,-34.4,0.9511,0,1,32,1.30713,1.8247,1.32125,1.93992,1.70615,0.0
104,400,23,23,-36.75,0.9506,0,1,32,1.31194,1.82716,1.29986,2.03643,1.73325,0.0
105,400,20,20,-40.7,0.9501,0,1,32,1.37462,1.94092,1.32779,2.06406,1.76402,0.0
106,400,21,21,-35.4,0.9496,0,1,32,1.36395,1.83919,1.38481,2.22872,1.78548,0.0
107,400,19,19,-43.5,0.9492,0,1,32,1.46966,1.88683,1.43962,2.20336,1.92791,0.0
108,400,16,16,-47.25,0.9487,0,1,32,1.47086,1.87848,1.44262,2.22654,1.91929,0.0
109,400,19,19,-37.3,0.9482,0,1,32,1.42377,1.86223,1.41066,2.04936,1.87847,0.0
110,400,18,18,-41.5,0.9477,0,1,32,1.36811,1.90841,1.36189,1.97034,1.7995,0.0
111,400,22,22,-28.45,0.9473,0,1,32,1.33771,1.91848,1.33774,2.02865,1.79216,0.0
112,400,20,20,-41.7,0.9468,0,1,32,1.36238,1.92421,1.36306,2.19133,1.78484,0.0
113,400,21,21,-36.2,0.9463,0,1,32,1.39996,1.89736,1.39561,2.12105,1.81939,0.0
114,400,16,16,-45.9,0.9458,0,1,32,1.2953,1.6374,1.29729,1.90411,1.77137,0.0
115,400,25,25,-38.45,0.9454,0,1,32,1.09859,1.79352,1.27352,1.98389,1.73023,0.0
116,400,26,26,-28.45,0.9449,0,1,32,1.27889,1.91346,1.27841,2.01272,1.7442,0.0
117,400,24,24,-46.2,0.9444,0,1,32,1.32603,1.94789,1.29731,2.07555,1.76043,0.0
118,400,27,27,-32.65,0.9439,0,1,32,1.39301,1.93101,1.34319,2.13146,1.81285,0.0
119,400,19,19,-56.35,0.9435,0,1,32,1.359,1.92475,1.3285,1.9914,1.79275,0.0
120,400,21,21,-40.8,0.943,0,1,32,1.36217,1.91287,1.33616,2.04371,1.80553,0.0
121,400,12,12,-55.2,0.9425,0,1,32,1.35889,1.91287,1.33616,2.13025,1.80553,0.0
122,400,16,16,-51.5,0.9421,0,1,32,1.39759,1.89506,1.41766,2.05506,1.84382,0.0
123,400,25,25,-39.65,0.9416,0,1,32,1.4208,1.84823,1.44115,2.13897,1.86932,0.0
124,400,26,26,-26.35,0.9411,0,1,32,1.36577,1.90293,1.38847,2.01745,1.82767,0.0
125,400,23,23,-45.8,0.9406,0,1,32,1.38113,1.89898,1.37648,2.14096,1.84637,0.0
126,400,21,21,-46.25,0.9402,0,1,32,1.42026,1.88339,1.41752,2.09368,1.87127,0.0
