episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,400,18,18,0,0,-52.4,0.9995,0,1,0.0849
2,400,18,18,0,0,-48.75,0.999,0,1,0.1189
3,400,6,6,0,0,-67.55,0.9986,0,1,0.1473
4,400,14,14,0,0,-64.95,0.9981,0,1,0.1711
5,400,8,8,0,0,-66.5,0.9976,0,1,0.1863
6,400,18,18,0,0,-41.1,0.9971,0,1,0.1903
7,400,18,18,0,0,-46.15,0.9967,0,1,0.2018
8,400,13,14,0,0,-48.25,0.9962,0,1,0.2103
9,400,23,23,0,0,-37.75,0.9957,0,1,0.2298
10,400,17,17,0,0,-59.15,0.9952,0,1,0.2533
11,400,20,20,0,0,-47.35,0.9948,0,1,0.2817
12,400,14,14,0,0,-54.85,0.9943,0,1,0.3033
13,400,19,19,0,0,-43.25,0.9938,0,1,0.3321
14,400,23,23,0,0,-37.3,0.9933,0,1,0.3695
15,400,14,14,0,0,-50.3,0.9929,0,1,0.3958
16,400,22,22,0,0,-44.6,0.9924,0,1,0.431
17,400,12,12,0,0,-58.65,0.9919,0,1,0.4601
18,400,25,25,0,0,-37.55,0.9915,0,1,0.5054
19,400,24,24,0,0,-43.1,0.991,0,1,0.5606
20,400,17,17,0,0,-46.85,0.9905,0,1,0.605
21,400,15,15,0,0,-52.85,0.99,0,1,0.6421
22,400,22,22,0,0,-32.75,0.9896,0,1,0.7006
23,400,15,15,0,0,-56.2,0.9891,0,1,0.7375
24,400,19,19,0,0,-41.4,0.9886,0,1,0.781
25,400,22,22,0,0,-40.55,0.9881,0,1,0.8317
26,400,19,20,0,0,-48.15,0.9877,0,1,0.8927
27,400,19,19,0,0,-44.4,0.9872,0,1,0.9511
28,400,23,23,0,0,-43.35,0.9867,0,1,1.0134
29,400,10,10,0,0,-52.4,0.9862,0,1,1.06
30,400,17,17,0,0,-54.6,0.9858,0,1,1.1088
31,400,32,32,0,0,-40.4,0.9853,0,1,1.1853
32,400,12,12,0,0,-45.8,0.9848,0,1,1.2518
33,400,12,12,0,0,-52.8,0.9843,0,1,1.2959
34,400,16,16,0,0,-49.05,0.9839,0,1,1.3447
35,400,21,21,0,0,-47.55,0.9834,0,1,1.4057
36,400,11,12,0,0,-61.3,0.9829,0,1,1.4517
37,400,13,13,0,0,-59.8,0.9824,0,1,1.4968
38,400,19,19,0,0,-47.25,0.9819,0,1,1.5566
39,400,17,17,0,0,-49.3,0.9815,0,1,1.6116
40,400,20,20,0,0,-40.45,0.981,0,1,1.6698
41,400,20,20,0,0,-40.5,0.9805,0,1,1.7286
42,400,16,16,0,0,-49.6,0.98,0,1,1.7951
43,400,16,16,0,0,-47.65,0.9796,0,1,1.8384
44,400,23,23,0,0,-37.3,0.9791,0,1,1.9114
45,400,21,21,0,0,-43.15,0.9786,0,1,1.9743
46,400,10,10,0,0,-61.45,0.9781,0,1,2.0102
47,400,13,13,0,0,-44.2,0.9777,0,1,2.062
48,400,18,18,0,0,-42.7,0.9772,0,1,2.1211
49,400,14,14,0,0,-50.75,0.9767,0,1,2.1753
50,400,16,16,0,0,-44.75,0.9762,0,1,2.2372
51,400,24,24,0,0,-39.1,0.9758,0,1,2.3144
52,400,17,17,0,0,-48.8,0.9753,0,1,2.3784
53,400,20,20,0,0,-50.4,0.9748,0,1,2.4501
54,400,12,12,0,0,-53.55,0.9744,0,1,2.4947
55,400,22,22,0,0,-40.25,0.9739,0,1,2.5598
56,400,24,24,0,0,-47.75,0.9734,0,1,2.6341
57,400,21,22,0,0,-47.55,0.9729,0,1,2.7083
58,400,17,17,0,0,-41.0,0.9725,0,1,2.7809
59,400,13,13,0,0,-60.9,0.972,0,1,2.8394
60,400,13,13,0,0,-46.1,0.9715,0,1,2.8988
61,400,10,10,0,0,-51.5,0.971,0,1,2.9482
62,400,20,20,0,0,-47.15,0.9706,0,1,3.0096
63,400,25,25,0,0,-36.0,0.9701,0,1,3.0912
64,400,8,9,0,0,-57.95,0.9696,0,1,3.1442
65,400,24,24,0,0,-36.2,0.9691,0,1,3.2088
66,400,25,25,0,0,-43.0,0.9687,0,1,3.2821
67,400,22,22,0,0,-37.55,0.9682,0,1,3.3685
68,400,11,11,0,0,-57.25,0.9677,0,1,3.4328
69,400,14,14,0,0,-49.85,0.9672,0,1,3.4806
70,400,13,13,0,0,-47.2,0.9667,0,1,3.5393
71,400,20,20,0,0,-47.85,0.9663,0,1,3.6046
72,400,24,24,0,0,-48.3,0.9658,0,1,3.6803
73,400,14,14,0,0,-59.05,0.9653,0,1,3.741
74,400,23,23,0,0,-51.45,0.9648,0,1,3.8169
75,400,10,10,0,0,-61.2,0.9644,0,1,3.8645
76,400,28,28,0,0,-28.0,0.9639,0,1,3.9281
77,400,27,27,0,0,-33.1,0.9634,0,1,4.0035
78,400,22,22,0,0,-36.25,0.9629,0,1,4.0962
79,400,23,23,0,0,-35.9,0.9625,0,1,4.19
80,400,14,14,0,0,-61.25,0.962,0,1,4.2666
81,400,23,23,0,0,-39.4,0.9615,0,1,4.3555
82,400,19,19,0,0,-46.15,0.961,0,1,4.4322
83,400,24,24,0,0,-35.4,0.9606,0,1,4.5066
84,400,16,16,0,0,-48.1,0.9601,0,1,4.5774
85,400,20,21,0,0,-51.45,0.9596,0,1,4.6443
86,400,20,20,0,0,-38.2,0.9591,0,1,4.7277
87,400,18,18,0,0,-39.5,0.9587,0,1,4.8019
88,400,20,20,0,0,-48.95,0.9582,0,1,4.8746
89,400,17,17,0,0,-36.85,0.9577,0,1,4.9462
90,400,16,16,0,0,-43.7,0.9573,0,1,5.0031
91,400,17,17,0,0,-45.6,0.9568,0,1,5.0706
92,400,21,21,0,0,-42.55,0.9563,0,1,5.1354
93,400,31,31,0,0,-23.1,0.9558,0,1,5.2214
94,400,25,25,0,0,-45.0,0.9554,0,1,5.2998
95,400,20,20,0,0,-49.6,0.9549,0,1,5.3704
96,400,35,35,0,0,-19.7,0.9544,0,1,5.4714
97,400,19,19,0,0,-44.45,0.9539,0,1,5.5619
98,400,22,22,0,0,-37.55,0.9535,0,1,5.6475
99,400,22,22,0,0,-38.5,0.953,0,1,5.7304
100,400,27,27,0,0,-39.0,0.9525,0,1,5.8198
101,400,24,24,0,0,-46.1,0.952,0,1,5.9085
102,400,23,23,0,0,-39.3,0.9516,0,1,6.0036
103,400,17,17,0,0,-41.45,0.9511,0,1,6.0852
104,400,29,29,0,0,-26.6,0.9506,0,1,6.1874
105,400,20,20,0,0,-45.15,0.9501,0,1,6.2776
106,400,26,27,0,0,-36.4,0.9496,0,1,6.3617
107,400,19,19,0,0,-37.45,0.9492,0,1,6.4295
108,400,30,30,0,0,-29.95,0.9487,0,1,6.5143
109,400,22,22,0,0,-32.75,0.9482,0,1,6.5788
110,400,20,20,0,0,-46.55,0.9477,0,1,6.6596
111,400,20,20,0,0,-41.75,0.9473,0,1,6.7346
112,400,21,21,0,0,-41.7,0.9468,0,1,6.8181
113,400,26,26,0,0,-40.5,0.9463,0,1,6.908
114,400,22,22,0,0,-34.9,0.9458,0,1,7.0056
115,400,23,23,0,0,-41.75,0.9454,0,1,7.0809
116,400,13,13,0,0,-51.0,0.9449,0,1,7.1357
117,400,16,16,0,0,-45.3,0.9444,0,1,7.208
118,400,15,15,0,0,-44.9,0.9439,0,1,7.2726
119,400,19,19,0,0,-42.35,0.9435,0,1,7.3384
120,400,25,25,0,0,-45.8,0.943,0,1,7.3996
121,400,25,25,0,0,-40.7,0.9425,0,1,7.4674
122,400,18,18,0,0,-44.85,0.9421,0,1,7.5227
123,400,24,24,0,0,-38.7,0.9416,0,1,7.5914
124,400,18,18,0,0,-42.65,0.9411,0,1,7.6422
125,400,18,18,0,0,-43.9,0.9406,0,1,7.7029
126,400,24,25,0,0,-26.75,0.9402,0,1,7.7635
127,400,23,23,0,0,-41.9,0.9397,0,1,7.8269
128,400,20,20,0,0,-38.9,0.9392,0,1,7.8925
129,400,16,16,0,0,-56.15,0.9387,0,1,7.942
130,400,31,31,0,0,-35.7,0.9383,0,1,8.0059
131,400,23,23,0,0,-40.8,0.9378,0,1,8.0836
132,400,22,22,0,0,-49.65,0.9373,0,1,8.138
133,400,19,19,0,0,-49.3,0.9368,0,1,8.205
134,400,17,17,0,0,-53.6,0.9364,0,1,8.2949
135,400,21,21,0,0,-40.5,0.9359,0,1,8.3716
136,400,18,18,0,0,-39.8,0.9354,0,1,8.4505
137,400,16,16,0,0,-56.85,0.9349,0,1,8.5199
138,400,25,25,0,0,-27.0,0.9345,0,1,8.5901
139,400,20,20,0,0,-33.8,0.934,0,1,8.6758
140,400,19,19,0,0,-42.45,0.9335,0,1,8.7663
141,400,27,27,0,0,-27.8,0.933,0,1,8.8524
142,400,16,16,0,0,-43.85,0.9325,0,1,8.936
143,400,19,19,0,0,-49.8,0.9321,0,1,8.9987
144,400,36,36,0,0,-20.4,0.9316,0,1,9.0946
145,400,31,31,0,0,-25.6,0.9311,0,1,9.1953
146,400,19,19,0,0,-49.7,0.9306,0,1,9.246
147,400,17,17,0,0,-41.1,0.9302,0,1,9.3119
148,400,14,14,0,0,-51.0,0.9297,0,1,9.3797
149,400,25,26,0,0,-48.0,0.9292,0,1,9.4644
150,400,25,25,0,0,-34.85,0.9287,0,1,9.5293
151,400,22,22,0,0,-42.95,0.9283,0,1,9.5904
152,400,16,16,0,0,-42.1,0.9278,0,1,9.6438
153,400,15,15,0,0,-49.85,0.9273,0,1,9.7095
154,400,26,26,0,0,-31.4,0.9268,0,1,9.7931
155,400,21,21,0,0,-44.15,0.9264,0,1,9.8713
156,400,28,28,0,0,-33.9,0.9259,0,1,9.9527
157,400,27,27,0,0,-32.3,0.9254,0,1,10.0603
158,400,23,23,0,0,-41.95,0.925,0,1,10.1385
159,400,18,18,0,0,-48.1,0.9245,0,1,10.2122
160,400,21,21,0,0,-40.65,0.924,0,1,10.2864
161,400,23,23,0,0,-34.65,0.9235,0,1,10.3502
162,400,21,21,0,0,-38.5,0.9231,0,1,10.424
163,400,24,24,0,0,-34.3,0.9226,0,1,10.4956
164,400,26,26,0,0,-35.55,0.9221,0,1,10.5656
165,400,29,29,0,0,-23.7,0.9216,0,1,10.6534
166,400,18,18,0,0,-50.6,0.9212,0,1,10.7187
167,400,25,26,0,0,-30.75,0.9207,0,1,10.7728
168,400,24,24,0,0,-40.95,0.9202,0,1,10.8491
