episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,7,0,0,3,1,-4.145,0.9995,1,0,0.0088
2,8,0,0,2,1,-4.505,0.999,1,0,0.0171
3,8,0,0,2,1,-4.505,0.9986,1,0,0.0217
4,8,0,0,1,1,-4.805,0.9981,1,0,0.0286
5,6,0,0,3,1,-4.0025,0.9976,1,0,0.0357
6,15,0,0,5,2,-3.77,0.9971,1,0,0.0436
7,5,0,0,2,1,-4.475,0.9967,1,0,0.0495
8,7,0,0,6,1,-3.145,0.9962,1,0,0.0528
9,8,0,0,3,1,-4.355,0.9957,1,0,0.0592
10,5,0,0,4,1,-3.875,0.9952,1,0,0.065
11,27,0,0,8,3,-2.8125,0.9948,1,0,0.0725
12,5,0,0,4,1,-3.675,0.9943,1,0,0.0775
13,10,0,0,1,1,-5.025,0.9938,1,0,0.0823
14,7,0,0,3,1,-4.195,0.9933,1,0,0.086
15,8,0,0,2,1,-4.405,0.9929,1,0,0.0921
16,27,1,2,6,3,-1.5125,0.9924,1,0,0.0933
17,5,0,0,3,1,-4.175,0.9919,1,0,0.0995
18,6,0,0,2,1,-4.435,0.9915,1,0,0.1037
19,6,0,0,3,1,-4.185,0.991,1,0,0.1069
20,12,0,0,2,1,-4.745,0.9905,1,0,0.1131
21,6,0,0,4,1,-3.835,0.99,1,0,0.1177
22,9,0,0,1,1,-4.875,0.9896,1,0,0.1221
23,7,0,0,2,1,-4.395,0.9891,1,0,0.1279
24,10,0,0,1,1,-5.025,0.9886,1,0,0.1312
25,5,0,0,4,1,-3.975,0.9881,1,0,0.1361
26,5,0,0,3,1,-4.075,0.9877,1,0,0.1395
27,11,0,0,3,1,-4.585,0.9872,1,0,0.1437
28,8,0,0,3,1,-4.105,0.9867,1,0,0.1477
29,13,0,0,3,1,-4.355,0.9862,1,0,0.1517
30,28,0,0,7,2,-3.73,0.9858,1,0,0.1537
31,6,0,0,1,1,-4.795,0.9853,1,0,0.1598
32,5,0,0,2,1,-4.575,0.9848,1,0,0.1655
33,5,0,0,4,1,-3.975,0.9843,1,0,0.1699
34,5,0,0,3,1,-4.275,0.9839,1,0,0.1749
35,5,0,0,3,1,-4.075,0.9834,1,0,0.1778
36,13,0,0,2,1,-4.805,0.9829,1,0,0.181
37,7,0,0,6,1,-2.995,0.9824,1,0,0.1829
38,5,0,0,4,1,-3.975,0.9819,1,0,0.1868
39,7,0,0,3,1,-4.095,0.9815,1,0,0.1906
40,17,0,0,5,2,-3.77,0.981,1,0,0.1931
41,5,0,0,3,1,-3.975,0.9805,1,0,0.1967
42,6,0,0,2,1,-4.495,0.98,1,0,0.2015
43,14,0,0,5,1,-4.065,0.9796,1,0,0.2014
44,7,0,0,3,1,-3.995,0.9791,1,0,0.2047
45,11,0,0,3,1,-4.2925,0.9786,1,0,0.2092
46,24,1,1,5,2,-2.8075,0.9781,1,0,0.2075
47,14,0,0,6,2,-3.35,0.9777,1,0,0.2095
48,13,0,0,2,1,-4.7125,0.9772,1,0,0.2137
49,9,0,0,3,1,-4.165,0.9767,1,0,0.2175
50,5,0,0,4,1,-3.875,0.9762,1,0,0.2211
51,13,0,0,2,1,-4.7125,0.9758,1,0,0.2252
52,6,0,0,4,1,-4.035,0.9753,1,0,0.2283
53,6,0,0,3,1,-3.995,0.9748,1,0,0.2331
54,5,0,0,2,1,-4.475,0.9744,1,0,0.2372
55,11,0,0,1,1,-4.995,0.9739,1,0,0.2407
56,20,0,0,4,2,-4.1075,0.9734,1,0,0.2424
57,7,0,0,3,1,-4.295,0.9729,1,0,0.2457
58,7,0,0,4,1,-3.645,0.9725,1,0,0.2475
59,5,0,0,2,1,-4.325,0.972,1,0,0.2514
60,5,0,0,3,1,-4.175,0.9715,1,0,0.2549
61,5,0,0,4,1,-3.775,0.971,1,0,0.2573
62,22,0,0,3,2,-4.395,0.9706,1,0,0.2611
63,5,0,0,4,1,-3.775,0.9701,1,0,0.2634
64,5,0,0,3,1,-3.925,0.9696,1,0,0.2656
65,6,0,0,4,1,-3.935,0.9691,1,0,0.268
66,7,0,0,3,1,-4.195,0.9687,1,0,0.2706
67,6,0,0,3,1,-3.985,0.9682,1,0,0.2735
68,5,0,0,4,1,-3.875,0.9677,1,0,0.2761
69,15,0,0,2,2,-4.7175,0.9672,1,0,0.2781
70,5,0,0,3,1,-4.175,0.9667,1,0,0.281
71,7,0,0,4,1,-3.745,0.9663,1,0,0.2829
72,7,0,0,2,1,-4.545,0.9658,1,0,0.2865
73,5,0,0,4,1,-3.775,0.9653,1,0,0.2886
74,8,0,0,4,1,-3.955,0.9648,1,0,0.2902
75,7,0,0,4,1,-3.895,0.9644,1,0,0.2922
76,10,0,0,1,1,-4.825,0.9639,1,0,0.2956
77,13,0,0,3,1,-4.355,0.9634,1,0,0.2968
78,6,0,0,3,1,-4.135,0.9629,1,0,0.2991
79,7,0,0,3,1,-4.245,0.9625,1,0,0.3015
80,10,0,0,5,1,-3.575,0.962,1,0,0.3027
81,25,0,0,5,2,-4.16,0.9615,1,0,0.3001
82,7,0,0,4,1,-3.745,0.961,1,0,0.3016
83,5,0,0,4,1,-3.675,0.9606,1,0,0.3036
84,8,0,0,3,1,-4.155,0.9601,1,0,0.3058
85,6,0,0,3,1,-4.135,0.9596,1,0,0.308
86,6,0,0,4,1,-3.835,0.9591,1,0,0.3096
87,6,0,0,3,1,-4.085,0.9587,1,0,0.3111
88,5,0,0,3,1,-4.275,0.9582,1,0,0.3137
89,5,0,0,3,1,-4.175,0.9577,1,0,0.3162
90,28,0,0,6,1,-3.715,0.9573,1,0,0.3142
91,5,0,0,3,1,-4.175,0.9568,1,0,0.3168
92,8,0,0,3,1,-4.3225,0.9563,1,0,0.3191
93,6,0,0,3,1,-4.135,0.9558,1,0,0.3217
94,7,0,0,3,1,-4.155,0.9554,1,0,0.3249
95,5,0,0,3,1,-4.125,0.9549,1,0,0.3267
96,9,0,0,2,1,-4.515,0.9544,1,0,0.3288
97,8,0,0,3,1,-4.155,0.9539,1,0,0.3309
98,5,0,0,2,1,-4.525,0.9535,1,0,0.3342
99,8,0,0,5,1,-3.305,0.953,1,0,0.3353
100,9,0,0,2,1,-4.565,0.9525,1,0,0.3384
101,6,0,0,1,1,-4.935,0.952,1,0,0.3419
102,7,0,0,1,1,-4.855,0.9516,1,0,0.3457
103,15,0,0,5,2,-3.4775,0.9511,1,0,0.3475
104,5,0,0,3,1,-4.175,0.9506,1,0,0.3496
105,8,0,0,3,1,-4.305,0.9501,1,0,0.3517
106,7,0,0,4,1,-3.795,0.9496,1,0,0.3527
107,8,0,0,3,1,-4.105,0.9492,1,0,0.356
108,10,0,0,4,1,-3.875,0.9487,1,0,0.3562
109,21,0,0,9,2,-2.36,0.9482,1,0,0.3558
110,5,0,0,3,1,-4.075,0.9477,1,0,0.3579
111,7,0,0,2,1,-4.595,0.9473,1,0,0.3603
112,5,0,0,3,1,-4.175,0.9468,1,0,0.3622
113,6,0,0,3,1,-4.285,0.9463,1,0,0.3636
114,12,0,0,3,1,-4.1625,0.9458,1,0,0.3648
115,12,0,0,3,1,-4.355,0.9454,1,0,0.3676
116,5,0,0,3,1,-3.975,0.9449,1,0,0.3695
117,5,0,0,2,1,-4.475,0.9444,1,0,0.3699
118,13,0,0,2,1,-4.6125,0.9439,1,0,0.3721
119,7,0,0,2,1,-4.445,0.9435,1,0,0.3744
120,16,1,1,4,2,-3.01,0.943,1,0,0.3744
121,6,0,0,1,1,-4.795,0.9425,1,0,0.3793
122,5,0,0,4,1,-3.875,0.9421,1,0,0.3807
123,5,0,0,3,1,-4.275,0.9416,1,0,0.3827
124,14,0,0,2,1,-4.775,0.9411,1,0,0.3851
125,7,0,0,3,1,-4.2625,0.9406,1,0,0.3891
126,13,0,0,3,2,-4.4475,0.9402,1,0,0.3906
127,11,0,0,4,1,-4.035,0.9397,1,0,0.3909
128,5,0,0,2,1,-4.475,0.9392,1,0,0.3935
129,10,0,0,2,1,-4.4325,0.9387,1,0,0.3961
130,19,1,1,2,2,-3.6175,0.9383,1,0,0.3986
131,18,0,0,5,2,-3.88,0.9378,1,0,0.3985
132,29,0,0,6,2,-4.0575,0.9373,1,0,0.3959
133,6,0,0,2,1,-4.485,0.9368,1,0,0.3982
134,6,0,0,1,1,-4.635,0.9364,1,0,0.4002
135,14,0,0,5,2,-3.74,0.9359,1,0,0.401
136,23,1,1,4,2,-3.1475,0.9354,1,0,0.4007
137,5,0,0,2,1,-4.575,0.9349,1,0,0.403
138,6,0,0,2,1,-4.485,0.9345,1,0,0.4054
139,19,0,0,5,2,-3.9,0.934,1,0,0.4046
140,5,0,0,3,1,-4.175,0.9335,1,0,0.4063
141,8,0,0,2,1,-4.605,0.933,1,0,0.4099
142,7,0,0,1,1,-4.855,0.9325,1,0,0.4145
143,15,0,0,5,2,-3.56,0.9321,1,0,0.4174
144,10,0,0,3,1,-4.125,0.9316,1,0,0.419
145,25,0,0,5,3,-3.9025,0.9311,1,0,0.4184
146,8,0,0,4,1,-3.855,0.9306,1,0,0.4194
147,9,0,0,4,1,-3.915,0.9302,1,0,0.4198
148,7,0,0,2,1,-4.4625,0.9297,1,0,0.4229
149,16,0,0,4,2,-4.12,0.9292,1,0,0.4238
150,6,0,0,2,1,-4.4925,0.9287,1,0,0.4278
151,5,0,0,3,1,-4.075,0.9283,1,0,0.4294
152,20,0,0,9,2,-2.4675,0.9278,1,0,0.4293
153,11,0,0,2,1,-4.495,0.9273,1,0,0.4321
154,11,0,0,4,1,-4.035,0.9268,1,0,0.4322
155,39,3,3,7,4,-0.3675,0.9264,1,0,0.4315
156,9,0,0,2,1,-4.665,0.9259,1,0,0.4335
157,6,0,0,4,1,-3.835,0.9254,1,0,0.4344
158,11,0,0,3,1,-4.1025,0.925,1,0,0.4371
159,5,0,0,2,1,-4.475,0.9245,1,0,0.4392
160,5,0,0,2,1,-4.475,0.924,1,0,0.4411
161,6,0,0,2,1,-4.335,0.9235,1,0,0.4427
162,17,0,0,5,2,-3.83,0.9231,1,0,0.4432
163,7,0,0,4,1,-3.995,0.9226,1,0,0.4445
164,5,0,0,1,1,-4.775,0.9221,1,0,0.4472
165,11,0,0,3,1,-4.185,0.9216,1,0,0.4502
166,18,0,0,6,2,-3.64,0.9212,1,0,0.4507
167,6,0,0,2,1,-4.385,0.9207,1,0,0.4528
168,15,0,0,5,1,-3.925,0.9202,1,0,0.4525
169,10,0,0,4,1,-3.875,0.9197,1,0,0.4522
170,8,0,0,3,1,-4.215,0.9193,1,0,0.456
171,8,0,0,2,1,-4.705,0.9188,1,0,0.458
172,7,0,0,5,1,-3.395,0.9183,1,0,0.4585
173,5,0,0,3,1,-4.275,0.9178,1,0,0.4603
174,5,0,0,4,1,-3.775,0.9173,1,0,0.461
175,8,0,0,3,1,-4.2225,0.9169,1,0,0.4644
176,10,0,0,1,1,-4.835,0.9164,1,0,0.4684
177,8,0,0,5,1,-3.355,0.9159,1,0,0.4691
178,7,0,0,2,1,-4.395,0.9154,1,0,0.4705
179,7,0,0,3,1,-4.155,0.915,1,0,0.4741
180,5,0,0,4,1,-3.675,0.9145,1,0,0.4747
181,12,0,0,2,1,-4.5625,0.914,1,0,0.4777
182,5,0,0,4,1,-3.675,0.9135,1,0,0.4783
183,9,0,0,3,1,-4.165,0.9131,1,0,0.4818
184,10,0,0,2,1,-4.625,0.9126,1,0,0.4827
185,14,0,0,1,1,-5.1825,0.9121,1,0,0.4856
186,6,0,0,3,1,-4.285,0.9116,1,0,0.4871
187,7,0,0,4,1,-4.095,0.9112,1,0,0.4881
188,5,0,0,2,1,-4.375,0.9107,1,0,0.4896
189,9,0,0,3,1,-4.165,0.9102,1,0,0.493
190,18,0,0,4,2,-4.18,0.9098,1,0,0.4931
191,18,0,0,5,2,-3.8475,0.9093,1,0,0.495
192,14,0,0,4,2,-3.9075,0.9088,1,0,0.4957
193,9,0,0,3,1,-4.1825,0.9083,1,0,0.4988
194,7,0,0,2,1,-4.555,0.9079,1,0,0.5031
195,6,0,0,4,1,-3.735,0.9074,1,0,0.5037
196,8,0,0,3,1,-4.255,0.9069,1,0,0.5043
197,5,0,0,3,1,-4.175,0.9064,1,0,0.5055
198,8,0,0,4,1,-3.955,0.906,1,0,0.5058
199,6,0,0,3,1,-4.095,0.9055,1,0,0.5099
200,5,0,0,3,1,-4.175,0.905,1,0,0.5114
201,5,0,0,3,1,-4.175,0.9045,1,0,0.5126
202,13,0,0,8,2,-2.24,0.9041,1,0,0.5128
203,5,0,0,2,1,-4.475,0.9036,1,0,0.5143
204,12,0,0,4,1,-3.795,0.9031,1,0,0.5134
205,37,2,2,8,3,-1.105,0.9026,1,0,0.5108
206,8,0,0,2,1,-4.5225,0.9022,1,0,0.5139
207,8,0,0,4,1,-3.855,0.9017,1,0,0.5143
208,28,0,0,3,2,-4.79,0.9012,1,0,0.5126
209,7,0,0,4,1,-3.595,0.9007,1,0,0.5125
210,8,0,0,2,1,-4.705,0.9002,1,0,0.5142
211,7,0,0,1,1,-4.795,0.8998,1,0,0.5159
212,6,0,0,3,1,-4.135,0.8993,1,0,0.5169
213,5,0,0,4,1,-3.875,0.8988,1,0,0.5181
214,7,0,0,3,1,-4.245,0.8983,1,0,0.5194
215,30,0,0,7,4,-3.42,0.8979,1,0,0.5194
216,15,0,0,2,1,-4.925,0.8974,1,0,0.5201
217,12,0,0,1,1,-5.145,0.8969,1,0,0.5216
218,7,0,0,1,1,-4.7525,0.8964,1,0,0.5266
219,6,0,0,2,1,-4.2925,0.896,1,0,0.5297
220,7,0,0,2,1,-4.545,0.8955,1,0,0.5311
221,5,0,0,3,1,-3.975,0.895,1,0,0.5321
222,12,0,0,3,1,-4.295,0.8945,1,0,0.5321
223,9,0,0,3,1,-4.365,0.8941,1,0,0.5333
224,5,0,0,1,1,-4.875,0.8936,1,0,0.5353
225,11,0,0,4,1,-4.035,0.8931,1,0,0.535
226,5,0,0,3,1,-4.075,0.8926,1,0,0.5361
227,5,0,0,4,1,-3.875,0.8922,1,0,0.5367
228,8,0,0,1,1,-4.8225,0.8917,1,0,0.5407
229,9,0,0,4,1,-4.015,0.8912,1,0,0.5408
230,7,0,0,2,1,-4.545,0.8908,1,0,0.5424
231,8,0,0,4,1,-3.855,0.8903,1,0,0.5434
232,6,0,0,3,1,-3.9925,0.8898,1,0,0.5459
233,7,0,0,2,1,-4.355,0.8893,1,0,0.549
234,58,2,2,14,5,0.615,0.8889,1,0,0.5479
235,11,0,0,3,1,-4.395,0.8884,1,0,0.5505
236,5,0,0,4,1,-3.675,0.8879,1,0,0.5508
237,7,0,0,2,1,-4.4625,0.8874,1,0,0.5546
238,14,0,0,3,1,-4.3725,0.887,1,0,0.5559
239,8,0,0,3,1,-4.205,0.8865,1,0,0.5564
240,6,0,0,2,1,-4.435,0.886,1,0,0.5578
241,16,0,0,6,2,-3.42,0.8855,1,0,0.5579
242,9,0,0,6,1,-3.165,0.8851,1,0,0.5579
243,9,0,0,2,1,-4.665,0.8846,1,0,0.5585
244,10,0,0,3,1,-4.275,0.8841,1,0,0.5584
245,6,0,0,3,1,-4.0025,0.8836,1,0,0.5616
246,28,0,0,1,1,-5.405,0.8831,1,0,0.56
247,12,0,0,3,1,-4.595,0.8827,1,0,0.5605
248,13,0,0,3,1,-4.4225,0.8822,1,0,0.5627
249,9,0,0,3,1,-4.2825,0.8817,1,0,0.5661
250,15,0,0,3,2,-4.4675,0.8812,1,0,0.567
251,8,0,0,2,1,-4.655,0.8808,1,0,0.5681
252,19,0,0,4,2,-4.1575,0.8803,1,0,0.569
253,5,0,0,3,1,-4.025,0.8798,1,0,0.57
254,45,1,1,4,3,-4.075,0.8793,1,0,0.5671
255,7,0,0,4,1,-3.895,0.8789,1,0,0.5673
256,7,0,0,3,1,-4.295,0.8784,1,0,0.5681
257,6,0,0,3,1,-4.0025,0.8779,1,0,0.5712
258,7,0,0,2,1,-4.495,0.8775,1,0,0.572
259,6,0,0,3,1,-4.185,0.877,1,0,0.5733
260,25,0,0,7,2,-3.35,0.8765,1,0,0.573
261,7,0,0,3,1,-4.045,0.876,1,0,0.5736
262,27,1,1,4,3,-3.205,0.8756,1,0,0.5745
263,8,0,0,6,1,-3.005,0.8751,1,0,0.5747
264,7,0,0,3,1,-4.095,0.8746,1,0,0.5751
265,7,0,0,4,1,-3.795,0.8741,1,0,0.5752
266,16,0,0,2,2,-4.73,0.8737,1,0,0.5786
