episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
84,400,14,14,-46.6,0.9601,0,1,32,1.12423,1.73585,1.13175,1.81465,1.58307,0.0
85,400,16,16,-47.45,0.9596,0,1,32,1.14411,1.66433,1.15479,1.88907,1.60299,0.0
86,400,17,17,-55.2,0.9591,0,1,32,1.15353,1.75724,1.16365,1.94259,1.61195,0.0
87,400,15,15,-54.0,0.9587,0,1,32,1.1758,1.73338,1.18699,1.89185,1.62697,0.0
88,400,22,22,-44.95,0.9582,0,1,32,1.21271,1.70067,1.22028,2.05728,1.63425,0.0
89,400,25,25,-26.85,0.9577,0,1,32,1.27504,1.78387,1.27558,2.00909,1.73247,0.0
90,400,17,17,-53.7,0.9573,0,1,32,1.25927,1.74008,1.2612,1.97026,1.71055,0.0
91,400,29,29,-36.6,0.9568,0,1,32,1.33564,1.75826,1.31555,1.95132,1.77689,0.0
92,400,23,23,-38.05,0.9563,0,1,32,1.29078,1.81264,1.25782,2.12788,1.70461,0.0
93,400,21,21,-43.6,0.9558,0,1,32,1.30304,1.84025,1.27629,1.97198,1.72481,0.0
94,400,9,9,-63.0,0.9554,0,1,32,1.20893,1.82261,1.24623,1.88297,1.68837,0.0
95,400,21,21,-33.1,0.9549,0,1,32,1.24351,1.84683,1.2508,1.99295,1.69665,0.0
96,400,22,22,-40.7,0.9544,0,1,32,1.30381,1.83466,1.28886,2.0298,1.7497,0.0
97,400,18,18,-54.45,0.9539,0,1,32,1.31666,1.83466,1.3165,1.98226,1.76817,0.0
98,400,24,24,-29.55,0.9535,0,1,32,1.29986,1.86509,1.30922,1.97749,1.75358,0.0
99,400,26,26,-32.5,0.953,0,1,32,1.24831,1.82892,1.23102,2.06345,1.71718,0.0
100,400,29,29,-37.5,0.9525,0,1,32,1.34652,1.82912,1.35211,2.13142,1.77849,0.0
101,400,19,19,-38.1,0.952,0,1,32,1.30922,1.83349,1.32564,1.96712,1.76016,0.0
102,400,23,23,-34.3,0.9516,0,1,32,1.36359,1.82295,1.36126,2.02903,1.83313,0.0
103,400,19,19,-49.45,0.9511,0,1,32,1.34715,1.73463,1.30494,1.98994,1.75372,0.0
104,400,30,30,-30.6,0.9506,0,1,32,1.30076,1.81927,1.28445,2.02487,1.72273,0.0
105,400,26,26,-27.65,0.9501,0,1,32,1.30624,1.84626,1.29396,2.06224,1.75517,0.0
106,400,25,25,-29.9,0.9496,0,1,32,1.35242,1.90583,1.36177,2.15412,1.83243,0.0
107,400,25,25,-35.95,0.9492,0,1,32,1.36945,1.91741,1.39855,1.92505,1.87014,0.0
108,400,22,22,-36.95,0.9487,0,1,32,1.36205,1.65957,1.36791,2.01921,1.84552,0.0
109,400,17,17,-49.75,0.9482,0,1,32,1.34621,1.71606,1.36791,2.00451,1.84552,0.0
110,400,19,19,-52.05,0.9477,0,1,32,1.31577,1.78231,1.31419,2.15674,1.80729,0.0
111,400,14,14,-53.75,0.9473,0,1,32,1.36374,1.84962,1.34226,1.91504,1.81456,0.0
112,400,21,21,-41.7,0.9468,0,1,32,1.31779,1.90377,1.31666,1.97383,1.76783,0.0
113,400,22,22,-38.5,0.9463,0,1,32,1.39214,1.92088,1.40335,2.33804,1.84202,0.0
114,400,28,28,-28.4,0.9458,0,1,32,1.42831,1.83837,1.4476,2.11106,1.91471,0.0
115,400,17,17,-44.75,0.9454,0,1,32,1.42474,1.79567,1.44076,2.20715,1.89976,0.0
116,400,15,15,-51.0,0.9449,0,1,32,1.43344,1.83809,1.42984,2.03938,1.89077,0.0
117,400,22,22,-42.3,0.9444,0,1,32,1.40138,1.94587,1.39892,2.08321,1.86706,0.0
118,400,19,19,-43.9,0.9439,0,1,32,1.33006,1.92655,1.36106,2.11733,1.80482,0.0
119,400,31,32,-29.35,0.9435,0,1,32,1.38653,1.91799,1.40409,2.27318,1.86829,0.0
120,400,37,37,-28.8,0.943,0,1,32,1.47244,1.7327,1.47272,2.13564,1.90247,0.0
121,400,23,23,-34.7,0.9425,0,1,32,1.48287,1.94286,1.49081,2.184,1.93162,0.0
122,400,13,13,-45.35,0.9421,0,1,32,1.44767,1.99176,1.46956,2.19268,1.90457,0.0
123,400,14,14,-51.7,0.9416,0,1,32,1.4028,1.7515,1.41413,2.07031,1.84841,0.0
124,400,20,20,-39.65,0.9411,0,1,32,1.37575,1.81764,1.41413,2.0486,1.82553,0.0
125,400,26,26,-30.4,0.9406,0,1,32,1.36725,1.85857,1.38706,2.09965,1.82119,0.0
126,400,28,28,-34.75,0.9402,0,1,32,1.39513,2.02085,1.4233,2.1632,1.86799,0.0
127,400,24,24,-28.9,0.9397,0,1,32,1.39465,2.02263,1.41007,2.04271,1.85736,0.0
128,400,18,18,-46.9,0.9392,0,1,32,1.35983,2.02719,1.38632,2.03797,1.81905,0.0
129,400,23,23,-39.15,0.9387,0,1,32,1.41455,2.04802,1.42533,2.21067,1.88667,0.0
130,400,19,19,-44.2,0.9383,0,1,32,1.41635,2.04675,1.42069,2.12652,1.87834,0.0
131,400,22,22,-36.3,0.9378,0,1,32,1.42282,1.93346,1.42269,2.11859,1.87947,0.0
132,400,26,26,-32.65,0.9373,0,1,32,1.40245,1.96808,1.40866,2.10062,1.85114,0.0
133,400,26,26,-26.8,0.9368,0,1,32,1.49348,1.99866,1.47927,2.05392,1.9708,0.0
134,400,15,15,-45.1,0.9364,0,1,32,1.42401,1.97898,1.37923,2.05562,1.91521,0.0
135,400,16,16,-51.0,0.9359,0,1,32,1.37862,2.00007,1.37152,1.99608,1.86416,0.0
136,400,15,15,-42.8,0.9354,0,1,32,1.34042,1.9902,1.3306,2.16478,1.78239,0.0
137,400,22,22,-37.85,0.9349,0,1,32,1.35124,1.76092,1.36233,2.05309,1.80699,0.0
138,400,28,28,-28.0,0.9345,0,1,32,1.34572,1.81672,1.35725,2.03406,1.7994,0.0
139,400,17,17,-52.3,0.934,0,1,32,1.3134,1.88494,1.30068,1.99949,1.76056,0.0
140,400,11,11,-60.95,0.9335,0,1,32,1.29344,1.90244,1.28417,1.93387,1.75348,0.0
141,400,18,18,-41.8,0.933,0,1,32,1.26947,1.89284,1.26407,1.98509,1.73901,0.0
142,400,25,25,-37.35,0.9325,0,1,32,1.26947,1.91495,1.27315,2.03799,1.75007,0.0
143,400,23,23,-31.8,0.9321,0,1,32,1.3341,1.96848,1.41288,1.98149,1.88829,0.0
144,400,23,23,-39.4,0.9316,0,1,32,1.40566,1.91375,1.41946,2.10718,1.88349,0.0
145,400,24,24,-37.1,0.9311,0,1,32,1.39194,1.92031,1.41528,2.24291,1.85264,0.0
146,400,31,31,-23.7,0.9306,0,1,32,1.47523,1.97075,1.48623,2.27871,1.91745,0.0
147,400,18,18,-36.6,0.9302,0,1,32,1.52167,1.94528,1.51228,2.1451,1.94041,0.0
148,400,15,15,-52.0,0.9297,0,1,32,1.45295,1.87626,1.48048,1.97397,1.91832,0.0
149,400,19,19,-38.5,0.9292,0,1,32,1.41128,1.94973,1.42572,2.03158,1.82972,0.0
150,400,33,33,-23.85,0.9287,0,1,32,1.38639,1.95634,1.36609,1.93367,1.82774,0.0
151,400,22,22,-42.95,0.9283,0,1,32,1.36368,1.90468,1.32916,2.10181,1.76849,0.0
152,400,15,15,-51.6,0.9278,0,1,32,1.35321,1.91129,1.33439,2.02157,1.77886,0.0
153,400,30,30,-36.85,0.9273,0,1,32,1.40345,1.9778,1.38076,2.19011,1.89577,0.0
154,400,21,21,-36.9,0.9268,0,1,32,1.42203,1.91872,1.41144,2.18415,1.90563,0.0
155,400,23,23,-38.65,0.9264,0,1,32,1.40111,1.9092,1.4057,1.95302,1.84868,0.0
156,400,22,22,-40.4,0.9259,0,1,32,1.33293,1.86374,1.33701,1.93291,1.83313,0.0
157,400,22,22,-38.8,0.9254,0,1,32,1.36062,1.89153,1.37675,2.0189,1.83364,0.0
158,400,30,30,-25.45,0.925,0,1,32,1.34139,1.92343,1.37602,2.21501,1.78445,0.0
159,400,26,26,-29.6,0.9245,0,1,32,1.39793,1.96182,1.44835,2.47071,1.81746,0.0
160,400,22,22,-31.15,0.924,0,1,32,1.46958,1.83575,1.47717,2.11364,1.8892,0.0
161,400,33,33,-33.15,0.9235,0,1,32,1.41412,1.99964,1.40958,2.18345,1.86706,0.0
162,400,26,26,-29.0,0.9231,0,1,32,1.40733,2.00216,1.39714,2.20458,1.85812,0.0
163,400,24,24,-35.3,0.9226,0,1,32,1.47534,2.02518,1.4615,2.24293,1.97179,0.0
164,400,22,22,-39.55,0.9221,0,1,32,1.4845,1.97136,1.48332,2.2932,1.9489,0.0
165,400,21,21,-35.7,0.9216,0,1,32,1.4652,2.03452,1.44101,2.10744,1.89338,0.0
166,400,17,17,-59.1,0.9212,0,1,32,1.4089,2.05664,1.40647,2.07174,1.84668,0.0
167,400,23,23,-34.25,0.9207,0,1,32,1.37321,2.00454,1.36573,2.10541,1.82328,0.0
168,400,18,18,-38.45,0.9202,0,1,32,1.35808,1.99164,1.35991,2.13152,1.80464,0.0
169,400,23,23,-40.3,0.9197,0,1,32,1.36557,1.99941,1.36701,2.09046,1.81041,0.0
170,400,21,22,-48.3,0.9193,0,1,32,1.35144,1.9576,1.36634,2.1067,1.79137,0.0
171,400,22,22,-45.8,0.9188,0,1,32,1.4261,1.98885,1.43923,2.23735,1.86785,0.0
172,400,19,19,-34.85,0.9183,0,1,32,1.43264,1.95579,1.44238,2.15737,1.884,0.0
173,400,22,22,-39.05,0.9178,0,1,32,1.33167,1.92055,1.34777,1.91957,1.79779,0.0
174,400,26,26,-37.25,0.9173,0,1,32,1.36574,1.91019,1.32939,2.12328,1.78499,0.0
175,400,21,21,-36.8,0.9169,0,1,32,1.37832,1.86752,1.34075,2.09113,1.78965,0.0
176,400,25,25,-46.45,0.9164,0,1,32,1.37661,1.8808,1.35317,2.13917,1.80375,0.0
177,400,27,27,-39.15,0.9159,0,1,32,1.49349,1.92362,1.46564,2.23453,1.88658,0.0
178,400,23,23,-38.45,0.9154,0,1,32,1.42518,1.97247,1.42795,2.07481,1.89496,0.0
179,400,20,20,-44.4,0.915,0,1,32,1.45564,1.93616,1.46619,2.17853,1.92039,0.0
180,400,27,27,-32.5,0.9145,0,1,32,1.467,1.99676,1.46258,2.23047,1.92594,0.0
181,400,28,28,-27.7,0.914,0,1,32,1.45855,1.97952,1.44532,2.18998,1.89281,0.0
182,400,26,26,-36.25,0.9135,0,1,32,1.46084,2.07694,1.43618,2.26395,1.90015,0.0
183,400,15,15,-52.3,0.9131,0,1,32,1.51214,2.06878,1.50752,2.27834,1.94622,0.0
184,400,26,26,-32.65,0.9126,0,1,32,1.59375,2.03802,1.61887,2.33448,2.02235,0.0
185,400,19,19,-48.25,0.9121,0,1,32,1.59476,1.95745,1.59654,2.23265,2.02638,0.0
186,400,26,26,-34.55,0.9116,0,1,32,1.53725,1.96689,1.59654,2.23608,2.00278,0.0
187,400,17,18,-48.0,0.9112,0,1,32,1.53725,1.96689,1.59654,2.23608,2.00278,0.0
188,400,21,21,-43.0,0.9107,0,1,32,1.53803,1.99441,1.59664,2.24432,2.00024,0.0
189,400,15,15,-37.75,0.9102,0,1,32,1.4534,1.90564,1.48554,1.97163,1.89688,0.0
190,400,36,36,-33.9,0.9098,0,1,32,1.37071,2.01345,1.42841,2.19879,1.8766,0.0
191,400,25,25,-33.0,0.9093,0,1,32,1.50402,2.05219,1.49602,2.24752,1.96448,0.0
192,400,20,20,-41.2,0.9088,0,1,32,1.47291,2.00944,1.4493,2.09966,1.91948,0.0
193,400,36,36,-13.1,0.9083,0,1,32,1.46845,1.9815,1.44833,2.27223,1.89306,0.0
194,400,18,18,-47.5,0.9079,0,1,32,1.47556,2.01956,1.46507,2.19368,1.91072,0.0
195,400,27,27,-32.5,0.9074,0,1,32,1.40311,2.09246,1.40264,2.10007,1.84791,0.0
196,400,25,25,-28.4,0.9069,0,1,32,1.21305,2.00044,1.40188,2.13015,1.85342,0.0
197,400,22,22,-37.0,0.9064,0,1,32,1.36855,2.05755,1.4787,2.30442,1.89198,0.0
198,400,37,37,-26.7,0.906,0,1,32,1.47215,2.10858,1.52434,2.35374,1.93315,0.0
199,400,27,27,-31.6,0.9055,0,1,32,1.64979,2.07425,1.65848,2.48665,2.05294,0.0
200,400,21,21,-46.65,0.905,0,1,32,1.6618,2.10343,1.6681,2.38705,2.06187,0.0
201,400,26,26,-36.75,0.9045,0,1,32,1.42963,2.04398,1.63929,2.32108,2.04809,0.0
202,400,23,23,-39.8,0.9041,0,1,32,1.59793,2.16129,1.67031,2.41004,2.10382,0.0
203,400,24,24,-32.85,0.9036,0,1,32,1.59973,2.10878,1.64902,2.42704,2.08314,0.0
204,400,30,31,-32.3,0.9031,0,1,32,1.56428,2.14031,1.57833,2.39994,2.04448,0.0
205,400,23,23,-36.35,0.9026,0,1,32,1.65059,2.14968,1.66423,2.34863,2.07889,0.0
206,400,31,31,-33.35,0.9022,0,1,32,1.6048,2.11245,1.41133,2.42854,2.07403,0.0
207,400,24,24,-29.3,0.9017,0,1,32,1.59983,1.98793,1.54201,2.25374,2.10479,0.0
208,400,27,27,-29.95,0.9012,0,1,32,1.49722,2.10957,1.48311,2.23435,1.94672,0.0
209,400,25,25,-38.55,0.9007,0,1,32,1.51471,2.09471,1.50131,2.33034,1.94672,0.0
210,400,25,26,-29.35,0.9002,0,1,32,1.50113,2.16853,1.48814,2.19818,1.93815,0.0
211,400,27,27,-29.95,0.8998,0,1,32,1.5513,2.09862,1.48208,2.14811,1.97807,0.0
212,400,27,27,-28.2,0.8993,0,1,32,1.47205,2.08062,1.45954,2.18757,1.912,0.0
213,400,24,24,-38.1,0.8988,0,1,32,1.50468,2.05931,1.51255,2.45647,1.94112,0.0
214,400,31,31,-25.25,0.8983,0,1,32,1.52112,2.07143,1.54897,2.48518,1.96467,0.0
215,400,18,18,-52.9,0.8979,0,1,32,1.55156,2.06511,1.59286,2.2488,2.00662,0.0
216,400,29,29,-30.3,0.8974,0,1,32,1.53325,1.99853,1.54528,2.35561,1.9777,0.0
217,400,24,24,-31.6,0.8969,0,1,32,1.55223,2.01318,1.55111,2.39339,1.99377,0.0
218,400,16,16,-53.6,0.8964,0,1,32,1.58291,2.06843,1.35986,2.26167,2.00095,0.0
219,400,25,25,-29.25,0.896,0,1,32,1.58697,2.05268,1.42299,2.31783,2.02319,0.0
220,400,28,28,-28.35,0.8955,0,1,32,1.55972,2.12507,1.47533,2.17435,1.97725,0.0
221,400,31,31,-34.6,0.895,0,1,32,1.43371,2.1058,1.43646,2.17039,1.90256,0.0
222,400,29,29,-18.15,0.8945,0,1,32,1.42925,2.13724,1.23625,2.02576,1.90031,0.0
223,400,32,32,-26.65,0.8941,0,1,32,1.44875,2.08729,1.36655,2.25627,1.90763,0.0
224,400,22,22,-35.1,0.8936,0,1,32,1.25823,2.12225,1.43381,2.13544,1.90886,0.0
225,400,29,29,-26.8,0.8931,0,1,32,1.36996,2.10984,1.44223,2.08432,1.69216,0.0
226,400,24,24,-28.75,0.8926,0,1,32,1.42784,2.13821,1.26926,2.21505,1.81708,0.0
227,400,37,37,-19.4,0.8922,0,1,32,1.55367,2.13926,1.5109,2.31372,1.92438,0.0
228,400,30,30,-23.75,0.8917,0,1,32,1.55287,2.1958,1.5428,2.2902,1.98017,0.0
229,400,26,26,-29.95,0.8912,0,1,32,1.53997,2.12885,1.51932,2.22856,1.96226,0.0
230,400,29,29,-31.45,0.8908,0,1,32,1.57362,2.10674,1.55329,2.31601,1.98666,0.0
231,400,29,29,-22.35,0.8903,0,1,32,1.70418,2.2298,1.69311,2.54285,2.13445,0.0
232,400,31,31,-18.85,0.8898,0,1,32,1.7027,2.21067,1.69306,2.37554,2.13768,0.0
233,400,30,30,-19.1,0.8893,0,1,32,1.61342,2.19287,1.6049,2.30125,2.07026,0.0
234,400,31,31,-24.05,0.8889,0,1,32,1.64857,2.21081,1.41203,2.46696,2.10496,0.0
235,400,32,32,-16.25,0.8884,0,1,32,1.62333,2.14852,1.5096,2.35434,2.05603,0.0
236,400,29,29,-35.6,0.8879,0,1,32,1.42191,2.19177,1.62328,2.4582,2.0939,0.0
237,400,24,24,-35.4,0.8874,0,1,32,1.55592,2.23098,1.59924,2.31593,2.0783,0.0
238,400,33,33,-22.4,0.887,0,1,32,1.54803,2.23306,1.56411,2.32875,2.02862,0.0
239,400,40,40,-18.5,0.8865,0,1,32,1.62568,2.22159,1.74609,2.62976,2.10904,0.0
240,400,25,25,-32.7,0.886,0,1,32,1.71136,2.27897,1.72751,2.33238,2.17402,0.0
241,400,9,9,-56.1,0.8855,0,1,32,1.6786,2.27897,1.69037,2.40424,2.13782,0.0
242,400,22,22,-31.8,0.8851,0,1,32,1.60579,2.14693,1.63552,2.22255,2.07527,0.0
243,400,35,35,-25.6,0.8846,0,1,32,1.62743,2.16427,1.64992,2.5637,2.09302,0.0
244,400,32,32,-28.55,0.8841,0,1,32,1.68827,2.21337,1.68194,2.40109,2.14699,0.0
245,400,21,21,-40.55,0.8836,0,1,32,1.66995,2.2191,1.65518,2.32435,1.88241,0.0
246,400,28,28,-31.9,0.8831,0,1,32,1.63868,2.18271,1.64568,2.3825,2.03911,0.0
247,400,34,34,-23.3,0.8827,0,1,32,1.62957,2.16718,1.6338,2.49495,2.04536,0.0
248,400,14,14,-41.55,0.8822,0,1,32,1.61002,2.14722,1.62118,2.19807,1.85073,0.0
249,400,21,21,-32.4,0.8817,0,1,32,1.59558,2.13262,1.60947,2.40364,1.89762,0.0
250,400,31,32,-32.85,0.8812,0,1,32,1.60027,2.16628,1.61082,2.16925,1.95565,0.0
251,400,27,27,-22.45,0.8808,0,1,32,1.55028,2.15256,1.56737,2.201,1.97794,0.0
252,400,29,29,-25.65,0.8803,0,1,32,1.54965,2.14466,1.55735,2.38015,1.97647,0.0
253,400,28,28,-23.75,0.8798,0,1,32,1.60689,2.09384,1.60196,2.27069,1.99526,0.0
254,400,24,24,-29.95,0.8793,0,1,32,1.60272,2.14322,1.60557,2.36023,2.04113,0.0
255,400,30,30,-24.85,0.8789,0,1,32,1.65497,2.15082,1.67276,2.33101,2.09299,0.0
256,400,16,16,-41.9,0.8784,0,1,32,1.63192,2.13088,1.63043,2.2658,2.06854,0.0
257,400,27,27,-45.2,0.8779,0,1,32,1.64491,2.11812,1.62446,2.44256,2.0874,0.0
258,400,24,25,-42.15,0.8775,0,1,32,1.64808,2.08322,1.63507,2.50133,2.1161,0.0
259,400,28,28,-29.25,0.877,0,1,32,1.6582,2.05038,1.65287,2.28874,2.10539,0.0
260,400,25,25,-35.25,0.8765,0,1,32,1.71734,2.10211,1.68188,2.51133,2.12417,0.0
261,400,29,29,-27.2,0.876,0,1,32,1.72807,2.12849,1.72417,2.47975,2.16006,0.0
