episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
143,400,15,15,-47.55,0.966,0,1,32,1.31231,1.91249,1.30057,2.04287,1.7484,0.0
144,400,19,19,-50.5,0.9658,0,1,32,1.38351,1.96457,1.42923,2.18207,1.81753,0.0
145,400,20,20,-36.2,0.9656,0,1,32,1.32687,1.82772,1.32745,2.06419,1.75949,0.0
146,400,20,20,-43.85,0.9653,0,1,32,1.32385,1.87335,1.32265,1.9413,1.76206,0.0
147,400,18,18,-44.3,0.9651,0,1,32,1.32862,1.8864,1.34045,1.99424,1.78147,0.0
148,400,23,23,-38.8,0.9648,0,1,32,1.30704,1.82407,1.33721,2.00586,1.77338,0.0
149,400,25,25,-42.2,0.9646,0,1,32,1.31254,1.84956,1.31959,2.00776,1.77713,0.0
150,400,14,14,-43.5,0.9644,0,1,32,1.29546,1.77457,1.29813,1.95562,1.75368,0.0
151,400,33,33,-33.25,0.9641,0,1,32,1.31467,1.84972,1.33073,2.16539,1.78064,0.0
152,400,21,21,-38.7,0.9639,0,1,32,1.36874,1.84757,1.36926,2.05809,1.81589,0.0
153,400,11,11,-44.6,0.9637,0,1,32,1.36186,1.90856,1.3613,1.79743,1.81141,0.0
154,400,16,16,-49.45,0.9634,0,1,32,1.34644,1.89921,1.33212,1.79743,1.81141,0.0
155,400,21,21,-40.1,0.9632,0,1,32,1.25516,1.79712,1.25652,2.09218,1.68584,0.0
156,400,20,20,-39.25,0.9629,0,1,32,1.27549,1.79417,1.07827,2.00727,1.69655,0.0
157,400,17,17,-50.0,0.9627,0,1,32,1.29296,1.82827,1.26419,2.08684,1.76686,0.0
158,400,20,20,-50.65,0.9625,0,1,32,1.29811,1.8022,1.30368,1.98967,1.74138,0.0
159,400,19,19,-34.2,0.9622,0,1,32,1.24937,1.82617,1.26036,1.95048,1.70463,0.0
160,400,12,12,-44.45,0.962,0,1,32,1.30116,1.89376,1.31867,2.07222,1.78123,0.0
161,400,17,17,-38.7,0.9618,0,1,32,1.27112,1.89722,1.29168,1.95491,1.74392,0.0
162,400,21,21,-44.85,0.9615,0,1,32,1.2851,1.89362,1.28086,1.97536,1.7341,0.0
163,400,20,20,-47.85,0.9613,0,1,32,1.36801,1.8562,1.35719,2.1168,1.79681,0.0
164,400,23,23,-37.6,0.961,0,1,32,1.41467,1.90957,1.40977,2.16047,1.86547,0.0
165,400,25,25,-34.6,0.9608,0,1,32,1.37152,1.86525,1.35954,2.06813,1.83424,0.0
166,400,22,22,-40.15,0.9606,0,1,32,1.41237,1.77946,1.39637,2.28568,1.85839,0.0
167,400,10,10,-60.45,0.9603,0,1,32,1.48689,1.85936,1.4811,2.21365,1.94902,0.0
168,400,24,25,-35.4,0.9601,0,1,32,1.47887,1.93629,1.48372,2.1592,1.94112,0.0
169,400,17,17,-52.5,0.9599,0,1,32,1.41726,1.92861,1.36718,2.12813,1.83132,0.0
170,400,18,18,-47.6,0.9596,0,1,32,1.40876,1.91706,1.39217,2.14389,1.83858,0.0
171,400,15,15,-43.6,0.9594,0,1,32,1.40876,1.9261,1.39217,2.19863,1.84714,0.0
172,400,21,21,-37.2,0.9591,0,1,32,1.41376,1.84711,1.36274,1.81693,1.81815,0.0
173,400,25,25,-33.9,0.9589,0,1,32,1.37236,1.9197,1.30967,2.10025,1.79266,0.0
174,400,22,22,-43.8,0.9587,0,1,32,1.38119,1.9197,1.33347,2.24315,1.79266,0.0
175,400,16,16,-48.4,0.9584,0,1,32,1.39395,1.93828,1.36178,2.29231,1.88626,0.0
176,400,17,17,-39.2,0.9582,0,1,32,1.43105,1.88956,1.39806,2.073,1.90044,0.0
177,400,8,8,-68.25,0.958,0,1,32,1.4001,1.8554,1.39483,2.09219,1.86229,0.0
178,400,10,10,-54.35,0.9577,0,1,32,1.3826,1.84806,1.39099,2.19408,1.84927,0.0
179,400,13,13,-46.3,0.9575,0,1,32,1.41227,1.79899,1.40084,2.15089,1.84054,0.0
180,400,12,12,-42.6,0.9573,0,1,32,1.40377,1.74923,1.39645,2.051,1.83663,0.0
181,400,23,23,-40.55,0.957,0,1,32,1.27919,1.80404,1.29116,2.13976,1.76699,0.0
182,400,20,20,-41.0,0.9568,0,1,32,1.31416,1.81693,1.29116,2.13337,1.76699,0.0
183,400,26,26,-33.1,0.9565,0,1,32,1.41146,1.83869,1.41104,2.11199,1.87063,0.0
184,400,14,14,-50.7,0.9563,0,1,32,1.27143,1.84621,1.27071,1.88868,1.71436,0.0
185,400,23,23,-40.1,0.9561,0,1,32,1.06974,1.80921,1.25938,1.95995,1.70285,0.0
186,400,16,16,-47.8,0.9558,0,1,32,1.19646,1.64161,1.26394,1.98371,1.71466,0.0
187,400,12,12,-57.85,0.9556,0,1,32,1.25869,1.64202,1.31576,1.95397,1.76419,0.0
188,400,23,23,-37.3,0.9554,0,1,32,1.25506,1.79323,1.29256,2.04961,1.75212,0.0
189,400,15,15,-55.2,0.9551,0,1,32,1.30484,1.78267,1.33494,1.96691,1.75942,0.0
190,400,22,22,-50.8,0.9549,0,1,32,1.27855,1.85776,1.26864,2.01981,1.73292,0.0
191,400,17,17,-48.3,0.9546,0,1,32,1.26588,1.87572,1.25691,1.95509,1.69032,0.0
192,400,19,19,-50.75,0.9544,0,1,32,1.27955,1.88595,1.27834,2.09464,1.70172,0.0
193,400,18,18,-47.25,0.9542,0,1,32,1.30475,1.87646,1.33127,2.22683,1.7349,0.0
194,400,20,20,-38.85,0.9539,0,1,32,1.38309,1.87331,1.36138,2.15359,1.78539,0.0
195,400,19,19,-48.9,0.9537,0,1,32,1.40135,1.89351,1.39599,2.09836,1.82473,0.0
196,400,21,21,-42.85,0.9535,0,1,32,1.33676,1.88937,1.27986,1.90529,1.73481,0.0
197,400,21,21,-40.55,0.9532,0,1,32,1.29208,1.86869,1.27956,1.90008,1.72699,0.0
198,400,15,15,-43.35,0.953,0,1,32,1.22062,1.85676,1.21438,1.89124,1.65529,0.0
199,400,15,15,-47.65,0.9527,0,1,32,1.24146,1.83283,1.24284,1.93265,1.65431,0.0
200,400,23,23,-38.6,0.9525,0,1,32,1.24295,1.83447,1.24805,2.08479,1.70914,0.0
201,400,22,22,-41.9,0.9523,0,1,32,1.25658,1.82018,1.26007,2.08512,1.71663,0.0
202,400,12,12,-47.8,0.952,0,1,32,1.36549,1.92382,1.35967,2.07289,1.80142,0.0
203,400,19,19,-45.35,0.9518,0,1,32,1.34199,1.79232,1.30262,1.9488,1.76587,0.0
204,400,27,27,-28.5,0.9516,0,1,32,1.36042,1.87569,1.33153,2.02249,1.78262,0.0
205,400,10,10,-51.8,0.9513,0,1,32,1.2923,1.76832,1.29527,1.90062,1.75274,0.0
206,400,25,25,-36.35,0.9511,0,1,32,1.21725,1.81794,1.24496,1.75397,1.70744,0.0
207,400,12,12,-55.15,0.9508,0,1,32,1.16266,1.77885,1.17998,1.82426,1.62418,0.0
208,400,22,22,-47.85,0.9506,0,1,32,1.19966,1.78863,1.15364,1.98335,1.64343,0.0
209,400,20,20,-36.1,0.9504,0,1,32,1.27831,1.80887,1.18009,2.14552,1.68918,0.0
210,400,12,13,-42.95,0.9501,0,1,32,1.30421,1.77581,1.18009,2.1321,1.68918,0.0
211,400,16,17,-48.05,0.9499,0,1,32,1.31468,1.90307,1.19871,2.03076,1.77206,0.0
212,400,27,27,-38.2,0.9496,0,1,32,1.32828,1.87985,1.30088,2.18103,1.78398,0.0
213,400,15,15,-55.05,0.9494,0,1,32,1.27911,1.78118,1.27798,1.90385,1.57813,0.0
214,400,16,16,-37.7,0.9492,0,1,32,1.28907,1.75941,1.40135,2.22895,1.83932,0.0
215,400,18,18,-48.5,0.9489,0,1,32,1.40577,1.78761,1.44117,2.10296,1.8944,0.0
216,400,25,25,-30.55,0.9487,0,1,32,1.36816,1.85636,1.40164,1.98536,1.83714,0.0
217,400,23,23,-40.3,0.9485,0,1,32,1.35846,1.87665,1.37603,2.14815,1.80208,0.0
218,400,23,23,-41.5,0.9482,0,1,32,1.33612,1.90833,1.3448,2.00043,1.78847,0.0
219,400,19,19,-46.15,0.948,0,1,32,1.3686,1.85805,1.38138,2.20445,1.85008,0.0
220,400,10,10,-60.7,0.9477,0,1,32,1.39203,1.85332,1.39552,2.12261,1.86818,0.0
221,400,16,16,-49.65,0.9475,0,1,32,1.41145,1.86889,1.42565,2.15515,1.88443,0.0
222,400,25,25,-32.15,0.9473,0,1,32,1.47043,1.91787,1.44546,2.18536,1.91605,0.0
223,400,25,25,-42.95,0.947,0,1,32,1.54288,1.96316,1.5009,2.21613,1.96359,0.0
224,400,21,21,-50.2,0.9468,0,1,32,1.50394,1.95042,1.4947,2.21939,1.94936,0.0
225,400,26,27,-27.35,0.9466,0,1,32,1.48848,1.8384,1.47201,2.13567,1.93621,0.0
226,400,22,22,-49.8,0.9463,0,1,32,1.4221,1.84494,1.36969,2.0629,1.83484,0.0
227,400,30,30,-26.7,0.9461,0,1,32,1.46224,1.87253,1.47666,2.28337,1.93051,0.0
228,400,15,15,-54.1,0.9458,0,1,32,1.46363,1.87335,1.47503,2.07912,1.93942,0.0
229,400,24,25,-36.0,0.9456,0,1,32,1.42149,1.9214,1.40608,2.05131,1.89235,0.0
230,400,16,16,-44.25,0.9454,0,1,32,1.38972,1.92774,1.36602,2.01371,1.88149,0.0
231,400,16,16,-44.95,0.9451,0,1,32,1.3749,1.93839,1.36303,2.03641,1.86072,0.0
232,400,17,17,-48.2,0.9449,0,1,32,1.37318,1.90011,1.36483,2.04532,1.8263,0.0
233,400,24,24,-38.9,0.9447,0,1,32,1.34537,1.87209,1.34019,2.22252,1.76933,0.0
234,400,22,22,-43.9,0.9444,0,1,32,1.36208,1.89363,1.36391,1.99235,1.82551,0.0
235,400,19,19,-46.5,0.9442,0,1,32,1.38896,1.86866,1.4122,2.18676,1.85015,0.0
236,400,20,20,-44.2,0.9439,0,1,32,1.42889,1.96022,1.43139,2.10878,1.86936,0.0
237,400,19,19,-51.9,0.9437,0,1,32,1.42088,1.94478,1.43139,2.05276,1.85947,0.0
238,400,22,22,-37.15,0.9435,0,1,32,1.41157,1.9193,1.46237,2.13379,1.92315,0.0
239,400,21,21,-42.35,0.9432,0,1,32,1.45357,1.96899,1.45853,2.17978,1.93164,0.0
240,400,20,20,-42.45,0.943,0,1,32,1.44618,1.99656,1.44384,2.22033,1.90542,0.0
241,400,24,24,-31.85,0.9428,0,1,32,1.46305,2.0038,1.47655,2.18089,1.92147,0.0
242,400,26,27,-32.5,0.9425,0,1,32,1.51353,2.04654,1.55216,2.41017,1.99242,0.0
243,400,17,17,-45.55,0.9423,0,1,32,1.56682,1.98898,1.56927,2.23835,2.02083,0.0
244,400,30,30,-37.3,0.9421,0,1,32,1.55388,1.80587,1.54145,2.30303,2.02037,0.0
245,400,24,24,-37.8,0.9418,0,1,32,1.52111,2.02825,1.50301,2.21683,1.96404,0.0
246,400,29,29,-28.4,0.9416,0,1,32,1.52099,2.01806,1.47853,2.10712,1.97089,0.0
247,400,27,27,-35.4,0.9413,0,1,32,1.49827,1.9868,1.45849,2.17365,1.90956,0.0
248,400,23,23,-47.95,0.9411,0,1,32,1.29216,2.03186,1.46287,2.27973,1.93008,0.0
249,400,11,11,-56.4,0.9409,0,1,32,1.40171,1.94707,1.25731,2.16021,1.90557,0.0
250,400,21,21,-45.15,0.9406,0,1,32,1.4878,2.08659,1.43845,2.21812,1.94771,0.0
251,400,21,21,-40.15,0.9404,0,1,32,1.46125,2.00274,1.46719,2.18412,1.92681,0.0
252,400,16,16,-55.5,0.9402,0,1,32,1.42006,1.93223,1.44274,2.04913,1.88693,0.0
253,400,18,18,-38.6,0.9399,0,1,32,1.40808,1.98151,1.41645,2.00779,1.85174,0.0
254,400,29,29,-33.1,0.9397,0,1,32,1.40176,1.99429,1.4005,2.13291,1.84568,0.0
255,400,17,17,-46.5,0.9394,0,1,32,1.40446,1.97933,1.4005,2.12625,1.84707,0.0
256,400,19,19,-46.8,0.9392,0,1,32,1.47059,1.93736,1.46415,2.16133,1.90198,0.0
257,400,26,26,-46.65,0.939,0,1,32,1.44318,1.94179,1.39735,2.20179,1.84293,0.0
258,400,20,20,-45.2,0.9387,0,1,32,1.44464,1.95812,1.41117,2.13176,1.84591,0.0
259,400,25,25,-38.65,0.9385,0,1,32,1.43589,2.03128,1.42474,2.14074,1.8711,0.0
260,400,20,20,-38.8,0.9383,0,1,32,1.42163,2.00433,1.39575,2.05213,1.83606,0.0
261,400,16,16,-42.0,0.938,0,1,32,1.37693,2.07012,1.37647,2.03809,1.82229,0.0
