episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,16,16,-39.55,0.9995,0,1,14,-0.18155,0.04654,-0.28108,0.18522,0.04713,0.0
2,400,8,8,-58.95,0.999,0,1,20,-0.21228,0.0504,-0.2929,0.1671,0.05845,0.0
3,400,16,16,-50.15,0.9986,0,1,22,-0.31803,0.15287,-0.33949,0.19915,0.07572,0.0
4,400,19,19,-50.9,0.9981,0,1,23,-0.26301,0.20883,-0.26927,0.42186,0.15556,0.0
5,400,5,5,-69.2,0.9976,0,1,28,-0.27693,0.16813,-0.27572,0.2413,0.17765,0.0
6,400,19,19,-49.1,0.9971,0,1,28,-0.28208,0.24279,-0.27859,0.26648,0.17435,0.0
7,400,13,13,-52.4,0.9967,0,1,29,-0.23825,0.36082,-0.25715,0.28501,0.21916,0.0
8,400,10,10,-57.25,0.9962,0,1,30,-0.19279,0.29523,-0.18802,0.36329,0.2519,0.0
9,400,13,13,-66.05,0.9957,0,1,30,-0.12707,0.35433,-0.06614,0.55854,0.33498,0.0
10,400,21,22,-44.25,0.9952,0,1,30,-0.02965,0.47207,-0.00937,0.66326,0.4466,0.0
11,400,23,23,-38.65,0.9948,0,1,31,0.03048,0.7077,0.07815,0.73452,0.54164,0.0
12,400,14,14,-49.8,0.9943,0,1,31,0.09923,0.59697,0.15264,0.8102,0.5611,0.0
13,400,23,23,-39.2,0.9938,0,1,31,0.24454,0.58421,0.19938,0.92522,0.67861,0.0
14,400,18,19,-45.3,0.9933,0,1,31,0.29926,0.63583,0.26033,0.81512,0.72957,0.0
15,400,18,18,-38.95,0.9929,0,1,31,0.27182,0.80285,0.26224,0.86294,0.73035,0.0
16,400,15,15,-45.4,0.9924,0,1,31,0.1951,0.66805,0.23227,0.79637,0.63712,0.0
17,400,11,11,-52.5,0.9919,0,1,31,0.19339,0.79512,0.19932,0.76718,0.64133,0.0
