episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,400,18,18,0,0,-52.4,0.9995,0,1,1.405
2,400,18,18,0,0,-48.75,0.999,0,1,3.5079
3,400,6,6,0,0,-67.55,0.9986,0,1,4.6441
4,400,14,14,0,0,-64.95,0.9981,0,1,6.9901
5,400,10,10,0,0,-59.5,0.9976,0,1,8.5947
6,400,13,13,0,0,-46.65,0.9971,0,1,10.2773
7,400,18,18,0,0,-46.65,0.9967,0,1,13.0745
8,400,9,9,0,0,-57.25,0.9962,0,1,14.8962
9,400,23,23,0,0,-37.75,0.9957,0,1,17.6623
10,400,17,17,0,0,-59.15,0.9952,0,1,20.2292
11,400,20,20,0,0,-47.35,0.9948,0,1,23.3774
12,400,13,13,0,0,-55.4,0.9943,0,1,27.7275
13,400,18,18,0,0,-45.8,0.9938,0,1,30.6466
14,400,23,23,0,0,-37.3,0.9933,0,1,34.6889
15,400,14,14,0,0,-50.3,0.9929,0,1,39.0467
16,400,20,20,0,0,-51.15,0.9924,0,1,44.2667
17,400,12,12,0,0,-58.65,0.9919,0,1,46.1
18,400,27,27,0,0,-35.1,0.9915,0,1,48.789
19,400,24,24,0,0,-43.1,0.991,0,1,51.8682
20,400,11,11,0,0,-57.95,0.9905,0,1,56.4374
21,400,11,11,0,0,-59.35,0.99,0,1,61.1272
22,400,22,22,0,0,-33.3,0.9896,0,1,62.2007
23,400,12,12,0,0,-62.2,0.9891,0,1,71.1676
24,400,15,15,0,0,-45.95,0.9886,0,1,75.2861
25,400,16,16,0,0,-45.1,0.9881,0,1,80.4823
26,400,19,19,0,0,-48.65,0.9877,0,1,83.6202
27,400,14,14,0,0,-49.0,0.9872,0,1,85.8278
28,400,16,16,0,0,-50.4,0.9867,0,1,87.6041
29,400,10,10,0,0,-52.95,0.9862,0,1,94.5312
30,400,15,15,0,0,-54.15,0.9858,0,1,96.8528
31,400,17,17,0,0,-62.5,0.9853,0,1,101.5863
32,400,12,12,0,0,-47.0,0.9848,0,1,111.4931
33,400,16,16,0,0,-49.35,0.9843,0,1,111.7914
34,400,15,15,0,0,-51.05,0.9839,0,1,109.6247
35,400,16,16,0,0,-50.55,0.9834,0,1,109.9194
36,400,11,12,0,0,-63.85,0.9829,0,1,114.5407
37,400,19,19,0,0,-52.35,0.9824,0,1,123.3696
38,400,17,17,0,0,-51.25,0.9819,0,1,123.6812
39,400,23,23,0,0,-39.3,0.9815,0,1,126.7432
40,400,11,11,0,0,-51.45,0.981,0,1,130.2642
41,400,23,23,0,0,-35.6,0.9805,0,1,127.1068
42,400,16,16,0,0,-50.15,0.98,0,1,126.2954
43,400,13,13,0,0,-46.2,0.9796,0,1,124.6028
44,400,21,21,0,0,-39.85,0.9791,0,1,130.6211
45,400,14,14,0,0,-57.15,0.9786,0,1,148.0693
46,400,10,10,0,0,-61.0,0.9781,0,1,154.395
47,400,16,16,0,0,-39.75,0.9777,0,1,153.4777
48,400,16,16,0,0,-39.8,0.9772,0,1,161.7697
49,400,9,9,0,0,-61.85,0.9767,0,1,169.7362
50,400,12,12,0,0,-55.4,0.9762,0,1,178.742
51,400,26,26,0,0,-37.65,0.9758,0,1,174.4265
52,400,17,17,0,0,-48.9,0.9753,0,1,182.6056
53,400,8,8,0,0,-64.95,0.9748,0,1,188.7584
54,400,12,12,0,0,-53.05,0.9744,0,1,185.2282
55,400,17,17,0,0,-45.8,0.9739,0,1,178.5983
56,400,13,13,0,0,-58.3,0.9734,0,1,178.0152
57,400,26,27,0,0,-37.1,0.9729,0,1,187.0436
58,400,16,16,0,0,-43.65,0.9725,0,1,193.2187
59,400,10,10,0,0,-62.0,0.972,0,1,201.0985
60,400,7,7,0,0,-55.2,0.9715,0,1,198.8375
61,400,15,15,0,0,-41.7,0.971,0,1,200.9529
62,400,19,19,0,0,-47.25,0.9706,0,1,202.4192
63,400,16,16,0,0,-51.6,0.9701,0,1,201.7337
64,400,6,6,0,0,-67.0,0.9696,0,1,205.426
65,400,21,21,0,0,-43.75,0.9691,0,1,208.1797
66,400,32,32,0,0,-35.65,0.9687,0,1,218.2814
67,400,10,10,0,0,-52.95,0.9682,0,1,239.2248
68,400,18,18,0,0,-40.0,0.9677,0,1,248.3661
69,400,13,13,0,0,-55.95,0.9672,0,1,253.8365
70,400,8,8,0,0,-61.3,0.9667,0,1,265.1001
71,400,17,17,0,0,-50.95,0.9663,0,1,277.4026
72,400,14,14,0,0,-52.6,0.9658,0,1,271.5985
73,400,21,21,0,0,-55.05,0.9653,0,1,281.9797
74,400,25,25,0,0,-46.95,0.9648,0,1,293.0923
75,400,14,14,0,0,-52.2,0.9644,0,1,289.1277
76,400,24,25,0,0,-31.55,0.9639,0,1,288.8059
77,400,16,16,0,0,-52.15,0.9634,0,1,320.601
78,400,19,19,0,0,-43.8,0.9629,0,1,333.8923
79,400,16,16,0,0,-46.1,0.9625,0,1,334.0558
80,400,14,14,0,0,-63.35,0.962,0,1,347.5039
81,400,12,12,0,0,-55.6,0.9615,0,1,344.851
82,400,21,21,0,0,-43.7,0.961,0,1,351.3022
83,400,21,21,0,0,-37.05,0.9606,0,1,347.1122
84,400,15,15,0,0,-49.2,0.9601,0,1,345.9266
85,400,21,21,0,0,-48.1,0.9596,0,1,346.5729
86,400,16,16,0,0,-46.3,0.9591,0,1,362.5656
87,400,17,17,0,0,-44.05,0.9587,0,1,376.6693
88,400,19,19,0,0,-54.7,0.9582,0,1,388.7501
89,400,22,22,0,0,-35.85,0.9577,0,1,391.892
90,400,15,15,0,0,-45.35,0.9573,0,1,393.7413
91,400,22,22,0,0,-41.7,0.9568,0,1,412.9481
92,400,17,17,0,0,-46.2,0.9563,0,1,428.8716
93,400,26,26,0,0,-28.2,0.9558,0,1,411.1713
94,400,21,21,0,0,-47.55,0.9554,0,1,446.9148
95,400,19,19,0,0,-51.8,0.9549,0,1,455.8389
96,400,22,22,0,0,-35.25,0.9544,0,1,451.0728
97,400,17,17,0,0,-49.0,0.9539,0,1,453.3771
98,400,14,14,0,0,-51.7,0.9535,0,1,470.5988
99,400,11,11,0,0,-50.7,0.953,0,1,480.879
100,400,26,26,0,0,-37.75,0.9525,0,1,488.3067
101,400,16,16,0,0,-57.4,0.952,0,1,493.6061
102,400,25,25,0,0,-38.5,0.9516,0,1,507.0848
103,400,16,16,0,0,-48.2,0.9511,0,1,525.4357
104,400,18,18,0,0,-48.65,0.9506,0,1,547.9968
105,400,19,19,0,0,-48.35,0.9501,0,1,554.8005
106,400,12,12,0,0,-55.15,0.9496,0,1,547.9845
107,400,12,12,0,0,-50.25,0.9492,0,1,555.1328
108,400,25,25,0,0,-36.5,0.9487,0,1,545.9635
109,400,17,17,0,0,-40.5,0.9482,0,1,554.3976
110,400,13,13,0,0,-58.2,0.9477,0,1,551.2418
111,400,19,19,0,0,-39.85,0.9473,0,1,561.2349
112,400,12,12,0,0,-52.35,0.9468,0,1,565.4923
113,400,21,21,0,0,-47.25,0.9463,0,1,573.0408
114,400,14,14,0,0,-47.1,0.9458,0,1,632.807
115,400,16,16,0,0,-47.95,0.9454,0,1,644.485
116,400,13,13,0,0,-53.1,0.9449,0,1,702.7475
117,400,6,6,0,0,-62.15,0.9444,0,1,711.92
118,400,11,11,0,0,-46.95,0.9439,0,1,774.7071
119,400,17,17,0,0,-45.75,0.9435,0,1,785.1637
120,400,12,12,0,0,-65.8,0.943,0,1,802.7431
121,400,12,12,0,0,-58.25,0.9425,0,1,831.157
122,400,21,21,0,0,-54.5,0.9421,0,1,851.3751
123,400,19,19,0,0,-51.35,0.9416,0,1,852.1032
124,400,15,15,0,0,-48.3,0.9411,0,1,858.6436
125,400,18,18,0,0,-40.15,0.9406,0,1,864.254
126,400,26,26,0,0,-31.3,0.9402,0,1,880.9362
127,400,32,32,0,0,-29.4,0.9397,0,1,899.2628
128,400,23,23,0,0,-38.45,0.9392,0,1,947.4293
129,400,24,24,0,0,-45.25,0.9387,0,1,1008.6479
130,400,22,22,0,0,-48.8,0.9383,0,1,1029.5622
131,400,13,14,0,0,-51.9,0.9378,0,1,1121.892
132,400,25,25,0,0,-44.2,0.9373,0,1,1172.2028
133,400,23,23,0,0,-44.5,0.9368,0,1,1205.4928
134,400,15,15,0,0,-57.7,0.9364,0,1,1293.2271
135,400,15,15,0,0,-49.15,0.9359,0,1,1342.6889
136,400,16,16,0,0,-45.55,0.9354,0,1,1369.4174
137,400,18,18,0,0,-54.0,0.9349,0,1,1419.3457
138,400,8,8,0,0,-56.5,0.9345,0,1,1406.6119
139,400,18,18,0,0,-42.2,0.934,0,1,1414.2323
140,400,10,10,0,0,-58.0,0.9335,0,1,1467.2365
141,400,21,21,0,0,-30.8,0.933,0,1,1408.9544
142,400,20,20,0,0,-41.5,0.9325,0,1,1415.6317
143,400,15,15,0,0,-55.8,0.9321,0,1,1598.8132
144,400,29,29,0,0,-31.95,0.9316,0,1,1601.6007
145,400,25,26,0,0,-35.25,0.9311,0,1,1661.8826
146,400,18,18,0,0,-48.45,0.9306,0,1,1648.3853
147,400,18,18,0,0,-46.65,0.9302,0,1,1712.0436
148,400,17,17,0,0,-52.4,0.9297,0,1,1706.6177
149,400,17,17,0,0,-57.55,0.9292,0,1,1894.2327
150,400,15,15,0,0,-57.85,0.9287,0,1,1971.0131
151,400,21,21,0,0,-42.5,0.9283,0,1,2036.5574
152,400,11,11,0,0,-53.75,0.9278,0,1,2144.5753
153,400,14,14,0,0,-52.5,0.9273,0,1,2236.3566
154,400,21,21,0,0,-35.7,0.9268,0,1,2167.1971
155,400,10,10,0,0,-64.5,0.9264,0,1,2217.7325
156,400,13,13,0,0,-48.75,0.9259,0,1,2467.2054
