round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,9,0,0,2,1,5,1,1,0,1.0,1.41667,-12.55
2,10,0,0,5,1,6,1,1,0,0.9997,1.427,-13.785
3,12,0,0,1,1,7,1,1,0,0.9994,1.17385,-14.13
4,8,0,0,4,1,5,1,1,0,0.9991,1.95202,-15.701
5,14,0,0,2,1,7,1,1,0,0.9988,0.8591,-12.328
6,7,0,0,2,1,4,1,1,0,0.9985,1.60393,-11.027
7,7,0,0,2,1,5,1,1,0,0.9982,1.81413,-12.75
8,9,0,0,1,1,3,1,1,0,0.9979,1.43969,-12.649
9,11,0,0,2,1,6,1,1,0,0.9976,1.13982,-13.031
10,6,0,0,3,1,2,1,1,0,0.9973,2.4106,-14.81
11,9,0,0,2,1,5,1,1,0,0.997,1.30779,-12.175
12,10,0,0,3,1,6,1,1,0,0.9967,1.15104,-14.733
13,9,0,0,2,1,2,1,1,0,0.9964,1.15087,-9.916
14,9,0,0,2,1,6,1,1,0,0.9961,1.31984,-14.933
15,8,0,0,2,1,4,1,1,0,0.9958,1.72676,-15.734
16,19,0,0,5,2,9,1,1,0,0.9955,0.82285,-14.762
17,6,0,0,2,1,4,1,1,0,0.9952,2.50768,-15.995
18,8,0,0,3,1,3,1,1,0,0.995,1.16852,-10.116
19,21,0,0,4,2,8,1,1,0,0.9947,0.76303,-16.725
20,7,0,0,3,1,4,1,1,0,0.9944,1.55825,-13.504
21,16,0,0,3,1,5,1,1,0,0.9941,0.78196,-11.627
22,9,0,0,3,1,2,1,1,0,0.9938,1.30093,-9.665
23,15,0,0,5,2,9,1,1,0,0.9935,0.8723,-11.208
24,9,0,0,2,1,1,1,1,0,0.9932,1.05232,-13.6
25,7,0,0,6,1,1,1,1,0,0.9929,1.45197,-9.901
26,5,0,0,2,1,1,1,1,0,0.9926,2.65711,-14.477
27,23,0,0,5,2,9,1,1,0,0.9923,0.49007,-16.675
28,6,0,0,1,1,3,1,1,0,0.992,2.0439,-16.059
29,21,0,0,3,2,5,1,1,0,0.9917,0.77323,-12.934
30,30,0,0,5,2,10,1,1,0,0.9914,0.53189,-13.714
31,19,0,0,3,2,10,1,1,0,0.9911,0.69786,-11.885
32,49,1,1,5,3,20,1,1,0,0.9908,0.39197,-13.956
33,20,1,1,4,2,8,1,1,0,0.9905,0.74119,-11.224
34,6,0,0,3,1,2,1,1,0,0.9902,1.1767,-13.717
35,8,0,0,2,1,4,1,1,0,0.9899,1.29505,-15.039
