round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,34,1,1,13,4,3,1,1,0,0.25,0.5679,56.38
2,37,0,0,5,3,4,1,1,0,0.2499,0.52201,49.532
3,28,0,0,7,4,4,1,1,0,0.2499,0.69798,37.594
4,99,3,3,18,9,8,1,1,0,0.2498,0.35403,205.09
5,12,0,0,4,2,3,1,1,0,0.2497,1.25542,6.642
6,35,1,1,7,3,2,1,1,0,0.2497,0.5542,61.41
7,41,0,0,16,6,5,1,1,0,0.2496,0.46997,67.254
8,51,2,2,10,6,2,1,1,0,0.2496,0.44013,92.371
9,247,2,2,27,22,17,1,1,0,0.2495,0.30591,479.486
10,59,1,1,21,7,1,1,1,0,0.2494,0.48817,107.498
11,104,9,4,30,9,5,1,1,0,0.2494,0.31127,225.717
12,54,1,1,15,6,3,1,1,0,0.2493,0.44409,100.789
13,169,4,4,28,17,10,0,1,0,0.2492,0.34714,353.462
14,165,1,1,21,14,13,1,1,0,0.2492,0.30557,304.41
15,72,1,1,13,6,10,0,1,0,0.2491,0.46419,129.518
16,24,0,0,5,3,2,1,1,0,0.2491,0.67326,20.311
17,53,1,1,11,4,7,1,1,0,0.249,0.46363,94.285
18,104,3,3,20,9,9,1,1,0,0.2489,0.3642,217.261
19,69,2,2,5,3,7,0,1,0,0.2489,0.30296,135.694
20,86,3,3,20,8,10,1,1,0,0.2488,0.46661,170.666
21,52,1,1,8,3,7,0,1,0,0.2487,0.42181,102.128
22,98,2,2,9,8,9,0,1,0,0.2487,0.443,193.975
23,162,3,3,17,9,12,0,1,0,0.2486,0.40295,330.171
24,192,3,3,27,17,10,1,1,0,0.2486,0.34124,356.151
25,61,0,0,17,7,3,0,1,0,0.2485,0.46744,101.925
26,73,3,3,23,8,5,1,1,0,0.2484,0.43671,131.0
27,203,7,2,30,20,13,0,1,0,0.2484,0.44622,385.218
28,233,6,6,23,23,13,1,1,0,0.2483,0.30092,459.269
29,67,1,1,12,6,7,0,1,0,0.2482,0.42073,126.374
30,216,0,0,22,19,17,1,1,0,0.2482,0.45209,350.472
31,115,0,0,16,8,10,0,1,0,0.2481,0.41249,218.334
32,92,2,2,22,7,6,0,1,0,0.2481,0.37689,188.402
33,68,1,1,18,7,4,1,1,0,0.248,0.42521,128.543
34,233,1,1,20,18,14,1,1,0,0.2479,0.36233,443.802
35,94,1,1,14,8,4,0,1,0,0.2479,0.42854,184.419
36,276,3,3,26,28,14,1,1,0,0.2478,0.31024,502.103
37,90,0,0,22,10,7,1,1,0,0.2477,0.49499,165.507
38,69,1,1,14,6,6,1,1,0,0.2477,0.4396,115.439
39,182,1,1,17,15,20,0,1,0,0.2476,0.32028,311.645
40,80,2,2,18,9,4,0,1,0,0.2476,0.36248,136.743
41,82,1,1,13,7,9,0,1,0,0.2475,0.43331,156.483
42,227,2,2,30,17,14,0,1,0,0.2474,0.30094,448.172
43,83,1,1,20,9,10,0,1,0,0.2474,0.43288,150.809
