episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,14,14,-57.4,0.9995,0,1,15,-0.33296,0.03292,-0.28804,0.01396,-0.03326,0.0
2,400,11,11,-56.95,0.999,0,1,20,-0.43464,0.06195,-0.41255,0.09446,-0.00444,0.0
3,400,14,14,-63.85,0.9986,0,1,23,-0.36317,0.15093,-0.35666,0.30544,0.07007,0.0
4,400,16,16,-55.25,0.9981,0,1,24,-0.28733,0.18752,-0.29908,0.29932,0.12313,0.0
5,400,18,18,-48.3,0.9976,0,1,25,-0.25993,0.26734,-0.24543,0.41179,0.1733,0.0
6,400,13,13,-58.25,0.9971,0,1,26,-0.15632,0.31981,-0.15485,0.47765,0.30065,0.0
7,400,23,23,-46.3,0.9967,0,1,26,-0.06058,0.45965,-0.07118,0.58006,0.44393,0.0
8,400,14,14,-49.45,0.9962,0,1,26,-0.00982,0.38158,-0.00067,0.53136,0.47809,0.0
9,400,24,24,-35.9,0.9957,0,1,27,0.01565,0.51771,0.03156,0.62457,0.47811,0.0
10,400,18,18,-45.0,0.9952,0,1,28,0.01565,0.51771,0.03156,0.62457,0.47811,0.0
11,400,17,17,-47.65,0.9948,0,1,29,0.11615,0.50473,0.14574,0.70681,0.57729,0.0
12,400,20,20,-50.65,0.9943,0,1,30,0.20538,0.60784,0.19541,0.96284,0.63594,0.0
13,400,18,18,-46.55,0.9938,0,1,30,0.30119,0.79903,0.28535,0.97499,0.71133,0.0
14,400,19,19,-46.3,0.9933,0,1,30,0.31625,0.84622,0.33047,1.06896,0.6342,0.0
15,400,11,11,-54.25,0.9929,0,1,30,0.41533,0.79951,0.44119,0.98423,0.74627,0.0
16,400,21,21,-42.05,0.9924,0,1,30,0.50423,0.8168,0.54371,1.19797,0.91901,0.0
17,400,13,13,-42.55,0.9919,0,1,30,0.39539,0.8168,0.54371,1.1474,0.92893,0.0
18,400,19,19,-51.6,0.9915,0,1,30,0.41964,0.75729,0.54371,1.11358,0.94098,0.0
19,400,17,17,-52.3,0.991,0,1,30,0.40429,0.84676,0.40658,0.88311,0.89014,0.0
20,400,17,17,-45.35,0.9905,0,1,30,0.40764,0.94352,0.40877,1.0336,0.89014,0.0
21,400,13,13,-57.55,0.99,0,1,30,0.47555,0.84285,0.46835,1.03759,0.83493,0.0
22,400,19,19,-49.4,0.9896,0,1,30,0.49527,0.90859,0.53167,1.24316,0.95556,0.0
23,400,15,15,-54.3,0.9891,0,1,31,0.57094,1.03013,0.64122,1.22798,1.08579,0.0
24,400,15,15,-52.8,0.9886,0,1,31,0.56097,1.10577,0.5997,1.26564,1.0474,0.0
25,400,17,17,-41.55,0.9881,0,1,32,0.60009,1.03349,0.63098,1.23647,1.0837,0.0
26,400,19,19,-47.95,0.9877,0,1,32,0.50468,1.1456,0.62823,1.29347,1.07345,0.0
27,400,19,19,-46.1,0.9872,0,1,32,0.54357,1.20904,0.60848,1.36758,1.05179,0.0
28,400,23,23,-37.85,0.9867,0,1,32,0.70394,1.32843,0.65418,1.40911,1.11347,0.0
29,400,14,14,-50.7,0.9862,0,1,32,0.71041,1.33646,0.70087,1.47343,1.14518,0.0
30,400,25,25,-50.2,0.9858,0,1,32,0.81811,1.35142,0.80407,1.56452,1.23918,0.0
31,400,20,20,-51.85,0.9853,0,1,32,0.82115,1.26647,0.81578,1.51573,1.24411,0.0
32,400,22,22,-42.6,0.9848,0,1,32,0.82115,1.2982,0.81185,1.39307,1.24411,0.0
33,400,20,20,-44.1,0.9843,0,1,32,0.79797,1.37271,0.7945,1.26902,1.23675,0.0
34,400,28,28,-31.35,0.9839,0,1,32,0.77209,1.15523,0.77029,1.42042,1.21534,0.0
35,400,19,19,-45.55,0.9834,0,1,32,0.82548,1.30043,0.81193,1.62064,1.25468,0.0
36,400,11,11,-54.85,0.9829,0,1,32,0.84714,1.35186,0.85004,1.56664,1.2831,0.0
37,400,14,14,-50.1,0.9824,0,1,32,0.80446,1.24765,0.78692,1.45495,1.24049,0.0
38,400,19,19,-50.8,0.9819,0,1,32,0.80286,1.31978,0.79802,1.56949,1.25104,0.0
39,400,21,21,-50.2,0.9815,0,1,32,0.86732,1.39595,0.89053,1.63278,1.32464,0.0
40,400,11,11,-70.15,0.981,0,1,32,0.79679,1.21249,0.82119,1.4232,1.12683,0.0
41,400,15,16,-53.0,0.9805,0,1,32,0.79719,1.25082,0.82,1.45209,1.14008,0.0
42,400,10,10,-45.15,0.98,0,1,32,0.78829,1.2142,0.74312,1.22505,1.18514,0.0
43,400,19,19,-48.35,0.9796,0,1,32,0.68043,1.24792,0.66132,1.30869,1.10743,0.0
44,400,19,19,-37.5,0.9791,0,1,32,0.71581,1.36561,0.66754,1.47618,1.17653,0.0
45,400,17,17,-55.2,0.9786,0,1,32,0.8224,1.36929,0.78694,1.633,1.24806,0.0
46,400,24,24,-34.8,0.9781,0,1,32,0.87882,1.37031,0.85735,1.57962,1.31124,0.0
47,400,30,30,-34.75,0.9777,0,1,32,0.97975,1.44229,0.96817,1.64455,1.43148,0.0
48,400,21,21,-40.7,0.9772,0,1,32,0.93338,1.4856,0.91983,1.53089,1.39255,0.0
49,400,16,16,-36.4,0.9767,0,1,32,0.97265,1.50749,0.96399,1.62801,1.46615,0.0
50,400,20,20,-46.2,0.9762,0,1,32,0.93462,1.55675,0.922,1.52838,1.42762,0.0
51,400,19,19,-46.4,0.9758,0,1,32,0.90967,1.49499,0.91985,1.69514,1.40276,0.0
52,400,15,15,-43.2,0.9753,0,1,32,1.01984,1.4106,0.99927,1.76272,1.47041,0.0
53,400,7,7,-56.85,0.9748,0,1,32,1.03183,1.43069,1.02904,1.74871,1.48077,0.0
54,400,16,16,-46.85,0.9744,0,1,32,1.03503,1.43097,1.07201,1.8508,1.50335,0.0
55,400,23,23,-38.15,0.9739,0,1,32,1.03503,1.47351,1.07201,1.74069,1.50863,0.0
56,400,20,20,-46.75,0.9734,0,1,32,1.03472,1.50153,1.06863,1.6313,1.50671,0.0
57,400,19,19,-42.55,0.9729,0,1,32,1.01799,1.61866,0.87834,1.67724,1.4732,0.0
58,400,21,21,-48.2,0.9725,0,1,32,1.06136,1.6455,1.02636,1.76864,1.50917,0.0
59,400,17,17,-41.25,0.972,0,1,32,1.07339,1.61066,1.07076,1.89051,1.57948,0.0
60,400,13,13,-47.25,0.9715,0,1,32,1.10115,1.62334,1.08735,1.79178,1.53017,0.0
61,400,19,19,-48.9,0.971,0,1,32,1.10856,1.58447,1.09402,1.74783,1.54517,0.0
62,400,23,23,-41.9,0.9706,0,1,32,1.12564,1.54001,1.10698,1.83395,1.55805,0.0
63,400,23,23,-47.75,0.9701,0,1,32,1.06222,1.57854,1.03053,1.62923,1.45366,0.0
64,400,17,17,-50.55,0.9696,0,1,32,0.88608,1.59253,1.02997,1.70829,1.48041,0.0
65,400,21,21,-49.8,0.9691,0,1,32,0.91536,1.58229,1.03056,1.72242,1.47985,0.0
66,400,17,17,-45.9,0.9687,0,1,32,1.11308,1.5112,1.09496,1.85964,1.56326,0.0
67,400,32,32,-38.85,0.9682,0,1,32,1.23372,1.63648,1.17323,2.03074,1.6741,0.0
68,400,20,20,-38.6,0.9677,0,1,32,1.23381,1.80032,1.21247,1.91855,1.69326,0.0
