round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,21,0,0,7,3,4,1,1,0,0.25,1.08146,35.615
2,25,0,0,14,3,3,1,1,0,0.2499,0.66015,36.357
3,29,1,1,13,3,3,1,1,0,0.2499,0.44414,47.238
4,13,0,0,5,2,3,1,1,0,0.2498,1.82614,0.462
5,16,1,1,6,2,4,1,1,0,0.2497,0.45293,28.006
6,16,0,0,4,2,3,1,1,0,0.2497,0.82867,21.33
7,47,3,3,14,4,4,1,1,0,0.2496,0.28375,127.123
8,6,0,0,2,1,1,1,1,0,0.2496,0.24121,3.072
9,13,0,0,5,2,3,1,1,0,0.2495,1.10255,13.453
10,7,0,0,3,1,2,1,1,0,0.2494,0.26101,5.22
11,13,0,0,6,2,2,1,1,0,0.2494,1.45722,17.617
12,6,0,0,3,1,2,1,1,0,0.2493,2.36208,-10.487
13,21,0,0,7,3,4,1,1,0,0.2492,0.72712,35.606
14,14,0,0,4,2,1,1,1,0,0.2492,0.2854,24.514
15,13,0,0,5,2,1,1,1,0,0.2491,0.20617,10.341
16,7,0,0,1,1,2,1,1,0,0.2491,0.25037,4.532
17,52,1,1,11,4,8,0,1,0,0.249,0.33223,117.779
18,5,0,0,4,1,2,1,1,0,0.2489,3.80973,-32.989
19,22,0,0,6,3,1,1,1,0,0.2489,0.31813,45.441
20,55,2,2,17,5,5,0,1,0,0.2488,0.48503,138.218
21,5,0,0,3,1,0,1,1,0,0.2487,0.03147,2.501
22,12,0,0,5,2,3,1,1,0,0.2487,1.164,16.887
23,6,0,0,3,1,2,1,1,0,0.2486,0.12479,3.09
24,13,0,0,8,2,3,1,1,0,0.2486,1.77967,2.399
25,38,1,1,14,4,4,1,1,0,0.2485,0.27745,54.268
26,97,3,3,28,9,9,1,1,0,0.2484,0.25277,262.937
27,21,0,0,9,3,4,1,1,0,0.2484,0.61755,36.559
28,37,0,0,12,5,4,1,1,0,0.2483,0.44971,82.168
29,5,0,0,3,1,3,1,1,0,0.2482,3.93129,-32.104
30,6,0,0,2,1,0,1,1,0,0.2482,0.27155,3.497
31,13,0,0,4,2,3,1,1,0,0.2481,1.32057,-4.431
32,21,0,0,8,3,1,1,1,0,0.2481,0.36031,6.2
33,6,0,0,2,1,2,1,1,0,0.248,2.84536,-4.378
34,6,0,0,3,1,1,1,1,0,0.2479,0.25727,3.409
35,21,0,0,11,3,2,1,1,0,0.2479,0.7819,36.515
36,22,0,0,4,2,2,1,1,0,0.2478,0.1284,52.002
37,34,0,0,14,5,1,1,1,0,0.2477,0.17527,78.968
38,52,1,1,18,6,4,1,1,0,0.2477,0.15557,125.771
39,31,0,0,11,4,2,1,1,0,0.2476,0.40928,67.874
40,66,1,1,26,7,2,1,1,0,0.2476,0.1849,170.727
41,14,0,0,6,2,3,1,1,0,0.2475,1.05494,6.585
42,31,2,2,13,3,3,1,1,0,0.2474,0.33718,55.062
43,7,0,0,2,1,2,1,1,0,0.2474,0.1823,4.847
44,30,1,1,8,4,4,1,1,0,0.2473,0.19264,70.492
45,21,0,0,8,3,3,1,1,0,0.2472,0.82786,36.997
46,7,0,0,2,1,3,1,1,0,0.2472,0.26915,4.659
47,7,0,0,2,1,1,1,1,0,0.2471,0.17864,5.268
48,13,0,0,4,2,3,1,1,0,0.2471,0.22583,20.561
49,29,0,0,9,4,2,1,1,0,0.247,0.19405,60.896
50,22,0,0,8,3,2,1,1,0,0.2469,0.16558,45.963
51,15,0,0,3,2,2,1,1,0,0.2469,0.33895,25.992
52,41,1,1,16,5,5,1,1,0,0.2468,0.14621,88.557
53,13,0,0,5,2,2,1,1,0,0.2467,0.19601,8.82
54,14,0,0,7,2,5,1,1,0,0.2467,0.91111,17.034
55,6,0,0,3,1,1,1,1,0,0.2466,0.21438,3.405
56,14,0,0,3,2,3,1,1,0,0.2466,1.24593,13.115
57,13,0,0,5,2,2,1,1,0,0.2465,1.77578,5.355
58,21,0,0,8,3,5,1,1,0,0.2464,0.13388,41.005
59,8,0,0,2,1,1,1,1,0,0.2464,0.39305,8.22
60,17,0,0,4,2,3,1,1,0,0.2463,0.59781,30.422
61,32,1,1,9,4,8,1,1,0,0.2462,0.53757,66.235
62,7,0,0,5,1,3,1,1,0,0.2462,1.60524,-1.309
63,28,0,0,11,4,6,1,1,0,0.2461,0.52622,50.216
64,125,3,3,31,13,18,1,1,0,0.2461,0.40591,322.471
65,6,0,0,3,1,1,1,1,0,0.246,0.22174,3.578
66,33,1,1,10,4,5,1,1,0,0.2459,0.42405,52.875
67,5,0,0,3,1,3,1,1,0,0.2459,4.94134,-29.632
68,7,0,0,2,1,1,1,1,0,0.2458,0.15963,5.308
69,6,0,0,2,1,5,1,1,0,0.2457,3.1395,-5.884
70,31,1,1,7,3,1,1,1,0,0.2457,0.31615,73.807
71,13,0,0,8,2,2,1,1,0,0.2456,0.62666,15.214
72,13,0,0,3,2,2,1,1,0,0.2456,0.82628,18.05
73,5,0,0,2,1,1,1,1,0,0.2455,0.12332,1.802
74,21,1,1,8,2,3,1,1,0,0.2454,0.54793,40.047
75,19,0,0,4,2,7,1,1,0,0.2454,0.10048,33.737
76,29,1,1,12,4,4,1,1,0,0.2453,0.21782,63.689
77,75,2,2,19,7,12,1,1,0,0.2452,0.57772,163.885
78,13,0,0,5,2,3,1,1,0,0.2452,0.15591,-17.562
79,6,0,0,2,1,2,1,1,0,0.2451,0.41152,2.417
80,6,0,0,2,1,1,1,1,0,0.2451,0.93542,2.777
81,21,0,0,6,3,3,1,1,0,0.245,0.36075,39.706
82,45,2,2,17,5,5,1,1,0,0.2449,0.39109,107.35
83,15,0,0,8,2,3,1,1,0,0.2449,0.55298,19.485
84,5,0,0,3,1,2,1,1,0,0.2448,3.44788,-37.92
85,13,0,0,4,2,4,1,1,0,0.2447,1.21594,9.631
86,48,2,2,14,4,4,1,1,0,0.2447,0.14178,128.548
87,50,1,1,23,6,7,1,1,0,0.2446,0.30293,116.071
88,13,0,0,5,2,1,1,1,0,0.2446,0.12646,22.573
89,9,0,0,5,1,2,1,1,0,0.2445,1.17167,2.006
90,6,0,0,3,1,0,1,1,0,0.2444,0.14353,3.852
91,21,1,1,6,2,2,1,1,0,0.2444,0.68089,28.855
92,6,0,0,3,1,0,1,1,0,0.2443,0.2635,3.72
93,5,0,0,2,1,3,1,1,0,0.2442,3.65739,-28.924
94,32,1,1,9,4,6,1,1,0,0.2442,0.52193,59.923
95,75,2,2,25,8,5,1,1,0,0.2441,0.39408,188.623
96,14,0,0,6,2,1,1,1,0,0.2441,0.17888,24.578
97,21,0,0,9,3,4,1,1,0,0.244,0.66011,40.858
98,13,0,0,5,2,1,1,1,0,0.2439,0.17669,21.546
99,7,0,0,2,1,0,1,1,0,0.2439,0.27504,5.796
100,53,1,1,17,6,4,1,1,0,0.2438,0.33483,128.457
101,13,0,0,4,2,2,1,1,0,0.2437,0.17707,21.925
102,19,1,1,7,2,3,1,1,0,0.2437,0.47419,33.876
103,68,5,5,22,6,4,1,1,0,0.2436,0.36039,155.534
104,9,0,0,3,1,1,1,1,0,0.2436,0.11653,10.057
105,6,0,0,1,1,1,1,1,0,0.2435,0.26611,4.18
106,18,2,2,7,2,4,1,1,0,0.2434,1.36449,25.738
107,116,3,3,35,12,13,1,1,0,0.2434,0.36216,296.348
108,40,1,1,15,4,2,1,1,0,0.2433,0.114,100.502
109,22,0,0,8,3,4,1,1,0,0.2432,1.49247,18.948
110,14,0,0,8,2,2,1,1,0,0.2432,0.44828,17.048
111,27,1,1,8,3,2,1,1,0,0.2431,0.51661,48.658
112,40,1,1,13,4,6,1,1,0,0.2431,0.59354,83.662
113,15,0,0,6,2,5,1,1,0,0.243,0.21975,25.559
114,13,0,0,4,2,2,1,1,0,0.2429,0.15238,21.795
115,14,0,0,8,2,3,1,1,0,0.2429,0.45131,15.161
116,15,0,0,5,2,4,1,1,0,0.2428,1.38296,8.55
117,16,0,0,5,2,2,1,1,0,0.2427,0.62876,28.507
118,180,5,5,50,16,22,1,1,0,0.2427,0.38271,457.991
119,44,1,1,15,5,3,1,1,0,0.2426,0.52502,87.788
120,14,0,0,4,2,0,1,1,0,0.2426,0.18058,-13.955
121,21,0,0,7,3,1,1,1,0,0.2425,0.1776,42.435
122,14,0,0,6,2,3,1,1,0,0.2424,0.75852,14.216
123,20,0,0,10,3,0,1,1,0,0.2424,0.14593,41.485
124,36,0,0,17,5,3,1,1,0,0.2423,0.2464,82.813
125,39,2,2,12,3,4,1,1,0,0.2422,0.14173,99.635
126,19,1,1,5,2,3,1,1,0,0.2422,0.12379,39.018
127,5,0,0,3,1,2,1,1,0,0.2421,1.03692,-44.111
128,15,0,0,4,2,4,1,1,0,0.2421,0.68764,24.718
129,7,0,0,4,1,0,1,1,0,0.242,0.65151,-2.057
