round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,66,0,0,18,8,7,1,1,0,0.25,0.50719,50.653
2,18,0,0,7,2,1,1,1,0,0.2499,0.20573,12.41
3,26,0,0,7,3,4,1,1,0,0.2499,0.48681,6.17
4,67,2,2,21,7,5,1,1,0,0.2498,0.37563,100.237
5,16,0,0,4,2,3,1,1,0,0.2497,0.20318,7.333
6,45,0,0,12,5,8,1,1,0,0.2496,0.29271,35.172
7,14,0,0,3,2,0,1,1,0,0.2496,0.66942,-42.775
8,42,2,2,11,4,2,1,1,0,0.2495,0.14193,61.882
9,24,0,0,8,3,1,1,1,0,0.2494,0.21778,21.624
10,5,0,0,3,1,0,1,1,0,0.2494,0.32252,-70.816
11,32,0,0,7,4,4,1,1,0,0.2493,0.30306,31.388
12,33,0,0,9,4,4,1,1,0,0.2492,1.11122,34.543
13,40,2,2,11,4,4,1,1,0,0.2491,0.37465,53.047
14,71,1,1,24,7,5,1,1,0,0.2491,0.24115,102.474
15,13,0,0,5,2,1,1,1,0,0.249,0.26838,-44.524
16,58,1,1,15,5,5,1,1,0,0.2489,0.35765,29.553
17,6,0,0,3,1,2,1,1,0,0.2488,0.11603,-8.071
18,35,0,0,9,5,4,1,1,0,0.2488,0.81652,15.728
19,16,1,1,6,2,3,1,1,0,0.2487,0.14863,11.089
20,9,0,0,4,1,4,1,1,0,0.2486,0.15088,-66.65
21,17,0,0,9,2,1,1,1,0,0.2486,0.19236,-6.007
22,17,0,0,8,2,4,1,1,0,0.2485,0.59296,8.613
23,7,0,0,3,1,3,1,1,0,0.2484,0.09511,-7.31
24,6,0,0,2,1,1,1,1,0,0.2483,2.99302,-26.468
25,6,0,0,2,1,2,1,1,0,0.2483,0.11345,-8.362
26,34,0,0,9,4,6,1,1,0,0.2482,0.34354,35.228
27,44,1,1,15,4,4,1,1,0,0.2481,0.55824,54.732
28,8,0,0,3,1,1,1,1,0,0.2481,0.17342,-5.516
29,45,1,1,15,5,1,1,1,0,0.248,0.17828,64.077
30,7,0,0,3,1,3,1,1,0,0.2479,0.32792,-7.751
31,6,0,0,3,1,2,1,1,0,0.2478,1.31898,-9.054
32,45,1,1,15,5,5,1,1,0,0.2478,0.30018,10.21
33,26,0,0,8,3,3,1,1,0,0.2477,0.62169,6.85
34,89,0,0,8,6,8,1,1,0,0.2476,0.21738,96.623
35,7,0,0,4,1,2,1,1,0,0.2476,0.85198,-6.062
36,84,1,1,17,7,9,1,1,0,0.2475,0.4328,88.762
37,29,1,1,10,3,4,1,1,0,0.2474,0.15399,19.711
38,58,1,1,20,6,6,1,1,0,0.2473,0.40503,31.516
39,82,2,2,25,8,2,1,1,0,0.2473,0.39414,100.255
40,7,0,0,2,1,3,1,1,0,0.2472,0.10007,-7.688
