round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,37,0,0,8,5,6,1,1,0,0.25,0.33354,85.067
2,32,1,1,13,4,3,1,1,0,0.2499,0.36338,82.979
3,123,2,2,33,15,10,1,1,0,0.2499,0.33979,333.808
4,26,1,1,5,2,5,1,1,0,0.2498,0.31515,60.763
5,21,0,0,10,3,3,1,1,0,0.2497,0.7893,19.056
6,20,0,0,10,3,1,1,1,0,0.2497,0.89973,5.743
7,35,0,0,11,5,2,1,1,0,0.2496,0.53829,86.882
8,26,1,1,11,3,2,1,1,0,0.2496,0.22918,53.966
9,13,0,0,7,2,2,1,1,0,0.2495,0.29282,24.646
10,116,1,1,25,15,14,1,1,0,0.2494,0.37576,305.62
11,50,0,0,11,6,4,1,1,0,0.2494,0.36483,125.141
12,13,0,0,4,2,1,1,1,0,0.2493,0.62429,-15.644
13,17,1,1,5,2,0,1,1,0,0.2492,0.52156,13.645
14,7,0,0,2,1,0,1,1,0,0.2492,0.19665,7.731
15,59,0,0,15,8,8,1,1,0,0.2491,0.5699,149.188
16,14,0,0,6,2,2,1,1,0,0.2491,0.2055,27.049
17,20,0,0,9,3,4,1,1,0,0.249,0.24578,30.323
18,7,0,0,3,1,2,1,1,0,0.2489,0.21733,-45.684
19,56,2,2,17,6,8,1,1,0,0.2489,0.27646,151.46
20,25,1,1,6,3,6,1,1,0,0.2488,0.25386,50.224
21,6,0,0,2,1,0,1,1,0,0.2487,0.08812,5.416
22,34,1,1,7,3,1,1,1,0,0.2487,0.50646,73.876
23,57,0,0,18,8,1,1,1,0,0.2486,0.27757,149.728
24,13,0,0,6,2,3,1,1,0,0.2486,0.34782,23.827
25,6,0,0,2,1,2,1,1,0,0.2485,1.61237,3.426
26,73,1,1,17,9,10,1,1,0,0.2484,0.23846,198.246
27,28,0,0,8,4,4,1,1,0,0.2484,0.505,62.092
28,30,0,0,13,4,5,1,1,0,0.2483,0.30657,57.31
29,40,1,1,12,5,3,1,1,0,0.2482,0.55451,67.67
30,36,0,0,9,5,2,1,1,0,0.2482,0.24406,86.972
31,24,1,1,8,3,3,1,1,0,0.2481,0.24642,46.662
