episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,7,0,0,3,1,-4.3175,0.9995,1,0,0.0122
2,8,0,0,3,1,-4.1775,0.999,1,0,0.0217
3,5,0,0,2,1,-4.5975,0.9986,1,0,0.0337
4,8,0,0,3,1,-4.3275,0.9981,1,0,0.0434
5,6,0,0,4,1,-3.8575,0.9976,1,0,0.0524
6,6,0,0,4,1,-3.8575,0.9971,1,0,0.0614
7,10,0,0,3,1,-4.2483,0.9967,1,0,0.0708
8,9,0,0,1,1,-4.9375,0.9962,1,0,0.0805
9,6,0,0,3,1,-4.1575,0.9957,1,0,0.0896
10,15,0,0,3,1,-4.6975,0.9952,1,0,0.0982
11,8,0,0,3,1,-4.2285,0.9948,1,0,0.0986
12,5,0,0,3,1,-4.1975,0.9943,1,0,0.1081
13,7,0,0,3,1,-4.2175,0.9938,1,0,0.1173
14,7,0,0,4,1,-4.0175,0.9933,1,0,0.1251
15,5,0,0,4,1,-3.8975,0.9929,1,0,0.1331
16,5,0,0,4,1,-3.6975,0.9924,1,0,0.1402
17,17,0,0,4,1,-4.3175,0.9919,1,0,0.146
18,11,0,0,3,1,-4.3083,0.9915,1,0,0.146
19,14,0,0,3,1,-4.2885,0.991,1,0,0.1461
20,10,0,0,2,1,-4.6475,0.9905,1,0,0.155
21,18,0,0,7,2,-2.8768,0.99,1,0,0.1589
22,6,0,0,4,1,-3.8575,0.9896,1,0,0.1655
23,18,0,0,4,2,-3.8765,0.9891,1,0,0.1666
24,5,0,0,4,1,-3.7975,0.9886,1,0,0.1732
25,5,0,0,3,1,-3.9485,0.9881,1,0,0.1758
26,7,0,0,3,1,-4.3675,0.9877,1,0,0.1829
27,28,0,0,9,3,-2.9225,0.9872,1,0,0.1803
28,35,3,3,5,4,-1.2938,0.9867,1,0,0.1839
29,7,0,0,1,1,-4.8675,0.9862,1,0,0.1855
30,13,0,0,2,1,-4.5285,0.9858,1,0,0.1883
31,5,0,0,3,1,-3.9975,0.9853,1,0,0.1952
32,5,0,0,2,1,-4.3975,0.9848,1,0,0.1978
33,16,0,0,8,2,-2.5568,0.9843,1,0,0.1977
34,8,0,0,3,1,-4.1775,0.9839,1,0,0.204
35,8,0,0,2,1,-4.4285,0.9834,1,0,0.2076
36,10,0,0,3,1,-4.3975,0.9829,1,0,0.2136
37,12,0,0,1,1,-4.9692,0.9824,1,0,0.2161
38,7,0,0,2,1,-4.5682,0.9819,1,0,0.2232
39,10,0,0,3,1,-4.5475,0.9815,1,0,0.2282
40,17,0,0,4,2,-3.9657,0.981,1,0,0.2283
41,20,0,0,2,1,-4.7475,0.9805,1,0,0.2298
42,7,0,0,2,1,-4.4685,0.98,1,0,0.2341
43,6,0,0,3,1,-4.1575,0.9796,1,0,0.2397
44,9,0,0,2,1,-4.4893,0.9791,1,0,0.2437
45,28,0,0,8,3,-3.2253,0.9786,1,0,0.2431
46,5,0,0,4,1,-3.6975,0.9781,1,0,0.2482
47,7,0,0,3,1,-4.1175,0.9777,1,0,0.2534
48,6,0,0,2,1,-4.5575,0.9772,1,0,0.2597
49,5,0,0,4,1,-3.9975,0.9767,1,0,0.2649
50,8,0,0,2,1,-4.6275,0.9762,1,0,0.2671
51,6,0,0,4,1,-3.8575,0.9758,1,0,0.2716
52,13,0,0,8,2,-2.576,0.9753,1,0,0.2733
53,23,1,1,3,2,-3.725,0.9748,1,0,0.2753
54,27,2,2,5,2,-1.966,0.9744,1,0,0.2737
55,7,0,0,2,1,-4.4682,0.9739,1,0,0.2762
56,8,0,0,5,1,-3.4275,0.9734,1,0,0.2797
57,14,0,0,4,2,-3.986,0.9729,1,0,0.2836
58,5,0,0,3,1,-4.2975,0.9725,1,0,0.289
59,5,0,0,3,1,-4.0975,0.972,1,0,0.294
60,17,0,0,9,2,-2.516,0.9715,1,0,0.2936
61,6,0,0,4,1,-3.8575,0.971,1,0,0.2976
62,5,0,0,3,1,-4.2975,0.9706,1,0,0.3029
63,7,0,0,3,1,-4.2175,0.9701,1,0,0.308
64,13,0,0,5,1,-3.5775,0.9696,1,0,0.3079
65,25,1,1,4,3,-3.4942,0.9691,1,0,0.3088
66,13,0,0,3,1,-4.3285,0.9687,1,0,0.3111
67,24,0,0,9,3,-2.3342,0.9682,1,0,0.3079
68,14,0,0,3,1,-4.1883,0.9677,1,0,0.3116
69,9,0,0,3,1,-4.2893,0.9672,1,0,0.3134
70,6,0,0,2,1,-4.4075,0.9667,1,0,0.3185
71,14,0,0,9,2,-2.386,0.9663,1,0,0.3188
72,5,0,0,3,1,-4.1975,0.9658,1,0,0.3241
73,5,0,0,2,1,-4.3475,0.9653,1,0,0.3266
74,8,0,0,3,1,-4.2293,0.9648,1,0,0.3289
75,5,0,0,4,1,-3.7975,0.9644,1,0,0.3327
76,5,0,0,4,1,-3.5975,0.9639,1,0,0.336
77,6,0,0,2,1,-4.3082,0.9634,1,0,0.341
78,22,0,0,5,3,-3.9132,0.9629,1,0,0.3408
79,5,0,0,3,1,-4.0975,0.9625,1,0,0.3451
80,5,0,0,3,1,-4.1975,0.962,1,0,0.3495
81,10,0,0,3,1,-4.3975,0.9615,1,0,0.3534
82,5,0,0,3,1,-4.1475,0.961,1,0,0.3564
83,10,0,0,2,1,-4.5975,0.9606,1,0,0.3604
84,24,0,0,2,2,-5.1367,0.9601,1,0,0.3563
85,5,0,0,3,1,-4.0475,0.9596,1,0,0.3591
86,6,0,0,2,1,-4.5575,0.9591,1,0,0.3644
87,5,0,0,4,1,-3.8975,0.9587,1,0,0.368
