episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,25,0,0,2,1,-11.8,0.9997,1,0,7
2,20,0,0,7,2,-5.7,0.9994,1,0,18
3,22,0,0,3,1,-11.87,0.999,1,0,24
4,14,0,0,4,1,-7.34,0.9987,1,0,28
5,6,0,0,2,1,-5.31,0.9984,1,0,30
6,5,0,0,2,1,-5.9,0.9981,1,0,35
7,9,0,0,3,1,-5.89,0.9978,1,0,36
8,7,0,0,1,1,-6.32,0.9975,1,0,40
9,12,0,0,2,1,-8.52,0.9971,1,0,45
10,34,1,1,4,2,-12.64,0.9968,1,0,54
11,10,0,0,1,1,-6.3,0.9965,1,0,56
12,24,1,1,3,2,-9.29,0.9962,1,0,63
13,25,1,1,4,2,-9.35,0.9959,1,0,72
14,10,0,0,2,1,-7.95,0.9956,1,0,72
15,12,0,0,1,1,-7.87,0.9952,1,0,72
16,6,0,0,3,1,-5.96,0.9949,1,0,72
17,6,0,0,2,1,-5.41,0.9946,1,0,75
18,7,0,0,3,1,-5.52,0.9943,1,0,75
19,6,0,0,2,1,-6.46,0.994,1,0,75
20,5,0,0,4,1,-5.15,0.9937,1,0,75
21,8,0,0,4,1,-6.18,0.9933,1,0,76
22,15,0,0,3,1,-7.4,0.993,1,0,77
23,20,0,0,5,2,-9.9,0.9927,1,0,79
24,7,0,0,2,1,-6.42,0.9924,1,0,79
25,5,0,0,3,1,-5.55,0.9921,1,0,79
26,9,0,0,2,1,-6.49,0.9918,1,0,79
27,10,0,0,3,1,-5.65,0.9915,1,0,79
28,25,0,0,3,1,-9.3,0.9911,1,0,81
29,9,0,0,2,1,-7.09,0.9908,1,0,81
30,7,0,0,3,1,-5.12,0.9905,1,0,82
31,7,0,0,3,1,-5.67,0.9902,1,0,82
32,6,0,0,4,1,-5.31,0.9899,1,0,82
33,11,0,0,3,1,-6.66,0.9896,1,0,83
34,8,0,0,3,1,-5.58,0.9892,1,0,83
35,11,0,0,3,1,-5.61,0.9889,1,0,83
36,6,0,0,3,1,-5.96,0.9886,1,0,83
37,5,0,0,3,1,-5.45,0.9883,1,0,84
38,10,0,0,3,1,-5.75,0.988,1,0,84
39,10,0,0,2,1,-6.95,0.9877,1,0,86
40,23,0,0,6,2,-8.03,0.9873,1,0,92
41,7,0,0,4,1,-6.17,0.987,1,0,93
42,7,0,0,2,1,-5.97,0.9867,1,0,93
43,8,0,0,3,1,-6.18,0.9864,1,0,96
44,5,0,0,4,1,-4.8,0.9861,1,0,96
45,5,0,0,3,1,-5.6,0.9858,1,0,96
46,9,0,0,3,1,-5.59,0.9854,1,0,97
47,11,0,0,2,1,-8.56,0.9851,1,0,97
48,10,0,0,4,1,-4.9,0.9848,1,0,97
49,7,0,0,3,1,-6.57,0.9845,1,0,97
50,17,0,0,3,1,-7.47,0.9842,1,0,97
51,5,0,0,2,1,-5.95,0.9839,1,0,97
52,12,0,0,4,1,-5.77,0.9835,1,0,101
53,6,0,0,3,1,-5.71,0.9832,1,0,101
54,12,0,0,5,1,-6.97,0.9829,1,0,105
55,10,0,0,3,1,-6.6,0.9826,1,0,107
56,32,0,0,5,2,-10.92,0.9823,1,0,109
57,10,0,0,4,1,-5.9,0.9819,1,0,109
58,7,0,0,2,1,-5.97,0.9816,1,0,110
59,12,0,0,3,1,-7.77,0.9813,1,0,110
60,5,0,0,2,1,-5.85,0.981,1,0,110
61,9,0,0,2,1,-6.49,0.9807,1,0,110
62,8,0,0,3,1,-6.63,0.9804,1,0,110
63,5,0,0,3,1,-4.9,0.98,1,0,110
64,19,0,0,2,1,-9.14,0.9797,1,0,110
65,11,0,0,3,1,-6.66,0.9794,1,0,110
66,12,0,0,2,1,-7.92,0.9791,1,0,111
67,13,0,0,4,1,-6.88,0.9788,1,0,113
68,7,0,0,2,1,-5.92,0.9785,1,0,113
69,10,0,0,2,1,-5.6,0.9781,1,0,113
70,9,0,0,3,1,-6.24,0.9778,1,0,113
71,7,0,0,4,1,-6.17,0.9775,1,0,113
