episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,400,24,24,0,0,-42.55,0.9995,0,1,0.4961
2,400,20,20,0,0,-45.95,0.999,0,1,1.1189
3,400,24,24,0,0,-35.6,0.9986,0,1,1.9742
4,400,17,17,0,0,-46.35,0.9981,0,1,2.5765
5,400,20,20,0,0,-44.45,0.9976,0,1,3.0837
6,400,20,20,0,0,-50.1,0.9971,0,1,3.7219
7,400,10,10,0,0,-57.3,0.9967,0,1,4.1567
8,400,19,19,0,0,-46.25,0.9962,0,1,4.8618
9,400,17,17,0,0,-56.2,0.9957,0,1,5.5262
10,400,20,20,0,0,-47.85,0.9952,0,1,6.3888
11,400,9,9,0,0,-57.7,0.9948,0,1,6.7734
12,400,14,14,0,0,-56.55,0.9943,0,1,7.3061
13,400,16,16,0,0,-48.0,0.9938,0,1,7.7646
14,400,19,19,0,0,-38.0,0.9933,0,1,8.5371
15,400,19,19,0,0,-43.8,0.9929,0,1,9.2084
16,400,20,20,0,0,-50.2,0.9924,0,1,10.1655
17,400,6,6,0,0,-62.35,0.9919,0,1,10.425
18,400,18,18,0,0,-45.05,0.9915,0,1,10.7537
19,400,19,19,0,0,-45.0,0.991,0,1,11.3348
20,400,14,14,0,0,-50.65,0.9905,0,1,11.9416
21,400,13,13,0,0,-64.55,0.99,0,1,12.3159
22,400,12,12,0,0,-57.15,0.9896,0,1,12.7324
23,400,11,11,0,0,-53.2,0.9891,0,1,12.9064
24,400,15,15,0,0,-58.4,0.9886,0,1,13.3688
25,400,11,12,0,0,-53.8,0.9881,0,1,13.7685
26,400,12,12,0,0,-48.05,0.9877,0,1,13.7042
27,400,18,18,0,0,-54.65,0.9872,0,1,14.142
28,400,11,11,0,0,-54.95,0.9867,0,1,14.3813
29,400,25,25,0,0,-41.7,0.9862,0,1,14.9441
30,400,19,19,0,0,-48.55,0.9858,0,1,15.6083
31,400,12,12,0,0,-59.35,0.9853,0,1,16.0998
32,400,11,11,0,0,-55.35,0.9848,0,1,16.5568
33,400,11,11,0,0,-60.75,0.9843,0,1,16.8229
34,400,8,9,0,0,-57.95,0.9839,0,1,17.2937
35,400,12,12,0,0,-56.05,0.9834,0,1,17.5693
36,400,18,18,0,0,-53.45,0.9829,0,1,17.9746
37,400,13,13,0,0,-49.8,0.9824,0,1,18.3205
38,400,20,20,0,0,-45.45,0.9819,0,1,18.8089
39,400,14,14,0,0,-50.15,0.9815,0,1,19.4236
40,400,15,15,0,0,-46.25,0.981,0,1,19.6544
41,400,12,12,0,0,-63.2,0.9805,0,1,19.9875
42,400,17,17,0,0,-48.55,0.98,0,1,20.481
43,400,13,14,0,0,-53.6,0.9796,0,1,20.8656
44,400,16,16,0,0,-42.55,0.9791,0,1,21.0901
45,400,14,14,0,0,-52.6,0.9786,0,1,21.6763
46,400,11,11,0,0,-57.7,0.9781,0,1,22.2288
47,400,10,10,0,0,-53.15,0.9777,0,1,22.5044
48,400,19,19,0,0,-45.15,0.9772,0,1,23.0932
49,400,28,28,0,0,-33.85,0.9767,0,1,24.0651
50,400,15,15,0,0,-52.7,0.9762,0,1,24.3449
51,400,23,23,0,0,-39.35,0.9758,0,1,24.5364
52,400,23,23,0,0,-43.55,0.9753,0,1,25.1561
53,400,13,13,0,0,-61.85,0.9748,0,1,25.6767
54,400,17,17,0,0,-52.3,0.9744,0,1,26.0454
55,400,17,17,0,0,-52.75,0.9739,0,1,26.4169
56,400,8,8,0,0,-57.15,0.9734,0,1,26.6293
57,400,13,13,0,0,-58.45,0.9729,0,1,27.0748
58,400,12,12,0,0,-52.2,0.9725,0,1,27.5576
59,400,19,19,0,0,-46.1,0.972,0,1,28.1587
60,400,26,26,0,0,-32.1,0.9715,0,1,28.7285
61,400,11,11,0,0,-50.7,0.971,0,1,29.0048
62,400,17,17,0,0,-48.3,0.9706,0,1,29.2434
63,400,20,20,0,0,-52.5,0.9701,0,1,29.5533
64,400,15,15,0,0,-55.05,0.9696,0,1,29.5016
65,400,20,20,0,0,-52.25,0.9691,0,1,29.9317
66,400,18,18,0,0,-52.6,0.9687,0,1,29.9432
67,400,17,17,0,0,-44.1,0.9682,0,1,30.2599
68,400,8,8,0,0,-62.3,0.9677,0,1,30.5002
69,400,19,19,0,0,-56.6,0.9672,0,1,30.711
70,400,12,12,0,0,-62.85,0.9667,0,1,30.88
71,400,20,20,0,0,-49.1,0.9663,0,1,31.1719
72,400,24,25,0,0,-46.4,0.9658,0,1,31.5922
73,400,20,20,0,0,-49.15,0.9653,0,1,31.8485
74,400,17,17,0,0,-55.7,0.9648,0,1,32.077
75,400,9,9,0,0,-61.25,0.9644,0,1,32.2246
76,400,23,23,0,0,-38.15,0.9639,0,1,32.6858
77,400,15,15,0,0,-53.0,0.9634,0,1,32.8599
78,400,12,12,0,0,-57.85,0.9629,0,1,32.8517
79,400,24,24,0,0,-36.15,0.9625,0,1,33.261
80,400,25,25,0,0,-39.8,0.962,0,1,33.7557
81,400,19,19,0,0,-48.8,0.9615,0,1,34.0171
82,400,12,12,0,0,-46.4,0.961,0,1,34.0918
83,400,25,25,0,0,-48.4,0.9606,0,1,34.7263
84,400,11,11,0,0,-52.75,0.9601,0,1,34.9081
85,400,15,15,0,0,-50.75,0.9596,0,1,35.2906
86,400,20,20,0,0,-43.35,0.9591,0,1,35.2677
87,400,24,24,0,0,-35.4,0.9587,0,1,35.7604
88,400,22,22,0,0,-47.65,0.9582,0,1,36.1046
89,400,20,20,0,0,-36.55,0.9577,0,1,36.3819
90,400,20,20,0,0,-45.25,0.9573,0,1,36.4539
91,400,12,12,0,0,-59.75,0.9568,0,1,36.6827
92,400,18,18,0,0,-54.4,0.9563,0,1,36.6564
93,400,11,11,0,0,-51.5,0.9558,0,1,36.2307
94,400,14,14,0,0,-39.9,0.9554,0,1,36.2057
95,400,13,13,0,0,-50.85,0.9549,0,1,36.1779
96,400,16,16,0,0,-50.85,0.9544,0,1,36.2083
97,400,14,14,0,0,-56.55,0.9539,0,1,36.5008
98,400,24,24,0,0,-33.45,0.9535,0,1,36.6645
99,400,26,26,0,0,-34.9,0.953,0,1,36.9541
100,400,25,25,0,0,-47.6,0.9525,0,1,37.3284
101,400,12,12,0,0,-53.85,0.952,0,1,37.352
102,400,20,20,0,0,-50.7,0.9516,0,1,37.7932
103,400,17,17,0,0,-44.0,0.9511,0,1,37.4286
104,400,24,24,0,0,-38.95,0.9506,0,1,37.1285
105,400,13,13,0,0,-42.8,0.9501,0,1,36.8519
106,400,17,18,0,0,-43.8,0.9496,0,1,36.8307
107,400,20,20,0,0,-38.4,0.9492,0,1,36.5609
108,400,21,21,0,0,-44.55,0.9487,0,1,36.4277
109,400,11,11,0,0,-55.5,0.9482,0,1,36.0587
110,400,18,18,0,0,-31.55,0.9477,0,1,35.7887
111,400,26,26,0,0,-37.0,0.9473,0,1,36.0567
112,400,25,25,0,0,-39.15,0.9468,0,1,36.2231
113,400,15,15,0,0,-40.9,0.9463,0,1,36.0515
114,400,15,15,0,0,-46.7,0.9458,0,1,36.0426
115,400,19,19,0,0,-38.1,0.9454,0,1,36.1293
116,400,15,15,0,0,-47.6,0.9449,0,1,36.1468
117,400,13,13,0,0,-42.4,0.9444,0,1,35.9618
118,400,17,17,0,0,-52.9,0.9439,0,1,35.9489
119,400,6,6,0,0,-59.65,0.9435,0,1,35.6855
120,400,13,13,0,0,-53.6,0.943,0,1,35.6209
121,400,14,14,0,0,-57.05,0.9425,0,1,35.4102
122,400,18,18,0,0,-46.85,0.9421,0,1,35.4168
123,400,17,17,0,0,-41.65,0.9416,0,1,35.3186
124,400,20,20,0,0,-39.1,0.9411,0,1,35.359
125,400,18,18,0,0,-47.0,0.9406,0,1,35.3056
126,400,25,25,0,0,-35.1,0.9402,0,1,35.6056
127,400,23,23,0,0,-35.45,0.9397,0,1,35.637
128,400,22,22,0,0,-40.1,0.9392,0,1,35.7376
129,400,8,8,0,0,-59.85,0.9387,0,1,35.6746
130,400,13,13,0,0,-51.7,0.9383,0,1,35.755
131,400,22,22,0,0,-30.55,0.9378,0,1,36.0448
132,400,12,12,0,0,-56.45,0.9373,0,1,36.0583
133,400,6,6,0,0,-55.45,0.9368,0,1,35.5526
134,400,8,8,0,0,-53.9,0.9364,0,1,35.1131
135,400,15,15,0,0,-54.95,0.9359,0,1,34.8278
136,400,22,22,0,0,-43.1,0.9354,0,1,34.7781
137,400,20,20,0,0,-35.6,0.9349,0,1,34.5109
138,400,26,26,0,0,-39.95,0.9345,0,1,34.6442
139,400,20,20,0,0,-42.4,0.934,0,1,34.9688
140,400,22,22,0,0,-47.75,0.9335,0,1,35.2824
141,400,22,23,0,0,-36.6,0.933,0,1,35.2682
142,400,18,18,0,0,-45.85,0.9325,0,1,34.9172
143,400,27,27,0,0,-28.2,0.9321,0,1,35.0995
144,400,25,25,0,0,-39.05,0.9316,0,1,35.4851
145,400,20,20,0,0,-44.95,0.9311,0,1,35.4729
146,400,24,24,0,0,-25.8,0.9306,0,1,35.7753
147,400,17,17,0,0,-54.35,0.9302,0,1,35.8285
148,400,18,18,0,0,-40.25,0.9297,0,1,35.7178
149,400,25,25,0,0,-25.2,0.9292,0,1,35.8332
150,400,30,30,0,0,-31.3,0.9287,0,1,36.1519
151,400,25,25,0,0,-39.8,0.9283,0,1,36.3714
152,400,21,21,0,0,-38.45,0.9278,0,1,36.559
153,400,17,17,0,0,-43.5,0.9273,0,1,36.7228
154,400,17,17,0,0,-45.35,0.9268,0,1,36.7482
155,400,23,23,0,0,-37.3,0.9264,0,1,36.9528
156,400,26,26,0,0,-26.45,0.9259,0,1,37.1328
157,400,25,25,0,0,-31.25,0.9254,0,1,37.2198
158,400,20,20,0,0,-47.5,0.925,0,1,37.2186
159,400,25,26,0,0,-38.15,0.9245,0,1,37.2905
160,400,17,18,0,0,-46.9,0.924,0,1,36.9986
161,400,20,20,0,0,-44.9,0.9235,0,1,36.6822
162,400,11,11,0,0,-42.55,0.9231,0,1,35.9694
163,400,10,10,0,0,-62.45,0.9226,0,1,35.4733
164,400,9,9,0,0,-63.55,0.9221,0,1,35.3756
165,400,19,19,0,0,-45.05,0.9216,0,1,35.1027
166,400,23,23,0,0,-42.85,0.9212,0,1,34.8703
167,400,20,20,0,0,-42.0,0.9207,0,1,35.0787
168,400,19,19,0,0,-44.95,0.9202,0,1,35.3274
169,400,19,19,0,0,-43.4,0.9197,0,1,35.4737
170,400,24,24,0,0,-40.6,0.9193,0,1,35.7046
171,400,30,30,0,0,-30.05,0.9188,0,1,36.1234
172,400,27,27,0,0,-30.65,0.9183,0,1,36.5002
173,400,19,19,0,0,-48.45,0.9178,0,1,36.4437
174,400,22,22,0,0,-31.75,0.9173,0,1,36.6828
175,400,23,23,0,0,-24.1,0.9169,0,1,36.5018
176,400,18,18,0,0,-41.95,0.9164,0,1,36.4987
177,400,27,27,0,0,-31.25,0.9159,0,1,36.7165
178,400,20,20,0,0,-38.5,0.9154,0,1,36.8572
179,400,14,15,0,0,-54.7,0.915,0,1,37.1072
180,400,24,24,0,0,-34.75,0.9145,0,1,37.0778
181,400,23,23,0,0,-35.2,0.914,0,1,36.875
182,400,25,25,0,0,-22.05,0.9135,0,1,36.8121
183,400,23,23,0,0,-37.6,0.9131,0,1,36.8374
184,400,36,36,0,0,-19.5,0.9126,0,1,37.378
185,400,18,19,0,0,-46.3,0.9121,0,1,37.6114
186,400,18,18,0,0,-40.95,0.9116,0,1,37.0924
187,400,9,9,0,0,-40.4,0.9112,0,1,36.6268
188,400,15,15,0,0,-40.35,0.9107,0,1,36.5409
189,400,19,19,0,0,-44.2,0.9102,0,1,36.6734
190,400,26,26,0,0,-27.05,0.9098,0,1,36.929
191,400,25,25,0,0,-32.65,0.9093,0,1,37.201
192,400,21,21,0,0,-40.35,0.9088,0,1,37.3949
193,400,21,21,0,0,-44.55,0.9083,0,1,37.6091
194,400,31,31,0,0,-25.1,0.9079,0,1,37.8291
195,400,22,22,0,0,-34.1,0.9074,0,1,37.9005
196,400,31,31,0,0,-25.05,0.9069,0,1,38.0079
197,400,27,27,0,0,-36.35,0.9064,0,1,38.3732
198,400,19,19,0,0,-45.4,0.906,0,1,38.3254
199,400,22,22,0,0,-40.05,0.9055,0,1,38.0894
200,400,28,29,0,0,-32.05,0.905,0,1,38.1355
201,400,21,21,0,0,-44.25,0.9045,0,1,38.0236
