round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,51,0,0,20,6,9,1,1,0,0.25,0.79524,49.16
2,8,0,0,4,1,2,1,1,0,0.2499,1.59772,-23.832
3,118,2,2,34,14,16,1,1,0,0.2499,0.64292,156.28
4,24,0,0,5,2,4,1,1,0,0.2498,1.2905,16.292
5,7,0,0,4,1,2,1,1,0,0.2497,1.93953,-10.908
6,55,0,0,16,7,5,1,1,0,0.2497,0.66027,64.5
7,31,1,1,8,3,4,1,1,0,0.2496,0.74877,39.97
8,21,1,1,9,2,2,1,1,0,0.2496,0.74945,21.056
9,20,1,1,7,2,4,1,1,0,0.2495,0.83846,-13.115
10,43,1,1,12,5,6,1,1,0,0.2494,1.16993,36.844
11,50,0,0,15,6,9,1,1,0,0.2494,1.04186,34.174
12,62,0,0,16,5,7,1,1,0,0.2493,0.5388,34.219
13,22,1,1,7,2,4,1,1,0,0.2492,1.06786,13.919
14,24,1,1,6,3,1,1,1,0,0.2492,0.82407,16.476
15,100,1,1,29,10,19,1,1,0,0.2491,0.87519,80.501
16,89,0,0,9,3,19,1,1,0,0.2491,0.47856,15.268
17,40,0,0,17,5,6,1,1,0,0.249,0.62152,24.577
18,5,0,0,3,1,1,1,1,0,0.2489,0.36783,-50.622
19,30,1,1,10,4,1,1,1,0,0.2489,0.93443,26.575
20,47,3,3,15,5,8,1,1,0,0.2488,0.8783,35.58
21,28,3,3,13,3,5,1,1,0,0.2487,0.87974,17.89
22,53,1,1,15,5,7,1,1,0,0.2487,0.67385,45.68
23,6,0,0,3,1,2,1,1,0,0.2486,3.09382,-20.545
24,8,0,0,4,1,1,1,1,0,0.2486,1.62282,-36.121
25,14,0,0,4,1,1,1,1,0,0.2485,1.16569,-19.13
26,37,0,0,3,1,4,1,1,0,0.2484,0.52433,-46.945
27,22,1,1,11,2,2,1,1,0,0.2484,1.52704,1.933
28,50,0,0,3,1,10,1,1,0,0.2483,0.43921,-16.488
29,53,1,1,19,6,11,1,1,0,0.2482,0.75231,15.873
30,7,0,0,6,1,0,1,1,0,0.2482,2.01182,-13.242
31,28,1,1,14,3,5,1,1,0,0.2481,1.00433,6.049
32,6,0,0,2,1,2,1,1,0,0.2481,2.20096,-21.368
33,23,0,0,8,3,4,1,1,0,0.248,1.00824,0.976
34,28,0,0,10,4,4,1,1,0,0.2479,1.01509,11.755
35,16,0,0,6,2,2,1,1,0,0.2479,1.10242,-14.931
36,31,0,0,8,3,4,1,1,0,0.2478,0.84027,1.438
37,31,1,1,12,3,8,1,1,0,0.2477,1.06127,4.411
38,7,0,0,3,1,0,1,1,0,0.2477,1.86964,-12.893
39,31,0,0,10,4,8,1,1,0,0.2476,1.00701,-9.025
40,27,0,0,12,3,7,1,1,0,0.2476,1.22128,-34.237
41,7,0,0,4,1,0,1,1,0,0.2475,1.82368,-61.559
42,17,0,0,6,1,0,1,1,0,0.2474,0.7985,-24.261
43,6,0,0,2,1,3,1,1,0,0.2474,2.01376,-20.163
44,8,0,0,4,1,0,1,1,0,0.2473,1.94412,-62.018
45,96,2,2,12,5,11,1,1,0,0.2472,0.67208,53.869
46,65,0,0,13,4,15,1,1,0,0.2472,0.81217,-20.376
47,82,1,1,16,7,17,1,1,0,0.2471,0.91932,5.637
48,13,0,0,2,1,2,1,1,0,0.2471,1.33214,-22.016
49,64,0,0,4,3,16,1,1,0,0.247,0.59062,-31.783
50,28,0,0,8,3,4,1,1,0,0.2469,1.01117,-41.094
51,17,0,0,5,2,5,1,1,0,0.2469,1.56571,-24.444
52,5,0,0,4,1,1,1,1,0,0.2468,0.30892,-51.492
53,13,0,0,3,1,1,1,1,0,0.2467,1.17416,-39.483
54,52,0,0,10,3,12,1,1,0,0.2467,0.48863,-36.446
55,88,2,2,26,7,9,1,1,0,0.2466,0.82546,38.314
56,35,0,0,11,3,5,1,1,0,0.2466,0.86717,-14.308
57,6,0,0,3,1,1,1,1,0,0.2465,2.07337,-21.486
58,87,1,1,13,5,11,1,1,0,0.2464,0.61621,47.784
59,6,0,0,3,1,2,1,1,0,0.2464,2.02831,-22.634
60,15,0,0,5,2,2,1,1,0,0.2463,1.07665,-45.565
61,72,0,0,11,4,12,1,1,0,0.2462,0.53457,-1.324
62,25,0,0,10,3,8,1,1,0,0.2462,1.1098,-24.613
63,6,0,0,2,1,1,1,1,0,0.2461,1.90696,-18.373
64,147,1,1,14,7,20,1,1,0,0.2461,0.61807,70.608
65,119,0,0,19,6,13,1,1,0,0.246,0.41542,24.984
66,32,0,0,6,3,6,1,1,0,0.2459,0.68593,-28.217
67,13,0,0,4,1,3,1,1,0,0.2459,1.10724,-39.894
68,39,1,1,11,4,9,1,1,0,0.2458,0.99105,15.536
69,30,2,2,9,2,3,1,1,0,0.2457,0.75223,2.993
70,53,0,0,11,4,6,1,1,0,0.2457,0.90542,-12.1
71,39,0,0,5,1,5,1,1,0,0.2456,0.45362,-12.555
72,145,0,0,15,8,13,1,1,0,0.2456,0.58031,66.494
73,46,0,0,2,2,5,1,1,0,0.2455,0.7085,-20.926
74,10,0,0,4,1,2,1,1,0,0.2454,1.41244,-63.784
75,18,1,1,3,2,6,1,1,0,0.2454,0.93794,-23.994
76,5,0,0,3,1,2,1,1,0,0.2453,0.47819,-52.761
77,61,2,2,12,3,12,1,1,0,0.2452,0.75117,20.035
78,7,0,0,3,1,1,1,1,0,0.2452,1.5545,-18.489
79,30,1,1,14,3,4,1,1,0,0.2451,1.32423,12.286
80,47,0,0,12,4,11,1,1,0,0.2451,0.65114,-16.876
81,50,0,0,4,3,4,1,1,0,0.245,0.41725,-0.24
82,15,0,0,3,1,1,1,1,0,0.2449,0.93156,-14.388
83,7,0,0,6,1,1,1,1,0,0.2449,2.20796,-31.109
84,32,0,0,4,2,8,1,1,0,0.2448,0.78593,-21.179
85,93,2,2,13,7,11,1,1,0,0.2447,0.70464,16.268
86,67,2,2,11,4,6,1,1,0,0.2447,0.51212,35.833
87,20,1,1,9,2,7,1,1,0,0.2446,0.78802,-1.18
88,9,0,0,1,1,2,1,1,0,0.2446,1.41624,-20.063
89,94,1,1,22,8,13,1,1,0,0.2445,0.64746,24.436
90,13,0,0,4,2,3,1,1,0,0.2444,1.06036,-19.234
91,31,1,1,10,3,4,1,1,0,0.2444,0.8226,11.862
92,8,0,0,3,1,2,1,1,0,0.2443,1.36632,-20.073
93,25,0,0,11,2,4,1,1,0,0.2442,0.83304,-23.897
94,5,0,0,2,1,0,1,1,0,0.2442,0.35004,-51.511
95,6,0,0,2,1,1,1,1,0,0.2441,1.6124,-36.685
96,133,0,0,9,4,19,1,1,0,0.2441,0.27206,19.631
97,21,0,0,2,1,3,1,1,0,0.244,0.59637,-28.603
98,16,0,0,1,1,1,1,1,0,0.2439,1.14087,-18.24
99,88,2,2,19,7,10,1,1,0,0.2439,0.87244,8.892
100,85,0,0,4,1,16,1,1,0,0.2438,0.31301,-101.547
101,41,0,0,4,4,7,1,1,0,0.2437,0.85132,-34.172
102,204,1,1,30,13,25,1,1,0,0.2437,0.54491,66.248
103,47,1,1,12,3,7,1,1,0,0.2436,0.81876,36.378
104,37,1,1,9,3,12,1,1,0,0.2436,0.72762,17.655
105,25,0,0,10,3,4,1,1,0,0.2435,0.889,-29.38
106,35,1,1,10,4,10,1,1,0,0.2434,0.73015,-9.69
107,66,2,2,18,7,9,1,1,0,0.2434,0.86762,17.321
108,23,0,0,9,3,4,1,1,0,0.2433,1.08802,-15.494
109,5,0,0,3,1,0,1,1,0,0.2432,0.15086,-51.36
110,31,1,1,7,3,1,1,1,0,0.2432,0.84595,-18.42
111,34,0,0,4,2,7,1,1,0,0.2431,0.93482,-10.104
112,20,1,1,8,2,5,1,1,0,0.2431,1.03986,-12.542
113,40,0,0,10,3,4,1,1,0,0.243,0.50988,-27.718
114,131,2,2,15,6,14,1,1,0,0.2429,0.51599,48.465
115,166,0,0,22,8,10,1,1,0,0.2429,0.33857,19.823
116,8,0,0,3,1,2,1,1,0,0.2428,1.53958,-35.026
117,7,0,0,5,1,1,1,1,0,0.2427,1.95486,-18.944
118,21,0,0,8,3,3,1,1,0,0.2427,0.94473,-34.978
119,100,0,0,15,6,12,1,1,0,0.2426,0.61477,-15.341
120,30,1,1,8,3,4,1,1,0,0.2426,0.85622,-20.054
121,55,0,0,12,4,8,1,1,0,0.2425,0.59602,-8.196
122,15,0,0,4,2,2,1,1,0,0.2424,1.01422,-22.883
123,53,2,2,16,4,7,1,1,0,0.2424,0.92676,24.381
124,22,0,0,4,2,2,1,1,0,0.2423,0.75537,-44.689
125,71,0,0,10,5,7,1,1,0,0.2422,0.56543,46.868
126,34,0,0,12,4,3,1,1,0,0.2422,0.81518,-18.192
127,49,0,0,7,4,4,1,1,0,0.2421,1.12628,-45.866
128,308,0,0,28,14,35,1,1,0,0.2421,0.45318,23.674
129,52,0,0,2,1,6,1,1,0,0.242,0.34745,-38.156
130,9,0,0,3,1,1,1,1,0,0.2419,1.38164,-64.596
131,17,0,0,3,2,4,1,1,0,0.2419,1.11299,-23.001
132,11,0,0,2,1,0,1,1,0,0.2418,1.17187,-18.647
133,36,1,1,10,3,7,1,1,0,0.2417,0.90692,7.786
134,35,0,0,5,2,9,1,1,0,0.2417,0.62162,-39.594
135,38,1,1,8,4,6,1,1,0,0.2416,0.77464,-16.338
136,9,0,0,5,1,0,1,1,0,0.2416,1.11546,-17.937
137,126,0,0,7,4,13,1,1,0,0.2415,0.34227,-18.946
138,41,0,0,7,3,6,1,1,0,0.2414,0.55388,-27.952
139,7,0,0,4,1,2,1,1,0,0.2414,1.66359,-41.498
140,87,0,0,11,4,12,1,1,0,0.2413,0.57817,-79.996
141,43,0,0,5,2,7,1,1,0,0.2412,0.47925,-27.286
142,15,0,0,3,1,1,1,1,0,0.2412,0.93093,-69.44
143,55,0,0,8,4,7,1,1,0,0.2411,0.51506,-50.169
144,5,0,0,3,1,0,1,1,0,0.2411,0.08845,-51.469
145,6,0,0,3,1,2,1,1,0,0.241,3.73231,-29.068
146,43,0,0,7,3,6,1,1,0,0.2409,0.45172,-48.822
147,176,0,0,21,10,14,1,1,0,0.2409,0.45233,3.108
148,65,0,0,11,3,12,1,1,0,0.2408,0.4853,-95.849
149,41,0,0,9,4,6,1,1,0,0.2407,0.63234,-52.552
150,39,1,1,11,4,10,1,1,0,0.2407,1.05009,-6.426
151,121,1,1,19,8,20,1,1,0,0.2406,0.5641,-31.531
152,19,0,0,5,2,2,1,1,0,0.2406,0.829,-41.08
