round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,7,0,0,3,1,2,1,1,0,1.0,2.16039,-14.823
2,8,0,0,2,1,4,1,1,0,0.9997,1.42844,-11.136
3,6,0,0,3,1,4,1,1,0,0.9994,2.04295,-11.998
4,11,0,0,2,1,8,1,1,0,0.9991,1.2268,-13.73
5,5,0,0,4,1,1,1,1,0,0.9988,2.41517,-14.274
6,36,0,0,4,2,18,1,1,0,0.9985,0.61593,-21.413
7,5,0,0,4,1,3,1,1,0,0.9982,2.89135,-15.183
8,11,0,0,2,1,5,1,1,0,0.9979,1.06611,-14.473
9,13,0,0,3,1,9,1,1,0,0.9976,1.25918,-17.279
10,10,0,0,2,1,7,1,1,0,0.9973,1.35471,-16.129
11,14,0,0,4,1,9,1,1,0,0.997,0.97659,-21.417
12,12,0,0,3,1,5,1,1,0,0.9967,1.35507,-19.474
13,7,0,0,3,1,5,1,1,0,0.9964,2.34955,-18.185
14,5,0,0,4,1,3,1,1,0,0.9961,2.90271,-16.785
15,10,0,0,3,1,5,1,1,0,0.9958,1.21136,-13.834
16,6,0,0,4,1,2,1,1,0,0.9955,1.58513,-16.885
17,9,0,0,3,1,3,1,1,0,0.9952,1.49341,-15.044
18,15,0,0,3,1,8,1,1,0,0.995,0.91522,-20.162
19,7,0,0,3,1,5,1,1,0,0.9947,1.73414,-15.69
20,11,0,0,3,1,6,1,1,0,0.9944,1.40195,-19.081
21,14,0,0,5,1,9,1,1,0,0.9941,0.85754,-20.331
22,6,0,0,4,1,2,1,1,0,0.9938,1.96381,-17.439
23,11,0,0,4,1,3,1,1,0,0.9935,1.16973,-12.443
24,13,0,0,4,1,4,1,1,0,0.9932,1.12741,-22.637
25,7,0,0,3,1,5,1,1,0,0.9929,1.67998,-14.156
26,5,0,0,4,1,2,1,1,0,0.9926,1.73065,-17.806
27,6,0,0,3,1,3,1,1,0,0.9923,1.62189,-14.981
28,34,0,0,3,1,17,1,1,0,0.992,0.57078,-43.811
29,14,0,0,2,1,3,1,1,0,0.9917,0.85131,-17.321
30,6,0,0,4,1,4,1,1,0,0.9914,2.75338,-19.641
31,15,0,0,1,1,9,1,1,0,0.9911,0.85147,-22.168
32,10,0,0,1,1,4,1,1,0,0.9908,1.37804,-19.068
33,18,0,0,3,1,10,1,1,0,0.9905,1.12935,-33.301
34,10,0,0,3,1,6,1,1,0,0.9902,1.32686,-20.119
35,36,0,0,5,2,25,1,1,0,0.9899,0.48032,-33.298
36,9,0,0,1,1,5,1,1,0,0.9896,1.37353,-20.455
37,5,0,0,3,1,2,1,1,0,0.9893,1.96315,-19.802
38,23,0,0,2,1,10,1,1,0,0.989,0.61033,-30.176
39,15,0,0,6,2,5,1,1,0,0.9887,1.24807,-22.918
40,5,0,0,3,1,4,1,1,0,0.9884,2.93337,-17.597
41,9,0,0,3,1,4,1,1,0,0.9881,1.57023,-21.648
42,11,0,0,2,1,6,1,1,0,0.9878,1.16499,-24.079
43,6,0,0,2,1,4,1,1,0,0.9875,1.48619,-18.428
44,9,0,0,2,1,4,1,1,0,0.9872,1.21409,-21.54
45,5,0,0,3,1,2,1,1,0,0.9869,2.8738,-19.064
46,8,0,0,3,1,4,1,1,0,0.9866,1.05699,-15.366
47,5,0,0,3,1,1,1,1,0,0.9863,2.21148,-19.137
48,8,0,0,2,1,6,1,1,0,0.986,1.41416,-21.824
49,9,0,0,3,1,5,1,1,0,0.9858,1.01022,-22.839
50,5,0,0,3,1,3,1,1,0,0.9855,2.62437,-20.939
51,13,0,0,3,1,8,1,1,0,0.9852,1.02564,-22.767
52,17,0,0,3,1,9,1,1,0,0.9849,0.59263,-33.116
53,5,0,0,3,1,3,1,1,0,0.9846,2.74017,-16.718
54,7,0,0,3,1,3,1,1,0,0.9843,1.67055,-20.629
55,6,0,0,2,1,4,1,1,0,0.984,1.9608,-20.567
56,8,0,0,2,1,3,1,1,0,0.9837,1.53789,-21.331
57,19,0,0,2,1,9,1,1,0,0.9834,0.61745,-37.228
58,15,0,0,2,1,9,1,1,0,0.9831,0.9206,-26.929
59,13,0,0,3,1,8,1,1,0,0.9828,0.81215,-25.885
60,6,0,0,3,1,1,1,1,0,0.9825,1.98467,-18.282
61,8,0,0,3,1,1,1,1,0,0.9822,2.05276,-22.244
62,22,0,0,3,1,11,1,1,0,0.9819,0.64337,-43.304
63,5,0,0,3,1,3,1,1,0,0.9816,2.38164,-18.892
64,7,0,0,2,1,4,1,1,0,0.9813,1.66324,-21.269
65,7,0,0,2,1,4,1,1,0,0.981,1.89548,-24.932
66,8,0,0,2,1,4,1,1,0,0.9807,1.42366,-17.278
67,6,0,0,3,1,2,1,1,0,0.9804,2.06948,-22.559
68,11,0,0,3,1,6,1,1,0,0.9801,0.90638,-23.073
69,7,0,0,3,1,1,1,1,0,0.9798,1.40064,-14.538
