round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,34,1,1,12,4,6,1,1,0,0.25,0.66389,3.073
2,90,0,0,26,9,12,1,1,0,0.2499,0.534,27.53
3,45,0,0,21,5,3,1,1,0,0.2499,0.57431,8.43
4,32,0,0,11,4,4,1,1,0,0.2498,0.63157,-2.245
5,28,0,0,9,3,4,1,1,0,0.2497,0.33292,-0.633
6,18,0,0,4,2,5,1,1,0,0.2497,1.05303,-8.016
7,35,0,0,13,4,4,1,1,0,0.2496,0.42097,-21.195
8,7,0,0,6,1,3,1,1,0,0.2496,1.6959,-11.847
9,25,0,0,7,3,6,1,1,0,0.2495,1.14463,-7.35
10,67,1,1,20,8,7,1,1,0,0.2494,0.62629,20.177
11,30,0,0,10,4,6,1,1,0,0.2494,0.67008,-4.339
12,31,0,0,12,4,3,1,1,0,0.2493,0.68912,-3.275
13,14,0,0,4,2,2,1,1,0,0.2492,0.29989,-8.11
14,27,1,1,10,3,5,1,1,0,0.2492,1.2987,-15.189
15,6,0,0,2,1,1,1,1,0,0.2491,0.30298,-10.75
16,22,0,0,8,3,4,1,1,0,0.2491,0.3069,-4.808
17,37,1,1,13,4,5,1,1,0,0.249,0.6427,-22.742
18,5,0,0,3,1,1,1,1,0,0.2489,3.96352,-34.476
19,23,0,0,10,3,3,1,1,0,0.2489,0.35954,-28.231
20,6,0,0,3,1,1,1,1,0,0.2488,0.22232,-10.619
21,45,1,1,10,4,6,1,1,0,0.2487,0.18854,13.31
22,10,0,0,5,1,1,1,1,0,0.2487,0.27402,-38.645
23,46,1,1,14,5,3,1,1,0,0.2486,0.22614,-13.866
24,35,1,1,10,4,2,1,1,0,0.2486,0.58999,-2.18
25,13,0,0,9,2,4,1,1,0,0.2485,2.17322,-20.032
26,7,0,0,5,1,2,1,1,0,0.2484,0.33372,-8.468
27,6,0,0,3,1,1,1,1,0,0.2484,0.43565,-9.865
28,5,0,0,3,1,1,1,1,0,0.2483,3.97461,-41.771
29,9,0,0,4,1,0,1,1,0,0.2482,1.74764,-10.466
30,76,1,1,20,8,8,1,1,0,0.2482,0.51016,12.745
31,28,1,1,14,3,6,1,1,0,0.2481,0.41057,-20.467
32,41,1,1,12,3,2,1,1,0,0.2481,0.31929,8.819
33,23,1,1,7,2,3,1,1,0,0.248,0.8318,2.761
34,101,2,2,17,8,5,1,1,0,0.2479,0.42905,28.261
35,65,1,1,22,6,6,1,1,0,0.2479,0.54125,21.819
36,115,2,2,18,8,12,1,1,0,0.2478,0.7116,39.906
37,24,0,0,8,3,6,1,1,0,0.2477,0.92004,-14.054
38,8,0,0,3,1,5,1,1,0,0.2477,1.1562,-25.372
39,78,1,1,8,3,7,1,1,0,0.2476,0.37251,0.273
40,60,2,2,6,3,5,1,1,0,0.2476,0.27712,-6.817
41,13,0,0,3,2,5,1,1,0,0.2475,2.24023,-15.669
42,39,0,0,14,5,4,1,1,0,0.2474,0.37731,-15.676
43,9,0,0,3,1,1,1,1,0,0.2474,0.31046,-11.584
44,57,0,0,6,2,4,1,1,0,0.2473,0.25063,-3.296
45,75,2,2,15,5,9,1,1,0,0.2472,0.44503,10.874
46,54,1,1,17,5,7,1,1,0,0.2472,0.70326,13.344
47,56,2,2,16,5,7,1,1,0,0.2471,0.34867,7.911
48,23,1,1,7,2,4,1,1,0,0.2471,0.42876,-2.091
49,7,0,0,3,1,1,1,1,0,0.247,0.51737,-11.195
50,88,1,1,23,7,11,1,1,0,0.2469,0.4169,12.435
51,111,1,1,6,6,12,1,1,0,0.2469,0.32506,29.549
52,41,0,0,11,3,7,1,1,0,0.2468,0.40908,-14.159
53,32,1,1,6,3,2,1,1,0,0.2467,0.34531,-1.44
54,51,2,2,17,4,5,1,1,0,0.2467,0.28782,2.204
55,46,2,2,14,5,5,1,1,0,0.2466,0.56264,3.221
56,17,1,1,3,2,2,1,1,0,0.2466,0.59695,-8.491
57,22,1,1,6,2,3,1,1,0,0.2465,0.63236,-12.348
58,57,2,2,9,4,8,0,1,0,0.2464,0.33816,14.522
59,58,0,0,12,4,8,1,1,0,0.2464,0.19519,-41.429
60,23,0,0,6,3,0,1,1,0,0.2463,0.29687,-7.283
61,13,0,0,3,1,1,1,1,0,0.2462,1.84951,-22.421
62,58,1,1,24,6,4,1,1,0,0.2462,0.57164,-1.227
63,10,0,0,4,1,1,1,1,0,0.2461,0.28584,-11.466
64,69,0,0,14,5,11,1,1,0,0.2461,0.44992,-27.353
65,21,1,1,8,2,4,1,1,0,0.246,0.74717,-10.535
66,48,0,0,16,5,3,1,1,0,0.2459,0.34216,-32.299
67,8,0,0,6,1,0,1,1,0,0.2459,0.42652,-7.951
68,38,1,1,8,3,4,1,1,0,0.2458,0.7621,-26.746
69,22,0,0,6,2,3,1,1,0,0.2457,0.41374,-46.206
70,8,0,0,5,1,1,1,1,0,0.2457,0.36818,-8.008
71,64,1,1,17,6,10,1,1,0,0.2456,0.39502,-19.571
72,5,0,0,2,1,0,1,1,0,0.2456,0.29583,-51.085
73,42,2,2,14,3,6,1,1,0,0.2455,0.53748,7.018
74,51,1,1,2,2,5,1,1,0,0.2454,0.62322,-12.559
75,6,0,0,0,1,1,1,1,0,0.2454,0.43987,-11.665
76,22,0,0,4,1,3,1,1,0,0.2453,1.05838,-41.618
77,28,0,0,7,2,3,1,1,0,0.2452,0.51975,-16.973
78,11,0,0,5,1,2,1,1,0,0.2452,0.87144,-39.959
79,14,0,0,3,1,1,1,1,0,0.2451,1.504,-36.668
80,15,0,0,4,1,2,1,1,0,0.2451,1.38256,-44.693
81,29,0,0,3,1,4,1,1,0,0.245,0.26293,-64.654
82,12,0,0,4,1,3,1,1,0,0.2449,1.94316,-35.18
83,89,0,0,8,3,8,1,1,0,0.2449,0.33607,-46.293
84,104,2,2,16,6,8,1,1,0,0.2448,0.43267,-1.701
85,163,0,0,6,2,22,0,1,0,0.2447,0.43651,-36.852
86,7,0,0,5,1,0,1,1,0,0.2447,0.31465,-8.36
87,40,0,0,5,2,6,1,1,0,0.2446,0.43614,-30.898
