round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,14,0,0,4,2,3,1,1,0,0.25,0.10113,2.218
2,13,0,0,5,2,2,1,1,0,0.2499,1.34627,-1.249
3,14,0,0,3,2,0,1,1,0,0.2498,0.17054,4.553
4,6,0,0,3,1,2,1,1,0,0.2497,0.15252,-6.291
5,21,0,0,7,3,2,1,1,0,0.2495,0.28352,15.469
6,20,0,0,4,3,2,1,1,0,0.2494,1.71377,-4.196
7,22,0,0,6,3,7,1,1,0,0.2493,0.57429,-28.782
8,22,0,0,7,3,1,1,1,0,0.2492,0.14891,14.781
9,44,0,0,13,6,5,1,1,0,0.2491,0.12436,43.457
10,20,2,2,5,2,5,1,1,0,0.249,0.96824,15.069
11,13,0,0,4,2,1,1,1,0,0.2488,2.46477,-25.75
12,38,0,0,12,5,8,1,1,0,0.2487,0.5111,26.498
13,8,0,0,3,1,1,1,1,0,0.2486,0.18617,-4.186
14,6,0,0,3,1,1,1,1,0,0.2485,0.13353,-5.676
15,5,0,0,3,1,1,1,1,0,0.2484,0.80684,-59.277
16,32,0,0,11,4,5,1,1,0,0.2483,0.19009,23.95
17,18,1,1,9,2,5,1,1,0,0.2482,2.17617,-2.451
18,34,0,0,9,5,4,1,1,0,0.248,0.28055,31.209
19,18,1,1,7,2,3,1,1,0,0.2479,0.9606,-10.928
20,13,0,0,4,2,2,1,1,0,0.2478,2.03903,0.872
21,6,0,0,3,1,1,1,1,0,0.2477,0.2148,-6.245
22,14,0,0,4,2,4,1,1,0,0.2476,2.41867,-13.194
23,15,0,0,4,2,3,1,1,0,0.2475,0.16455,4.752
24,15,0,0,5,2,4,1,1,0,0.2474,1.92436,-10.396
25,14,0,0,4,2,4,1,1,0,0.2472,0.13531,2.131
26,14,0,0,7,2,1,1,1,0,0.2471,0.10328,5.596
27,13,0,0,3,2,2,1,1,0,0.247,0.83817,2.323
28,23,0,0,8,3,4,1,1,0,0.2469,0.70795,10.193
29,28,0,0,10,4,4,1,1,0,0.2468,1.36358,7.229
30,6,0,0,3,1,3,1,1,0,0.2467,0.06911,-6.798
31,20,0,0,11,3,6,1,1,0,0.2465,1.70785,-4.937
32,14,0,0,8,2,2,1,1,0,0.2464,0.13648,5.405
33,14,0,0,4,2,3,1,1,0,0.2463,1.53469,-10.903
34,47,2,2,12,6,5,1,1,0,0.2462,0.79399,43.237
35,6,0,0,3,1,2,1,1,0,0.2461,0.39611,-47.836
36,13,0,0,4,2,3,1,1,0,0.246,1.28532,-3.719
37,7,0,0,3,1,1,1,1,0,0.2459,0.10631,-4.727
38,5,0,0,3,1,0,1,1,0,0.2457,3.50636,-11.099
39,20,0,0,9,3,1,1,1,0,0.2456,0.6808,-29.254
40,23,0,0,8,3,5,1,1,0,0.2455,0.57709,12.043
41,29,1,1,11,3,3,1,1,0,0.2454,0.57475,22.722
42,136,3,3,27,11,12,0,1,0,0.2453,0.29617,205.26
43,75,1,1,22,10,7,1,1,0,0.2452,0.15678,86.932
44,5,0,0,3,1,0,1,1,0,0.2451,0.19843,-6.908
45,6,0,0,3,1,1,1,1,0,0.2449,0.07858,-5.989
46,29,1,1,8,3,5,1,1,0,0.2448,1.31018,3.005
47,6,0,0,2,1,1,1,1,0,0.2447,0.22983,-6.411
48,28,1,1,7,3,4,1,1,0,0.2446,0.1184,28.427
49,8,0,0,3,1,3,1,1,0,0.2445,0.6907,-5.692
50,128,1,1,22,13,10,1,1,0,0.2444,0.20297,187.023
51,13,0,0,3,2,1,1,1,0,0.2442,0.1621,2.595
52,22,1,1,6,3,6,1,1,0,0.2441,1.15711,9.865
53,12,0,0,5,2,2,1,1,0,0.244,0.20474,-12.423
54,13,0,0,4,2,2,1,1,0,0.2439,0.10232,2.931
55,49,1,1,13,6,9,1,1,0,0.2438,0.22476,46.996
56,21,0,0,6,3,2,1,1,0,0.2437,0.15754,12.316
57,21,0,0,5,3,4,1,1,0,0.2436,0.13861,12.163
58,7,0,0,2,1,2,1,1,0,0.2434,0.20209,-5.889
59,14,0,0,4,2,1,1,1,0,0.2433,0.66466,-37.688
60,15,0,0,5,2,4,1,1,0,0.2432,0.23061,-38.529
61,13,0,0,5,2,1,1,1,0,0.2431,0.14209,3.152
62,6,0,0,2,1,1,1,1,0,0.243,0.11379,-6.039
63,13,0,0,2,2,1,1,1,0,0.2429,0.21017,3.398
64,5,0,0,2,1,3,1,1,0,0.2428,4.17192,-35.146
65,60,1,1,16,7,9,1,1,0,0.2426,0.30399,47.988
66,14,0,0,4,2,2,1,1,0,0.2425,0.16455,-9.705
67,6,0,0,2,1,2,1,1,0,0.2424,0.12567,-7.179
68,26,0,0,6,3,5,1,1,0,0.2423,0.95293,8.393
69,22,0,0,5,3,7,1,1,0,0.2422,0.76435,4.544
70,7,0,0,2,1,3,1,1,0,0.2421,0.06738,-6.241
71,6,0,0,3,1,0,1,1,0,0.2419,0.17758,-5.799
72,6,0,0,2,1,1,1,1,0,0.2418,0.13009,-6.166
73,16,0,0,5,2,0,1,1,0,0.2417,0.08858,7.832
74,13,0,0,5,2,2,1,1,0,0.2416,0.13644,2.848
75,13,0,0,5,2,2,1,1,0,0.2415,1.15104,-3.487
76,30,0,0,11,4,5,1,1,0,0.2414,0.42882,20.332
77,8,0,0,3,1,3,1,1,0,0.2413,0.3542,-5.243
78,7,0,0,2,1,2,1,1,0,0.2411,0.03372,-5.49
79,49,0,0,16,7,6,1,1,0,0.241,0.70911,28.447
80,13,0,0,3,2,4,1,1,0,0.2409,1.26372,-8.099
81,13,0,0,4,2,4,1,1,0,0.2408,1.444,-13.451
82,33,0,0,8,4,6,1,1,0,0.2407,0.12778,26.456
83,7,0,0,3,1,0,1,1,0,0.2406,0.12845,-4.671
84,15,0,0,4,2,4,1,1,0,0.2405,0.66863,-3.503
85,20,0,0,6,3,1,1,1,0,0.2403,0.1178,11.99
