episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,5,0,0,2,1,-5.3,0.9995,1,0,5
2,23,0,0,3,1,-9.93,0.999,1,0,10
3,6,0,0,3,1,-4.76,0.9986,1,0,12
4,13,0,0,3,1,-7.38,0.9981,1,0,12
5,10,0,0,3,1,-6.35,0.9976,1,0,12
6,5,0,0,1,1,-6.25,0.9971,1,0,16
7,7,0,0,3,1,-5.72,0.9967,1,0,16
8,8,0,0,3,1,-6.73,0.9962,1,0,16
9,6,0,0,3,1,-6.06,0.9957,1,0,16
10,16,0,0,3,1,-6.91,0.9952,1,0,16
11,7,0,0,2,1,-7.02,0.9948,1,0,20
12,6,0,0,4,1,-5.76,0.9943,1,0,20
13,10,0,0,3,1,-7.65,0.9938,1,0,20
14,12,0,0,3,1,-7.72,0.9933,1,0,21
15,8,0,0,3,1,-6.73,0.9929,1,0,21
16,18,0,0,6,2,-8.43,0.9924,1,0,23
17,5,0,0,3,1,-5.65,0.9919,1,0,23
18,47,0,0,1,1,-16.52,0.9915,1,0,24
19,5,0,0,4,1,-5.35,0.991,1,0,24
20,22,0,0,2,1,-11.77,0.9905,1,0,24
21,11,0,0,3,1,-6.91,0.99,1,0,24
22,8,0,0,3,1,-4.93,0.9896,1,0,24
23,5,0,0,4,1,-4.9,0.9891,1,0,24
24,11,0,0,2,1,-8.06,0.9886,1,0,24
25,9,0,0,4,1,-6.39,0.9881,1,0,24
26,8,0,0,2,1,-6.03,0.9877,1,0,24
27,12,0,0,2,1,-7.62,0.9872,1,0,24
28,6,0,0,2,1,-5.11,0.9867,1,0,24
29,5,0,0,4,1,-5.35,0.9862,1,0,24
30,10,0,0,3,1,-7.35,0.9858,1,0,24
31,8,0,0,2,1,-6.98,0.9853,1,0,24
32,11,0,0,3,1,-6.76,0.9848,1,0,24
33,7,0,0,4,1,-4.97,0.9843,1,0,24
34,6,0,0,3,1,-4.76,0.9839,1,0,24
35,16,0,0,5,2,-7.71,0.9834,1,0,24
36,5,0,0,1,1,-6.25,0.9829,1,0,24
37,25,0,0,5,2,-9.0,0.9824,1,0,29
38,11,0,0,3,1,-6.81,0.9819,1,0,29
39,13,0,0,2,1,-7.68,0.9815,1,0,29
40,6,0,0,3,1,-5.66,0.981,1,0,29
41,13,0,0,3,1,-8.83,0.9805,1,0,29
42,17,0,0,2,1,-8.62,0.98,1,0,29
43,8,0,0,3,1,-6.73,0.9796,1,0,29
44,7,0,0,2,1,-6.02,0.9791,1,0,31
45,10,0,0,2,1,-6.55,0.9786,1,0,31
46,15,0,0,4,2,-7.05,0.9781,1,0,31
47,5,0,0,3,1,-5.55,0.9777,1,0,31
48,16,0,0,3,1,-9.31,0.9772,1,0,31
49,6,0,0,4,1,-5.76,0.9767,1,0,31
50,10,0,0,4,1,-5.15,0.9762,1,0,31
51,11,0,0,1,1,-8.36,0.9758,1,0,31
52,5,0,0,2,1,-6.0,0.9753,1,0,31
53,11,0,0,2,1,-5.71,0.9748,1,0,33
54,7,0,0,2,1,-6.37,0.9744,1,0,33
55,11,0,0,3,1,-7.71,0.9739,1,0,33
56,5,0,0,4,1,-5.3,0.9734,1,0,33
57,8,0,0,3,1,-6.33,0.9729,1,0,33
58,12,0,0,2,1,-7.92,0.9725,1,0,33
59,6,0,0,2,1,-5.56,0.972,1,0,33
60,22,0,0,6,1,-10.57,0.9715,1,0,34
61,9,0,0,3,1,-6.69,0.971,1,0,34
62,5,0,0,4,1,-5.85,0.9706,1,0,34
63,10,0,0,4,1,-6.4,0.9701,1,0,34
64,5,0,0,4,1,-5.35,0.9696,1,0,34
65,5,0,0,3,1,-4.8,0.9691,1,0,34
66,11,0,0,3,1,-7.26,0.9687,1,0,34
67,22,0,0,3,1,-11.97,0.9682,1,0,34
68,6,0,0,3,1,-5.66,0.9677,1,0,34
69,18,0,0,2,1,-7.38,0.9672,1,0,34
70,9,0,0,2,1,-6.19,0.9667,1,0,34
71,5,0,0,3,1,-5.65,0.9663,1,0,34
72,6,0,0,2,1,-6.46,0.9658,1,0,34
73,5,0,0,4,1,-5.3,0.9653,1,0,34
74,14,0,0,2,1,-7.09,0.9648,1,0,34
75,8,0,0,2,1,-6.03,0.9644,1,0,34
76,5,0,0,3,1,-5.2,0.9639,1,0,34
77,9,0,0,2,1,-6.49,0.9634,1,0,34
78,5,0,0,3,1,-5.65,0.9629,1,0,34
79,5,0,0,2,1,-5.5,0.9625,1,0,34
80,6,0,0,2,1,-6.01,0.962,1,0,34
81,18,0,0,6,1,-6.53,0.9615,1,0,34
82,5,0,0,3,1,-5.65,0.961,1,0,34
83,8,0,0,3,1,-6.23,0.9606,1,0,34
84,11,0,0,4,1,-5.51,0.9601,1,0,34
85,5,0,0,4,1,-5.25,0.9596,1,0,34
86,13,0,0,2,1,-6.73,0.9591,1,0,34
87,7,0,0,3,1,-6.67,0.9587,1,0,34
88,17,0,0,2,1,-7.72,0.9582,1,0,34
89,29,0,0,5,2,-14.89,0.9577,1,0,34
90,15,0,0,5,2,-6.6,0.9573,1,0,35
91,9,0,0,2,1,-6.14,0.9568,1,0,35
92,6,0,0,1,1,-6.31,0.9563,1,0,35
93,6,0,0,1,1,-5.81,0.9558,1,0,36
94,7,0,0,2,1,-6.97,0.9554,1,0,36
95,5,0,0,4,1,-5.4,0.9549,1,0,36
96,8,0,0,3,1,-6.28,0.9544,1,0,36
97,8,0,0,3,1,-5.33,0.9539,1,0,36
98,6,0,0,2,1,-5.56,0.9535,1,0,36
99,10,0,0,2,1,-7.55,0.953,1,0,36
100,5,0,0,4,1,-5.35,0.9525,1,0,36
101,5,0,0,4,1,-4.45,0.952,1,0,36
102,5,0,0,4,1,-5.35,0.9516,1,0,36
103,14,0,0,2,1,-7.24,0.9511,1,0,36
104,8,0,0,2,1,-6.48,0.9506,1,0,36
105,27,0,0,5,2,-10.97,0.9501,1,0,36
106,21,0,0,3,1,-7.56,0.9496,1,0,36
107,6,0,0,2,1,-5.51,0.9492,1,0,36
108,48,0,0,6,3,-13.23,0.9487,1,0,42
109,16,0,0,5,1,-6.66,0.9482,1,0,42
110,17,0,0,5,2,-6.92,0.9477,1,0,42
111,17,0,0,2,1,-9.67,0.9473,1,0,42
112,5,0,0,4,1,-4.9,0.9468,1,0,42
113,5,0,0,4,1,-5.25,0.9463,1,0,42
114,11,0,0,3,1,-7.71,0.9458,1,0,42
115,8,0,0,2,1,-6.58,0.9454,1,0,42
116,5,0,0,3,1,-5.65,0.9449,1,0,42
