episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited
585,400,45,45,-4.36,0.7221,0,1,32
586,400,42,42,-2.41,0.7217,0,1,32
587,400,38,38,-11.16,0.7212,0,1,32
588,400,44,44,-3.61,0.7207,0,1,32
589,400,48,48,4.69,0.7202,0,1,32
590,400,45,45,-0.11,0.7198,0,1,32
591,400,45,45,0.09,0.7193,0,1,32
592,400,49,49,3.29,0.7188,0,1,32
593,400,33,33,-10.61,0.7183,0,1,32
594,400,47,47,3.89,0.7179,0,1,32
595,400,49,49,-4.01,0.7174,0,1,32
596,400,46,46,-3.01,0.7169,0,1,32
597,400,17,17,-36.61,0.7164,0,1,32
598,400,42,42,-4.11,0.716,0,1,32
599,400,47,47,11.59,0.7155,0,1,32
600,400,45,45,-4.36,0.715,0,1,32
601,400,46,46,0.09,0.7145,0,1,32
602,400,40,40,-7.16,0.7141,0,1,32
603,400,37,37,-15.61,0.7136,0,1,32
604,400,47,47,1.69,0.7131,0,1,32
605,400,42,44,-1.91,0.7126,0,1,32
606,400,48,48,3.34,0.7122,0,1,32
607,400,37,37,-11.81,0.7117,0,1,32
608,400,43,45,7.54,0.7112,0,1,32
609,400,47,47,5.34,0.7107,0,1,32
610,400,45,45,-0.66,0.7103,0,1,32
611,400,44,44,-12.01,0.7098,0,1,32
612,400,42,42,3.24,0.7093,0,1,32
613,400,35,35,-9.71,0.7088,0,1,32
614,400,46,46,-4.76,0.7084,0,1,32
615,400,43,43,-2.91,0.7079,0,1,32
616,400,46,46,4.74,0.7074,0,1,32
617,400,46,46,7.44,0.7069,0,1,32
618,400,49,49,2.89,0.7065,0,1,32
619,400,40,42,-3.41,0.706,0,1,32
620,400,42,42,-0.01,0.7055,0,1,32
621,400,44,46,-5.11,0.705,0,1,32
622,308,49,51,11.16,0.7046,0,1,32
623,379,49,51,9.4,0.7041,0,1,32
624,400,48,48,-4.81,0.7036,0,1,32
625,400,47,47,6.84,0.7031,0,1,32
626,400,49,49,9.74,0.7026,0,1,32
627,400,46,46,8.09,0.7022,0,1,32
628,400,45,45,-3.31,0.7017,0,1,32
629,400,34,34,-7.16,0.7012,0,1,32
630,400,46,46,1.24,0.7007,0,1,32
631,400,44,44,-0.91,0.7003,0,1,32
632,400,38,38,-10.71,0.6998,0,1,32
633,400,45,45,-6.56,0.6993,0,1,32
634,400,45,45,-3.61,0.6988,0,1,32
635,400,46,46,9.24,0.6984,0,1,32
636,400,46,46,-1.81,0.6979,0,1,32
637,376,49,51,17.13,0.6974,0,1,32
638,400,46,46,-1.76,0.6969,0,1,32
639,400,42,42,-5.01,0.6965,0,1,32
640,400,48,48,-3.16,0.696,0,1,32
641,400,40,40,-9.76,0.6955,0,1,32
642,400,46,46,5.59,0.695,0,1,32
643,400,48,48,6.59,0.6946,0,1,32
644,400,44,44,-2.31,0.6941,0,1,32
645,377,49,51,11.92,0.6936,0,1,32
646,367,49,51,15.87,0.6931,0,1,32
647,400,45,45,1.44,0.6927,0,1,32
648,400,42,42,2.84,0.6922,0,1,32
649,364,49,51,7.8,0.6917,0,1,32
650,400,41,41,-9.26,0.6913,0,1,32
651,400,46,46,6.49,0.6908,0,1,32
652,400,37,37,-7.36,0.6903,0,1,32
653,400,44,44,0.69,0.6898,0,1,32
654,400,47,47,5.19,0.6894,0,1,32
655,378,49,51,16.21,0.6889,0,1,32
656,344,49,51,14.0,0.6884,0,1,32
657,400,40,40,-6.46,0.6879,0,1,32
658,400,48,48,7.14,0.6875,0,1,32
659,400,47,47,5.64,0.687,0,1,32
660,314,49,51,24.25,0.6865,0,1,32
661,349,49,51,19.55,0.686,0,1,32
662,381,49,51,8.73,0.6855,0,1,32
663,400,48,48,1.84,0.6851,0,1,32
664,400,47,47,2.14,0.6846,0,1,32
665,400,48,48,1.59,0.6841,0,1,32
666,400,46,46,-1.96,0.6836,0,1,32
667,374,49,51,11.7,0.6832,0,1,32
668,400,48,48,6.89,0.6827,0,1,32
669,400,46,46,-0.51,0.6822,0,1,32
670,389,49,51,11.8,0.6818,0,1,32
671,400,49,49,7.94,0.6813,0,1,32
672,400,43,43,0.24,0.6808,0,1,32
673,400,49,49,8.99,0.6803,0,1,32
674,400,47,47,0.64,0.6799,0,1,32
675,400,49,49,5.04,0.6794,0,1,32
676,329,49,51,20.95,0.6789,0,1,32
677,400,42,42,9.14,0.6784,0,1,32
678,400,45,45,6.49,0.678,0,1,32
679,400,45,45,0.59,0.6775,0,1,32
680,400,48,48,9.34,0.677,0,1,32
681,355,49,51,13.44,0.6765,0,1,32
682,338,49,51,19.06,0.6761,0,1,32
683,359,49,51,14.2,0.6756,0,1,32
684,400,42,42,0.74,0.6751,0,1,32
685,250,49,51,24.39,0.6746,0,1,32
686,356,49,51,14.38,0.6742,0,1,32
687,384,49,51,2.85,0.6737,0,1,32
688,400,48,48,12.74,0.6732,0,1,32
689,370,49,51,11.59,0.6727,0,1,32
690,400,43,43,5.74,0.6723,0,1,32
691,400,40,40,-8.56,0.6718,0,1,32
692,400,48,48,0.64,0.6713,0,1,32
693,400,44,44,-1.71,0.6708,0,1,32
694,355,49,51,19.54,0.6704,0,1,32
695,400,43,43,3.34,0.6699,0,1,32
696,400,24,24,-15.61,0.6694,0,1,32
697,400,49,49,6.89,0.6689,0,1,32
698,400,49,49,11.79,0.6684,0,1,32
699,380,49,51,15.09,0.668,0,1,32
700,373,49,51,12.06,0.6675,0,1,32
701,400,48,48,5.24,0.667,0,1,32
702,366,49,51,18.78,0.6665,0,1,32
703,400,48,48,5.94,0.6661,0,1,32
704,400,41,41,-3.31,0.6656,0,1,32
705,375,49,51,13.34,0.6651,0,1,32
706,400,44,44,6.84,0.6646,0,1,32
707,400,43,43,0.49,0.6642,0,1,32
708,382,49,51,8.12,0.6637,0,1,32
709,400,45,45,4.69,0.6632,0,1,32
710,400,44,44,5.19,0.6627,0,1,32
711,369,49,51,17.2,0.6623,0,1,32
712,369,49,51,9.5,0.6618,0,1,32
713,342,49,51,14.42,0.6613,0,1,32
714,347,49,51,16.12,0.6609,0,1,32
715,376,49,51,10.13,0.6604,0,1,32
716,400,45,45,6.04,0.6599,0,1,32
717,400,48,48,6.09,0.6594,0,1,32
718,354,49,51,20.0,0.659,0,1,32
719,400,36,36,-4.41,0.6585,0,1,32
720,362,49,51,11.17,0.658,0,1,32
721,400,46,46,6.44,0.6575,0,1,32
722,383,49,51,13.11,0.6571,0,1,32
723,394,49,51,8.6,0.6566,0,1,32
724,400,48,48,6.44,0.6561,0,1,32
725,400,45,45,6.24,0.6556,0,1,32
726,383,49,51,8.81,0.6552,0,1,32
727,381,49,51,19.43,0.6547,0,1,32
728,400,47,47,0.64,0.6542,0,1,32
729,400,48,48,7.19,0.6537,0,1,32
730,367,49,51,14.27,0.6532,0,1,32
731,400,49,49,7.29,0.6528,0,1,32
732,400,37,37,-0.36,0.6523,0,1,32
733,391,49,51,15.08,0.6518,0,1,32
734,378,49,51,13.76,0.6514,0,1,32
735,366,49,51,12.38,0.6509,0,1,32
736,400,49,49,-4.51,0.6504,0,1,32
737,400,45,45,2.79,0.6499,0,1,32
738,400,48,48,7.89,0.6495,0,1,32
739,400,45,45,3.74,0.649,0,1,32
740,346,49,51,16.18,0.6485,0,1,32
741,368,49,51,23.41,0.648,0,1,32
742,400,46,46,5.54,0.6476,0,1,32
743,400,47,47,8.29,0.6471,0,1,32
744,366,49,51,17.18,0.6466,0,1,32
745,374,49,51,7.55,0.6461,0,1,32
746,400,42,42,-5.81,0.6457,0,1,32
747,400,27,27,-15.91,0.6452,0,1,32
748,400,44,44,0.64,0.6447,0,1,32
749,400,39,39,2.74,0.6442,0,1,32
750,400,46,46,0.34,0.6438,0,1,32
751,400,42,44,13.44,0.6433,0,1,32
752,355,49,51,19.99,0.6428,0,1,32
753,400,47,47,5.59,0.6423,0,1,32
754,348,49,51,10.16,0.6419,0,1,32
755,400,35,35,-8.06,0.6414,0,1,32
756,400,45,45,7.74,0.6409,0,1,32
757,321,49,51,21.23,0.6404,0,1,32
758,400,48,48,5.84,0.64,0,1,32
759,311,49,51,20.43,0.6395,0,1,32
760,322,49,51,16.97,0.639,0,1,32
761,400,47,47,4.89,0.6385,0,1,32
762,372,49,51,16.02,0.6381,0,1,32
763,363,49,51,8.31,0.6376,0,1,32
764,400,44,44,2.64,0.6371,0,1,32
765,357,49,51,13.97,0.6366,0,1,32
766,400,49,49,4.84,0.6361,0,1,32
767,371,49,51,18.98,0.6357,0,1,32
768,333,49,51,26.86,0.6352,0,1,32
769,347,49,51,19.12,0.6347,0,1,32
770,389,49,51,12.65,0.6342,0,1,32
771,355,49,51,10.54,0.6338,0,1,32
772,400,48,48,8.04,0.6333,0,1,32
773,366,49,51,18.98,0.6328,0,1,32
774,365,49,51,13.49,0.6323,0,1,32
775,355,49,51,16.04,0.6319,0,1,32
776,400,48,48,9.34,0.6314,0,1,32
777,384,49,51,18.9,0.6309,0,1,32
778,400,46,46,5.44,0.6304,0,1,32
779,400,35,35,-6.66,0.63,0,1,32
780,395,49,51,11.14,0.6295,0,1,32
781,376,49,51,13.78,0.629,0,1,32
782,400,43,43,3.69,0.6285,0,1,32
783,400,47,47,4.44,0.6281,0,1,32
784,327,49,51,29.87,0.6276,0,1,32
785,340,49,51,20.84,0.6271,0,1,32
786,364,49,51,10.65,0.6266,0,1,32
787,308,49,51,19.21,0.6262,0,1,32
788,334,49,51,17.55,0.6257,0,1,32
789,400,49,49,6.14,0.6252,0,1,32
790,400,46,46,9.64,0.6248,0,1,32
791,318,49,51,22.11,0.6243,0,1,32
792,400,49,49,4.89,0.6238,0,1,32
793,357,49,51,21.12,0.6233,0,1,32
794,374,49,51,18.55,0.6229,0,1,32
795,373,49,51,22.96,0.6224,0,1,32
796,317,49,51,16.52,0.6219,0,1,32
797,318,49,51,21.96,0.6214,0,1,32
798,323,49,51,19.21,0.621,0,1,32
799,381,49,51,15.68,0.6205,0,1,32
800,338,49,51,15.76,0.62,0,1,32
801,366,49,51,16.93,0.6195,0,1,32
802,347,49,51,21.97,0.619,0,1,32
803,348,49,51,18.46,0.6186,0,1,32
804,352,49,51,17.52,0.6181,0,1,32
805,320,49,51,24.44,0.6176,0,1,32
806,400,41,41,-3.26,0.6171,0,1,32
807,369,49,51,3.65,0.6167,0,1,32
808,291,49,51,22.18,0.6162,0,1,32
809,382,49,51,9.42,0.6157,0,1,32
810,386,49,51,16.68,0.6153,0,1,32
811,285,49,51,23.14,0.6148,0,1,32
812,339,49,51,20.85,0.6143,0,1,32
813,330,49,51,21.64,0.6138,0,1,32
814,371,49,51,14.83,0.6134,0,1,32
815,333,49,51,20.61,0.6129,0,1,32
816,400,48,48,9.94,0.6124,0,1,32
817,398,49,51,13.56,0.6119,0,1,32
818,400,45,45,0.29,0.6115,0,1,32
819,342,49,51,12.67,0.611,0,1,32
820,362,49,51,20.17,0.6105,0,1,32
821,400,48,48,7.94,0.61,0,1,32
822,371,49,51,20.23,0.6096,0,1,32
823,388,49,51,16.36,0.6091,0,1,32
824,400,49,49,12.24,0.6086,0,1,32
825,351,49,51,18.83,0.6081,0,1,32
826,258,49,51,33.16,0.6077,0,1,32
827,320,49,51,18.39,0.6072,0,1,32
828,400,47,47,11.39,0.6067,0,1,32
829,324,49,51,19.55,0.6062,0,1,32
830,334,49,51,19.15,0.6058,0,1,32
831,392,49,51,8.67,0.6053,0,1,32
832,301,49,51,22.33,0.6048,0,1,32
833,400,48,48,8.04,0.6043,0,1,32
834,255,49,51,24.69,0.6038,0,1,32
835,342,49,51,25.87,0.6034,0,1,32
836,334,49,51,19.95,0.6029,0,1,32
837,355,49,51,12.34,0.6024,0,1,32
838,305,49,51,20.24,0.6019,0,1,32
839,248,49,51,28.16,0.6015,0,1,32
840,289,49,51,15.55,0.601,0,1,32
841,353,49,51,20.01,0.6005,0,1,32
842,400,39,39,-1.06,0.6,0,1,32
843,385,49,51,10.84,0.5996,0,1,32
844,337,49,51,21.17,0.5991,0,1,32
845,285,49,51,26.44,0.5986,0,1,32
846,320,49,51,21.09,0.5981,0,1,32
847,396,49,51,12.13,0.5977,0,1,32
848,400,49,49,10.19,0.5972,0,1,32
849,332,49,51,25.72,0.5967,0,1,32
850,305,49,51,25.24,0.5962,0,1,32
851,360,49,51,11.99,0.5958,0,1,32
852,294,49,51,22.25,0.5953,0,1,32
853,324,49,51,22.1,0.5948,0,1,32
854,280,49,51,28.29,0.5944,0,1,32
855,284,49,51,27.95,0.5939,0,1,32
856,248,49,51,27.96,0.5934,0,1,32
857,331,49,51,25.38,0.5929,0,1,32
858,394,49,51,14.15,0.5925,0,1,32
859,389,49,51,14.5,0.592,0,1,32
860,329,49,51,15.35,0.5915,0,1,32
861,383,49,51,7.66,0.591,0,1,32
862,317,49,51,26.02,0.5906,0,1,32
863,296,49,51,26.23,0.5901,0,1,32
864,321,49,51,22.93,0.5896,0,1,32
865,400,40,40,-1.31,0.5891,0,1,32
866,324,49,51,17.15,0.5887,0,1,32
867,339,49,51,19.6,0.5882,0,1,32
868,377,49,51,18.82,0.5877,0,1,32
869,389,49,51,10.05,0.5872,0,1,32
870,400,49,49,9.59,0.5867,0,1,32
871,361,49,51,17.98,0.5863,0,1,32
872,342,49,51,17.62,0.5858,0,1,32
873,337,49,51,16.32,0.5853,0,1,32
874,388,49,51,16.21,0.5849,0,1,32
875,398,49,51,10.81,0.5844,0,1,32
876,279,49,51,33.5,0.5839,0,1,32
877,367,49,51,18.42,0.5834,0,1,32
878,268,49,51,27.06,0.583,0,1,32
879,379,49,51,17.15,0.5825,0,1,32
880,400,41,41,2.34,0.582,0,1,32
881,400,49,49,14.79,0.5815,0,1,32
882,400,43,43,3.14,0.5811,0,1,32
883,361,49,51,23.03,0.5806,0,1,32
884,296,49,51,23.03,0.5801,0,1,32
885,329,49,51,18.5,0.5796,0,1,32
886,361,49,51,18.78,0.5792,0,1,32
887,314,49,51,25.6,0.5787,0,1,32
888,264,49,51,27.0,0.5782,0,1,32
889,324,49,51,22.6,0.5777,0,1,32
890,345,49,51,17.79,0.5773,0,1,32
891,284,49,51,24.35,0.5768,0,1,32
892,379,49,51,20.85,0.5763,0,1,32
893,361,49,51,25.33,0.5758,0,1,32
894,400,49,49,7.59,0.5754,0,1,32
895,400,44,44,3.34,0.5749,0,1,32
896,400,40,40,3.64,0.5744,0,1,32
897,400,45,47,12.09,0.5739,0,1,32
898,335,49,51,19.99,0.5735,0,1,32
899,290,49,51,21.44,0.573,0,1,32
900,295,49,51,28.34,0.5725,0,1,32
901,289,49,51,20.2,0.572,0,1,32
902,318,49,51,25.11,0.5716,0,1,32
903,304,49,51,25.0,0.5711,0,1,32
904,302,49,51,26.47,0.5706,0,1,32
905,315,49,51,23.64,0.5701,0,1,32
906,400,49,49,11.74,0.5696,0,1,32
907,271,49,51,29.33,0.5692,0,1,32
908,242,49,51,28.72,0.5687,0,1,32
909,400,47,49,15.64,0.5682,0,1,32
910,353,49,51,14.01,0.5677,0,1,32
911,303,49,51,27.36,0.5673,0,1,32
912,276,49,51,30.48,0.5668,0,1,32
913,298,49,51,27.16,0.5663,0,1,32
914,400,47,49,19.14,0.5658,0,1,32
915,400,36,36,-0.96,0.5654,0,1,32
916,355,49,51,14.89,0.5649,0,1,32
917,304,49,51,23.75,0.5644,0,1,32
918,268,49,51,29.26,0.5639,0,1,32
919,312,49,51,20.82,0.5635,0,1,32
920,300,49,51,24.24,0.563,0,1,32
921,278,49,51,25.16,0.5625,0,1,32
922,306,49,51,25.98,0.562,0,1,32
923,260,49,51,32.39,0.5616,0,1,32
924,291,49,51,28.98,0.5611,0,1,32
925,301,49,51,24.48,0.5606,0,1,32
926,290,49,51,19.29,0.5601,0,1,32
927,245,49,51,31.84,0.5597,0,1,32
928,224,49,51,32.6,0.5592,0,1,32
929,362,49,51,15.87,0.5587,0,1,32
930,311,49,51,16.68,0.5583,0,1,32
931,228,49,51,36.56,0.5578,0,1,32
932,300,49,51,27.84,0.5573,0,1,32
933,282,49,51,24.92,0.5568,0,1,32
934,205,49,51,31.29,0.5564,0,1,32
935,269,49,51,29.25,0.5559,0,1,32
936,267,49,51,25.87,0.5554,0,1,32
937,324,49,51,22.1,0.5549,0,1,32
938,315,49,51,22.94,0.5545,0,1,32
939,377,49,51,12.92,0.554,0,1,32
940,356,49,51,20.48,0.5535,0,1,32
941,264,49,51,31.2,0.553,0,1,32
942,267,49,51,31.92,0.5526,0,1,32
943,379,49,51,15.1,0.5521,0,1,32
944,386,49,51,10.98,0.5516,0,1,32
945,265,49,51,27.74,0.5511,0,1,32
946,332,49,51,27.52,0.5507,0,1,32
947,344,49,51,21.2,0.5502,0,1,32
948,400,45,45,7.54,0.5497,0,1,32
949,335,49,51,17.94,0.5492,0,1,32
950,386,49,51,16.68,0.5488,0,1,32
951,365,49,51,7.94,0.5483,0,1,32
952,301,49,51,22.28,0.5478,0,1,32
953,286,49,51,25.63,0.5473,0,1,32
954,346,49,51,15.98,0.5469,0,1,32
955,298,49,51,27.16,0.5464,0,1,32
956,400,49,49,16.34,0.5459,0,1,32
957,259,49,51,32.35,0.5454,0,1,32
958,286,49,51,24.23,0.545,0,1,32
959,304,49,51,24.75,0.5445,0,1,32
960,304,49,51,22.8,0.544,0,1,32
961,318,49,51,24.46,0.5435,0,1,32
962,275,49,51,26.64,0.5431,0,1,32
963,262,49,51,29.42,0.5426,0,1,32
964,296,49,51,26.83,0.5421,0,1,32
965,269,49,51,26.6,0.5416,0,1,32
966,326,49,51,28.33,0.5412,0,1,32
967,300,49,51,26.29,0.5407,0,1,32
968,337,49,51,21.37,0.5402,0,1,32
969,274,49,51,33.0,0.5397,0,1,32
970,317,49,51,26.02,0.5393,0,1,32
971,262,49,51,28.47,0.5388,0,1,32
972,284,49,51,27.1,0.5383,0,1,32
973,267,49,51,24.42,0.5378,0,1,32
974,242,49,51,29.82,0.5373,0,1,32
975,394,49,51,13.7,0.5369,0,1,32
976,374,49,51,19.4,0.5364,0,1,32
977,294,49,51,22.2,0.5359,0,1,32
978,318,49,51,24.56,0.5354,0,1,32
979,292,49,51,29.67,0.535,0,1,32
980,278,49,51,23.41,0.5345,0,1,32
981,342,49,51,22.92,0.534,0,1,32
982,300,49,51,24.24,0.5335,0,1,32
983,287,49,51,30.07,0.5331,0,1,32
984,400,48,48,22.54,0.5326,0,1,32
985,338,49,51,22.41,0.5321,0,1,32
986,327,49,51,21.02,0.5316,0,1,32
987,316,49,51,26.38,0.5312,0,1,32
988,386,49,51,11.08,0.5307,0,1,32
989,303,49,51,21.36,0.5302,0,1,32
990,270,49,51,25.59,0.5297,0,1,32
991,275,49,51,26.14,0.5293,0,1,32
992,293,49,51,24.56,0.5288,0,1,32
993,284,49,51,30.85,0.5283,0,1,32
994,292,49,51,25.17,0.5279,0,1,32
995,368,49,51,16.81,0.5274,0,1,32
996,341,49,51,21.43,0.5269,0,1,32
997,270,49,51,31.79,0.5264,0,1,32
998,298,49,51,22.56,0.526,0,1,32
999,322,49,51,21.97,0.5255,0,1,32
1000,305,49,51,23.29,0.525,0,1,32
1001,251,49,51,33.53,0.5245,0,1,32
1002,274,49,51,26.9,0.5241,0,1,32
1003,239,49,51,32.2,0.5236,0,1,32
1004,291,49,51,20.33,0.5231,0,1,32
1005,293,49,51,23.16,0.5226,0,1,32
1006,276,49,51,27.78,0.5222,0,1,32
1007,328,49,51,22.56,0.5217,0,1,32
1008,269,49,51,28.95,0.5212,0,1,32
1009,250,49,51,31.89,0.5207,0,1,32
1010,296,49,51,21.58,0.5203,0,1,32
1011,295,49,51,28.09,0.5198,0,1,32
1012,289,49,51,28.05,0.5193,0,1,32
1013,232,49,51,33.97,0.5188,0,1,32
1014,282,49,51,32.67,0.5184,0,1,32
1015,314,49,51,28.0,0.5179,0,1,32
1016,400,31,31,2.74,0.5174,0,1,32
1017,400,44,44,9.99,0.5169,0,1,32
1018,265,49,51,28.39,0.5165,0,1,32
1019,316,49,51,19.93,0.516,0,1,32
1020,280,49,51,33.34,0.5155,0,1,32
1021,359,49,51,22.6,0.515,0,1,32
1022,304,49,51,30.4,0.5146,0,1,32
1023,267,49,51,27.87,0.5141,0,1,32
1024,234,49,51,33.3,0.5136,0,1,32
1025,254,49,51,34.05,0.5131,0,1,32
1026,258,49,51,32.01,0.5127,0,1,32
1027,299,49,51,24.95,0.5122,0,1,32
1028,267,49,51,36.67,0.5117,0,1,32
1029,400,49,49,15.89,0.5112,0,1,32
1030,262,49,51,25.17,0.5108,0,1,32
1031,268,49,51,30.71,0.5103,0,1,32
1032,220,49,51,32.69,0.5098,0,1,32
1033,254,49,51,30.55,0.5093,0,1,32
1034,271,49,51,28.08,0.5089,0,1,32
1035,226,49,51,35.73,0.5084,0,1,32
1036,280,49,51,26.09,0.5079,0,1,32
1037,245,49,51,33.89,0.5074,0,1,32
1038,370,49,51,17.89,0.507,0,1,32
1039,400,47,47,10.64,0.5065,0,1,32
1040,289,49,51,26.85,0.506,0,1,32
1041,257,49,51,30.92,0.5055,0,1,32
1042,320,49,51,19.24,0.505,0,1,32
1043,295,49,51,24.39,0.5046,0,1,32
1044,293,49,51,22.01,0.5041,0,1,32
1045,268,49,51,29.51,0.5036,0,1,32
1046,253,49,51,32.66,0.5031,0,1,32
1047,311,49,51,23.18,0.5027,0,1,32
1048,249,49,51,30.3,0.5022,0,1,32
1049,267,49,51,25.97,0.5017,0,1,32
1050,262,49,51,28.37,0.5012,0,1,32
1051,259,49,51,27.3,0.5008,0,1,32
1052,281,49,51,30.63,0.5003,0,1,32
1053,245,49,51,33.59,0.4998,0,1,32
1054,215,49,51,34.84,0.4993,0,1,32
1055,247,49,51,33.57,0.4989,0,1,32
1056,241,49,51,34.03,0.4984,0,1,32
1057,245,49,51,30.84,0.4979,0,1,32
1058,278,49,51,30.86,0.4974,0,1,32
1059,220,49,51,34.54,0.497,0,1,32
1060,217,49,51,34.37,0.4965,0,1,32
1061,234,49,51,36.3,0.496,0,1,32
1062,294,49,51,29.6,0.4956,0,1,32
1063,255,49,51,28.24,0.4951,0,1,32
1064,246,49,51,29.48,0.4946,0,1,32
1065,278,49,51,27.91,0.4941,0,1,32
1066,276,49,51,30.38,0.4937,0,1,32
1067,350,49,51,21.09,0.4932,0,1,32
1068,253,49,51,29.36,0.4927,0,1,32
1069,276,49,51,27.68,0.4922,0,1,32
1070,322,49,51,30.12,0.4918,0,1,32
1071,243,49,51,35.01,0.4913,0,1,32
1072,265,49,51,33.89,0.4908,0,1,32
1073,247,49,51,30.47,0.4903,0,1,32
1074,251,49,51,30.88,0.4899,0,1,32
1075,261,49,51,27.83,0.4894,0,1,32
1076,239,49,51,35.25,0.4889,0,1,32
1077,231,49,51,34.83,0.4884,0,1,32
1078,360,49,51,22.14,0.4879,0,1,32
1079,338,49,51,26.26,0.4875,0,1,32
1080,335,49,51,30.29,0.487,0,1,32
1081,235,49,51,36.69,0.4865,0,1,32
1082,252,49,51,34.07,0.486,0,1,32
1083,354,49,51,18.75,0.4856,0,1,32
1084,235,49,51,30.74,0.4851,0,1,32
1085,250,49,51,33.79,0.4846,0,1,32
1086,225,49,51,34.24,0.4841,0,1,32
1087,400,49,49,19.09,0.4837,0,1,32
1088,227,49,51,36.87,0.4832,0,1,32
1089,282,49,51,30.77,0.4827,0,1,32
1090,268,49,51,30.31,0.4822,0,1,32
1091,252,49,51,29.77,0.4818,0,1,32
1092,300,49,51,30.24,0.4813,0,1,32
1093,243,49,51,28.06,0.4808,0,1,32
1094,277,49,51,29.42,0.4803,0,1,32
1095,251,49,51,31.63,0.4799,0,1,32
1096,311,49,51,22.93,0.4794,0,1,32
1097,242,49,51,31.02,0.4789,0,1,32
1098,400,49,49,16.99,0.4784,0,1,32
1099,370,49,51,29.14,0.478,0,1,32
1100,324,49,51,24.0,0.4775,0,1,32
1101,231,49,51,33.93,0.477,0,1,32
1102,257,49,51,29.77,0.4766,0,1,32
1103,248,49,51,30.71,0.4761,0,1,32
1104,239,49,51,33.05,0.4756,0,1,32
1105,244,49,51,31.75,0.4751,0,1,32
1106,249,49,51,28.45,0.4747,0,1,32
1107,243,49,51,33.41,0.4742,0,1,32
1108,241,49,51,34.68,0.4737,0,1,32
1109,263,49,51,30.61,0.4732,0,1,32
1110,218,49,51,33.41,0.4728,0,1,32
1111,286,49,51,29.58,0.4723,0,1,32
1112,271,49,51,26.08,0.4718,0,1,32
1113,289,49,51,28.8,0.4713,0,1,32
1114,224,49,51,35.4,0.4708,0,1,32
1115,303,49,51,26.96,0.4704,0,1,32
1116,231,49,51,37.43,0.4699,0,1,32
1117,280,49,51,29.64,0.4694,0,1,32
1118,252,49,51,29.62,0.4689,0,1,32
1119,212,49,51,36.97,0.4685,0,1,32
1120,202,49,51,38.52,0.468,0,1,32
1121,201,49,51,39.73,0.4675,0,1,32
1122,206,49,51,32.38,0.467,0,1,32
1123,235,49,51,33.79,0.4666,0,1,32
1124,264,49,51,28.3,0.4661,0,1,32
1125,293,49,51,24.81,0.4656,0,1,32
1126,256,49,51,28.23,0.4652,0,1,32
1127,334,49,51,18.55,0.4647,0,1,32
1128,257,49,51,34.07,0.4642,0,1,32
1129,282,49,51,22.47,0.4637,0,1,32
1130,237,49,51,35.62,0.4633,0,1,32
1131,259,49,51,31.3,0.4628,0,1,32
1132,231,49,51,32.83,0.4623,0,1,32
1133,264,49,51,31.15,0.4618,0,1,32
1134,275,49,51,28.09,0.4614,0,1,32
1135,208,49,51,37.51,0.4609,0,1,32
1136,289,49,51,30.45,0.4604,0,1,32
1137,255,49,51,30.79,0.4599,0,1,32
1138,266,49,51,29.83,0.4595,0,1,32
1139,231,49,51,32.13,0.459,0,1,32
1140,221,49,51,37.33,0.4585,0,1,32
1141,243,49,51,32.21,0.458,0,1,32
1142,243,49,51,31.21,0.4576,0,1,32
1143,249,49,51,33.4,0.4571,0,1,32
1144,201,49,51,37.48,0.4566,0,1,32
1145,249,49,51,33.75,0.4561,0,1,32
1146,238,49,51,31.76,0.4557,0,1,32
1147,226,49,51,33.33,0.4552,0,1,32
1148,225,49,51,34.94,0.4547,0,1,32
1149,232,49,51,29.52,0.4542,0,1,32
1150,231,49,51,38.23,0.4538,0,1,32
1151,280,49,51,36.04,0.4533,0,1,32
1152,224,49,51,33.75,0.4528,0,1,32
1153,306,49,51,30.18,0.4523,0,1,32
1154,209,49,51,35.8,0.4519,0,1,32
1155,243,49,51,31.06,0.4514,0,1,32
1156,254,49,51,31.05,0.4509,0,1,32
1157,258,49,51,36.51,0.4504,0,1,32
1158,311,49,51,28.98,0.45,0,1,32
1159,400,49,49,17.64,0.4495,0,1,32
1160,277,49,51,32.62,0.449,0,1,32
1161,203,49,51,35.96,0.4485,0,1,32
1162,210,49,51,37.59,0.4481,0,1,32
1163,234,49,51,36.3,0.4476,0,1,32
1164,234,49,51,34.8,0.4471,0,1,32
1165,198,49,51,36.16,0.4466,0,1,32
1166,202,49,51,36.87,0.4462,0,1,32
1167,281,49,51,31.88,0.4457,0,1,32
1168,265,49,51,33.44,0.4452,0,1,32
1169,241,49,51,32.98,0.4447,0,1,32
1170,239,49,51,39.4,0.4443,0,1,32
1171,198,49,51,34.61,0.4438,0,1,32
1172,214,49,51,38.35,0.4433,0,1,32
1173,232,49,51,33.27,0.4428,0,1,32
1174,195,49,51,39.14,0.4424,0,1,32
1175,220,49,51,36.69,0.4419,0,1,32
1176,211,49,51,38.08,0.4414,0,1,32
1177,219,49,51,32.2,0.4409,0,1,32
1178,244,49,51,36.6,0.4405,0,1,32
1179,246,49,51,34.83,0.44,0,1,32
1180,243,49,51,33.21,0.4395,0,1,32
1181,200,49,51,33.54,0.439,0,1,32
1182,235,49,51,30.49,0.4386,0,1,32
1183,256,49,51,36.78,0.4381,0,1,32
