round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,18,0,0,7,2,9,1,1,0,1.0,1.14028,-19.025
2,13,0,0,3,1,9,1,1,0,0.9997,1.59193,-20.95
3,9,0,0,2,1,4,1,1,0,0.9994,1.58505,-18.69
4,6,0,0,0,1,4,1,1,0,0.9991,3.35167,-20.11
5,11,0,0,3,1,2,1,1,0,0.9988,1.81389,-19.761
6,33,0,0,4,1,19,1,1,0,0.9985,0.67326,-26.873
7,6,0,0,3,1,3,1,1,0,0.9982,2.44626,-20.201
8,18,0,0,3,1,8,1,1,0,0.9979,1.00521,-19.339
9,11,0,0,3,1,7,1,1,0,0.9976,1.53263,-18.772
10,7,0,0,3,1,3,1,1,0,0.9972,2.58191,-18.15
11,5,0,0,4,1,3,1,1,0,0.9969,3.6899,-19.72
12,9,0,0,3,1,4,1,1,0,0.9966,1.88646,-17.86
13,6,0,0,1,1,1,1,1,0,0.9963,3.08409,-19.873
14,5,0,0,4,1,4,1,1,0,0.996,3.71713,-19.82
15,20,0,0,3,1,10,1,1,0,0.9957,0.65883,-20.713
16,8,0,0,1,1,3,1,1,0,0.9954,2.31919,-18.39
17,15,0,0,4,1,7,1,1,0,0.9951,1.23519,-21.175
18,9,0,0,3,1,3,1,1,0,0.9948,1.95112,-20.165
19,7,0,0,4,1,5,1,1,0,0.9945,1.88586,-20.516
20,8,0,0,4,1,5,1,1,0,0.9942,2.20078,-20.361
21,6,0,0,3,1,3,1,1,0,0.9939,3.0256,-20.687
22,10,0,0,3,1,6,1,1,0,0.9936,1.47149,-19.825
23,18,0,0,3,1,8,1,1,0,0.9933,0.66371,-19.886
24,9,0,0,2,1,6,1,1,0,0.993,2.00746,-21.739
25,6,0,0,4,1,4,1,1,0,0.9927,2.98093,-20.38
26,13,0,0,1,1,9,1,1,0,0.9923,1.05113,-21.401
27,8,0,0,2,1,4,1,1,0,0.992,2.2911,-18.43
