episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,16,17,-63.55,0.9995,0,1,14,0.0,0.00863,0.0,0.099,0.0,0.0
2,400,4,4,-70.55,0.999,0,1,16,-0.04209,0.00863,-0.04209,0.07891,0.00367,0.0
3,400,13,13,-59.7,0.9986,0,1,22,-0.31203,0.06028,-0.30066,0.4522,0.06137,0.0
4,400,16,16,-50.7,0.9981,0,1,25,-0.19689,0.13852,-0.15221,0.38867,0.15714,0.0
5,400,14,14,-52.05,0.9976,0,1,25,-0.18427,0.22432,-0.20704,0.40315,0.25863,0.0
6,400,19,19,-40.05,0.9971,0,1,25,-0.11784,0.28737,-0.15888,0.4656,0.30834,0.0
7,400,23,23,-45.6,0.9967,0,1,25,-0.11346,0.3638,-0.12576,0.3605,0.33653,0.0
8,400,18,18,-45.4,0.9962,0,1,25,-0.08581,0.55656,-0.09535,0.56627,0.33141,0.0
9,400,12,12,-52.2,0.9957,0,1,27,-0.02705,0.4479,-0.05401,0.54781,0.39172,0.0
10,400,23,23,-44.2,0.9952,0,1,27,0.03226,0.47349,0.00627,0.87916,0.44186,0.0
11,400,12,12,-50.55,0.9948,0,1,28,0.3637,0.59047,0.33898,0.98626,0.78176,0.0
12,400,16,16,-41.85,0.9943,0,1,28,0.44005,0.78055,0.47102,1.01447,0.89058,0.0
13,400,17,17,-47.1,0.9938,0,1,29,0.40676,0.56512,0.41421,0.99097,0.87694,0.0
14,400,19,19,-50.35,0.9933,0,1,29,0.37477,0.6923,0.3939,1.03744,0.84351,0.0
15,400,10,10,-61.05,0.9929,0,1,29,0.43702,0.85555,0.44952,1.07948,0.89072,0.0
16,400,19,20,-44.15,0.9924,0,1,30,0.43736,0.93657,0.43233,0.98866,0.8968,0.0
17,400,19,19,-42.85,0.9919,0,1,30,0.39659,1.05056,0.38219,0.83828,0.85034,0.0
18,400,10,10,-52.85,0.9915,0,1,31,0.42878,1.09313,0.39506,0.96662,0.87596,0.0
19,400,17,17,-46.95,0.991,0,1,31,0.40877,0.98521,0.39009,1.0173,0.85522,0.0
20,400,26,26,-33.9,0.9905,0,1,32,0.50073,0.95371,0.45874,1.06763,0.92206,0.0
21,400,23,23,-44.65,0.99,0,1,32,0.35425,0.81098,0.34162,0.92711,0.79949,0.0
22,400,13,13,-63.5,0.9896,0,1,32,0.30576,0.8968,0.38444,1.08111,0.78272,0.0
23,400,20,20,-39.35,0.9891,0,1,32,0.5532,1.12932,0.56792,1.06532,0.97133,0.0
24,400,13,13,-48.35,0.9886,0,1,32,0.57943,1.06384,0.58261,1.16112,1.01533,0.0
25,400,17,17,-58.45,0.9881,0,1,32,0.57499,1.09525,0.58261,1.16112,1.01533,0.0
26,400,13,13,-49.05,0.9877,0,1,32,0.56681,1.17714,0.57399,1.15318,1.01802,0.0
27,400,17,17,-49.1,0.9872,0,1,32,0.56423,1.19057,0.57259,1.168,1.0319,0.0
28,400,24,24,-43.2,0.9867,0,1,32,0.60752,1.14985,0.61733,1.38046,1.05818,0.0
29,400,22,22,-42.05,0.9862,0,1,32,0.68137,1.13992,0.66427,1.42291,1.15951,0.0
30,400,12,12,-52.2,0.9858,0,1,32,0.81592,1.15984,0.82941,1.4734,1.22795,0.0
31,400,13,13,-45.45,0.9853,0,1,32,0.78258,1.12506,0.80415,1.42147,1.22947,0.0
32,400,18,18,-46.6,0.9848,0,1,32,0.82675,1.29272,0.8231,1.45316,1.25864,0.0
33,400,16,16,-45.55,0.9843,0,1,32,0.79246,1.13022,0.79629,1.31116,1.20168,0.0
34,400,25,25,-36.4,0.9839,0,1,32,0.75785,1.23489,0.75523,1.39867,1.1868,0.0
35,400,13,13,-54.1,0.9834,0,1,32,0.74459,1.26662,0.72174,1.32101,1.18754,0.0
36,400,17,17,-43.1,0.9829,0,1,32,0.69607,1.28661,0.71507,1.3831,1.14787,0.0
37,400,13,13,-48.0,0.9824,0,1,32,0.66739,1.18275,0.65761,1.24083,1.11061,0.0
38,400,20,20,-51.5,0.9819,0,1,32,0.66739,1.24508,0.64795,1.37383,1.11327,0.0
39,400,14,15,-44.0,0.9815,0,1,32,0.64919,1.26869,0.63543,1.25699,1.09163,0.0
40,400,11,11,-64.2,0.981,0,1,32,0.64241,1.22819,0.52296,1.25479,1.09762,0.0
41,400,19,19,-49.85,0.9805,0,1,32,0.63321,1.21088,0.56521,1.35812,1.10044,0.0
