round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,90,2,2,17,6,6,1,1,0,0.25,0.44667,200.902
2,101,0,0,11,7,9,0,1,0,0.2499,0.48235,197.515
3,100,2,2,16,9,7,0,1,0,0.2499,0.43506,213.177
4,60,4,4,29,6,5,1,1,0,0.2498,0.42903,135.447
5,64,0,0,14,8,5,1,1,0,0.2497,0.52964,112.024
6,66,1,1,10,6,4,1,1,0,0.2497,0.42253,128.873
7,86,2,2,14,8,1,0,1,0,0.2496,0.34123,167.807
8,60,1,1,8,4,4,0,1,0,0.2496,0.39511,121.666
9,70,3,3,18,8,3,1,1,0,0.2495,0.46686,131.816
10,62,1,1,15,6,2,1,1,0,0.2494,0.42537,107.868
11,149,2,2,29,14,11,0,1,0,0.2494,0.30416,284.087
12,317,8,3,43,28,16,0,0,1,0.2493,0.22471,676.821
13,63,1,1,13,6,3,1,1,0,0.2492,0.48989,125.035
14,123,0,0,20,12,5,0,1,0,0.2492,0.32637,242.852
15,111,0,0,11,8,9,1,1,0,0.2491,0.40936,217.403
16,214,3,3,25,18,11,1,1,0,0.2491,0.3157,434.51
17,91,0,0,25,9,8,0,1,0,0.249,0.32541,157.208
18,22,0,0,9,3,2,1,1,0,0.2489,0.70466,3.991
19,82,3,3,17,7,4,1,1,0,0.2489,0.37868,160.759
20,170,7,2,23,16,11,1,1,0,0.2488,0.37388,321.604
21,214,2,2,19,17,17,0,1,0,0.2487,0.37245,392.684
22,178,2,2,25,12,18,0,1,0,0.2487,0.29546,353.71
23,118,3,3,24,8,3,0,1,0,0.2486,0.26949,257.684
24,85,0,0,16,6,10,0,1,0,0.2486,0.35697,159.524
25,130,2,2,14,8,12,0,1,0,0.2485,0.31068,272.976
26,101,1,1,14,10,8,0,1,0,0.2484,0.35797,189.387
27,148,1,1,21,9,8,0,1,0,0.2484,0.2785,285.463
28,123,0,0,17,11,8,1,1,0,0.2483,0.31922,221.578
29,181,1,1,30,13,16,0,1,0,0.2482,0.3394,338.321
30,76,3,3,8,4,3,0,1,0,0.2482,0.38504,159.08
31,109,1,1,8,4,9,0,1,0,0.2481,0.31673,219.528
32,50,1,1,8,3,4,0,1,0,0.2481,0.3766,83.162
33,73,2,2,10,6,3,0,1,0,0.248,0.32276,141.414
34,243,0,0,15,20,15,0,1,0,0.2479,0.34563,421.651
35,161,1,1,19,15,12,0,1,0,0.2479,0.28269,272.495
36,113,2,2,10,9,8,0,1,0,0.2478,0.3617,201.517
37,133,2,2,18,15,7,1,1,0,0.2477,0.40471,254.334
38,90,0,0,12,9,6,0,1,0,0.2477,0.37593,159.568
39,193,1,1,13,21,11,1,1,0,0.2476,0.40178,322.999
40,92,1,1,11,11,4,1,1,0,0.2476,0.42469,166.284
41,105,1,1,12,7,14,0,1,0,0.2475,0.33415,193.45
42,48,1,1,8,5,8,0,1,0,0.2474,0.39491,71.04
43,95,0,0,9,9,9,1,1,0,0.2474,0.46293,152.675
44,59,0,0,8,7,5,0,1,0,0.2473,0.46508,96.33
45,78,0,0,11,8,9,0,1,0,0.2472,0.46828,116.913
46,131,0,0,13,15,15,0,1,0,0.2472,0.37053,202.783
47,144,1,1,28,16,13,0,1,0,0.2471,0.37978,239.898
48,154,2,2,10,13,12,1,1,0,0.2471,0.39021,273.964
49,161,1,1,18,9,5,1,1,0,0.247,0.3312,341.36
50,124,0,0,14,11,7,0,1,0,0.2469,0.3553,200.166
51,106,1,1,16,10,8,1,1,0,0.2469,0.43372,171.169
52,132,0,0,12,12,9,0,1,0,0.2468,0.36221,239.381
53,68,1,1,10,8,7,0,1,0,0.2467,0.4982,100.985
54,293,1,1,10,27,16,1,1,0,0.2467,0.36739,493.239
55,120,1,1,8,11,10,1,1,0,0.2466,0.36775,201.9
56,136,1,1,18,12,20,0,1,0,0.2466,0.41247,197.958
57,93,1,1,5,9,5,0,1,0,0.2465,0.49761,151.873
58,51,0,0,8,5,10,0,1,0,0.2464,0.58842,60.826
59,188,1,1,15,23,23,1,1,0,0.2464,0.35007,289.474
60,85,0,0,22,11,11,0,1,0,0.2463,0.45406,123.858
61,70,0,0,15,9,7,0,1,0,0.2462,0.30162,95.422
62,155,2,2,6,10,7,1,1,0,0.2462,0.27875,306.155
63,297,2,2,18,33,21,1,1,0,0.2461,0.37366,413.479
64,93,1,1,21,9,9,0,1,0,0.2461,0.35192,160.741
65,178,0,0,25,22,20,1,1,0,0.246,0.40978,308.102
66,94,0,0,19,11,11,0,1,0,0.2459,0.3489,146.984
67,191,0,0,24,15,20,0,1,0,0.2459,0.31916,324.42
68,236,3,3,21,18,13,0,0,1,0.2458,0.26887,409.912
69,20,0,0,6,3,1,1,1,0,0.2457,0.83404,4.305
70,55,3,3,24,7,6,1,1,0,0.2457,0.53306,92.798
71,90,0,0,26,11,12,1,1,0,0.2456,0.5376,133.194
72,88,1,1,20,9,6,0,1,0,0.2456,0.35838,143.258
73,149,1,1,22,16,8,1,1,0,0.2455,0.32044,246.718
74,111,1,1,22,12,12,0,1,0,0.2454,0.43751,190.991
75,101,2,2,16,11,3,1,1,0,0.2454,0.41142,175.712
