round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,139,2,2,46,16,10,0,1,0,0.25,0.27803,299.649
2,20,0,0,7,3,2,1,1,0,0.2499,0.85985,25.225
3,63,2,2,26,6,5,1,1,0,0.2499,0.375,128.149
4,137,2,2,42,13,6,1,1,0,0.2498,0.29624,306.882
5,45,2,2,14,5,4,1,1,0,0.2497,0.44449,87.673
6,51,1,1,16,6,3,1,1,0,0.2497,0.41369,103.77
7,154,4,4,47,16,9,1,1,0,0.2496,0.32338,338.542
8,22,0,0,6,3,3,1,1,0,0.2496,0.79529,27.636
9,28,1,1,7,3,0,1,1,0,0.2495,0.57041,38.332
10,87,4,4,24,8,6,0,1,0,0.2494,0.36507,190.097
11,189,2,2,46,19,4,1,1,0,0.2494,0.27799,424.115
12,44,0,0,13,6,2,1,1,0,0.2493,0.66051,76.955
13,80,2,2,25,9,4,0,1,0,0.2492,0.28035,169.592
14,369,8,8,96,34,19,0,0,1,0.2492,0.2053,808.37
15,55,1,1,21,6,1,1,1,0,0.2491,0.35682,108.009
16,63,0,0,19,7,5,0,1,0,0.2491,0.37457,120.691
17,131,3,3,29,11,7,0,1,0,0.249,0.27476,298.356
18,306,11,6,79,27,5,0,0,1,0.2489,0.21429,680.927
19,66,2,2,18,7,2,1,1,0,0.2489,0.37209,136.001
20,79,2,2,26,9,7,1,1,0,0.2488,0.32496,155.764
21,184,2,2,42,19,9,1,1,0,0.2487,0.31012,389.59
22,258,12,7,64,26,12,0,0,1,0.2487,0.23289,563.039
23,124,3,3,34,14,6,0,1,0,0.2486,0.33078,260.336
24,282,4,4,53,25,19,0,1,0,0.2486,0.26362,577.978
25,160,6,6,46,13,9,0,1,0,0.2485,0.32898,352.33
26,208,6,6,56,20,23,1,1,0,0.2484,0.30254,442.094
27,190,4,4,44,20,3,0,1,0,0.2484,0.25996,418.245
28,305,5,5,54,29,16,1,1,0,0.2483,0.30712,610.27
29,261,5,5,55,24,14,0,1,0,0.2482,0.26301,545.59
30,278,5,5,51,27,16,0,1,0,0.2482,0.32795,587.773
31,120,1,1,27,11,4,1,1,0,0.2481,0.36065,257.951
32,115,2,2,32,10,2,1,1,0,0.2481,0.46033,231.517
33,138,2,2,48,15,9,1,1,0,0.248,0.30449,277.467
34,189,4,4,38,17,10,1,1,0,0.2479,0.27265,406.151
35,266,4,4,65,26,12,0,1,0,0.2479,0.2501,574.995
36,73,2,2,27,8,3,1,1,0,0.2478,0.36537,155.497
37,187,3,3,39,17,11,1,1,0,0.2477,0.33497,408.339
38,277,6,6,32,23,15,1,1,0,0.2477,0.27909,588.807
39,400,6,6,89,37,22,0,0,1,0.2476,0.22939,875.661
40,159,3,3,41,16,8,0,1,0,0.2476,0.26525,343.936
41,232,5,5,51,21,15,1,1,0,0.2475,0.28398,511.988
42,318,7,7,63,26,27,0,1,0,0.2474,0.35108,667.509
43,356,7,7,84,32,13,0,0,1,0.2474,0.1905,758.844
44,165,5,5,53,17,15,0,1,0,0.2473,0.26787,354.474
45,128,2,2,40,14,10,0,1,0,0.2472,0.29071,258.8
