episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,14,14,-57.4,0.9995,0,1,15,-0.33209,0.03261,-0.28741,0.01388,-0.03322,0.0
2,400,11,11,-56.95,0.999,0,1,20,-0.43435,0.0618,-0.41215,0.09344,-0.00525,0.0
3,400,14,14,-63.85,0.9986,0,1,23,-0.36691,0.148,-0.36017,0.29991,0.06614,0.0
4,400,16,16,-55.25,0.9981,0,1,24,-0.29222,0.18433,-0.30371,0.29566,0.11781,0.0
5,400,18,18,-48.3,0.9976,0,1,25,-0.26633,0.26302,-0.25257,0.40472,0.16628,0.0
6,400,13,13,-58.25,0.9971,0,1,26,-0.16657,0.31287,-0.16307,0.46958,0.29034,0.0
7,400,23,23,-46.3,0.9967,0,1,26,-0.0772,0.44378,-0.08604,0.57331,0.42478,0.0
8,400,14,14,-49.45,0.9962,0,1,26,-0.01328,0.38136,-0.00315,0.53224,0.47439,0.0
9,400,24,24,-35.9,0.9957,0,1,27,0.00888,0.50259,0.02446,0.61897,0.47433,0.0
10,400,18,18,-45.0,0.9952,0,1,28,0.00888,0.50259,0.02446,0.61897,0.47433,0.0
11,400,17,17,-47.65,0.9948,0,1,29,0.10004,0.49502,0.12854,0.69664,0.56206,0.0
12,400,20,20,-50.65,0.9943,0,1,30,0.17804,0.58956,0.17177,0.93205,0.61302,0.0
13,400,18,18,-46.55,0.9938,0,1,30,0.27033,0.76225,0.2548,0.94793,0.68489,0.0
14,400,19,19,-46.3,0.9933,0,1,30,0.28327,0.80465,0.29426,1.03356,0.61983,0.0
15,400,11,11,-54.25,0.9929,0,1,30,0.38376,0.78642,0.4107,0.97217,0.7157,0.0
16,400,21,21,-42.05,0.9924,0,1,30,0.46166,0.80035,0.50139,1.1667,0.87121,0.0
17,400,13,13,-42.55,0.9919,0,1,30,0.37545,0.80035,0.50139,1.12436,0.88144,0.0
18,400,19,19,-51.6,0.9915,0,1,30,0.39607,0.75054,0.50139,1.09505,0.89817,0.0
19,400,17,17,-52.3,0.991,0,1,30,0.39225,0.82306,0.40009,0.89083,0.87206,0.0
20,400,17,17,-45.35,0.9905,0,1,30,0.39332,0.90474,0.39967,1.00925,0.87206,0.0
21,400,13,13,-57.55,0.99,0,1,30,0.44631,0.82627,0.44052,1.02146,0.82461,0.0
22,400,19,19,-49.4,0.9896,0,1,30,0.46315,0.88133,0.49016,1.20162,0.91476,0.0
23,400,15,15,-54.3,0.9891,0,1,31,0.53102,0.99008,0.60121,1.21344,1.02889,0.0
24,400,15,15,-52.8,0.9886,0,1,31,0.53558,1.05626,0.57721,1.23378,1.01441,0.0
25,400,17,17,-41.55,0.9881,0,1,32,0.5699,1.00436,0.60106,1.21543,1.04527,0.0
26,400,19,19,-47.95,0.9877,0,1,32,0.498,1.09802,0.60001,1.25641,1.04299,0.0
27,400,19,19,-46.1,0.9872,0,1,32,0.52502,1.1556,0.58599,1.31454,1.02946,0.0
28,400,23,23,-37.85,0.9867,0,1,32,0.64891,1.25746,0.61624,1.35778,1.073,0.0
29,400,14,14,-50.7,0.9862,0,1,32,0.65487,1.26512,0.649,1.41487,1.09753,0.0
30,400,25,25,-50.2,0.9858,0,1,32,0.75292,1.28698,0.73503,1.49691,1.17543,0.0
31,400,20,20,-51.85,0.9853,0,1,32,0.76025,1.23165,0.7562,1.46196,1.18499,0.0
32,400,22,22,-42.6,0.9848,0,1,32,0.76025,1.25412,0.75537,1.36808,1.18499,0.0
33,400,20,20,-44.1,0.9843,0,1,32,0.74626,1.31013,0.7419,1.26316,1.17947,0.0
34,400,28,28,-31.35,0.9839,0,1,32,0.73135,1.13776,0.7303,1.3703,1.17006,0.0
35,400,19,19,-45.55,0.9834,0,1,32,0.76276,1.24427,0.753,1.5361,1.1958,0.0
36,400,11,11,-54.85,0.9829,0,1,32,0.77884,1.28794,0.77955,1.50651,1.21607,0.0
37,400,14,14,-50.1,0.9824,0,1,32,0.76527,1.18591,0.75323,1.40984,1.20372,0.0
38,400,19,19,-50.8,0.9819,0,1,32,0.7622,1.24688,0.7582,1.49717,1.20869,0.0
39,400,21,21,-50.2,0.9815,0,1,32,0.80401,1.32535,0.82381,1.56112,1.26234,0.0
40,400,11,11,-70.15,0.981,0,1,32,0.78258,1.17275,0.79795,1.40677,1.14308,0.0
41,400,14,14,-55.0,0.9805,0,1,32,0.78058,1.20276,0.79665,1.42368,1.14952,0.0
42,400,10,10,-45.15,0.98,0,1,32,0.77294,1.18831,0.74896,1.23964,1.17605,0.0
43,400,19,19,-48.35,0.9796,0,1,32,0.68362,1.21006,0.65711,1.28054,1.09491,0.0
44,400,19,19,-37.5,0.9791,0,1,32,0.69498,1.29255,0.65917,1.41002,1.12953,0.0
45,400,17,17,-55.2,0.9786,0,1,32,0.75828,1.30396,0.72712,1.5478,1.17802,0.0
46,400,24,24,-34.8,0.9781,0,1,32,0.80236,1.30882,0.78819,1.52135,1.23423,0.0
47,400,30,30,-34.75,0.9777,0,1,32,0.88435,1.36819,0.87296,1.59924,1.32547,0.0
48,400,21,21,-40.7,0.9772,0,1,32,0.88474,1.41233,0.8745,1.50442,1.33742,0.0
49,400,16,16,-36.4,0.9767,0,1,32,0.9027,1.44693,0.90105,1.58345,1.38571,0.0
50,400,21,21,-44.2,0.9762,0,1,32,0.88427,1.47524,0.87786,1.51726,1.36349,0.0
51,400,19,19,-46.4,0.9758,0,1,32,0.88313,1.46955,0.88257,1.64012,1.34101,0.0
52,400,15,15,-43.2,0.9753,0,1,32,0.95274,1.41268,0.93504,1.71517,1.39338,0.0
53,400,7,7,-60.85,0.9748,0,1,32,0.97578,1.42062,0.95819,1.73848,1.41586,0.0
54,400,16,16,-46.85,0.9744,0,1,32,0.98109,1.41158,1.01018,1.8046,1.44166,0.0
55,400,23,23,-38.15,0.9739,0,1,32,0.98109,1.43861,1.01018,1.72989,1.44783,0.0
56,400,20,20,-46.75,0.9734,0,1,32,0.99923,1.45303,1.02555,1.63247,1.46544,0.0
57,400,21,21,-44.55,0.9729,0,1,32,1.01573,1.53915,0.91114,1.69731,1.46317,0.0
58,400,21,21,-48.2,0.9725,0,1,32,1.04154,1.59039,0.99062,1.74514,1.48624,0.0
59,400,17,17,-41.25,0.972,0,1,32,1.0505,1.56457,1.01824,1.85283,1.5286,0.0
60,400,13,13,-48.25,0.9715,0,1,32,1.07778,1.5432,1.06361,1.75448,1.52198,0.0
61,400,19,19,-48.9,0.971,0,1,32,1.07986,1.53235,1.06587,1.72817,1.5223,0.0
62,400,23,23,-41.9,0.9706,0,1,32,1.08479,1.5102,1.07177,1.78492,1.52551,0.0
63,400,23,23,-47.75,0.9701,0,1,32,1.05648,1.54965,1.03568,1.63857,1.46919,0.0
64,400,17,17,-50.55,0.9696,0,1,32,0.93775,1.55664,1.02152,1.68301,1.47023,0.0
65,400,23,23,-46.8,0.9691,0,1,32,0.94808,1.54043,1.01927,1.70302,1.46836,0.0
