episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,14,14,-48.3,0.9995,0,1,12,-0.0801,0.01905,-0.15131,0.10565,0.00394,0.0
2,400,11,11,-58.35,0.999,0,1,17,-0.2848,0.07527,-0.32788,0.16568,0.05258,0.0
3,400,18,18,-51.85,0.9986,0,1,19,-0.28619,0.20728,-0.29356,0.26829,0.13089,0.0
4,400,7,7,-69.7,0.9981,0,1,23,-0.25022,0.15035,-0.25382,0.32501,0.1661,0.0
5,400,20,20,-42.7,0.9976,0,1,26,-0.2634,0.24734,-0.24956,0.37278,0.17643,0.0
6,400,7,7,-54.8,0.9971,0,1,26,-0.23392,0.31488,-0.17906,0.44474,0.2139,0.0
7,400,19,19,-44.55,0.9967,0,1,27,-0.18006,0.31907,-0.12872,0.46142,0.2682,0.0
8,400,12,12,-58.15,0.9962,0,1,28,-0.22206,0.2711,-0.17265,0.30325,0.23067,0.0
9,400,17,17,-48.5,0.9957,0,1,28,-0.19202,0.26998,-0.15082,0.39824,0.27816,0.0
10,400,16,16,-49.45,0.9952,0,1,30,-0.10205,0.3295,-0.09841,0.44542,0.3578,0.0
11,400,12,12,-58.05,0.9948,0,1,30,0.05743,0.32515,0.01572,0.54433,0.41292,0.0
12,400,25,25,-39.95,0.9943,0,1,30,0.03881,0.39247,0.00702,0.549,0.41749,0.0
13,400,10,10,-62.7,0.9938,0,1,30,0.03453,0.54408,0.02359,0.64591,0.46444,0.0
14,400,17,17,-48.15,0.9933,0,1,30,0.12781,0.62136,0.06,0.81084,0.52446,0.0
15,400,20,20,-41.2,0.9929,0,1,30,0.15252,0.6664,0.12466,0.86435,0.55791,0.0
16,400,7,7,-59.5,0.9924,0,1,30,0.15415,0.66121,0.15465,0.56699,0.58381,0.0
17,400,6,6,-58.6,0.9919,0,1,32,0.15415,0.66121,0.15465,0.56699,0.58381,0.0
18,400,14,14,-54.4,0.9915,0,1,32,0.18414,0.71472,0.19523,0.87782,0.62762,0.0
19,400,27,27,-36.25,0.991,0,1,32,0.19558,0.6678,0.2047,0.79979,0.63514,0.0
20,400,29,29,-38.8,0.9905,0,1,32,0.22393,0.69558,0.26295,0.88708,0.66873,0.0
21,400,20,20,-52.0,0.99,0,1,32,0.26144,0.79315,0.28037,1.00052,0.68614,0.0
22,400,23,23,-36.5,0.9896,0,1,32,0.33678,0.94867,0.37151,1.19411,0.84966,0.0
23,400,14,14,-49.85,0.9891,0,1,32,0.59034,1.02239,0.5277,1.31876,1.06607,0.0
24,400,17,17,-55.05,0.9886,0,1,32,0.69524,1.10179,0.69104,1.35151,1.1539,0.0
25,400,16,16,-58.0,0.9881,0,1,32,0.69275,1.064,0.68728,1.33202,1.13991,0.0
26,400,15,15,-47.9,0.9877,0,1,32,0.6852,1.13004,0.68553,1.27587,1.14225,0.0
27,400,12,12,-62.55,0.9872,0,1,32,0.66996,1.15921,0.67358,1.3337,1.12279,0.0
28,400,19,19,-48.2,0.9867,0,1,32,0.67639,1.22574,0.67302,1.37476,1.13344,0.0
29,400,18,18,-48.1,0.9862,0,1,32,0.70694,1.1112,0.6051,1.4896,1.17625,0.0
30,400,7,7,-65.9,0.9858,0,1,32,0.69003,1.10605,0.64166,1.20122,1.14116,0.0
31,400,25,25,-35.55,0.9853,0,1,32,0.68591,1.23751,0.66799,1.35405,1.13085,0.0
32,400,15,15,-52.1,0.9848,0,1,32,0.73492,1.17359,0.75377,1.43284,1.19537,0.0
33,400,23,23,-43.25,0.9843,0,1,32,0.72,1.11987,0.72703,1.31335,1.15432,0.0
34,400,18,18,-41.2,0.9839,0,1,32,0.72625,1.17545,0.72952,1.36453,1.17312,0.0
35,400,17,17,-37.75,0.9834,0,1,32,0.73444,1.17037,0.73623,1.36818,1.19401,0.0
36,400,7,7,-55.0,0.9829,0,1,32,0.65363,1.23322,0.64663,1.31528,1.10599,0.0
37,400,16,16,-44.85,0.9824,0,1,32,0.6616,1.27482,0.65665,1.4027,1.1133,0.0
38,400,21,21,-42.55,0.9819,0,1,32,0.67298,1.31115,0.67569,1.37404,1.13401,0.0
39,400,17,17,-48.35,0.9815,0,1,32,0.66216,1.29854,0.66769,1.0856,1.11765,0.0
40,400,20,20,-41.15,0.981,0,1,32,0.67539,1.3646,0.67762,1.22116,1.12485,0.0
41,400,25,25,-38.4,0.9805,0,1,32,0.7267,1.32286,0.70855,1.47272,1.17002,0.0
42,400,19,19,-48.05,0.98,0,1,32,0.80027,1.35989,0.75238,1.58416,1.19797,0.0
43,400,18,18,-37.2,0.9796,0,1,32,0.87453,1.32704,0.78924,1.70243,1.24102,0.0
44,400,14,14,-46.6,0.9791,0,1,32,0.87991,1.32704,0.81173,1.59527,1.25297,0.0
45,400,16,16,-45.2,0.9786,0,1,32,0.79988,1.29801,0.8639,1.64224,1.30406,0.0
46,400,25,25,-36.85,0.9781,0,1,32,0.88603,1.40018,0.94152,1.59714,1.36674,0.0
47,400,18,18,-38.05,0.9777,0,1,32,0.90802,1.3509,0.9472,1.67449,1.3722,0.0
48,400,22,22,-41.55,0.9772,0,1,32,1.00349,1.36289,1.03247,1.74634,1.42687,0.0
49,400,13,13,-58.9,0.9767,0,1,32,0.90867,1.31966,1.02554,1.67248,1.44676,0.0
50,400,11,11,-52.35,0.9762,0,1,32,0.93136,1.26618,0.98921,1.60102,1.41837,0.0
51,400,23,23,-37.6,0.9758,0,1,32,0.98067,1.36112,1.00799,1.62225,1.45646,0.0
52,400,16,16,-48.2,0.9753,0,1,32,0.9534,1.49277,0.94777,1.63523,1.39391,0.0
53,400,16,16,-49.55,0.9748,0,1,32,0.95689,1.41855,0.94421,1.63927,1.40212,0.0
54,400,14,14,-52.05,0.9744,0,1,32,0.97877,1.50486,0.98229,1.64302,1.42292,0.0
55,400,14,14,-51.85,0.9739,0,1,32,1.02694,1.51118,1.02517,1.71258,1.45579,0.0
56,400,16,16,-42.85,0.9734,0,1,32,1.0417,1.50217,1.04617,1.715,1.47256,0.0
57,400,19,19,-45.7,0.9729,0,1,32,1.01695,1.4722,1.03643,1.60271,1.46674,0.0
58,400,16,16,-59.95,0.9725,0,1,32,0.88694,1.39687,0.90683,1.54716,1.35593,0.0
59,400,19,19,-44.1,0.972,0,1,32,0.85346,1.42834,0.8489,1.51513,1.30269,0.0
60,400,20,20,-50.55,0.9715,0,1,32,0.92549,1.47274,0.90743,1.65985,1.37062,0.0
61,400,23,23,-38.15,0.971,0,1,32,0.95049,1.56076,0.93911,1.72932,1.41347,0.0
62,400,17,17,-53.6,0.9706,0,1,32,0.99513,1.55278,0.98945,1.71095,1.37939,0.0
63,400,26,26,-30.35,0.9701,0,1,32,1.01136,1.56886,1.00717,1.73985,1.44537,0.0
64,400,20,20,-49.45,0.9696,0,1,32,1.02341,1.61895,1.00933,1.71903,1.4535,0.0
65,400,11,11,-54.4,0.9691,0,1,32,1.02948,1.59063,1.02381,1.68839,1.46936,0.0
66,400,20,20,-54.8,0.9687,0,1,32,1.02635,1.58634,1.02148,1.70546,1.46849,0.0
67,400,13,13,-53.65,0.9682,0,1,32,1.02536,1.53829,0.93165,1.76551,1.46941,0.0
68,400,27,27,-35.45,0.9677,0,1,32,1.05165,1.5738,1.03877,1.881,1.52601,0.0
69,400,18,18,-43.0,0.9672,0,1,32,1.07892,1.58036,1.04419,1.92326,1.57111,0.0
70,400,22,22,-38.8,0.9667,0,1,32,1.1895,1.64359,1.15785,1.97148,1.66757,0.0
71,400,16,16,-46.15,0.9663,0,1,32,1.1886,1.58904,1.15705,1.87277,1.65774,0.0
72,400,23,23,-29.9,0.9658,0,1,32,1.16918,1.52307,1.15501,1.77231,1.6148,0.0
73,400,9,9,-57.45,0.9653,0,1,32,1.10113,1.64242,1.10424,1.77896,1.46621,0.0
74,400,25,25,-37.75,0.9648,0,1,32,1.10287,1.64979,1.10211,1.81466,1.4835,0.0
75,400,24,24,-41.65,0.9644,0,1,32,1.11767,1.69105,1.12927,1.86629,1.50788,0.0
76,400,20,20,-35.25,0.9639,0,1,32,1.13332,1.70579,1.13383,1.82636,1.54347,0.0
77,400,11,11,-57.4,0.9634,0,1,32,1.10909,1.67725,1.10618,1.82753,1.54614,0.0
78,400,20,20,-40.05,0.9629,0,1,32,1.14557,1.69444,1.13233,1.84047,1.57967,0.0
79,400,15,15,-51.05,0.9625,0,1,32,1.14536,1.70107,1.13149,1.74734,1.56964,0.0
80,400,19,19,-38.45,0.962,0,1,32,1.12099,1.66282,1.10469,1.80317,1.54928,0.0
81,400,16,16,-55.0,0.9615,0,1,32,1.09519,1.60606,1.09492,1.68081,1.53531,0.0
82,400,15,15,-52.3,0.961,0,1,32,1.073,1.5955,1.07838,1.72049,1.51729,0.0
83,400,17,17,-48.25,0.9606,0,1,32,1.05644,1.56168,1.05237,1.71885,1.49932,0.0
84,400,13,13,-59.35,0.9601,0,1,32,1.04882,1.57223,1.04608,1.70013,1.49421,0.0
85,400,12,12,-57.65,0.9596,0,1,32,1.04768,1.54858,1.04377,1.70653,1.49374,0.0
86,400,21,21,-38.3,0.9591,0,1,32,1.07498,1.6162,1.06796,1.78336,1.51519,0.0
87,400,19,19,-48.05,0.9587,0,1,32,1.07181,1.61352,1.07397,1.73838,1.51839,0.0
88,400,22,22,-45.1,0.9582,0,1,32,1.08161,1.65843,1.08327,1.77601,1.53215,0.0
89,400,15,15,-56.0,0.9577,0,1,32,1.06936,1.59845,1.07739,1.78315,1.52378,0.0
