episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,10,0,0,2,1,-4.6485,0.9995,1,0,0.0131
2,15,0,0,2,1,-5.095,0.999,1,0,0.0193
3,6,0,0,2,1,-4.605,0.9986,1,0,0.0265
4,5,0,0,4,1,-3.995,0.9981,1,0,0.0333
5,5,0,0,2,1,-4.395,0.9976,1,0,0.0357
6,5,0,0,3,1,-4.295,0.9971,1,0,0.0444
7,23,0,0,5,1,-3.975,0.9967,1,0,0.0517
8,5,0,0,3,1,-4.195,0.9962,1,0,0.0611
9,6,0,0,4,1,-4.055,0.9957,1,0,0.0699
10,11,0,0,6,1,-3.605,0.9952,1,0,0.0753
11,8,0,0,2,1,-4.675,0.9948,1,0,0.0826
12,10,0,0,3,1,-4.395,0.9943,1,0,0.092
13,7,0,0,2,1,-4.3665,0.9938,1,0,0.0951
14,9,0,0,3,1,-4.435,0.9933,1,0,0.0968
15,12,0,0,4,1,-4.115,0.9929,1,0,0.1046
16,5,0,0,4,1,-3.795,0.9924,1,0,0.1121
17,6,0,0,2,1,-4.505,0.9919,1,0,0.1162
18,7,0,0,2,1,-4.565,0.9915,1,0,0.1245
19,6,0,0,4,1,-4.055,0.991,1,0,0.1265
20,6,0,0,2,1,-4.605,0.9905,1,0,0.1301
21,21,0,0,2,1,-5.155,0.99,1,0,0.1354
22,12,0,0,3,1,-4.415,0.9896,1,0,0.1417
23,8,0,0,2,1,-4.625,0.9891,1,0,0.15
24,11,0,0,2,1,-4.755,0.9886,1,0,0.1534
25,8,0,0,2,1,-4.625,0.9881,1,0,0.1605
26,28,1,1,10,3,-1.7705,0.9877,1,0,0.16
27,6,0,0,2,1,-4.605,0.9872,1,0,0.1688
28,6,0,0,3,1,-4.355,0.9867,1,0,0.1763
29,6,0,0,3,1,-4.355,0.9862,1,0,0.1837
30,19,0,0,3,2,-4.582,0.9858,1,0,0.1842
31,28,0,0,7,3,-3.8205,0.9853,1,0,0.1869
32,19,0,0,3,2,-4.6355,0.9848,1,0,0.1868
33,5,0,0,4,1,-3.895,0.9843,1,0,0.193
34,5,0,0,2,1,-4.445,0.9839,1,0,0.2006
35,8,0,0,5,1,-3.525,0.9834,1,0,0.205
36,6,0,0,3,1,-4.305,0.9829,1,0,0.2077
37,18,0,0,5,2,-3.8735,0.9824,1,0,0.2063
38,5,0,0,1,1,-4.745,0.9819,1,0,0.2103
39,5,0,0,3,1,-4.295,0.9815,1,0,0.2165
40,6,0,0,2,1,-4.605,0.981,1,0,0.2228
41,5,0,0,2,1,-4.545,0.9805,1,0,0.23
42,6,0,0,2,1,-4.605,0.98,1,0,0.2365
43,6,0,0,3,1,-4.355,0.9796,1,0,0.2423
44,22,0,0,2,1,-5.065,0.9791,1,0,0.2425
45,7,0,0,4,1,-4.115,0.9786,1,0,0.2478
46,9,0,0,3,1,-4.385,0.9781,1,0,0.2498
47,6,0,0,3,1,-4.205,0.9777,1,0,0.2549
48,11,0,0,4,1,-4.155,0.9772,1,0,0.2583
49,8,0,0,2,1,-4.725,0.9767,1,0,0.2643
50,10,0,0,5,1,-3.695,0.9762,1,0,0.2657
51,8,0,0,3,1,-4.375,0.9758,1,0,0.2714
52,6,0,0,2,1,-4.405,0.9753,1,0,0.277
53,6,0,0,2,1,-4.555,0.9748,1,0,0.2806
54,5,0,0,3,1,-4.295,0.9744,1,0,0.2864
55,11,0,0,3,1,-4.405,0.9739,1,0,0.2912
56,7,0,0,3,1,-4.365,0.9734,1,0,0.293
57,15,0,0,5,2,-3.9935,0.9729,1,0,0.2981
58,7,0,0,3,1,-4.167,0.9725,1,0,0.3
59,5,0,0,3,1,-4.147,0.972,1,0,0.3041
60,5,0,0,3,1,-4.295,0.9715,1,0,0.3095
61,33,0,0,5,3,-4.565,0.971,1,0,0.3093
62,10,0,0,4,1,-4.045,0.9706,1,0,0.3126
63,9,0,0,6,1,-3.485,0.9701,1,0,0.3137
64,7,0,0,4,1,-4.015,0.9696,1,0,0.3174
65,5,0,0,3,1,-4.295,0.9691,1,0,0.3221
66,5,0,0,3,1,-4.295,0.9687,1,0,0.3273
67,7,0,0,2,1,-4.5685,0.9682,1,0,0.3302
68,15,0,0,4,2,-4.342,0.9677,1,0,0.3322
69,11,0,0,1,1,-5.155,0.9672,1,0,0.3367
70,7,0,0,3,1,-4.2685,0.9667,1,0,0.3386
71,36,1,1,5,4,-3.3455,0.9663,1,0,0.3323
72,5,0,0,2,1,-4.495,0.9658,1,0,0.3356
73,5,0,0,3,1,-4.295,0.9653,1,0,0.34
74,5,0,0,2,1,-4.595,0.9648,1,0,0.3453
75,6,0,0,2,1,-4.455,0.9644,1,0,0.348
76,5,0,0,2,1,-4.495,0.9639,1,0,0.3535
77,37,0,0,8,3,-3.7085,0.9634,1,0,0.3512
78,6,0,0,2,1,-4.307,0.9629,1,0,0.3544
79,8,0,0,3,1,-4.425,0.9625,1,0,0.3586
80,10,0,0,3,1,-4.347,0.962,1,0,0.3609
81,5,0,0,3,1,-4.295,0.9615,1,0,0.3654
82,9,0,0,3,1,-4.335,0.961,1,0,0.3688
83,5,0,0,2,1,-4.445,0.9606,1,0,0.3719
84,10,0,0,3,1,-4.245,0.9601,1,0,0.3734
