episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,400,11,11,0,0,-63.95,0.9995,0,1,0.8674
2,400,24,24,0,0,-43.0,0.999,0,1,3.4521
3,400,13,13,0,0,-48.35,0.9986,0,1,5.001
4,400,21,21,0,0,-35.55,0.9981,0,1,8.0439
5,400,19,19,0,0,-45.8,0.9976,0,1,11.6804
6,400,17,17,0,0,-47.5,0.9971,0,1,14.6607
7,400,10,10,0,0,-56.3,0.9967,0,1,16.2636
8,400,11,11,0,0,-64.15,0.9962,0,1,17.8393
9,400,16,16,0,0,-45.25,0.9957,0,1,20.6361
10,400,8,8,0,0,-58.65,0.9952,0,1,23.1017
11,400,21,21,0,0,-49.85,0.9948,0,1,24.5276
12,400,17,17,0,0,-47.75,0.9943,0,1,26.6713
13,400,16,16,0,0,-42.35,0.9938,0,1,29.35
14,400,13,13,0,0,-61.85,0.9933,0,1,31.8149
15,400,21,21,0,0,-53.85,0.9929,0,1,36.4282
16,400,15,15,0,0,-51.85,0.9924,0,1,39.5858
17,400,16,16,0,0,-55.15,0.9919,0,1,44.6586
18,400,25,25,0,0,-38.95,0.9915,0,1,49.1653
19,400,19,19,0,0,-55.65,0.991,0,1,52.6627
20,400,14,14,0,0,-48.45,0.9905,0,1,57.2794
21,400,20,20,0,0,-46.4,0.99,0,1,59.4419
22,400,23,23,0,0,-35.3,0.9896,0,1,59.9617
23,400,16,16,0,0,-53.15,0.9891,0,1,65.9287
24,400,17,17,0,0,-49.75,0.9886,0,1,68.6015
25,400,17,17,0,0,-47.2,0.9881,0,1,73.1794
26,400,18,18,0,0,-42.05,0.9877,0,1,82.571
27,400,16,16,0,0,-56.1,0.9872,0,1,85.4447
28,400,13,13,0,0,-56.05,0.9867,0,1,93.0588
29,400,11,11,0,0,-50.9,0.9862,0,1,95.9828
30,400,22,22,0,0,-41.5,0.9858,0,1,104.98
31,400,17,17,0,0,-46.4,0.9853,0,1,103.0506
32,400,16,16,0,0,-42.6,0.9848,0,1,99.899
33,400,12,12,0,0,-56.45,0.9843,0,1,101.9814
34,400,19,19,0,0,-54.3,0.9839,0,1,105.3627
35,400,20,20,0,0,-47.7,0.9834,0,1,111.9217
36,400,14,14,0,0,-60.1,0.9829,0,1,122.705
37,400,6,6,0,0,-71.6,0.9824,0,1,130.8467
38,400,19,19,0,0,-47.0,0.9819,0,1,138.6332
39,400,17,17,0,0,-48.05,0.9815,0,1,147.4596
40,400,16,16,0,0,-43.95,0.981,0,1,157.9244
41,400,15,15,0,0,-49.35,0.9805,0,1,174.057
42,400,14,14,0,0,-55.35,0.98,0,1,191.8803
43,400,16,16,0,0,-57.1,0.9796,0,1,208.2917
44,400,15,15,0,0,-51.1,0.9791,0,1,218.1801
45,400,10,10,0,0,-62.65,0.9786,0,1,250.4062
46,400,17,18,0,0,-48.85,0.9781,0,1,273.1958
47,400,20,20,0,0,-44.45,0.9777,0,1,282.6343
48,400,17,17,0,0,-48.6,0.9772,0,1,288.091
49,400,17,17,0,0,-37.55,0.9767,0,1,320.5283
50,400,9,9,0,0,-64.0,0.9762,0,1,337.9547
51,400,12,12,0,0,-52.0,0.9758,0,1,331.347
52,400,9,9,0,0,-62.55,0.9753,0,1,352.5059
53,400,18,18,0,0,-51.15,0.9748,0,1,352.4205
54,400,14,14,0,0,-52.0,0.9744,0,1,391.2747
55,400,19,19,0,0,-45.35,0.9739,0,1,411.4124
56,400,13,13,0,0,-59.7,0.9734,0,1,442.4469
57,400,16,16,0,0,-45.1,0.9729,0,1,468.6667
58,400,13,13,0,0,-51.65,0.9725,0,1,489.1945
59,400,18,18,0,0,-42.55,0.972,0,1,498.2945
60,400,24,24,0,0,-37.8,0.9715,0,1,500.8529
61,400,23,23,0,0,-32.45,0.971,0,1,498.811
62,400,15,15,0,0,-43.3,0.9706,0,1,494.634
63,400,21,21,0,0,-53.55,0.9701,0,1,524.3294
64,400,10,10,0,0,-56.85,0.9696,0,1,536.1545
65,400,17,17,0,0,-44.1,0.9691,0,1,555.4351
66,400,17,17,0,0,-46.6,0.9687,0,1,564.2741
67,400,10,10,0,0,-51.7,0.9682,0,1,577.7337
68,400,15,15,0,0,-55.4,0.9677,0,1,634.4305
69,400,14,14,0,0,-58.6,0.9672,0,1,649.834
70,400,14,14,0,0,-42.6,0.9667,0,1,699.0937
71,400,9,9,0,0,-56.9,0.9663,0,1,702.7675
72,400,15,15,0,0,-54.05,0.9658,0,1,725.3842
73,400,9,9,0,0,-48.65,0.9653,0,1,719.7617
74,400,18,18,0,0,-56.35,0.9648,0,1,750.9251
75,400,9,9,0,0,-58.4,0.9644,0,1,770.138
76,400,19,19,0,0,-44.2,0.9639,0,1,762.8543
77,400,22,22,0,0,-45.15,0.9634,0,1,747.5539
78,400,16,16,0,0,-41.05,0.9629,0,1,782.0705
79,400,13,13,0,0,-57.55,0.9625,0,1,821.0012
80,400,22,22,0,0,-44.4,0.962,0,1,820.2384
81,400,22,22,0,0,-41.75,0.9615,0,1,843.3298
82,400,12,12,0,0,-54.55,0.961,0,1,885.7289
83,400,25,25,0,0,-38.2,0.9606,0,1,943.0089
84,400,25,25,0,0,-48.55,0.9601,0,1,1010.079
85,400,22,22,0,0,-43.8,0.9596,0,1,1016.3438
86,400,20,20,0,0,-48.75,0.9591,0,1,1143.9126
87,400,25,25,0,0,-34.35,0.9587,0,1,1204.6874
88,400,18,18,0,0,-47.55,0.9582,0,1,1188.5629
89,400,22,22,0,0,-46.4,0.9577,0,1,1380.3335
90,400,6,6,0,0,-64.3,0.9573,0,1,1460.9009
91,400,18,18,0,0,-45.75,0.9568,0,1,1455.8039
92,400,10,10,0,0,-49.6,0.9563,0,1,1532.8707
93,400,13,13,0,0,-49.35,0.9558,0,1,1617.2736
94,400,11,11,0,0,-68.1,0.9554,0,1,1921.9685
95,400,16,16,0,0,-50.8,0.9549,0,1,2054.8531
96,400,14,14,0,0,-57.5,0.9544,0,1,2191.6431
97,400,17,17,0,0,-48.35,0.9539,0,1,2319.9283
98,400,23,23,0,0,-38.5,0.9535,0,1,2445.773
99,400,21,21,0,0,-43.3,0.953,0,1,2454.3009
100,400,16,16,0,0,-54.65,0.9525,0,1,2546.9367
101,400,15,15,0,0,-48.8,0.952,0,1,2641.9329
102,400,20,20,0,0,-49.15,0.9516,0,1,2754.9118
103,400,14,14,0,0,-55.75,0.9511,0,1,3224.5549
104,400,18,18,0,0,-40.15,0.9506,0,1,3317.0288
105,400,6,7,0,0,-65.6,0.9501,0,1,3728.0029
106,400,16,16,0,0,-51.1,0.9496,0,1,3857.4758
107,400,17,17,0,0,-41.25,0.9492,0,1,4013.4241
108,400,18,18,0,0,-38.35,0.9487,0,1,4195.3504
109,400,13,13,0,0,-53.9,0.9482,0,1,4320.5073
110,400,15,15,0,0,-57.15,0.9477,0,1,4318.8498
111,400,11,11,0,0,-68.05,0.9473,0,1,4472.6118
112,400,25,25,0,0,-41.05,0.9468,0,1,4880.1841
113,400,18,18,0,0,-56.15,0.9463,0,1,5067.7716
114,400,21,22,0,0,-47.15,0.9458,0,1,4973.7009
115,400,21,21,0,0,-39.1,0.9454,0,1,5319.3168
116,400,16,16,0,0,-51.2,0.9449,0,1,5415.7524
117,400,11,12,0,0,-53.75,0.9444,0,1,5540.1444
118,400,11,11,0,0,-60.2,0.9439,0,1,5744.5937
119,400,15,15,0,0,-64.3,0.9435,0,1,6352.3976
120,400,13,13,0,0,-65.3,0.943,0,1,6603.6726
121,400,22,22,0,0,-41.5,0.9425,0,1,7167.0712
122,400,13,13,0,0,-48.8,0.9421,0,1,7529.6363
123,400,15,15,0,0,-56.05,0.9416,0,1,8814.0785
124,400,18,18,0,0,-53.75,0.9411,0,1,9101.5733
125,400,17,17,0,0,-47.85,0.9406,0,1,8975.8825
126,400,20,20,0,0,-40.15,0.9402,0,1,9144.0333
127,400,8,8,0,0,-57.6,0.9397,0,1,9793.2359
128,400,10,10,0,0,-59.2,0.9392,0,1,10344.2034
129,400,12,12,0,0,-60.5,0.9387,0,1,11690.0931
130,400,7,7,0,0,-60.35,0.9383,0,1,12813.0562
131,400,23,23,0,0,-39.2,0.9378,0,1,13458.7385
132,400,15,15,0,0,-53.3,0.9373,0,1,13964.0767
133,400,15,15,0,0,-56.9,0.9368,0,1,14628.8006
134,400,10,10,0,0,-55.45,0.9364,0,1,15289.2518
135,400,18,18,0,0,-53.95,0.9359,0,1,15853.2818
136,400,18,18,0,0,-50.9,0.9354,0,1,16104.9326
137,400,11,11,0,0,-50.05,0.9349,0,1,16898.7637
138,400,16,16,0,0,-51.4,0.9345,0,1,16754.2775
139,400,17,17,0,0,-61.55,0.934,0,1,18382.1041
140,400,14,14,0,0,-55.85,0.9335,0,1,18428.0184
141,400,11,11,0,0,-56.45,0.933,0,1,19296.1796
142,400,10,10,0,0,-53.1,0.9325,0,1,20317.0736
143,400,17,18,0,0,-49.4,0.9321,0,1,21346.1782
144,400,14,14,0,0,-51.45,0.9316,0,1,22902.021
145,400,26,26,0,0,-32.9,0.9311,0,1,22729.6384
146,400,16,16,0,0,-43.15,0.9306,0,1,24092.5109
147,400,20,20,0,0,-41.05,0.9302,0,1,24999.8131
148,400,20,20,0,0,-49.3,0.9297,0,1,25801.8165
149,400,12,12,0,0,-53.05,0.9292,0,1,26190.2267
150,400,11,11,0,0,-63.6,0.9287,0,1,28057.5155
151,400,20,20,0,0,-34.25,0.9283,0,1,29185.2462
