round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,14,0,0,5,2,3,1,1,0,0.25,0.33766,5.457
2,34,1,1,7,4,6,1,1,0,0.2499,0.36502,36.793
3,174,1,1,32,17,28,1,1,0,0.2498,0.30869,260.454
4,26,0,0,7,3,3,1,1,0,0.2497,0.24015,24.258
5,27,1,1,7,3,4,1,1,0,0.2495,0.19959,29.991
6,14,0,0,4,2,4,1,1,0,0.2494,0.17565,3.933
7,37,1,1,11,4,4,1,1,0,0.2493,0.34911,31.711
8,44,0,0,14,5,5,1,1,0,0.2492,0.23624,55.442
9,34,1,1,15,4,4,1,1,0,0.2491,0.22821,40.845
10,108,2,2,27,12,8,1,1,0,0.249,0.56239,163.276
11,90,0,0,21,10,10,1,1,0,0.2488,0.46255,116.156
12,34,1,1,9,4,3,1,1,0,0.2487,0.22793,42.087
13,6,0,0,3,1,1,1,1,0,0.2486,0.17082,-7.508
14,94,4,4,22,9,6,1,1,0,0.2485,0.24383,157.142
15,14,0,0,6,2,2,1,1,0,0.2484,0.20156,4.909
16,32,0,0,10,4,2,1,1,0,0.2483,0.20329,34.356
17,6,0,0,3,1,0,1,1,0,0.2482,0.17255,-7.759
18,15,1,1,5,2,1,1,1,0,0.248,1.12726,-33.09
19,44,0,0,12,5,6,1,1,0,0.2479,0.63688,1.156
20,29,0,0,9,4,3,1,1,0,0.2478,0.67116,-12.47
21,23,0,0,7,3,2,1,1,0,0.2477,0.20726,18.869
22,14,0,0,6,2,2,1,1,0,0.2476,0.20792,4.57
23,56,1,1,16,6,6,1,1,0,0.2475,0.19955,73.781
24,45,1,1,10,5,9,1,1,0,0.2474,0.43186,5.434
25,7,0,0,3,1,1,1,1,0,0.2472,0.16201,-7.111
26,34,1,1,9,4,6,1,1,0,0.2471,0.32104,36.688
27,14,0,0,6,2,2,1,1,0,0.247,0.16456,4.409
28,24,0,0,7,3,6,1,1,0,0.2469,0.76124,16.433
29,16,0,0,2,2,1,1,1,0,0.2468,1.02219,4.825
30,22,0,0,9,3,7,1,1,0,0.2467,0.86214,-16.575
31,68,1,1,11,7,10,1,1,0,0.2465,0.41709,43.605
32,32,0,0,9,4,3,1,1,0,0.2464,0.35105,32.451
33,39,2,2,10,4,5,1,1,0,0.2463,0.54789,18.617
34,44,1,1,12,5,8,1,1,0,0.2462,0.2028,50.666
35,8,0,0,2,1,1,1,1,0,0.2461,0.2108,-6.439
36,6,0,0,2,1,3,1,1,0,0.246,0.11781,-9.223
37,24,0,0,6,3,3,1,1,0,0.2459,0.89007,-13.107
38,5,0,0,4,1,0,1,1,0,0.2457,0.25994,-70.768
39,37,0,0,15,5,8,1,1,0,0.2456,0.27047,19.735
40,7,0,0,3,1,1,1,1,0,0.2455,0.15322,-7.62
41,6,0,0,3,1,1,1,1,0,0.2454,0.1459,-8.638
42,31,0,0,10,4,5,1,1,0,0.2453,0.85325,10.195
43,20,1,1,7,3,6,1,1,0,0.2452,0.52511,-1.262
44,166,4,4,43,16,15,1,1,0,0.2451,0.26282,259.566
45,74,1,1,23,8,9,1,1,0,0.2449,0.38526,67.852
46,24,1,1,8,3,4,1,1,0,0.2448,0.72383,-17.348
47,15,1,1,5,2,2,1,1,0,0.2447,0.29951,7.274
48,16,0,0,6,2,3,1,1,0,0.2446,0.25699,5.603
49,51,1,1,15,6,6,1,1,0,0.2445,0.26233,49.87
50,6,0,0,3,1,2,1,1,0,0.2444,0.95747,-8.912
51,17,0,0,6,2,4,1,1,0,0.2442,0.38523,6.407
52,8,0,0,3,1,1,1,1,0,0.2441,0.19407,-6.895
53,61,1,1,15,7,8,1,1,0,0.244,0.18172,75.417
54,45,0,0,14,6,5,1,1,0,0.2439,0.23728,49.373
55,28,0,0,7,3,7,1,1,0,0.2438,0.90835,19.762
56,6,0,0,2,1,1,1,1,0,0.2437,0.11132,-8.951
57,25,0,0,6,3,4,1,1,0,0.2436,0.26322,18.564
58,35,0,0,10,4,6,1,1,0,0.2434,0.28855,31.057
59,36,0,0,12,5,3,1,1,0,0.2433,0.21605,34.898
60,41,0,0,13,5,3,1,1,0,0.2432,0.18427,44.841
61,15,0,0,6,2,4,1,1,0,0.2431,0.88785,2.894
62,25,0,0,8,3,0,1,1,0,0.243,0.18514,19.385
63,62,0,0,15,7,7,1,1,0,0.2429,0.38747,71.893
64,25,0,0,6,3,2,1,1,0,0.2428,0.17596,1.658
65,17,0,0,4,2,5,1,1,0,0.2426,0.14623,3.4
66,7,0,0,3,1,1,1,1,0,0.2425,1.57239,-7.784
67,68,1,1,19,8,9,1,1,0,0.2424,0.51369,39.992
68,26,1,1,8,3,3,1,1,0,0.2423,0.91826,25.711
69,7,0,0,3,1,1,1,1,0,0.2422,0.16992,-8.07
70,7,0,0,3,1,3,1,1,0,0.2421,0.08149,-8.733
71,22,0,0,7,3,3,1,1,0,0.2419,0.16129,13.195
72,11,0,0,3,1,5,1,1,0,0.2418,0.56212,-5.097
73,63,0,0,10,7,11,1,1,0,0.2417,0.47574,68.178
74,6,0,0,3,1,1,1,1,0,0.2416,0.16804,-9.008
75,42,0,0,13,4,7,1,1,0,0.2415,0.20061,40.251
76,6,0,0,3,1,1,1,1,0,0.2414,0.1583,-9.182
77,5,0,0,2,1,3,1,1,0,0.2413,0.41114,-72.389
78,13,0,0,4,2,2,1,1,0,0.2411,1.39625,-31.849
79,23,0,0,7,3,2,1,1,0,0.241,0.13464,16.074
80,57,1,1,15,6,5,1,1,0,0.2409,0.22646,70.286
81,36,0,0,9,4,5,1,1,0,0.2408,0.14331,15.284
82,20,0,0,6,3,3,1,1,0,0.2407,0.754,-5.262
83,16,0,0,6,2,2,1,1,0,0.2406,0.14433,4.032
84,34,0,0,11,4,3,1,1,0,0.2405,0.19453,31.225
85,7,0,0,3,1,2,1,1,0,0.2403,0.10957,-8.361
86,31,0,0,7,4,3,1,1,0,0.2402,0.21378,25.679
87,22,0,0,9,3,2,1,1,0,0.2401,0.16536,14.472
88,32,0,0,9,4,4,1,1,0,0.24,0.50196,26.746
89,13,0,0,3,2,2,1,1,0,0.2399,1.21691,-46.289
90,6,0,0,2,1,1,1,1,0,0.2398,0.09647,-8.765
91,50,0,0,15,6,4,1,1,0,0.2397,0.19004,51.282
92,87,0,0,19,10,9,1,1,0,0.2395,0.37022,94.137
93,41,0,0,13,5,2,1,1,0,0.2394,0.14862,41.347
94,52,2,2,11,6,5,1,1,0,0.2393,0.33064,67.017
