round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,15,0,0,7,2,6,1,1,0,1.0,0.88683,-11.953
2,8,0,0,3,1,5,1,1,0,0.9997,1.43906,-11.212
3,6,0,0,3,1,4,1,1,0,0.9994,2.6225,-15.735
4,7,0,0,0,1,5,1,1,0,0.9991,2.06286,-14.44
5,14,0,0,3,1,4,1,1,0,0.9988,1.26239,-17.861
6,21,0,0,5,2,13,1,1,0,0.9985,0.81573,-16.019
7,5,0,0,3,1,2,1,1,0,0.9982,2.80357,-14.735
8,7,0,0,4,1,3,1,1,0,0.9979,2.15192,-15.048
9,22,0,0,3,1,13,1,1,0,0.9976,0.69033,-16.265
10,6,0,0,2,1,4,1,1,0,0.9973,2.1917,-16.562
11,11,0,0,2,1,6,1,1,0,0.997,0.92676,-12.737
12,20,0,0,3,1,11,1,1,0,0.9967,0.76729,-16.833
13,5,0,0,1,1,1,1,1,0,0.9964,2.77785,-15.235
14,6,0,0,4,1,4,1,1,0,0.9961,2.32501,-15.692
15,5,0,0,4,1,3,1,1,0,0.9958,2.68313,-15.993
16,8,0,0,3,1,4,1,1,0,0.9955,1.40743,-13.022
17,5,0,0,4,1,2,1,1,0,0.9952,2.83724,-14.972
18,7,0,0,3,1,5,1,1,0,0.995,2.18194,-16.907
19,5,0,0,4,1,2,1,1,0,0.9947,2.9193,-16.318
20,12,0,0,3,1,7,1,1,0,0.9944,1.16048,-14.827
21,11,0,0,2,1,6,1,1,0,0.9941,1.12002,-13.134
22,10,0,0,1,1,6,1,1,0,0.9938,1.19349,-12.304
23,6,0,0,2,1,4,1,1,0,0.9935,2.43082,-14.457
24,7,0,0,2,1,3,1,1,0,0.9932,1.55525,-10.916
25,13,0,0,2,1,7,1,1,0,0.9929,1.02988,-14.416
26,6,0,0,1,1,4,1,1,0,0.9926,2.08514,-12.721
27,5,0,0,3,1,3,1,1,0,0.9923,2.70114,-16.804
28,6,0,0,3,1,5,1,1,0,0.992,2.67919,-18.533
29,6,0,0,4,1,2,1,1,0,0.9917,2.17811,-17.192
30,18,0,0,6,1,8,1,1,0,0.9914,0.69539,-13.283
31,7,0,0,2,1,4,1,1,0,0.9911,1.72011,-12.806
32,15,0,0,2,1,8,1,1,0,0.9908,0.89984,-15.139
33,12,0,0,4,1,9,1,1,0,0.9905,1.14479,-18.037
34,10,0,0,3,1,6,1,1,0,0.9902,0.88568,-11.986
35,6,0,0,3,1,3,1,1,0,0.9899,2.49438,-17.46
36,19,0,0,3,1,10,1,1,0,0.9896,0.63647,-17.098
37,12,0,0,4,1,5,1,1,0,0.9893,0.96861,-18.313
38,5,0,0,3,1,2,1,1,0,0.989,3.01713,-17.489
39,11,0,0,3,1,4,1,1,0,0.9887,1.10803,-16.157
40,5,0,0,3,1,3,1,1,0,0.9884,2.35284,-18.262
41,6,0,0,2,1,1,1,1,0,0.9881,2.24077,-17.462
42,6,0,0,4,1,4,1,1,0,0.9878,1.80383,-19.657
43,5,0,0,3,1,3,1,1,0,0.9875,2.6584,-15.343
44,9,0,0,4,1,7,1,1,0,0.9872,1.36558,-18.87
45,6,0,0,4,1,4,1,1,0,0.9869,2.31151,-18.183
46,8,0,0,2,1,2,1,1,0,0.9866,1.48579,-10.253
47,12,0,0,3,1,7,1,1,0,0.9863,1.10027,-15.972
48,16,0,0,3,1,10,1,1,0,0.986,0.67752,-13.88
49,7,0,0,3,1,4,1,1,0,0.9858,1.64086,-14.21
50,10,0,0,2,1,2,1,1,0,0.9855,0.84382,-10.952
51,7,0,0,3,1,4,1,1,0,0.9852,1.96444,-17.446
52,5,0,0,3,1,3,1,1,0,0.9849,2.03178,-17.817
53,20,0,0,2,1,12,1,1,0,0.9846,0.60229,-17.891
54,10,0,0,4,1,4,1,1,0,0.9843,1.70356,-19.701
55,14,0,0,3,1,7,1,1,0,0.984,0.74029,-13.631
56,8,0,0,3,1,4,1,1,0,0.9837,1.75733,-18.059
57,11,0,0,3,1,4,1,1,0,0.9834,1.20427,-19.825
58,18,0,0,2,1,8,1,1,0,0.9831,0.52018,-15.555
59,13,0,0,3,1,6,1,1,0,0.9828,1.18091,-15.858
60,27,0,0,2,1,12,1,1,0,0.9825,0.34149,-15.133
61,9,0,0,3,1,7,1,1,0,0.9822,1.36035,-15.901
62,13,0,0,2,1,9,1,1,0,0.9819,0.80146,-15.503
63,16,0,0,3,1,6,1,1,0,0.9816,0.69427,-15.177
64,6,0,0,4,1,3,1,1,0,0.9813,1.85683,-17.021
65,6,0,0,1,1,5,1,1,0,0.981,2.02903,-17.757
66,7,0,0,3,1,4,1,1,0,0.9807,1.4506,-14.816
67,7,0,0,2,1,4,1,1,0,0.9804,1.67303,-11.922
68,5,0,0,4,1,3,1,1,0,0.9801,2.58061,-19.173
69,8,0,0,2,1,4,1,1,0,0.9798,1.15173,-14.967
70,6,0,0,4,1,4,1,1,0,0.9795,1.52801,-21.13
71,5,0,0,3,1,3,1,1,0,0.9792,2.87481,-20.76
72,13,0,0,2,1,5,1,1,0,0.9789,1.14421,-22.061
73,31,0,0,2,1,10,1,1,0,0.9786,0.43023,-13.676
74,7,0,0,3,1,5,1,1,0,0.9783,1.66731,-14.785
75,9,0,0,3,1,7,1,1,0,0.978,1.02559,-15.374
76,5,0,0,4,1,3,1,1,0,0.9777,2.80569,-17.505
77,10,0,0,2,1,4,1,1,0,0.9774,0.93871,-14.707
78,7,0,0,2,1,1,1,1,0,0.9771,1.81686,-13.359
79,7,0,0,3,1,4,1,1,0,0.9768,2.1856,-21.407
80,7,0,0,2,1,3,1,1,0,0.9765,1.4027,-13.966
81,13,0,0,3,1,4,1,1,0,0.9762,0.70752,-14.39
82,10,0,0,3,1,6,1,1,0,0.976,0.84973,-15.857
83,8,0,0,2,1,3,1,1,0,0.9757,1.32268,-19.695
84,22,0,0,4,2,10,1,1,0,0.9754,0.5106,-16.728
85,48,1,1,12,3,16,1,1,0,0.9751,0.44901,-13.743
86,10,0,0,2,1,6,1,1,0,0.9748,1.37707,-16.006
87,7,0,0,4,1,4,1,1,0,0.9745,1.30157,-20.209
88,10,0,0,5,1,4,1,1,0,0.9742,1.14304,-13.831
89,23,0,0,3,2,11,1,1,0,0.9739,0.71352,-16.617
90,6,0,0,3,1,3,1,1,0,0.9736,2.22767,-14.906
91,17,0,0,3,1,9,1,1,0,0.9733,0.43167,-17.445
92,5,0,0,4,1,2,1,1,0,0.973,2.08452,-19.398
93,13,0,0,3,1,5,1,1,0,0.9727,1.12791,-24.275
94,6,0,0,1,1,4,1,1,0,0.9724,2.09074,-16.255
95,15,0,0,3,1,8,1,1,0,0.9721,0.62322,-14.448
96,11,0,0,4,1,5,1,1,0,0.9718,1.00641,-23.481
97,7,0,0,3,1,3,1,1,0,0.9715,2.04866,-16.342
98,8,0,0,4,1,4,1,1,0,0.9712,1.37957,-21.675
99,13,0,0,3,1,8,1,1,0,0.9709,0.59793,-16.941
100,24,0,0,3,1,14,1,1,0,0.9706,0.37641,-20.375
101,6,0,0,3,1,3,1,1,0,0.9703,1.66022,-10.719
102,17,0,0,2,1,7,1,1,0,0.97,0.53043,-14.048
103,13,0,0,2,1,6,1,1,0,0.9697,1.12439,-18.714
104,6,0,0,2,1,3,1,1,0,0.9694,1.64511,-15.867
105,5,0,0,2,1,1,1,1,0,0.9691,2.20809,-14.602
106,17,0,0,3,1,6,1,1,0,0.9688,0.57498,-16.846
107,16,0,0,3,1,8,1,1,0,0.9685,0.62582,-18.533
108,20,0,0,2,2,8,1,1,0,0.9682,0.83707,-15.105
109,7,0,0,3,1,2,1,1,0,0.9679,1.28658,-11.222
110,13,0,0,3,1,6,1,1,0,0.9676,0.38715,-13.305
111,24,0,0,5,1,7,1,1,0,0.9673,0.42968,-12.215
112,7,0,0,3,1,4,1,1,0,0.967,1.84638,-21.402
113,13,0,0,4,1,4,1,1,0,0.9667,1.01995,-20.94
114,5,0,0,3,1,3,1,1,0,0.9665,2.08908,-22.51
115,9,0,0,3,1,5,1,1,0,0.9662,1.33921,-17.779
116,5,0,0,4,1,3,1,1,0,0.9659,2.3731,-21.579
117,7,0,0,1,1,3,1,1,0,0.9656,1.50408,-12.251
118,8,0,0,3,1,3,1,1,0,0.9653,1.71766,-20.248
119,23,0,0,6,2,14,1,1,0,0.965,0.7339,-23.219
120,7,0,0,3,1,4,1,1,0,0.9647,1.93456,-20.601
121,25,0,0,2,1,13,1,1,0,0.9644,0.51603,-24.483
122,7,0,0,1,1,5,1,1,0,0.9641,1.89048,-17.228
123,20,0,0,3,2,5,1,1,0,0.9638,0.47433,-14.743
124,10,0,0,2,1,5,1,1,0,0.9635,0.84296,-11.811
125,9,0,0,3,1,3,1,1,0,0.9632,1.66693,-21.876
126,5,0,0,2,1,3,1,1,0,0.9629,3.05336,-23.548
127,22,0,0,5,1,9,1,1,0,0.9626,0.41231,-12.732
128,5,0,0,3,1,2,1,1,0,0.9623,2.44646,-15.948
129,7,0,0,3,1,2,1,1,0,0.962,2.21042,-22.988
130,6,0,0,3,1,3,1,1,0,0.9617,1.17709,-14.649
131,5,0,0,2,1,2,1,1,0,0.9614,2.63627,-18.517
132,8,0,0,3,1,3,1,1,0,0.9611,0.87521,-15.147
133,9,0,0,3,1,4,1,1,0,0.9608,1.24043,-13.843
134,7,0,0,2,1,4,1,1,0,0.9605,1.98852,-16.607
135,15,0,0,3,1,4,1,1,0,0.9602,0.94545,-18.791
136,29,0,0,2,1,13,1,1,0,0.9599,0.44427,-21.365
137,14,0,0,4,1,5,1,1,0,0.9596,0.86789,-12.596
138,16,0,0,2,1,6,1,1,0,0.9593,0.28709,-16.866
139,9,0,0,3,1,4,1,1,0,0.959,0.98264,-13.973
140,14,0,0,5,2,6,1,1,0,0.9587,0.6441,-15.475
141,8,0,0,3,1,4,1,1,0,0.9584,0.81396,-11.303
142,8,0,0,4,1,3,1,1,0,0.9581,1.8013,-22.474
143,8,0,0,2,1,4,1,1,0,0.9578,1.19202,-14.601
144,6,0,0,2,1,3,1,1,0,0.9575,1.70928,-15.54
145,5,0,0,2,1,3,1,1,0,0.9573,2.1724,-20.371
146,10,0,0,3,1,6,1,1,0,0.957,1.36618,-24.103
147,6,0,0,4,1,3,1,1,0,0.9567,2.12993,-20.729
148,8,0,0,4,1,4,1,1,0,0.9564,1.57778,-23.492
149,16,0,0,2,1,9,1,1,0,0.9561,0.57124,-17.886
150,15,0,0,2,1,5,1,1,0,0.9558,0.96125,-24.438
151,5,0,0,4,1,3,1,1,0,0.9555,1.86125,-19.721
152,5,0,0,4,1,3,1,1,0,0.9552,2.35417,-23.078
