episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,400,12,12,0,0,2.15,0.9995,0,1,0.0246
2,400,13,13,0,0,3.05,0.999,0,1,0.0491
3,400,22,22,0,0,11.6,0.9986,0,1,0.0919
4,400,14,14,0,0,4.7,0.9981,0,1,0.1275
5,400,17,17,0,0,7.0,0.9976,0,1,0.1738
6,400,11,11,0,0,1.3,0.9971,0,1,0.2036
7,400,29,29,0,0,18.85,0.9967,0,1,0.2627
8,400,27,27,0,0,17.2,0.9962,0,1,0.3241
9,400,25,25,0,0,15.35,0.9957,0,1,0.3822
10,400,19,19,0,0,9.75,0.9952,0,1,0.4316
11,400,20,21,0,0,10.9,0.9948,0,1,0.4858
12,400,17,17,0,0,7.4,0.9943,0,1,0.5323
13,400,26,26,0,0,16.25,0.9938,0,1,0.5955
14,400,23,23,0,0,13.5,0.9933,0,1,0.6537
15,400,24,24,0,0,13.9,0.9929,0,1,0.7154
16,400,16,16,0,0,6.8,0.9924,0,1,0.7597
17,400,23,23,0,0,12.5,0.9919,0,1,0.8156
18,400,19,19,0,0,9.8,0.9915,0,1,0.8624
19,400,24,25,0,0,15.05,0.991,0,1,0.922
20,400,25,25,0,0,15.45,0.9905,0,1,0.9769
21,400,25,25,0,0,15.7,0.99,0,1,1.0354
22,400,20,20,0,0,9.85,0.9896,0,1,1.0925
23,400,20,20,0,0,10.5,0.9891,0,1,1.1474
24,400,22,22,0,0,11.1,0.9886,0,1,1.1997
25,400,21,22,0,0,12.25,0.9881,0,1,1.2482
26,400,10,10,0,0,0.7,0.9877,0,1,1.282
27,400,20,20,0,0,10.7,0.9872,0,1,1.3263
28,400,21,21,0,0,11.9,0.9867,0,1,1.373
29,400,20,20,0,0,10.15,0.9862,0,1,1.4231
30,400,23,23,0,0,12.65,0.9858,0,1,1.479
31,400,26,26,0,0,16.85,0.9853,0,1,1.5366
32,400,16,16,0,0,5.15,0.9848,0,1,1.5828
33,400,21,21,0,0,11.6,0.9843,0,1,1.632
34,400,22,22,0,0,13.1,0.9839,0,1,1.6788
35,400,16,16,0,0,5.7,0.9834,0,1,1.7216
36,400,30,31,0,0,21.55,0.9829,0,1,1.7799
37,400,19,19,0,0,9.35,0.9824,0,1,1.8272
38,400,27,28,0,0,17.9,0.9819,0,1,1.8795
39,400,23,23,0,0,13.25,0.9815,0,1,1.9285
40,400,25,25,0,0,15.05,0.981,0,1,1.9848
41,400,28,28,0,0,18.15,0.9805,0,1,2.0378
42,400,25,25,0,0,16.0,0.98,0,1,2.0944
43,400,22,22,0,0,12.25,0.9796,0,1,2.141
44,400,29,29,0,0,19.65,0.9791,0,1,2.197
45,400,22,22,0,0,12.95,0.9786,0,1,2.2457
46,400,25,25,0,0,16.2,0.9781,0,1,2.2957
47,400,17,17,0,0,6.45,0.9777,0,1,2.3365
48,400,19,19,0,0,9.75,0.9772,0,1,2.3727
49,400,14,14,0,0,4.55,0.9767,0,1,2.4057
50,400,14,14,0,0,5.0,0.9762,0,1,2.4441
51,400,27,27,0,0,17.85,0.9758,0,1,2.4916
52,400,25,25,0,0,14.85,0.9753,0,1,2.5346
53,400,21,21,0,0,10.9,0.9748,0,1,2.5735
54,400,19,19,0,0,8.55,0.9744,0,1,2.607
55,400,20,20,0,0,10.45,0.9739,0,1,2.644
56,400,11,11,0,0,2.0,0.9734,0,1,2.6717
57,400,19,19,0,0,10.05,0.9729,0,1,2.7049
58,400,29,29,0,0,19.8,0.9725,0,1,2.7497
59,400,12,12,0,0,2.0,0.972,0,1,2.7792
60,400,21,21,0,0,11.25,0.9715,0,1,2.8126
61,400,21,21,0,0,11.1,0.971,0,1,2.8531
62,400,28,28,0,0,18.45,0.9706,0,1,2.8944
63,400,25,25,0,0,15.1,0.9701,0,1,2.9413
64,400,17,17,0,0,6.9,0.9696,0,1,2.9757
65,400,25,25,0,0,15.65,0.9691,0,1,3.016
66,400,25,25,0,0,16.4,0.9687,0,1,3.061
67,400,24,24,0,0,14.35,0.9682,0,1,3.1079
68,400,21,21,0,0,11.8,0.9677,0,1,3.153
69,400,16,16,0,0,6.3,0.9672,0,1,3.1878
70,400,29,29,0,0,20.1,0.9667,0,1,3.2317
71,400,20,20,0,0,10.7,0.9663,0,1,3.2717
72,400,19,19,0,0,9.7,0.9658,0,1,3.3066
73,400,23,23,0,0,13.5,0.9653,0,1,3.3428
74,400,21,21,0,0,11.9,0.9648,0,1,3.3786
75,400,32,32,0,0,21.95,0.9644,0,1,3.4259
76,400,13,13,0,0,4.05,0.9639,0,1,3.4588
77,400,27,27,0,0,17.3,0.9634,0,1,3.5021
78,400,24,24,0,0,13.95,0.9629,0,1,3.5444
79,400,38,38,0,0,28.85,0.9625,0,1,3.5982
80,400,25,25,0,0,15.7,0.962,0,1,3.6474
81,400,22,22,0,0,12.8,0.9615,0,1,3.6928
82,400,13,13,0,0,3.5,0.961,0,1,3.7226
83,400,26,26,0,0,16.45,0.9606,0,1,3.7713
84,400,26,26,0,0,15.95,0.9601,0,1,3.8125
85,400,17,17,0,0,8.35,0.9596,0,1,3.849
86,400,19,19,0,0,9.1,0.9591,0,1,3.8853
87,400,16,16,0,0,6.45,0.9587,0,1,3.9216
88,400,28,28,0,0,19.5,0.9582,0,1,3.9627
89,400,19,19,0,0,9.5,0.9577,0,1,3.9983
90,400,26,26,0,0,16.55,0.9573,0,1,4.0301
91,400,27,27,0,0,17.2,0.9568,0,1,4.072
92,400,26,26,0,0,16.2,0.9563,0,1,4.11
93,400,30,30,0,0,21.0,0.9558,0,1,4.151
94,400,35,35,0,0,26.0,0.9554,0,1,4.1981
95,400,13,13,0,0,3.85,0.9549,0,1,4.2315
96,400,20,20,0,0,10.35,0.9544,0,1,4.2679
97,400,22,22,0,0,12.8,0.9539,0,1,4.3058
