episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
1,400,18,18,-53.9,0.9998,0,1,15,-0.14944,0.02445,-0.23295,0.1065,-0.00184,0.0
2,400,15,15,-49.25,0.9995,0,1,16,-0.31091,0.06636,-0.34428,0.25194,0.02596,0.0
3,400,13,13,-55.05,0.9993,0,1,19,-0.31091,0.06636,-0.34428,0.25194,0.02596,0.0
4,400,3,3,-72.1,0.999,0,1,20,-0.30526,0.16191,-0.33923,0.23049,0.04983,0.0
5,400,18,18,-48.35,0.9988,0,1,26,-0.3256,0.23929,-0.34063,0.18674,0.0984,0.0
6,400,13,13,-47.1,0.9986,0,1,27,-0.31081,0.30867,-0.27086,0.2318,0.14026,0.0
7,400,17,17,-43.5,0.9983,0,1,27,-0.19933,0.41655,-0.19709,0.64468,0.29253,0.0
8,400,20,20,-48.8,0.9981,0,1,27,-0.02919,0.43107,-0.14781,0.85892,0.46142,0.0
9,400,18,18,-45.8,0.9979,0,1,27,0.10643,0.58906,0.11829,0.77393,0.54893,0.0
10,400,16,16,-53.05,0.9976,0,1,27,0.13851,0.59048,0.13254,0.8244,0.56511,0.0
11,400,16,16,-50.95,0.9974,0,1,28,0.13734,0.57395,0.14226,0.65959,0.57544,0.0
12,400,12,12,-64.05,0.9971,0,1,28,0.10902,0.64587,0.10473,0.61436,0.55219,0.0
13,400,24,24,-49.45,0.9969,0,1,29,0.14227,0.76087,0.13762,0.81475,0.59515,0.0
14,400,18,18,-47.7,0.9967,0,1,29,0.169,0.83092,0.17708,0.85976,0.64118,0.0
15,400,16,17,-43.85,0.9964,0,1,29,0.33406,0.82969,0.33583,1.03569,0.69744,0.0
16,400,14,14,-51.35,0.9962,0,1,30,0.32544,0.84223,0.40146,0.87892,0.81896,0.0
17,400,11,11,-53.65,0.996,0,1,30,0.32544,0.85001,0.37858,0.76957,0.80708,0.0
18,400,17,17,-50.0,0.9957,0,1,30,0.32583,0.8796,0.36482,1.10282,0.78985,0.0
19,400,21,21,-47.05,0.9955,0,1,30,0.49816,0.96465,0.46603,1.25501,0.86325,0.0
20,400,22,22,-46.8,0.9952,0,1,30,0.48002,0.96952,0.47692,1.13365,0.92606,0.0
21,400,20,20,-45.2,0.995,0,1,30,0.53814,1.06836,0.41512,1.2963,0.95127,0.0
22,400,11,11,-52.45,0.9948,0,1,30,0.58648,1.10535,0.56265,1.20639,1.01552,0.0
23,400,13,13,-57.75,0.9945,0,1,31,0.70657,0.85784,0.70946,1.423,1.08983,0.0
24,400,17,17,-31.3,0.9943,0,1,31,0.72558,0.95868,0.73052,1.38869,1.17324,0.0
25,400,12,12,-55.05,0.9941,0,1,31,0.71668,1.03341,0.72329,1.31423,1.17191,0.0
26,400,13,13,-57.8,0.9938,0,1,31,0.71649,1.0693,0.70795,1.39774,1.15652,0.0
27,400,8,8,-61.1,0.9936,0,1,31,0.71649,1.0693,0.70795,1.39774,1.15652,0.0
28,400,18,18,-50.55,0.9933,0,1,31,0.7306,1.08482,0.73474,1.4825,1.18304,0.0
29,400,22,22,-51.05,0.9931,0,1,31,0.64977,0.83509,0.65055,1.29025,1.13576,0.0
30,400,19,19,-43.4,0.9929,0,1,31,0.69009,0.96784,0.70531,1.31428,1.16022,0.0
31,400,10,10,-54.7,0.9926,0,1,31,0.68733,0.99388,0.69511,1.33016,1.12608,0.0
32,400,22,22,-40.05,0.9924,0,1,31,0.6831,1.17768,0.69109,1.27931,1.11482,0.0
33,400,10,10,-63.15,0.9922,0,1,31,0.67199,1.33347,0.6697,1.2088,1.11121,0.0
34,400,22,23,-36.6,0.9919,0,1,31,0.67061,1.22283,0.67063,1.27082,1.11121,0.0
35,400,21,21,-45.4,0.9917,0,1,31,0.76724,1.17977,0.79116,1.54585,1.22433,0.0
36,400,17,17,-46.7,0.9915,0,1,31,0.88531,1.25854,0.85974,1.63173,1.3231,0.0
