round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,26,0,0,2,1,12,1,1,0,1.0,0.67982,-15.899
2,5,0,0,1,1,1,1,1,0,0.9997,2.974,-14.87
3,14,0,0,3,1,4,1,1,0,0.9994,0.90482,-12.566
4,22,0,0,3,1,15,1,1,0,0.9991,0.78107,-21.729
5,14,0,0,6,1,9,1,1,0,0.9988,0.99299,-18.277
6,6,0,0,0,1,1,1,1,0,0.9985,2.10708,-12.627
7,5,0,0,3,1,2,1,1,0,0.9982,2.9291,-15.043
8,9,0,0,1,1,3,1,1,0,0.9979,1.37849,-12.097
9,7,0,0,3,1,4,1,1,0,0.9976,1.74907,-12.711
10,12,0,0,2,1,6,1,1,0,0.9973,1.09825,-14.594
11,25,0,0,2,1,14,1,1,0,0.997,0.65437,-23.166
12,9,0,0,3,1,4,1,1,0,0.9967,1.24994,-14.72
13,9,0,0,4,1,3,1,1,0,0.9964,1.38979,-14.194
14,11,0,0,3,1,7,1,1,0,0.9961,1.12973,-15.081
15,14,0,0,2,1,7,1,1,0,0.9958,1.27903,-20.797
16,6,0,0,3,1,4,1,1,0,0.9955,1.99848,-13.497
17,19,0,0,6,1,11,1,1,0,0.9952,0.74786,-21.018
18,10,0,0,4,1,8,1,1,0,0.995,1.66178,-21.224
19,11,0,0,3,1,7,1,1,0,0.9947,1.13986,-16.067
20,7,0,0,4,1,3,1,1,0,0.9944,2.13413,-16.289
21,6,0,0,2,1,3,1,1,0,0.9941,2.46248,-17.004
22,7,0,0,3,1,3,1,1,0,0.9938,1.51107,-12.685
23,6,0,0,3,1,4,1,1,0,0.9935,2.4237,-17.567
24,5,0,0,3,1,3,1,1,0,0.9932,2.66487,-15.568
25,8,0,0,3,1,4,1,1,0,0.9929,1.93225,-20.374
26,15,0,0,2,1,5,1,1,0,0.9926,1.05401,-21.671
27,10,0,0,3,1,6,1,1,0,0.9923,1.60899,-23.597
