episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited
584,400,41,41,-13.86,0.7226,0,1,32
585,400,44,44,-5.01,0.7221,0,1,32
586,400,37,37,-8.16,0.7217,0,1,32
587,400,37,37,-12.66,0.7212,0,1,32
588,400,48,48,-3.01,0.7207,0,1,32
589,400,33,33,-6.46,0.7202,0,1,32
590,400,48,48,0.19,0.7198,0,1,32
591,400,42,42,5.49,0.7193,0,1,32
592,400,34,34,-16.16,0.7188,0,1,32
593,400,49,49,1.59,0.7183,0,1,32
594,400,49,49,7.74,0.7179,0,1,32
595,400,39,39,-8.66,0.7174,0,1,32
596,400,39,39,-6.21,0.7169,0,1,32
597,400,38,38,-13.91,0.7164,0,1,32
598,364,49,51,12.25,0.716,0,1,32
599,397,49,51,14.72,0.7155,0,1,32
600,400,37,37,-5.16,0.715,0,1,32
601,400,47,47,-0.91,0.7145,0,1,32
602,400,48,48,7.64,0.7141,0,1,32
603,400,44,44,-3.01,0.7136,0,1,32
604,400,49,49,13.09,0.7131,0,1,32
605,400,44,44,-10.21,0.7126,0,1,32
606,400,17,17,-33.71,0.7122,0,1,32
607,400,28,28,-22.76,0.7117,0,1,32
608,400,40,40,-10.86,0.7112,0,1,32
609,400,46,46,7.24,0.7107,0,1,32
610,400,30,30,-18.81,0.7103,0,1,32
611,400,27,27,-18.46,0.7098,0,1,32
612,400,49,49,5.29,0.7093,0,1,32
613,400,48,48,3.39,0.7088,0,1,32
614,400,45,45,-8.41,0.7084,0,1,32
615,400,34,34,-18.51,0.7079,0,1,32
616,400,42,42,-1.41,0.7074,0,1,32
617,399,49,51,6.3,0.7069,0,1,32
618,400,39,39,-12.86,0.7065,0,1,32
619,400,46,46,2.24,0.706,0,1,32
620,400,45,45,2.09,0.7055,0,1,32
621,400,48,48,4.29,0.705,0,1,32
622,400,48,48,2.29,0.7046,0,1,32
623,400,45,45,-5.96,0.7041,0,1,32
624,382,49,51,10.37,0.7036,0,1,32
625,400,35,35,-10.86,0.7031,0,1,32
626,400,39,39,-1.21,0.7026,0,1,32
627,400,45,45,0.14,0.7022,0,1,32
628,400,48,48,8.29,0.7017,0,1,32
629,400,49,49,1.79,0.7012,0,1,32
630,400,40,40,-4.66,0.7007,0,1,32
631,400,45,45,4.24,0.7003,0,1,32
632,395,49,51,7.49,0.6998,0,1,32
633,400,49,49,2.74,0.6993,0,1,32
634,400,47,47,5.94,0.6988,0,1,32
635,400,42,42,-4.76,0.6984,0,1,32
636,365,49,51,16.14,0.6979,0,1,32
637,385,49,51,4.34,0.6974,0,1,32
638,400,43,43,-8.31,0.6969,0,1,32
639,396,49,51,15.43,0.6965,0,1,32
640,400,46,46,2.24,0.696,0,1,32
641,400,46,46,-3.81,0.6955,0,1,32
642,400,41,41,-3.26,0.695,0,1,32
643,400,44,44,-2.81,0.6946,0,1,32
644,382,49,51,11.62,0.6941,0,1,32
645,355,49,51,22.34,0.6936,0,1,32
646,400,47,47,-1.21,0.6931,0,1,32
647,400,41,41,-9.41,0.6927,0,1,32
648,400,47,47,2.14,0.6922,0,1,32
649,400,47,47,6.29,0.6917,0,1,32
650,400,49,49,7.34,0.6913,0,1,32
651,400,49,49,3.89,0.6908,0,1,32
652,400,37,37,-6.16,0.6903,0,1,32
653,400,49,49,4.64,0.6898,0,1,32
654,400,47,47,-1.36,0.6894,0,1,32
655,400,48,48,5.24,0.6889,0,1,32
656,400,46,46,-3.91,0.6884,0,1,32
657,400,47,47,-2.01,0.6879,0,1,32
658,400,47,47,0.14,0.6875,0,1,32
659,400,43,43,1.59,0.687,0,1,32
660,400,42,42,1.34,0.6865,0,1,32
661,400,35,35,-8.96,0.686,0,1,32
662,400,46,46,4.54,0.6855,0,1,32
663,400,49,49,0.59,0.6851,0,1,32
664,400,48,48,1.54,0.6846,0,1,32
665,312,49,51,20.82,0.6841,0,1,32
666,400,46,46,0.99,0.6836,0,1,32
667,400,48,48,4.44,0.6832,0,1,32
668,349,49,51,16.95,0.6827,0,1,32
669,355,49,51,17.84,0.6822,0,1,32
670,400,47,47,12.09,0.6818,0,1,32
671,345,49,51,15.09,0.6813,0,1,32
672,400,49,49,12.44,0.6808,0,1,32
673,400,48,48,12.04,0.6803,0,1,32
674,370,49,51,8.74,0.6799,0,1,32
675,400,44,44,-3.21,0.6794,0,1,32
676,400,44,44,6.94,0.6789,0,1,32
677,400,37,37,-0.26,0.6784,0,1,32
678,400,47,47,7.54,0.678,0,1,32
679,400,47,47,0.89,0.6775,0,1,32
680,368,49,51,13.66,0.677,0,1,32
681,400,44,44,11.14,0.6765,0,1,32
682,400,41,41,0.29,0.6761,0,1,32
683,400,45,45,2.09,0.6756,0,1,32
684,374,49,51,9.05,0.6751,0,1,32
685,400,41,41,-5.56,0.6746,0,1,32
686,400,41,41,-13.31,0.6742,0,1,32
687,321,49,51,13.98,0.6737,0,1,32
688,347,49,51,12.42,0.6732,0,1,32
689,400,49,49,8.64,0.6727,0,1,32
690,400,40,40,-11.71,0.6723,0,1,32
691,400,48,48,4.84,0.6718,0,1,32
692,360,49,51,9.79,0.6713,0,1,32
693,333,49,51,12.71,0.6708,0,1,32
694,344,49,51,12.7,0.6704,0,1,32
695,353,49,51,12.01,0.6699,0,1,32
696,400,47,47,4.69,0.6694,0,1,32
697,400,39,39,-6.01,0.6689,0,1,32
698,400,49,49,8.79,0.6684,0,1,32
699,400,43,43,-2.01,0.668,0,1,32
700,379,49,51,14.65,0.6675,0,1,32
701,335,49,51,20.84,0.667,0,1,32
702,400,48,48,5.39,0.6665,0,1,32
703,382,49,51,10.67,0.6661,0,1,32
704,355,49,51,14.24,0.6656,0,1,32
705,378,49,51,11.51,0.6651,0,1,32
706,400,45,45,1.89,0.6646,0,1,32
707,285,49,51,21.64,0.6642,0,1,32
708,391,49,51,14.48,0.6637,0,1,32
709,399,49,51,5.05,0.6632,0,1,32
710,391,49,51,2.43,0.6627,0,1,32
711,400,49,49,12.04,0.6623,0,1,32
712,369,49,51,12.3,0.6618,0,1,32
713,338,49,51,15.61,0.6613,0,1,32
714,329,49,51,15.7,0.6609,0,1,32
715,400,46,46,6.29,0.6604,0,1,32
716,277,49,51,23.52,0.6599,0,1,32
717,400,47,47,2.34,0.6594,0,1,32
718,400,49,49,10.09,0.659,0,1,32
719,400,49,49,12.99,0.6585,0,1,32
720,400,48,48,4.59,0.658,0,1,32
721,331,49,51,16.88,0.6575,0,1,32
722,316,49,51,20.43,0.6571,0,1,32
723,342,49,51,17.52,0.6566,0,1,32
724,400,48,48,4.69,0.6561,0,1,32
725,358,49,51,10.41,0.6556,0,1,32
726,400,49,49,4.49,0.6552,0,1,32
727,400,46,46,5.69,0.6547,0,1,32
728,400,49,49,-0.01,0.6542,0,1,32
729,400,48,48,7.04,0.6537,0,1,32
730,364,49,51,15.4,0.6532,0,1,32
731,366,49,51,18.53,0.6528,0,1,32
732,400,48,48,9.89,0.6523,0,1,32
733,357,49,51,23.37,0.6518,0,1,32
734,328,49,51,17.36,0.6514,0,1,32
735,400,48,48,9.99,0.6509,0,1,32
736,400,49,49,7.19,0.6504,0,1,32
737,400,47,47,10.99,0.6499,0,1,32
738,376,49,51,7.98,0.6495,0,1,32
739,400,49,49,5.04,0.649,0,1,32
740,400,26,26,-11.61,0.6485,0,1,32
741,400,47,47,0.99,0.648,0,1,32
742,400,49,49,4.14,0.6476,0,1,32
743,364,49,51,9.05,0.6471,0,1,32
744,400,49,51,9.19,0.6466,0,1,32
745,315,49,51,17.94,0.6461,0,1,32
746,332,49,51,23.82,0.6457,0,1,32
747,355,49,51,13.74,0.6452,0,1,32
748,400,48,48,11.34,0.6447,0,1,32
749,347,49,51,14.92,0.6442,0,1,32
750,332,49,51,25.52,0.6438,0,1,32
751,400,47,47,3.39,0.6433,0,1,32
752,400,44,44,4.39,0.6428,0,1,32
753,400,48,48,-0.26,0.6423,0,1,32
754,400,49,49,3.29,0.6419,0,1,32
755,400,48,48,10.39,0.6414,0,1,32
756,400,48,48,8.09,0.6409,0,1,32
757,400,48,48,11.59,0.6404,0,1,32
758,332,49,51,20.07,0.64,0,1,32
759,352,49,51,15.42,0.6395,0,1,32
760,335,49,51,16.64,0.639,0,1,32
761,281,49,51,21.03,0.6385,0,1,32
762,231,49,51,30.43,0.6381,0,1,32
763,361,49,51,17.03,0.6376,0,1,32
764,377,49,51,14.67,0.6371,0,1,32
765,400,47,47,5.79,0.6366,0,1,32
766,309,49,51,18.9,0.6361,0,1,32
767,400,46,48,9.49,0.6357,0,1,32
768,340,49,51,11.44,0.6352,0,1,32
769,350,49,51,16.04,0.6347,0,1,32
770,400,47,47,-1.06,0.6342,0,1,32
771,303,49,51,19.51,0.6338,0,1,32
772,342,49,51,15.82,0.6333,0,1,32
773,393,49,51,13.31,0.6328,0,1,32
774,396,49,51,11.43,0.6323,0,1,32
775,316,49,51,16.38,0.6319,0,1,32
776,285,49,51,20.69,0.6314,0,1,32
777,400,48,48,11.79,0.6309,0,1,32
778,381,49,51,16.83,0.6304,0,1,32
779,356,49,51,21.33,0.63,0,1,32
780,325,49,51,23.59,0.6295,0,1,32
781,316,49,51,18.83,0.629,0,1,32
782,345,49,51,17.49,0.6285,0,1,32
783,396,49,51,10.63,0.6281,0,1,32
784,400,47,47,9.74,0.6276,0,1,32
785,330,49,51,20.89,0.6271,0,1,32
786,346,49,51,19.38,0.6266,0,1,32
787,306,49,51,20.48,0.6262,0,1,32
788,367,49,51,16.27,0.6257,0,1,32
789,328,49,51,20.76,0.6252,0,1,32
790,349,49,51,13.4,0.6248,0,1,32
791,306,49,51,22.98,0.6243,0,1,32
792,400,48,48,3.89,0.6238,0,1,32
793,306,49,51,27.13,0.6233,0,1,32
794,368,49,51,13.86,0.6229,0,1,32
795,400,46,46,3.94,0.6224,0,1,32
796,400,49,49,11.09,0.6219,0,1,32
797,348,49,51,15.96,0.6214,0,1,32
798,280,49,51,19.69,0.621,0,1,32
799,323,49,51,19.01,0.6205,0,1,32
800,383,49,51,7.66,0.62,0,1,32
801,319,49,51,17.95,0.6195,0,1,32
802,318,49,51,21.31,0.619,0,1,32
803,323,49,51,19.26,0.6186,0,1,32
804,265,49,51,21.74,0.6181,0,1,32
805,400,49,49,7.19,0.6176,0,1,32
806,365,49,51,15.04,0.6171,0,1,32
807,400,48,48,9.69,0.6167,0,1,32
808,380,49,51,10.09,0.6162,0,1,32
809,326,49,51,16.78,0.6157,0,1,32
810,400,49,49,7.29,0.6153,0,1,32
811,358,49,51,9.41,0.6148,0,1,32
812,400,37,37,3.19,0.6143,0,1,32
813,400,44,44,-7.31,0.6138,0,1,32
814,375,49,51,15.24,0.6134,0,1,32
815,378,49,51,18.56,0.6129,0,1,32
816,400,46,46,14.24,0.6124,0,1,32
817,312,49,51,22.27,0.6119,0,1,32
818,290,49,51,23.89,0.6115,0,1,32
819,365,49,51,11.59,0.611,0,1,32
820,379,49,51,19.55,0.6105,0,1,32
821,400,34,34,-7.51,0.61,0,1,32
822,400,38,38,-3.26,0.6096,0,1,32
823,400,44,44,2.24,0.6091,0,1,32
824,400,48,48,9.89,0.6086,0,1,32
825,345,49,51,15.24,0.6081,0,1,32
826,313,49,51,23.36,0.6077,0,1,32
827,400,47,47,3.69,0.6072,0,1,32
828,400,49,49,8.19,0.6067,0,1,32
829,350,49,51,17.24,0.6062,0,1,32
830,373,49,51,9.31,0.6058,0,1,32
831,319,49,51,21.7,0.6053,0,1,32
832,400,49,49,9.84,0.6048,0,1,32
833,386,49,51,8.83,0.6043,0,1,32
834,369,49,51,20.15,0.6038,0,1,32
835,400,48,48,8.39,0.6034,0,1,32
836,400,34,34,-3.71,0.6029,0,1,32
837,391,49,51,12.88,0.6024,0,1,32
838,324,49,51,16.5,0.6019,0,1,32
839,304,49,51,24.1,0.6015,0,1,32
840,400,49,49,13.34,0.601,0,1,32
841,382,49,51,7.52,0.6005,0,1,32
842,400,49,49,14.69,0.6,0,1,32
843,400,44,44,11.54,0.5996,0,1,32
844,355,49,51,17.14,0.5991,0,1,32
845,347,49,51,15.32,0.5986,0,1,32
846,362,49,51,18.32,0.5981,0,1,32
847,319,49,51,17.7,0.5977,0,1,32
848,400,46,46,10.39,0.5972,0,1,32
849,400,26,26,-17.66,0.5967,0,1,32
850,400,31,31,-8.21,0.5962,0,1,32
851,400,49,49,10.09,0.5958,0,1,32
852,290,49,51,22.04,0.5953,0,1,32
853,340,49,51,13.59,0.5948,0,1,32
854,361,49,51,13.08,0.5944,0,1,32
855,364,49,51,17.05,0.5939,0,1,32
856,290,49,51,27.19,0.5934,0,1,32
857,277,49,51,19.12,0.5929,0,1,32
858,269,49,51,29.3,0.5925,0,1,32
859,322,49,51,28.17,0.592,0,1,32
860,294,49,51,25.95,0.5915,0,1,32
861,321,49,51,24.98,0.591,0,1,32
862,329,49,51,25.4,0.5906,0,1,32
863,346,49,51,15.53,0.5901,0,1,32
864,363,49,51,8.26,0.5896,0,1,32
865,337,49,51,15.02,0.5891,0,1,32
866,347,49,51,16.77,0.5887,0,1,32
867,278,49,51,24.51,0.5882,0,1,32
868,305,49,51,18.34,0.5877,0,1,32
869,266,49,51,23.43,0.5872,0,1,32
870,303,49,51,20.06,0.5867,0,1,32
871,320,49,51,17.14,0.5863,0,1,32
872,366,49,51,18.53,0.5858,0,1,32
873,293,49,51,23.26,0.5853,0,1,32
874,306,49,51,24.03,0.5849,0,1,32
875,382,49,51,11.92,0.5844,0,1,32
876,367,49,51,17.37,0.5839,0,1,32
877,352,49,51,8.97,0.5834,0,1,32
878,265,49,51,29.39,0.583,0,1,32
879,347,49,51,20.92,0.5825,0,1,32
880,324,49,51,25.8,0.582,0,1,32
881,367,49,51,13.92,0.5815,0,1,32
882,322,49,51,20.42,0.5811,0,1,32
883,363,49,51,19.91,0.5806,0,1,32
884,313,49,51,25.06,0.5801,0,1,32
885,334,49,51,24.15,0.5796,0,1,32
886,360,49,51,13.09,0.5792,0,1,32
887,400,48,48,10.14,0.5787,0,1,32
888,400,49,49,10.64,0.5782,0,1,32
889,377,49,51,14.37,0.5777,0,1,32
890,344,49,51,16.5,0.5773,0,1,32
891,284,49,51,24.75,0.5768,0,1,32
892,329,49,51,17.9,0.5763,0,1,32
893,318,49,51,23.26,0.5758,0,1,32
894,290,49,51,27.14,0.5754,0,1,32
895,325,49,51,21.79,0.5749,0,1,32
896,265,49,51,31.19,0.5744,0,1,32
897,239,49,51,27.7,0.5739,0,1,32
898,326,49,51,23.48,0.5735,0,1,32
899,355,49,51,16.19,0.573,0,1,32
900,400,47,47,12.54,0.5725,0,1,32
901,400,24,24,-23.91,0.572,0,1,32
902,329,49,51,18.15,0.5716,0,1,32
903,276,49,51,26.98,0.5711,0,1,32
904,326,49,51,20.08,0.5706,0,1,32
905,399,49,51,16.05,0.5701,0,1,32
906,317,49,51,23.42,0.5696,0,1,32
907,293,49,51,19.36,0.5692,0,1,32
908,284,49,51,28.25,0.5687,0,1,32
909,287,49,51,23.32,0.5682,0,1,32
910,309,49,51,17.55,0.5677,0,1,32
911,315,49,51,22.09,0.5673,0,1,32
912,270,49,51,31.49,0.5668,0,1,32
913,293,49,51,27.06,0.5663,0,1,32
914,391,49,51,20.08,0.5658,0,1,32
915,382,49,51,17.82,0.5654,0,1,32
916,340,49,51,16.24,0.5649,0,1,32
917,284,49,51,22.9,0.5644,0,1,32
918,269,49,51,27.85,0.5639,0,1,32
919,343,49,51,14.46,0.5635,0,1,32
920,379,49,51,8.0,0.563,0,1,32
921,308,49,51,22.61,0.5625,0,1,32
922,298,49,51,27.31,0.562,0,1,32
923,273,49,51,30.86,0.5616,0,1,32
924,290,49,51,24.09,0.5611,0,1,32
925,329,49,51,20.3,0.5606,0,1,32
926,297,49,51,22.72,0.5601,0,1,32
927,281,49,51,27.93,0.5597,0,1,32
928,263,49,51,26.21,0.5592,0,1,32
929,339,49,51,23.0,0.5587,0,1,32
930,311,49,51,20.48,0.5583,0,1,32
931,289,49,51,25.35,0.5578,0,1,32
932,375,49,51,17.04,0.5573,0,1,32
933,254,49,51,27.15,0.5568,0,1,32
934,314,49,51,19.65,0.5564,0,1,32
935,337,49,51,18.87,0.5559,0,1,32
936,307,49,51,24.82,0.5554,0,1,32
937,342,49,51,19.27,0.5549,0,1,32
938,298,49,51,26.11,0.5545,0,1,32
939,289,49,51,25.1,0.554,0,1,32
940,375,49,51,16.59,0.5535,0,1,32
941,400,45,45,15.09,0.553,0,1,32
942,400,43,43,0.99,0.5526,0,1,32
943,318,49,51,18.61,0.5521,0,1,32
944,289,49,51,27.1,0.5516,0,1,32
945,356,49,51,21.28,0.5511,0,1,32
946,299,49,51,21.45,0.5507,0,1,32
947,323,49,51,26.61,0.5502,0,1,32
948,321,49,51,22.43,0.5497,0,1,32
949,278,49,51,29.26,0.5492,0,1,32
950,346,49,51,20.68,0.5488,0,1,32
951,350,49,51,20.99,0.5483,0,1,32
952,259,49,51,25.5,0.5478,0,1,32
953,253,49,51,26.06,0.5473,0,1,32
954,300,49,51,28.44,0.5469,0,1,32
955,280,49,51,29.84,0.5464,0,1,32
956,286,49,51,21.73,0.5459,0,1,32
957,302,49,51,27.97,0.5454,0,1,32
958,307,49,51,23.52,0.545,0,1,32
959,300,49,51,16.99,0.5445,0,1,32
960,355,49,51,20.79,0.544,0,1,32
961,316,49,51,19.88,0.5435,0,1,32
962,305,49,51,22.09,0.5431,0,1,32
963,346,49,51,20.88,0.5426,0,1,32
964,270,49,51,32.39,0.5421,0,1,32
965,235,49,51,36.99,0.5416,0,1,32
966,264,49,51,30.8,0.5412,0,1,32
967,319,49,51,24.15,0.5407,0,1,32
968,306,49,51,27.73,0.5402,0,1,32
969,310,49,51,23.69,0.5397,0,1,32
970,265,49,51,30.99,0.5393,0,1,32
971,324,49,51,24.75,0.5388,0,1,32
972,264,49,51,30.95,0.5383,0,1,32
973,334,49,51,23.5,0.5378,0,1,32
974,268,49,51,32.21,0.5373,0,1,32
975,317,49,51,28.42,0.5369,0,1,32
976,311,49,51,25.53,0.5364,0,1,32
977,259,49,51,28.5,0.5359,0,1,32
978,241,49,51,36.38,0.5354,0,1,32
979,311,49,51,21.48,0.535,0,1,32
980,316,49,51,21.33,0.5345,0,1,32
981,342,49,51,22.27,0.534,0,1,32
982,299,49,51,20.95,0.5335,0,1,32
983,286,49,51,30.13,0.5331,0,1,32
984,287,49,51,26.42,0.5326,0,1,32
985,266,49,51,25.88,0.5321,0,1,32
986,265,49,51,32.59,0.5316,0,1,32
987,275,49,51,30.84,0.5312,0,1,32
988,274,49,51,28.55,0.5307,0,1,32
989,315,49,51,20.84,0.5302,0,1,32
990,268,49,51,29.96,0.5297,0,1,32
991,271,49,51,29.73,0.5293,0,1,32
992,304,49,51,25.05,0.5288,0,1,32
993,286,49,51,31.83,0.5283,0,1,32
994,281,49,51,27.73,0.5279,0,1,32
995,313,49,51,23.61,0.5274,0,1,32
996,246,49,51,30.08,0.5269,0,1,32
997,400,43,45,5.84,0.5264,0,1,32
998,335,49,51,25.69,0.526,0,1,32
999,400,48,48,14.09,0.5255,0,1,32
1000,358,49,51,25.01,0.525,0,1,32
1001,306,49,51,18.48,0.5245,0,1,32
1002,278,49,51,28.11,0.5241,0,1,32
1003,334,49,51,24.4,0.5236,0,1,32
1004,333,49,51,22.51,0.5231,0,1,32
1005,250,49,51,33.19,0.5226,0,1,32
1006,302,49,51,26.57,0.5222,0,1,32
1007,400,45,45,12.99,0.5217,0,1,32
1008,400,46,46,4.44,0.5212,0,1,32
1009,356,49,51,18.18,0.5207,0,1,32
1010,321,49,51,25.83,0.5203,0,1,32
1011,267,49,51,27.32,0.5198,0,1,32
1012,341,49,51,18.38,0.5193,0,1,32
1013,290,49,51,27.14,0.5188,0,1,32
1014,220,49,51,30.49,0.5184,0,1,32
1015,226,49,51,31.43,0.5179,0,1,32
1016,266,49,51,32.58,0.5174,0,1,32
1017,281,49,51,35.43,0.5169,0,1,32
1018,311,49,51,22.38,0.5165,0,1,32
1019,400,43,43,5.94,0.516,0,1,32
1020,340,49,51,20.54,0.5155,0,1,32
1021,252,49,51,28.82,0.515,0,1,32
1022,199,49,51,40.55,0.5146,0,1,32
1023,311,49,51,23.88,0.5141,0,1,32
1024,252,49,51,28.07,0.5136,0,1,32
1025,276,49,51,28.98,0.5131,0,1,32
1026,266,49,51,32.13,0.5127,0,1,32
1027,272,49,51,33.37,0.5122,0,1,32
1028,296,49,51,30.13,0.5117,0,1,32
1029,287,49,51,31.12,0.5112,0,1,32
1030,278,49,51,30.36,0.5108,0,1,32
1031,374,49,51,22.0,0.5103,0,1,32
1032,299,49,51,26.8,0.5098,0,1,32
1033,292,49,51,27.77,0.5093,0,1,32
1034,369,49,51,19.05,0.5089,0,1,32
1035,268,49,51,29.16,0.5084,0,1,32
1036,227,49,51,31.52,0.5079,0,1,32
1037,260,49,51,30.34,0.5074,0,1,32
1038,335,49,51,19.09,0.507,0,1,32
1039,289,49,51,25.0,0.5065,0,1,32
1040,305,49,51,28.74,0.506,0,1,32
1041,282,49,51,27.37,0.5055,0,1,32
1042,242,49,51,35.52,0.505,0,1,32
1043,260,49,51,32.69,0.5046,0,1,32
1044,235,49,51,31.09,0.5041,0,1,32
1045,259,49,51,27.35,0.5036,0,1,32
1046,297,49,51,22.47,0.5031,0,1,32
1047,292,49,51,26.37,0.5027,0,1,32
1048,259,49,51,30.3,0.5022,0,1,32
1049,400,47,47,17.49,0.5017,0,1,32
1050,400,30,30,-1.16,0.5012,0,1,32
1051,400,35,35,8.74,0.5008,0,1,32
1052,400,36,36,-0.81,0.5003,0,1,32
1053,400,48,48,14.64,0.4998,0,1,32
1054,394,49,51,15.55,0.4993,0,1,32
1055,284,49,51,30.75,0.4989,0,1,32
1056,335,49,51,25.34,0.4984,0,1,32
1057,321,49,51,24.08,0.4979,0,1,32
1058,313,49,51,26.46,0.4974,0,1,32
1059,276,49,51,29.33,0.497,0,1,32
1060,232,49,51,28.92,0.4965,0,1,32
1061,234,49,51,32.8,0.496,0,1,32
1062,248,49,51,34.16,0.4956,0,1,32
1063,228,49,51,32.61,0.4951,0,1,32
1064,246,49,51,35.63,0.4946,0,1,32
1065,301,49,51,25.88,0.4941,0,1,32
1066,272,49,51,28.92,0.4937,0,1,32
1067,240,49,51,29.74,0.4932,0,1,32
1068,252,49,51,31.47,0.4927,0,1,32
1069,255,49,51,34.59,0.4922,0,1,32
1070,290,49,51,32.14,0.4918,0,1,32
1071,242,49,51,30.42,0.4913,0,1,32
1072,253,49,51,34.71,0.4908,0,1,32
1073,208,49,51,40.91,0.4903,0,1,32
1074,400,40,40,11.34,0.4899,0,1,32
1075,400,48,48,16.19,0.4894,0,1,32
1076,285,49,51,24.09,0.4889,0,1,32
1077,260,49,51,32.14,0.4884,0,1,32
1078,276,49,51,28.13,0.4879,0,1,32
1079,258,49,51,31.71,0.4875,0,1,32
1080,281,49,51,23.48,0.487,0,1,32
1081,262,49,51,35.27,0.4865,0,1,32
1082,282,49,51,25.17,0.486,0,1,32
1083,287,49,51,24.37,0.4856,0,1,32
1084,228,49,51,39.11,0.4851,0,1,32
1085,269,49,51,28.45,0.4846,0,1,32
1086,238,49,51,31.41,0.4841,0,1,32
1087,231,49,51,33.13,0.4837,0,1,32
1088,225,49,51,36.19,0.4832,0,1,32
1089,283,49,51,27.96,0.4827,0,1,32
1090,251,49,51,29.63,0.4822,0,1,32
1091,255,49,51,26.64,0.4818,0,1,32
1092,236,49,51,30.93,0.4813,0,1,32
1093,248,49,51,34.66,0.4808,0,1,32
1094,274,49,51,33.05,0.4803,0,1,32
1095,237,49,51,35.42,0.4799,0,1,32
1096,260,49,51,32.04,0.4794,0,1,32
1097,230,49,51,30.74,0.4789,0,1,32
1098,248,49,51,33.16,0.4784,0,1,32
1099,264,49,51,33.2,0.478,0,1,32
1100,278,49,51,25.06,0.4775,0,1,32
1101,237,49,51,34.57,0.477,0,1,32
1102,265,49,51,28.79,0.4766,0,1,32
1103,212,49,51,33.62,0.4761,0,1,32
1104,230,49,51,32.74,0.4756,0,1,32
1105,293,49,51,25.66,0.4751,0,1,32
1106,282,49,51,33.72,0.4747,0,1,32
1107,258,49,51,26.21,0.4742,0,1,32
1108,193,49,51,40.36,0.4737,0,1,32
1109,300,49,51,20.29,0.4732,0,1,32
1110,231,49,51,33.23,0.4728,0,1,32
1111,268,49,51,29.36,0.4723,0,1,32
1112,253,49,51,34.01,0.4718,0,1,32
1113,181,49,51,37.28,0.4713,0,1,32
1114,273,49,51,30.56,0.4708,0,1,32
1115,204,49,51,32.4,0.4704,0,1,32
1116,188,49,51,38.26,0.4699,0,1,32
1117,287,49,51,24.37,0.4694,0,1,32
1118,271,49,51,29.33,0.4689,0,1,32
1119,234,49,51,35.5,0.4685,0,1,32
1120,276,49,51,29.53,0.468,0,1,32
1121,244,49,51,35.65,0.4675,0,1,32
1122,209,49,51,38.45,0.467,0,1,32
1123,238,49,51,36.36,0.4666,0,1,32
1124,224,49,51,37.4,0.4661,0,1,32
1125,304,49,51,22.2,0.4656,0,1,32
1126,245,49,51,30.99,0.4652,0,1,32
1127,275,49,51,30.39,0.4647,0,1,32
1128,227,49,51,37.52,0.4642,0,1,32
1129,264,49,51,26.8,0.4637,0,1,32
1130,237,49,51,32.97,0.4633,0,1,32
1131,396,49,51,28.73,0.4628,0,1,32
1132,400,49,49,20.04,0.4623,0,1,32
1133,386,49,51,12.03,0.4618,0,1,32
1134,367,49,51,24.12,0.4614,0,1,32
1135,307,49,51,29.72,0.4609,0,1,32
1136,255,49,51,28.34,0.4604,0,1,32
1137,264,49,51,35.6,0.4599,0,1,32
1138,223,49,51,33.56,0.4595,0,1,32
1139,246,49,51,33.78,0.459,0,1,32
1140,258,49,51,28.81,0.4585,0,1,32
1141,232,49,51,31.22,0.458,0,1,32
1142,267,49,51,28.67,0.4576,0,1,32
1143,193,49,51,39.16,0.4571,0,1,32
1144,212,49,51,35.12,0.4566,0,1,32
1145,243,49,51,36.51,0.4561,0,1,32
1146,263,49,51,28.01,0.4557,0,1,32
1147,212,49,51,29.67,0.4552,0,1,32
1148,229,49,51,31.6,0.4547,0,1,32
1149,217,49,51,37.37,0.4542,0,1,32
1150,207,49,51,36.72,0.4538,0,1,32
1151,233,49,51,32.21,0.4533,0,1,32
1152,229,49,51,36.95,0.4528,0,1,32
1153,248,49,51,35.26,0.4523,0,1,32
1154,233,49,51,36.16,0.4519,0,1,32
1155,240,49,51,31.29,0.4514,0,1,32
1156,240,49,51,33.99,0.4509,0,1,32
1157,272,49,51,33.27,0.4504,0,1,32
1158,260,49,51,28.79,0.45,0,1,32
1159,400,48,48,16.69,0.4495,0,1,32
1160,400,39,39,3.59,0.449,0,1,32
1161,301,49,51,26.28,0.4485,0,1,32
1162,295,49,51,27.14,0.4481,0,1,32
1163,261,49,51,34.38,0.4476,0,1,32
1164,225,49,51,36.74,0.4471,0,1,32
1165,259,49,51,28.3,0.4466,0,1,32
1166,277,49,51,27.32,0.4462,0,1,32
1167,216,49,51,35.03,0.4457,0,1,32
1168,251,49,51,29.53,0.4452,0,1,32
1169,287,49,51,32.82,0.4447,0,1,32
1170,239,49,51,31.1,0.4443,0,1,32
1171,205,49,51,35.44,0.4438,0,1,32
1172,224,49,51,36.45,0.4433,0,1,32
1173,240,49,51,33.94,0.4428,0,1,32
1174,299,49,51,31.55,0.4424,0,1,32
1175,279,49,51,33.2,0.4419,0,1,32
1176,400,48,48,20.09,0.4414,0,1,32
1177,221,49,51,39.03,0.4409,0,1,32
1178,303,49,51,29.71,0.4405,0,1,32
1179,309,49,51,29.05,0.44,0,1,32
1180,226,49,51,35.78,0.4395,0,1,32
1181,225,49,51,39.84,0.439,0,1,32
1182,248,49,51,34.36,0.4386,0,1,32
