round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,26,0,0,2,1,15,1,1,0,1.0,0.72247,-18.485
2,10,0,0,1,1,6,1,1,0,0.9997,1.23296,-12.035
3,13,0,0,1,1,5,1,1,0,0.9994,1.01231,-13.549
4,6,0,0,4,1,2,1,1,0,0.9991,2.39189,-14.367
5,7,0,0,2,1,4,1,1,0,0.9988,2.22729,-15.999
6,6,0,0,2,1,2,1,1,0,0.9985,2.15833,-13.235
7,26,0,0,2,1,17,1,1,0,0.9982,0.72086,-20.925
8,11,0,0,1,1,7,1,1,0,0.9979,1.23985,-13.635
9,13,0,0,3,1,6,1,1,0,0.9976,1.21257,-16.978
10,13,0,0,2,1,5,1,1,0,0.9973,0.93755,-13.15
11,7,0,0,5,1,1,1,1,0,0.997,1.44041,-9.547
12,7,0,0,3,1,4,1,1,0,0.9967,1.77487,-12.498
13,12,0,0,2,1,6,1,1,0,0.9964,1.18534,-14.992
14,29,0,0,4,2,15,1,1,0,0.9961,0.64442,-19.19
15,6,0,0,3,1,3,1,1,0,0.9958,2.19881,-13.494
16,6,0,0,2,1,1,1,1,0,0.9955,1.66139,-9.814
17,8,0,0,6,1,4,1,1,0,0.9952,1.34943,-10.956
18,14,0,0,3,1,5,1,1,0,0.995,0.71994,-13.105
19,7,0,0,3,1,4,1,1,0,0.9947,1.70727,-12.273
20,10,0,0,3,1,3,1,1,0,0.9944,1.01063,-10.331
21,13,0,0,4,1,7,1,1,0,0.9941,1.05635,-15.524
22,37,1,1,4,3,15,1,1,0,0.9938,0.51699,-15.908
23,5,0,0,3,1,3,1,1,0,0.9935,2.88357,-15.135
24,7,0,0,2,1,5,1,1,0,0.9932,1.78848,-15.192
25,10,0,0,2,1,2,1,1,0,0.9929,1.03351,-10.109
26,6,0,0,2,1,3,1,1,0,0.9926,1.76725,-10.362
27,18,0,0,3,1,6,1,1,0,0.9923,0.57631,-12.13
28,13,0,0,3,1,4,1,1,0,0.992,0.63032,-10.812
29,8,0,0,6,1,4,1,1,0,0.9917,1.39953,-11.52
30,9,0,0,2,1,5,1,1,0,0.9914,1.53417,-15.111
31,9,0,0,5,1,3,1,1,0,0.9911,0.97221,-10.26
32,7,0,0,3,1,2,1,1,0,0.9908,1.47489,-9.37
33,7,0,0,3,1,4,1,1,0,0.9905,1.93357,-14.321
34,22,0,0,5,2,10,1,1,0,0.9902,0.68535,-12.269
35,5,0,0,3,1,3,1,1,0,0.9899,2.81411,-15.042
36,11,0,0,3,1,4,1,1,0,0.9896,0.79756,-12.566
37,13,0,0,3,1,4,1,1,0,0.9893,1.22987,-16.089
38,9,0,0,3,1,4,1,1,0,0.989,0.94409,-12.741
39,25,0,0,7,2,9,1,1,0,0.9887,0.55552,-12.584
40,5,0,0,3,1,1,1,1,0,0.9884,2.41722,-12.3
41,11,0,0,4,1,4,1,1,0,0.9881,1.45157,-17.051
42,6,0,0,2,1,3,1,1,0,0.9878,2.40104,-14.286
43,7,0,0,6,1,1,1,1,0,0.9875,1.41486,-11.897
44,24,0,0,6,2,10,1,1,0,0.9872,0.65933,-16.942
45,6,0,0,2,1,3,1,1,0,0.9869,2.57378,-16.328
46,8,0,0,3,1,4,1,1,0,0.9866,1.58829,-12.712
47,18,0,0,5,2,5,1,1,0,0.9863,0.99943,-19.122
48,19,0,0,6,2,6,1,1,0,0.986,0.89201,-19.841
49,35,0,0,9,3,20,1,1,0,0.9858,0.73473,-26.293
50,13,0,0,3,1,7,1,1,0,0.9855,0.76256,-17.36
51,26,0,0,4,3,10,1,1,0,0.9852,0.79415,-20.384
52,16,0,0,3,1,3,1,1,0,0.9849,0.63814,-12.91
53,6,0,0,3,1,2,1,1,0,0.9846,2.48137,-17.632
54,11,0,0,2,1,4,1,1,0,0.9843,1.46396,-19.722
55,19,0,0,4,2,6,1,1,0,0.984,0.78913,-11.635
