episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
23,400,17,17,-46.5,0.9945,0,1,31,0.6148,1.02257,0.57763,1.30503,1.02227,0.0
24,400,19,20,-53.65,0.9943,0,1,31,0.67021,1.0696,0.64377,1.33155,1.09056,0.0
25,400,17,17,-51.35,0.9941,0,1,31,0.64386,1.15456,0.63234,1.14057,1.08454,0.0
26,400,24,24,-41.6,0.9938,0,1,31,0.6093,1.17027,0.58966,1.16454,1.06419,0.0
27,400,21,21,-30.0,0.9936,0,1,31,0.62736,1.18136,0.60271,1.22769,1.07778,0.0
28,400,15,15,-57.25,0.9933,0,1,31,0.71685,1.19969,0.6557,1.43884,1.09357,0.0
29,400,19,19,-50.65,0.9931,0,1,31,0.78029,1.25631,0.78065,1.33016,1.12989,0.0
30,400,18,18,-45.65,0.9929,0,1,31,0.73577,1.00737,0.73727,1.30171,1.18265,0.0
31,400,17,17,-38.9,0.9926,0,1,31,0.64587,1.2411,0.65312,1.3689,1.09404,0.0
32,400,21,21,-46.0,0.9924,0,1,31,0.77646,1.36189,0.76563,1.47696,1.21693,0.0
33,400,22,22,-48.0,0.9922,0,1,31,0.76436,1.39109,0.75686,1.45788,1.21455,0.0
34,400,15,15,-53.4,0.9919,0,1,31,0.86968,1.29141,0.78705,1.59247,1.29678,0.0
35,400,12,12,-50.05,0.9917,0,1,31,0.87986,1.3363,0.8207,1.49773,1.30688,0.0
36,400,24,24,-44.2,0.9915,0,1,31,0.83817,1.25584,0.85343,1.71897,1.28271,0.0
37,400,13,13,-51.9,0.9912,0,1,31,0.83817,1.25584,0.85343,1.71897,1.28271,0.0
38,400,11,11,-55.45,0.991,0,1,31,0.97698,1.27113,1.00418,1.64099,1.43821,0.0
39,400,14,14,-60.05,0.9907,0,1,31,0.9519,1.33101,0.9623,1.5595,1.40797,0.0
40,400,7,7,-53.05,0.9905,0,1,31,0.87296,1.17332,0.88343,1.42547,1.34586,0.0
41,400,21,21,-49.75,0.9903,0,1,31,0.9054,1.37051,0.92294,1.54428,1.39074,0.0
42,400,19,19,-41.35,0.99,0,1,31,0.88328,1.35359,0.89972,1.53899,1.37166,0.0
43,400,14,14,-45.1,0.9898,0,1,31,0.91091,1.39964,0.92605,1.68198,1.38268,0.0
44,400,15,15,-58.5,0.9896,0,1,31,0.93314,1.30156,0.93536,1.58871,1.38974,0.0
45,400,17,18,-47.05,0.9893,0,1,31,0.89015,1.44596,0.88953,1.5265,1.33985,0.0
46,400,21,21,-50.1,0.9891,0,1,31,0.97464,1.49134,0.82455,1.60535,1.41948,0.0
47,400,19,19,-40.9,0.9888,0,1,31,0.92821,1.49505,0.89045,1.5904,1.36901,0.0
48,400,26,26,-42.0,0.9886,0,1,31,1.06533,1.51839,0.9263,1.82354,1.51723,0.0
49,400,11,11,-60.65,0.9884,0,1,31,1.11642,1.57383,1.10651,1.78759,1.55844,0.0
50,400,12,12,-59.25,0.9881,0,1,31,1.08145,1.37498,1.06329,1.80666,1.52562,0.0
51,400,16,16,-52.2,0.9879,0,1,31,1.04641,1.42385,1.03502,1.61628,1.49446,0.0
52,400,9,9,-50.5,0.9877,0,1,31,1.0285,1.38659,1.01526,1.77198,1.49191,0.0
53,400,20,20,-41.8,0.9874,0,1,31,1.09143,1.48792,1.08594,1.80066,1.54935,0.0
54,400,19,19,-44.1,0.9872,0,1,31,1.08038,1.46705,1.09995,1.71472,1.38511,0.0
55,400,22,22,-42.5,0.9869,0,1,31,1.09534,1.42086,0.9488,1.82582,1.50944,0.0
56,400,16,16,-49.15,0.9867,0,1,31,1.14201,1.47254,1.10197,1.89688,1.5836,0.0
57,400,23,23,-38.65,0.9865,0,1,31,0.99027,1.53724,1.12778,1.89543,1.61315,0.0
58,400,22,22,-43.25,0.9862,0,1,31,1.07966,1.61105,1.13298,1.90106,1.60093,0.0
59,400,9,9,-55.5,0.986,0,1,31,1.09557,1.63714,1.11662,1.72531,1.6001,0.0
60,400,22,22,-45.4,0.9858,0,1,31,1.10111,1.53207,1.12404,1.74237,1.59942,0.0
61,400,25,25,-38.1,0.9855,0,1,31,1.07013,1.64578,1.09135,1.82683,1.55383,0.0
62,400,18,18,-53.8,0.9853,0,1,31,1.12135,1.57863,1.12317,1.74123,1.58913,0.0
63,400,16,16,-44.8,0.985,0,1,31,1.09789,1.68188,1.08128,1.71272,1.55387,0.0
64,400,16,16,-60.65,0.9848,0,1,31,1.05442,1.73251,1.07049,1.67707,1.52607,0.0
65,400,11,11,-59.95,0.9846,0,1,31,1.03993,1.58273,1.04137,1.65071,1.49931,0.0
66,400,13,13,-53.35,0.9843,0,1,31,1.09662,1.71301,1.08441,1.74462,1.52824,0.0
67,400,18,18,-47.9,0.9841,0,1,31,1.1215,1.75577,1.0823,1.99199,1.5437,0.0
68,400,17,17,-44.55,0.9839,0,1,31,1.30273,1.70034,1.26538,2.044,1.74505,0.0
69,400,16,16,-52.6,0.9836,0,1,31,1.2745,1.69019,1.27,2.09196,1.71418,0.0
70,400,23,23,-41.5,0.9834,0,1,31,1.14477,1.68894,1.01048,1.78997,1.60793,0.0
71,400,21,21,-37.15,0.9831,0,1,31,1.17447,1.68675,1.15022,1.81655,1.61572,0.0
72,400,19,19,-60.55,0.9829,0,1,32,1.15355,1.49384,1.13255,1.91839,1.59372,0.0
73,400,7,7,-48.5,0.9827,0,1,32,1.15904,1.70083,1.14964,1.81135,1.61083,0.0
74,400,17,17,-56.5,0.9824,0,1,32,1.15904,1.70083,0.98367,1.81135,1.60677,0.0
75,400,15,15,-50.05,0.9822,0,1,32,0.96379,1.73195,1.08935,1.95033,1.58698,0.0
76,400,17,17,-51.7,0.9819,0,1,32,1.07272,1.72213,1.13023,1.98213,1.64916,0.0
77,400,19,19,-48.9,0.9817,0,1,32,1.13491,1.72135,1.18138,1.94759,1.6642,0.0
78,400,11,11,-57.3,0.9815,0,1,32,1.16305,1.68136,1.02836,1.80767,1.65921,0.0
79,400,26,26,-38.95,0.9812,0,1,32,1.19141,1.64066,1.08249,1.92201,1.61531,0.0
80,400,22,22,-43.85,0.981,0,1,32,1.26297,1.72398,1.2267,2.02199,1.74052,0.0
81,400,7,7,-64.4,0.9808,0,1,32,1.18304,1.6469,1.12771,1.84087,1.61913,0.0
82,400,15,15,-54.15,0.9805,0,1,32,1.0977,1.53472,1.09352,1.74803,1.39172,0.0
83,400,20,20,-35.5,0.9803,0,1,32,1.13171,1.69901,1.1315,1.94954,1.51554,0.0
84,400,25,25,-39.0,0.98,0,1,32,1.1551,1.73898,1.14278,1.84643,1.58475,0.0
85,400,25,25,-36.0,0.9798,0,1,32,1.14482,1.72044,1.13777,1.93472,1.58065,0.0
86,400,31,31,-30.4,0.9796,0,1,32,1.18085,1.86343,1.37339,2.10208,1.79589,0.0
87,400,16,16,-54.15,0.9793,0,1,32,1.26612,1.7665,1.29253,1.92609,1.74028,0.0
88,400,22,22,-32.75,0.9791,0,1,32,1.33081,1.94879,1.3335,2.03184,1.78098,0.0
89,400,17,17,-46.4,0.9789,0,1,32,1.30643,1.84038,1.30517,2.09328,1.74099,0.0
90,400,21,21,-43.5,0.9786,0,1,32,1.30643,1.84038,1.30517,2.04842,1.74099,0.0
91,400,24,24,-41.75,0.9784,0,1,32,1.31558,1.81814,1.31394,1.94489,1.78002,0.0
92,400,12,12,-59.55,0.9781,0,1,32,1.31169,1.82929,1.32289,1.98938,1.76946,0.0
93,400,22,22,-43.1,0.9779,0,1,32,1.34206,1.85662,1.36268,2.0135,1.78248,0.0
94,400,17,17,-56.25,0.9777,0,1,32,1.26979,1.84104,1.25654,1.93107,1.711,0.0
95,400,11,11,-53.5,0.9774,0,1,32,1.30331,1.82047,1.28984,1.96041,1.73781,0.0
96,400,14,15,-53.3,0.9772,0,1,32,1.28054,1.83649,1.29904,1.98602,1.73194,0.0
97,400,13,13,-51.65,0.977,0,1,32,1.23307,1.80152,1.24382,1.94658,1.68763,0.0
98,400,17,17,-45.5,0.9767,0,1,32,1.23262,1.80119,1.2409,1.92954,1.68314,0.0
99,400,17,17,-47.15,0.9765,0,1,32,1.25009,1.78374,1.26141,2.03235,1.70671,0.0
100,400,25,25,-36.4,0.9762,0,1,32,1.37786,1.82356,1.35888,2.04914,1.83775,0.0
101,400,26,26,-34.7,0.976,0,1,32,1.31882,1.85817,1.2936,2.06432,1.73682,0.0
102,400,13,13,-57.1,0.9758,0,1,32,1.36046,1.87954,1.31583,2.09278,1.77123,0.0
103,400,25,25,-35.85,0.9755,0,1,32,1.40097,1.88376,1.34918,2.189,1.81113,0.0
104,400,18,18,-45.8,0.9753,0,1,32,1.35438,1.89967,1.34121,2.01943,1.78387,0.0
105,400,21,21,-40.6,0.9751,0,1,32,1.36846,1.92781,1.37345,2.06847,1.82234,0.0
106,400,26,26,-41.35,0.9748,0,1,32,1.34181,1.86948,1.30516,2.07033,1.77145,0.0
107,400,19,19,-54.7,0.9746,0,1,32,1.35233,1.80649,1.34704,2.00837,1.79682,0.0
108,400,20,20,-48.4,0.9744,0,1,32,1.33175,1.82102,1.3223,1.94893,1.58286,0.0
109,400,17,17,-41.2,0.9741,0,1,32,1.33749,1.89296,1.3329,2.13975,1.63118,0.0
110,400,19,20,-37.55,0.9739,0,1,32,1.31961,1.78325,1.28583,2.01554,1.69437,0.0
111,400,8,8,-68.6,0.9736,0,1,32,1.31805,1.78325,1.28583,1.96866,1.69437,0.0
112,400,22,22,-34.2,0.9734,0,1,32,1.28591,1.77974,1.27742,1.7374,1.70766,0.0
113,400,19,19,-42.0,0.9732,0,1,32,1.25549,1.82155,1.27111,1.98465,1.70262,0.0
114,400,14,14,-56.9,0.9729,0,1,32,1.27397,1.80735,1.26152,2.0396,1.7411,0.0
115,400,22,22,-36.9,0.9727,0,1,32,1.29413,1.81535,1.30074,2.16018,1.80063,0.0
116,400,17,17,-48.15,0.9725,0,1,32,1.25154,1.74501,1.29171,1.89409,1.75406,0.0
117,400,18,18,-46.5,0.9722,0,1,32,1.2325,1.71778,1.27194,1.95755,1.7232,0.0
118,400,9,9,-67.65,0.972,0,1,32,1.2152,1.79582,1.22886,1.87162,1.69067,0.0
119,400,22,22,-40.8,0.9717,0,1,32,1.19235,1.8224,1.20886,1.87305,1.6658,0.0
120,400,26,26,-29.95,0.9715,0,1,32,1.20385,1.82827,1.21053,1.91673,1.65798,0.0
121,400,19,19,-49.9,0.9713,0,1,32,1.19217,1.82762,1.02899,1.87699,1.64472,0.0
122,400,21,21,-46.85,0.971,0,1,32,1.30122,1.76173,1.21648,2.02437,1.71413,0.0
123,400,13,13,-62.95,0.9708,0,1,32,1.33043,1.87186,1.34391,2.00422,1.78884,0.0
124,400,13,13,-47.05,0.9706,0,1,32,1.28812,1.84322,1.28211,1.84339,1.7143,0.0
125,400,16,16,-49.65,0.9703,0,1,32,1.281,1.842,1.2688,1.91886,1.7143,0.0
126,400,27,27,-31.25,0.9701,0,1,32,1.35657,1.77544,1.31913,1.9342,1.56707,0.0
127,400,19,19,-51.95,0.9698,0,1,32,1.34091,1.85611,1.3434,2.07551,1.67711,0.0
128,400,19,19,-47.85,0.9696,0,1,32,1.34759,1.89274,1.3516,2.08311,1.74237,0.0
129,400,20,20,-38.0,0.9694,0,1,32,1.35841,1.93476,1.35715,2.09435,1.77065,0.0
130,400,14,14,-48.6,0.9691,0,1,32,1.34455,1.71713,1.31212,2.01542,1.74357,0.0
131,400,20,20,-50.65,0.9689,0,1,32,1.38314,1.89052,1.37928,2.03855,1.83873,0.0
132,400,23,23,-39.75,0.9687,0,1,32,1.32109,1.8285,1.32227,2.02686,1.76026,0.0
133,400,19,19,-45.85,0.9684,0,1,32,1.34161,1.85135,1.34302,2.0182,1.77872,0.0
134,400,21,21,-46.0,0.9682,0,1,32,1.28034,1.8104,1.2851,1.92408,1.73912,0.0
135,400,23,23,-36.1,0.9679,0,1,32,1.38925,1.97668,1.40546,2.12208,1.82941,0.0
136,400,22,22,-43.5,0.9677,0,1,32,1.61098,1.94275,1.59569,2.44308,1.9754,0.0
137,400,21,21,-30.4,0.9675,0,1,32,1.6116,1.95129,1.61005,2.29473,2.03676,0.0
138,400,19,19,-42.1,0.9672,0,1,32,1.50716,1.96491,1.50387,2.20765,1.93884,0.0
139,400,28,28,-40.65,0.967,0,1,32,1.50049,1.95162,1.49554,2.18509,1.93245,0.0
140,400,25,25,-32.05,0.9667,0,1,32,1.43771,1.95451,1.44626,2.01067,1.85816,0.0
141,400,20,20,-37.2,0.9665,0,1,32,1.39407,1.96306,1.34774,1.91428,1.85513,0.0
142,400,14,14,-53.4,0.9663,0,1,32,1.32927,1.90611,1.31353,1.86703,1.78086,0.0
143,400,12,12,-48.85,0.966,0,1,32,1.28698,1.9198,1.31353,1.87575,1.77005,0.0
144,400,27,27,-39.25,0.9658,0,1,32,1.33075,1.91931,1.36894,2.10396,1.76569,0.0
145,400,19,19,-48.55,0.9656,0,1,32,1.32403,1.90023,1.34892,1.96447,1.77574,0.0
146,400,20,20,-34.3,0.9653,0,1,32,1.28631,1.93894,1.31122,1.90264,1.76,0.0
147,400,20,20,-46.65,0.9651,0,1,32,1.26529,1.91452,1.31122,1.95649,1.71376,0.0
148,400,28,28,-34.05,0.9648,0,1,32,1.31577,1.92831,1.33388,2.18193,1.77469,0.0
149,400,27,27,-35.95,0.9646,0,1,32,1.4133,1.98664,1.41159,2.21337,1.8638,0.0
150,400,25,25,-45.6,0.9644,0,1,32,1.38732,1.9773,1.40822,2.27712,1.83983,0.0
151,400,17,17,-57.9,0.9641,0,1,32,1.4002,1.96521,1.43474,2.17936,1.86666,0.0
152,400,13,13,-52.15,0.9639,0,1,32,1.40985,1.75716,1.42155,2.23208,1.86099,0.0
153,400,14,14,-54.35,0.9637,0,1,32,1.43938,1.8101,1.44103,2.19272,1.8848,0.0
154,400,24,24,-39.25,0.9634,0,1,32,1.51795,2.00949,1.51821,2.20568,1.94303,0.0
155,400,11,11,-61.5,0.9632,0,1,32,1.2085,1.8839,1.41071,2.15412,1.80114,0.0
156,400,22,22,-42.95,0.9629,0,1,32,1.37745,1.95787,1.41491,2.2599,1.84602,0.0
157,400,21,21,-38.65,0.9627,0,1,32,1.40439,1.95821,1.3988,2.11132,1.86519,0.0
158,400,28,28,-28.85,0.9625,0,1,32,1.39776,1.99651,1.3828,2.0241,1.85183,0.0
159,400,21,21,-39.95,0.9622,0,1,32,1.38537,1.94682,1.3427,2.05617,1.82947,0.0
160,400,21,21,-43.1,0.962,0,1,32,1.38729,1.88855,1.37248,2.16971,1.83491,0.0
161,400,18,18,-39.55,0.9618,0,1,32,1.41134,1.72495,1.40071,2.24412,1.85723,0.0
162,400,26,26,-36.0,0.9615,0,1,32,1.42365,1.74269,1.41387,2.16023,1.68247,0.0
163,400,21,21,-31.85,0.9613,0,1,32,1.41255,1.93471,1.42096,2.18489,1.82134,0.0
164,400,29,29,-30.1,0.961,0,1,32,1.42989,1.93878,1.44466,2.27105,1.85271,0.0
165,400,21,21,-38.45,0.9608,0,1,32,1.4951,1.79662,1.52359,2.21678,1.9635,0.0
166,400,18,18,-42.2,0.9606,0,1,32,1.39269,1.8778,1.24506,2.03107,1.84865,0.0
167,400,21,21,-46.5,0.9603,0,1,32,1.35095,2.06945,1.35045,2.09133,1.81787,0.0
168,400,21,21,-41.9,0.9601,0,1,32,1.34914,2.06599,1.34758,2.04995,1.81179,0.0
169,400,16,16,-47.95,0.9599,0,1,32,1.34917,2.06599,1.34758,2.0319,1.81179,0.0
170,400,15,15,-45.65,0.9596,0,1,32,1.39921,1.96853,1.40456,2.11846,1.84322,0.0
171,400,10,10,-55.5,0.9594,0,1,32,1.42407,1.9669,1.42033,2.18726,1.86627,0.0
172,400,32,32,-26.75,0.9591,0,1,32,1.42752,1.95278,1.42268,2.13268,1.86496,0.0
173,400,15,15,-49.1,0.9589,0,1,32,1.51347,1.9162,1.49079,2.08893,1.94002,0.0
174,400,25,25,-36.15,0.9587,0,1,32,1.48931,1.95324,1.45564,2.20018,1.91047,0.0
175,400,21,21,-48.2,0.9584,0,1,32,1.24293,1.89081,1.43477,2.09855,1.88457,0.0
176,400,22,22,-51.85,0.9582,0,1,32,1.29503,1.90306,1.41917,2.21147,1.85933,0.0
177,400,25,25,-35.55,0.958,0,1,32,1.42031,1.94511,1.43353,2.16079,1.90101,0.0
178,400,24,24,-28.05,0.9577,0,1,32,1.44518,1.96888,1.47439,2.28301,1.93501,0.0
179,400,12,12,-44.05,0.9575,0,1,32,1.47454,1.96541,1.5026,2.17398,1.94358,0.0
180,400,17,17,-40.8,0.9573,0,1,32,1.48535,1.92151,1.50113,2.13949,1.9323,0.0
181,400,25,25,-41.6,0.957,0,1,32,1.53008,2.01617,1.52329,2.28872,1.97421,0.0
182,400,16,16,-42.3,0.9568,0,1,32,1.55717,1.99979,1.52014,2.20148,1.99052,0.0
183,400,25,25,-45.15,0.9565,0,1,32,1.51184,1.94798,1.48039,2.14658,1.92293,0.0
184,400,27,27,-34.05,0.9563,0,1,32,1.56831,2.00059,1.5547,2.38573,1.9424,0.0
185,400,18,18,-49.9,0.9561,0,1,32,1.53838,1.95287,1.54093,2.19929,1.9728,0.0
186,400,14,14,-53.65,0.9558,0,1,32,1.40137,2.03648,1.39206,2.09857,1.84593,0.0
187,400,21,21,-43.55,0.9556,0,1,32,1.37851,1.98149,1.3793,2.09568,1.83557,0.0
188,400,22,22,-34.85,0.9554,0,1,32,1.40347,1.96861,1.41312,2.14394,1.86501,0.0
189,400,12,12,-49.2,0.9551,0,1,32,1.41685,1.98033,1.44541,2.25184,1.88744,0.0
190,400,23,23,-25.8,0.9549,0,1,32,1.44037,2.00315,1.46551,2.25443,1.92701,0.0
191,400,16,16,-41.95,0.9546,0,1,32,1.44513,1.97802,1.46049,2.15356,1.92188,0.0
192,400,17,17,-40.5,0.9544,0,1,32,1.47237,1.98676,1.45848,2.21315,1.91784,0.0
193,400,21,21,-45.25,0.9542,0,1,32,1.47068,1.96669,1.46113,2.23084,1.91322,0.0
194,400,15,15,-52.0,0.9539,0,1,32,1.41411,1.95403,1.40254,2.08469,1.87845,0.0
195,400,29,29,-31.95,0.9537,0,1,32,1.47454,1.98773,1.45137,2.25003,1.91647,0.0
196,400,19,19,-40.9,0.9535,0,1,32,1.45211,2.00641,1.42834,2.18222,1.87723,0.0
197,400,21,21,-46.85,0.9532,0,1,32,1.45815,1.95284,1.43223,2.10573,1.87688,0.0
198,400,26,26,-28.45,0.953,0,1,32,1.43549,1.96494,1.42249,2.12776,1.8814,0.0
199,400,12,12,-48.55,0.9527,0,1,32,1.42128,1.94694,1.21886,2.08015,1.85436,0.0
200,400,23,23,-36.6,0.9525,0,1,32,1.43827,1.91298,1.31614,2.09071,1.85903,0.0
201,400,11,11,-59.7,0.9523,0,1,32,1.36337,1.8687,1.33601,2.00174,1.79282,0.0
202,400,22,22,-46.75,0.952,0,1,32,1.36648,1.87206,1.3373,2.07635,1.77012,0.0
203,400,17,18,-48.5,0.9518,0,1,32,1.4787,1.91511,1.46316,2.11695,1.91002,0.0
204,400,22,22,-46.1,0.9516,0,1,32,1.45637,1.9774,1.43319,2.2009,1.89404,0.0
205,400,18,18,-47.35,0.9513,0,1,32,1.49772,1.9576,1.47452,2.15292,1.94791,0.0
206,400,14,14,-48.7,0.9511,0,1,32,1.38586,1.97048,1.38158,2.00121,1.82092,0.0
207,400,25,25,-40.45,0.9508,0,1,32,1.3485,1.98753,1.33688,2.03047,1.80629,0.0
208,400,19,19,-50.3,0.9506,0,1,32,1.33785,2.01181,1.33243,1.83781,1.79884,0.0
209,400,21,21,-41.7,0.9504,0,1,32,1.31787,1.97044,1.31982,2.02728,1.76833,0.0
210,400,14,14,-52.8,0.9501,0,1,32,1.32779,1.99215,1.32415,2.06247,1.78315,0.0
211,400,21,21,-44.65,0.9499,0,1,32,1.33089,1.95898,1.32925,2.05581,1.787,0.0
212,400,26,26,-30.6,0.9496,0,1,32,1.34343,1.94754,1.34367,2.06605,1.79869,0.0
213,400,23,23,-38.6,0.9494,0,1,32,1.34343,1.95504,1.34367,2.09064,1.79869,0.0
214,400,19,19,-41.6,0.9492,0,1,32,1.411,1.99093,1.42946,2.2788,1.87821,0.0
215,400,14,14,-55.6,0.9489,0,1,32,1.44271,1.92105,1.44242,2.20524,1.9093,0.0
216,400,22,22,-42.8,0.9487,0,1,32,1.41083,1.94378,1.43713,2.11054,1.87434,0.0
217,400,17,17,-42.5,0.9485,0,1,32,1.41231,1.74687,1.44037,2.21084,1.89241,0.0
218,400,18,18,-45.5,0.9482,0,1,32,1.40826,1.77876,1.44045,2.0918,1.88412,0.0
219,400,21,21,-39.85,0.948,0,1,32,1.4408,1.8566,1.49794,2.30284,1.87969,0.0
220,400,24,24,-36.95,0.9477,0,1,32,1.4041,1.9634,1.42431,2.12049,1.88169,0.0
221,400,27,27,-37.05,0.9475,0,1,32,1.42719,2.03617,1.46076,2.22945,1.86317,0.0
222,400,12,12,-53.65,0.9473,0,1,32,1.35508,1.9181,1.16429,2.00133,1.80011,0.0
223,400,18,18,-43.1,0.947,0,1,32,1.35654,1.89915,1.23493,2.06937,1.80207,0.0
224,400,20,20,-39.0,0.9468,0,1,32,1.3683,1.91996,1.30832,2.24697,1.83755,0.0
225,400,21,21,-40.95,0.9466,0,1,32,1.4064,1.9543,1.33762,2.13171,1.87406,0.0
226,400,23,23,-32.95,0.9463,0,1,32,1.48517,1.99225,1.45709,2.2076,1.92807,0.0
227,400,16,16,-41.45,0.9461,0,1,32,1.46022,2.00794,1.45411,2.05188,1.90542,0.0
228,400,10,10,-52.05,0.9458,0,1,32,1.31129,1.84877,1.29842,1.86468,1.74589,0.0
229,400,8,8,-55.9,0.9456,0,1,32,1.28702,1.82758,1.27765,1.91463,1.72455,0.0
230,400,17,17,-49.55,0.9454,0,1,32,1.24677,1.80116,1.24268,1.96522,1.6952,0.0
231,400,28,28,-32.75,0.9451,0,1,32,1.34068,1.7858,1.24268,2.11809,1.81925,0.0
232,400,22,22,-31.15,0.9449,0,1,32,1.33786,1.82141,1.2854,1.90464,1.78069,0.0
233,400,29,29,-30.3,0.9447,0,1,32,1.26605,1.87417,1.09049,1.98866,1.7248,0.0
234,400,18,18,-44.2,0.9444,0,1,32,1.29375,1.93007,1.21549,2.02985,1.74498,0.0
235,400,30,30,-36.25,0.9442,0,1,32,1.33098,1.90496,1.30605,2.15385,1.76984,0.0
236,400,19,19,-47.1,0.9439,0,1,32,1.50013,1.9012,1.41726,2.34995,1.91935,0.0
237,400,20,20,-44.05,0.9437,0,1,32,1.52485,1.94576,1.49605,2.24414,1.96817,0.0
238,400,18,18,-46.1,0.9435,0,1,32,1.47858,1.8841,1.50613,2.24156,1.93473,0.0
239,400,24,24,-42.95,0.9432,0,1,32,1.42059,1.97684,1.41144,2.15114,1.84492,0.0
240,400,27,27,-34.8,0.943,0,1,32,1.46727,1.98572,1.41898,2.39071,1.87129,0.0
241,400,24,24,-33.65,0.9428,0,1,32,1.51916,2.0611,1.53608,2.284,1.97113,0.0
242,400,29,29,-28.5,0.9425,0,1,32,1.53573,2.04117,1.53954,2.36003,1.99223,0.0
243,400,24,24,-41.2,0.9423,0,1,32,1.56052,2.04307,1.56261,2.31829,2.01202,0.0
244,400,31,31,-23.35,0.9421,0,1,32,1.55022,2.10516,1.54232,2.37761,1.99877,0.0
245,400,25,25,-36.4,0.9418,0,1,32,1.57611,2.03053,1.56344,2.29466,2.00121,0.0
246,400,16,16,-51.7,0.9416,0,1,32,1.56095,1.90316,1.54009,2.16867,1.99021,0.0
247,400,26,26,-28.75,0.9413,0,1,32,1.53083,1.90792,1.51248,2.15704,1.96896,0.0
248,400,22,22,-38.85,0.9411,0,1,32,1.48481,1.92592,1.49656,2.10376,1.92419,0.0
249,400,15,15,-45.2,0.9409,0,1,32,1.47467,1.86149,1.4742,2.18087,1.88625,0.0
250,400,23,23,-30.55,0.9406,0,1,32,1.50685,1.91238,1.52742,2.24818,1.92789,0.0
251,400,21,21,-39.0,0.9404,0,1,32,1.52128,1.98429,1.52601,2.25723,1.9365,0.0
252,400,14,14,-47.45,0.9402,0,1,32,1.49992,1.80869,1.49698,2.17209,1.93899,0.0
253,400,18,18,-40.25,0.9399,0,1,32,1.60364,1.94149,1.60696,2.31508,2.04189,0.0
254,400,23,23,-40.75,0.9397,0,1,32,1.46344,2.01784,1.50008,2.22716,1.982,0.0
255,400,22,22,-37.7,0.9394,0,1,32,1.54775,2.05131,1.5688,2.21046,2.02637,0.0
256,400,23,23,-45.95,0.9392,0,1,32,1.56397,2.01355,1.5844,2.41192,2.03133,0.0
257,400,24,24,-47.25,0.939,0,1,32,1.48269,2.00392,1.49982,2.0542,1.95329,0.0
258,400,17,17,-45.5,0.9387,0,1,32,1.4869,2.01831,1.46999,2.31704,1.93916,0.0
259,400,21,21,-44.2,0.9385,0,1,32,1.51871,1.97817,1.49758,2.17057,1.93943,0.0
260,400,19,19,-39.45,0.9383,0,1,32,1.44878,1.93608,1.46675,2.14162,1.89353,0.0
261,400,11,11,-61.3,0.938,0,1,32,1.44275,1.9244,1.45739,2.08037,1.88802,0.0
