episode,steps,score,coins,reward,epsilon,killed_self,survived,states_visited,q_UP,q_RIGHT,q_DOWN,q_LEFT,q_WAIT,q_BOMB
108,400,18,18,-47.3,0.9487,0,1,32,1.39841,1.92485,1.37194,2.0453,1.85597,0.0
109,400,22,22,-47.0,0.9482,0,1,32,1.31227,1.87981,1.33372,1.96673,1.82593,0.0
110,400,23,23,-38.1,0.9477,0,1,32,1.22392,1.87333,1.22628,1.86456,1.68265,0.0
111,400,27,27,-39.3,0.9473,0,1,32,1.27689,1.96134,1.26914,2.01462,1.73819,0.0
112,400,22,22,-43.4,0.9468,0,1,32,1.29683,2.01401,1.29117,2.01955,1.74865,0.0
113,400,14,14,-50.55,0.9463,0,1,32,1.33089,1.9342,1.31163,2.01473,1.77121,0.0
114,400,23,23,-38.55,0.9458,0,1,32,1.32533,1.9106,1.3083,1.98479,1.76941,0.0
115,400,11,11,-53.4,0.9454,0,1,32,1.3131,1.84879,1.31094,1.96216,1.7667,0.0
116,400,22,23,-31.4,0.9449,0,1,32,1.20914,1.83339,1.23704,1.87151,1.70033,0.0
117,400,21,21,-38.95,0.9444,0,1,32,1.26139,1.82874,1.26908,2.12492,1.73902,0.0
118,400,29,29,-39.9,0.9439,0,1,32,1.19175,1.87521,1.3643,2.25196,1.75284,0.0
119,400,21,21,-40.5,0.9435,0,1,32,1.31826,1.67906,1.37205,2.04446,1.81497,0.0
120,400,25,25,-31.1,0.943,0,1,32,1.30958,1.79977,1.35804,2.04273,1.76945,0.0
121,400,15,15,-50.75,0.9425,0,1,32,1.30822,1.82546,1.30842,1.98435,1.75184,0.0
122,400,18,18,-41.55,0.9421,0,1,32,1.29566,1.90356,1.29653,1.97127,1.74304,0.0
123,400,25,26,-34.0,0.9416,0,1,32,1.25638,1.92846,1.26047,1.98617,1.70078,0.0
124,400,14,14,-48.95,0.9411,0,1,32,1.27436,1.92548,1.27869,2.0174,1.72601,0.0
125,400,24,24,-47.1,0.9406,0,1,32,1.30726,1.90049,1.29914,1.98227,1.7417,0.0
126,400,13,13,-46.95,0.9402,0,1,32,1.3005,1.80845,1.30011,1.84456,1.74373,0.0
127,400,13,13,-53.0,0.9397,0,1,32,1.29277,1.86429,1.26821,1.92582,1.73668,0.0
128,400,29,29,-31.15,0.9392,0,1,32,1.28065,1.92683,1.27153,1.95636,1.72841,0.0
129,400,19,19,-50.6,0.9387,0,1,32,1.36552,1.97741,1.42828,2.23584,1.83015,0.0
130,400,20,20,-42.6,0.9383,0,1,32,1.4009,1.99889,1.42587,2.17227,1.85101,0.0
131,400,24,24,-37.25,0.9378,0,1,32,1.36493,2.0154,1.38327,2.09461,1.8007,0.0
132,400,15,15,-52.9,0.9373,0,1,32,1.44462,2.0035,1.4371,2.17894,1.8966,0.0
133,400,16,16,-51.1,0.9368,0,1,32,1.42257,1.96984,1.4183,2.09808,1.8705,0.0
134,400,27,27,-30.25,0.9364,0,1,32,1.45549,1.96092,1.442,2.34249,1.89716,0.0
135,400,20,20,-46.35,0.9359,0,1,32,1.59077,1.89834,1.59419,2.2258,2.04242,0.0
136,400,16,16,-49.0,0.9354,0,1,32,1.48325,1.94079,1.48284,2.108,1.9323,0.0
137,400,28,29,-30.1,0.9349,0,1,32,1.45151,1.95061,1.46442,2.10894,1.88638,0.0
138,400,29,29,-26.15,0.9345,0,1,32,1.4858,1.9963,1.46485,2.3204,1.8821,0.0
139,400,31,31,-34.3,0.934,0,1,32,1.53349,1.96172,1.49663,2.22348,1.9592,0.0
140,400,17,17,-48.95,0.9335,0,1,32,1.44473,1.96064,1.41929,2.10411,1.88308,0.0
141,400,21,21,-43.0,0.933,0,1,32,1.38871,1.94132,1.38647,2.09122,1.85343,0.0
142,400,25,25,-36.2,0.9325,0,1,32,1.36145,1.97095,1.39085,2.12678,1.8237,0.0
143,400,20,20,-45.5,0.9321,0,1,32,1.43725,1.85453,1.4635,2.03664,1.6864,0.0
144,400,25,25,-34.5,0.9316,0,1,32,1.32245,1.92508,1.31255,1.95297,1.70365,0.0
145,400,23,23,-33.55,0.9311,0,1,32,1.31064,1.97958,1.33298,2.2807,1.7258,0.0
146,400,14,14,-35.65,0.9306,0,1,32,1.41432,2.00407,1.36596,2.22256,1.77486,0.0
147,400,16,16,-38.0,0.9302,0,1,32,1.42968,2.0056,1.39399,2.14302,1.81402,0.0
148,400,21,21,-40.95,0.9297,0,1,32,1.42769,2.00949,1.39133,2.17193,1.81949,0.0
149,400,29,29,-30.05,0.9292,0,1,32,1.47829,2.10038,1.45928,2.24446,1.91324,0.0
150,400,25,25,-42.45,0.9287,0,1,32,1.48242,2.08782,1.47015,2.1929,1.92317,0.0
151,400,17,17,-39.55,0.9283,0,1,32,1.46547,2.0804,1.4599,2.176,1.91214,0.0
152,400,21,21,-38.25,0.9278,0,1,32,1.47086,2.12432,1.4737,2.20915,1.91507,0.0
153,400,17,17,-38.5,0.9273,0,1,32,1.42517,2.06192,1.43966,2.0664,1.87298,0.0
154,400,17,17,-37.55,0.9268,0,1,32,1.38221,1.99155,1.42658,2.09426,1.80814,0.0
155,400,15,15,-40.2,0.9264,0,1,32,1.35353,1.85478,1.37412,1.87619,1.78191,0.0
156,400,27,27,-47.75,0.9259,0,1,32,1.25326,1.81637,1.28439,1.93295,1.68458,0.0
157,400,26,26,-34.7,0.9254,0,1,32,1.25495,1.87923,1.2625,1.94041,1.71987,0.0
158,400,16,16,-43.55,0.925,0,1,32,1.24561,1.80394,1.24896,1.91022,1.52472,0.0
159,400,20,20,-27.55,0.9245,0,1,32,1.22973,1.80669,1.22064,1.84495,1.62954,0.0
160,400,24,24,-27.5,0.924,0,1,32,1.23342,1.84413,1.23361,2.03985,1.63649,0.0
161,400,19,19,-34.3,0.9235,0,1,32,1.32111,1.84844,1.33159,2.09776,1.75751,0.0
162,400,21,21,-37.55,0.9231,0,1,32,1.3426,1.86868,1.32067,1.99299,1.77073,0.0
163,400,28,28,-36.7,0.9226,0,1,32,1.36818,1.8723,1.35348,2.08958,1.79904,0.0
164,400,29,29,-38.45,0.9221,0,1,32,1.39156,1.73964,1.38408,2.15899,1.81909,0.0
165,400,16,16,-45.65,0.9216,0,1,32,1.35941,1.71456,1.37341,1.87356,1.80418,0.0
166,400,29,29,-32.55,0.9212,0,1,32,1.33161,1.8322,1.35884,2.17253,1.80613,0.0
167,400,16,16,-49.25,0.9207,0,1,32,1.40922,1.92579,1.4384,2.24363,1.85955,0.0
168,400,22,22,-32.2,0.9202,0,1,32,1.46142,1.95705,1.47821,2.20385,1.91143,0.0
169,400,18,18,-35.45,0.9197,0,1,32,1.46184,1.9884,1.47818,2.16779,1.91343,0.0
170,400,25,25,-32.45,0.9193,0,1,32,1.42713,1.93407,1.43264,2.10289,1.8669,0.0
171,400,25,25,-36.35,0.9188,0,1,32,1.4337,1.95572,1.43591,1.93529,1.86959,0.0
172,400,20,20,-30.15,0.9183,0,1,32,1.41089,1.92699,1.41937,2.08525,1.86147,0.0
173,400,24,24,-34.25,0.9178,0,1,32,1.45349,1.90726,1.45552,2.12505,1.89196,0.0
174,400,14,14,-45.4,0.9173,0,1,32,1.45349,1.90726,1.45552,2.20604,1.89196,0.0
175,400,21,21,-40.9,0.9169,0,1,32,1.4424,1.94259,1.43274,2.22945,1.87212,0.0
176,400,21,21,-45.95,0.9164,0,1,32,1.40818,1.93416,1.40804,2.08207,1.84781,0.0
177,400,22,22,-37.75,0.9159,0,1,32,1.3997,1.85842,1.39943,2.17894,1.84437,0.0
178,400,23,23,-39.1,0.9154,0,1,32,1.39177,1.8425,1.39347,2.05705,1.83656,0.0
179,400,22,22,-48.85,0.915,0,1,32,1.3743,1.71183,1.39499,2.02245,1.84247,0.0
180,400,23,23,-28.1,0.9145,0,1,32,1.39481,1.85664,1.39669,2.36497,1.84186,0.0
181,400,31,31,-21.15,0.914,0,1,32,1.54122,2.02396,1.52647,2.24026,1.96917,0.0
182,400,25,25,-38.25,0.9135,0,1,32,1.54122,2.02393,1.51791,2.21267,1.96539,0.0
183,400,26,26,-30.7,0.9131,0,1,32,1.38612,1.96552,1.4289,2.00422,1.88747,0.0
184,400,21,21,-30.85,0.9126,0,1,32,1.39538,2.00136,1.37218,2.19631,1.84841,0.0
185,400,20,20,-36.0,0.9121,0,1,32,1.39806,1.72776,1.36869,2.15297,1.82635,0.0
186,400,30,30,-31.4,0.9116,0,1,32,1.46194,1.90262,1.49153,2.32662,1.90919,0.0
187,400,25,25,-41.75,0.9112,0,1,32,1.55085,2.01694,1.55278,2.23956,1.96151,0.0
188,400,21,21,-42.35,0.9107,0,1,32,1.54074,2.04789,1.55176,2.14832,1.96361,0.0
189,400,27,27,-24.65,0.9102,0,1,32,1.50344,2.03971,1.50267,2.06819,1.94739,0.0
190,400,25,25,-33.8,0.9098,0,1,32,1.52621,2.0875,1.50558,2.24524,1.9474,0.0
191,400,22,22,-43.5,0.9093,0,1,32,1.46311,2.02371,1.4664,2.10335,1.92735,0.0
192,400,26,26,-29.2,0.9088,0,1,32,1.47002,1.92378,1.4577,2.16261,1.90416,0.0
193,400,25,25,-29.0,0.9083,0,1,32,1.47709,2.06469,1.46659,2.23719,1.91704,0.0
194,400,24,24,-36.65,0.9079,0,1,32,1.45944,2.06052,1.46939,2.22332,1.92303,0.0
195,400,27,27,-30.35,0.9074,0,1,32,1.52476,1.9478,1.51707,2.16818,1.96671,0.0
196,400,20,20,-37.65,0.9069,0,1,32,1.38697,2.00275,1.21659,2.15392,1.86309,0.0
197,400,26,26,-34.8,0.9064,0,1,32,1.39284,1.99494,1.24373,2.11111,1.86309,0.0
198,400,28,28,-33.85,0.906,0,1,32,1.39619,1.99951,1.29419,2.17749,1.86586,0.0
199,400,26,26,-36.35,0.9055,0,1,32,1.39071,1.77245,1.35724,2.15635,1.85747,0.0
200,400,17,17,-38.25,0.905,0,1,32,1.44749,1.8217,1.47088,2.1595,1.93475,0.0
201,400,27,27,-36.15,0.9045,0,1,32,1.46086,1.93659,1.46545,2.16534,1.93415,0.0
202,400,26,27,-28.75,0.9041,0,1,32,1.48522,1.91156,1.48633,2.19674,1.93957,0.0
203,400,28,28,-30.05,0.9036,0,1,32,1.46924,1.90544,1.46074,2.18755,1.91604,0.0
204,400,27,27,-33.05,0.9031,0,1,32,1.5481,1.97767,1.52517,2.356,2.01961,0.0
205,400,38,38,-15.6,0.9026,0,1,32,1.53091,2.05403,1.525,2.22047,1.97751,0.0
206,400,26,26,-26.65,0.9022,0,1,32,1.53564,2.07447,1.54812,2.22855,1.98723,0.0
207,400,18,18,-43.95,0.9017,0,1,32,1.56968,2.01802,1.57367,2.26246,2.00178,0.0
208,400,34,34,-12.65,0.9012,0,1,32,1.56247,2.01577,1.54114,2.30552,1.99636,0.0
209,400,18,18,-42.5,0.9007,0,1,32,1.44691,1.9162,1.46929,2.16567,1.90365,0.0
210,400,23,23,-31.05,0.9002,0,1,32,1.51728,2.00513,1.52449,2.26221,1.96041,0.0
211,400,30,30,-26.95,0.8998,0,1,32,1.47727,2.03714,1.45615,2.05442,1.90715,0.0
212,400,21,21,-35.45,0.8993,0,1,32,1.38501,1.92522,1.41688,2.13157,1.85098,0.0
213,400,22,22,-44.05,0.8988,0,1,32,1.48852,1.8805,1.56275,2.20281,1.96966,0.0
214,400,24,24,-30.05,0.8983,0,1,32,1.53263,1.92681,1.56937,2.18305,2.00846,0.0
215,400,32,32,-26.6,0.8979,0,1,32,1.51871,1.96962,1.5186,2.17196,1.95506,0.0
216,400,21,21,-33.75,0.8974,0,1,32,1.49617,2.1041,1.4827,2.21413,1.92266,0.0
217,400,36,36,-17.25,0.8969,0,1,32,1.46571,2.12703,1.45313,2.07112,1.92293,0.0
218,400,25,25,-37.6,0.8964,0,1,32,1.39684,2.10767,1.40922,2.22294,1.86996,0.0
219,400,35,35,-21.15,0.896,0,1,32,1.46728,2.15584,1.55054,2.62284,1.94918,0.0
220,400,22,23,-35.2,0.8955,0,1,32,1.57535,2.06115,1.60776,2.27484,1.99085,0.0
221,400,31,31,-23.75,0.895,0,1,32,1.60839,2.10784,1.63422,2.39273,2.05582,0.0
222,400,36,36,-16.6,0.8945,0,1,32,1.64761,2.12504,1.63091,2.20046,2.07683,0.0
223,400,23,23,-31.35,0.8941,0,1,32,1.48652,2.0928,1.49329,2.2476,1.92959,0.0
224,400,17,17,-44.25,0.8936,0,1,32,1.45641,2.07303,1.46031,2.14793,1.91679,0.0
225,400,22,22,-36.75,0.8931,0,1,32,1.53686,1.99826,1.52925,2.2452,1.96581,0.0
226,400,24,24,-35.1,0.8926,0,1,32,1.53395,2.07343,1.52825,2.31062,1.96905,0.0
227,400,25,25,-36.15,0.8922,0,1,32,1.48071,2.04081,1.47752,2.17353,1.93545,0.0
228,400,18,18,-37.8,0.8917,0,1,32,1.45681,2.02273,1.44243,2.21257,1.89024,0.0
229,400,33,33,-27.0,0.8912,0,1,32,1.44148,2.04418,1.44179,2.1042,1.89013,0.0
230,400,26,26,-33.35,0.8908,0,1,32,1.54375,2.00598,1.61241,2.16343,1.9963,0.0
231,400,16,16,-37.25,0.8903,0,1,32,1.52707,2.00598,1.61241,2.06881,1.96669,0.0
232,400,19,19,-43.35,0.8898,0,1,32,1.40431,2.00559,1.43795,2.06747,1.91457,0.0
233,400,35,35,-21.8,0.8893,0,1,32,1.40521,1.93395,1.42593,2.08501,1.8942,0.0
234,400,21,21,-41.65,0.8889,0,1,32,1.24981,1.95218,1.4597,2.25304,1.91637,0.0
235,400,15,15,-47.5,0.8884,0,1,32,1.36685,1.92654,1.40952,2.01022,1.84609,0.0
236,400,40,40,-16.95,0.8879,0,1,32,1.19556,1.9524,1.37628,2.126,1.84125,0.0
237,400,18,18,-39.85,0.8874,0,1,32,1.22527,1.94372,1.40159,2.20573,1.86527,0.0
238,400,24,24,-30.05,0.887,0,1,32,1.39899,1.99053,1.41401,2.32916,1.89298,0.0
239,400,20,20,-47.2,0.8865,0,1,32,1.45154,1.941,1.44138,2.20324,1.9105,0.0
240,400,27,27,-25.95,0.886,0,1,32,1.47915,2.05668,1.47768,2.1834,1.93866,0.0
241,400,25,25,-36.35,0.8855,0,1,32,1.44594,2.01692,1.46028,2.11636,1.92191,0.0
242,400,33,33,-21.65,0.8851,0,1,32,1.43948,2.01895,1.43376,2.14172,1.89423,0.0
243,400,22,22,-39.6,0.8846,0,1,32,1.43706,2.03399,1.4407,2.17505,1.90769,0.0
244,400,28,28,-28.8,0.8841,0,1,32,1.44668,2.02414,1.46054,2.19093,1.92373,0.0
245,400,25,25,-25.35,0.8836,0,1,32,1.44604,2.05186,1.47361,2.3763,1.94224,0.0
246,400,34,34,-19.3,0.8831,0,1,32,1.48268,2.04027,1.4835,2.2298,1.76456,0.0
247,400,22,22,-28.35,0.8827,0,1,32,1.4463,1.99604,1.44276,2.31637,1.8311,0.0
248,400,35,35,-29.1,0.8822,0,1,32,1.30531,2.03976,1.51202,2.24365,1.95187,0.0
249,400,23,23,-38.35,0.8817,0,1,32,1.3902,2.06046,1.5063,2.23624,1.9479,0.0
250,400,32,32,-15.65,0.8812,0,1,32,1.48849,2.10558,1.51089,2.39908,1.96311,0.0
251,400,29,29,-25.45,0.8808,0,1,32,1.51672,2.06549,1.51402,2.23982,1.97279,0.0
252,400,33,33,-31.65,0.8803,0,1,32,1.53194,2.06706,1.53144,2.2929,1.99176,0.0
253,400,32,32,-22.8,0.8798,0,1,32,1.554,2.11365,1.54297,2.25365,2.01286,0.0
254,400,23,23,-37.7,0.8793,0,1,32,1.56801,2.12588,1.55138,2.28179,2.01741,0.0
255,400,19,19,-37.95,0.8789,0,1,32,1.54754,2.05504,1.33521,2.28558,2.00647,0.0
256,400,25,25,-26.95,0.8784,0,1,32,1.53347,2.03874,1.36645,2.2233,1.97723,0.0
257,400,28,28,-33.4,0.8779,0,1,32,1.5397,2.00306,1.33254,2.41023,2.01516,0.0
258,400,33,33,-26.45,0.8775,0,1,32,1.56174,2.03517,1.48113,2.23306,2.05227,0.0
259,400,30,30,-22.05,0.877,0,1,32,1.54426,2.09791,1.4913,2.32247,2.02391,0.0
260,400,23,24,-43.9,0.8765,0,1,32,1.60916,2.10997,1.63649,2.37664,2.0871,0.0
261,400,38,38,-24.4,0.876,0,1,32,1.65231,2.19548,1.65268,2.38562,2.1063,0.0
