episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,9,0,0,3,1,-4.184,0.9995,1,0,0.0146
2,12,0,0,2,1,-4.76,0.999,1,0,0.0187
3,9,0,0,4,1,-4.03,0.9986,1,0,0.0249
4,5,0,0,4,1,-3.79,0.9981,1,0,0.0323
5,6,0,0,2,1,-4.504,0.9976,1,0,0.0391
6,6,0,0,3,1,-4.05,0.9971,1,0,0.045
7,8,0,0,1,1,-4.723,0.9967,1,0,0.0533
8,6,0,0,2,1,-4.6,0.9962,1,0,0.062
9,6,0,0,2,1,-4.504,0.9957,1,0,0.0696
10,5,0,0,2,1,-4.29,0.9952,1,0,0.076
11,8,0,0,3,1,-4.227,0.9948,1,0,0.0843
12,38,0,0,4,3,-4.713,0.9943,1,0,0.087
13,18,0,0,5,2,-4.064,0.9938,1,0,0.092
14,10,0,0,3,1,-4.34,0.9933,1,0,0.0972
15,7,0,0,3,1,-4.11,0.9929,1,0,0.1031
16,12,0,0,4,1,-4.11,0.9924,1,0,0.1081
17,10,0,0,2,1,-4.644,0.9919,1,0,0.1148
18,9,0,0,2,1,-4.63,0.9915,1,0,0.1207
19,12,0,0,3,1,-4.61,0.991,1,0,0.1257
20,19,0,0,2,1,-4.684,0.9905,1,0,0.1297
21,10,0,0,2,1,-4.64,0.99,1,0,0.1337
22,13,0,0,3,1,-4.52,0.9896,1,0,0.1384
23,8,0,0,2,1,-4.52,0.9891,1,0,0.1426
24,8,0,0,5,1,-3.42,0.9886,1,0,0.1455
25,7,0,0,3,1,-4.064,0.9881,1,0,0.1517
26,14,0,0,4,2,-4.077,0.9877,1,0,0.1542
27,9,0,0,5,1,-3.68,0.9872,1,0,0.1579
28,13,0,0,2,2,-4.764,0.9867,1,0,0.164
29,10,0,0,2,1,-4.74,0.9862,1,0,0.1698
30,5,0,0,4,1,-3.79,0.9858,1,0,0.1746
31,14,0,0,2,1,-4.684,0.9853,1,0,0.1793
32,14,0,0,4,2,-4.12,0.9848,1,0,0.1811
33,8,0,0,4,1,-3.77,0.9843,1,0,0.1848
34,7,0,0,2,1,-4.464,0.9839,1,0,0.1907
35,5,0,0,4,1,-3.89,0.9834,1,0,0.1955
36,5,0,0,4,1,-3.79,0.9829,1,0,0.2
37,5,0,0,2,1,-4.39,0.9824,1,0,0.2004
38,8,0,0,2,1,-4.47,0.9819,1,0,0.2056
39,13,0,0,3,1,-4.32,0.9815,1,0,0.209
40,14,0,0,5,1,-3.83,0.981,1,0,0.2113
41,5,0,0,3,1,-3.99,0.9805,1,0,0.2162
42,5,0,0,3,1,-4.19,0.98,1,0,0.2214
43,6,0,0,3,1,-4.1,0.9796,1,0,0.2266
44,11,0,0,3,1,-4.204,0.9791,1,0,0.2296
45,11,0,0,3,1,-4.204,0.9786,1,0,0.233
46,10,0,0,3,1,-4.19,0.9781,1,0,0.2367
47,11,0,0,3,1,-4.5,0.9777,1,0,0.2404
48,32,0,0,6,3,-3.948,0.9772,1,0,0.2411
49,18,0,0,3,1,-4.32,0.9767,1,0,0.2424
50,6,0,0,3,1,-4.25,0.9762,1,0,0.2471
51,5,0,0,3,1,-4.19,0.9758,1,0,0.2518
52,5,0,0,4,1,-3.99,0.9753,1,0,0.2561
53,5,0,0,2,1,-4.54,0.9748,1,0,0.2618
54,11,0,0,4,1,-4.05,0.9744,1,0,0.2641
55,6,0,0,2,1,-4.504,0.9739,1,0,0.2689
56,5,0,0,2,1,-4.39,0.9734,1,0,0.2734
57,8,0,0,4,1,-3.87,0.9729,1,0,0.2764
58,7,0,0,3,1,-4.26,0.9725,1,0,0.2808
59,7,0,0,3,1,-4.26,0.972,1,0,0.2849
60,15,0,0,6,2,-3.333,0.9715,1,0,0.2864
61,7,0,0,5,1,-3.46,0.971,1,0,0.2892
62,6,0,0,2,1,-4.4,0.9706,1,0,0.2915
63,6,0,0,2,1,-4.6,0.9701,1,0,0.294
64,13,0,1,3,2,-3.31,0.9696,1,0,0.2913
65,7,0,0,3,1,-4.264,0.9691,1,0,0.2945
66,5,0,0,3,1,-4.09,0.9687,1,0,0.2988
67,21,0,0,5,2,-3.59,0.9682,1,0,0.2988
68,11,0,0,2,1,-4.8,0.9677,1,0,0.3022
69,10,0,0,2,1,-4.444,0.9672,1,0,0.3049
70,10,0,0,5,1,-3.79,0.9667,1,0,0.3071
71,5,0,0,3,1,-4.19,0.9663,1,0,0.3111
72,8,0,0,5,1,-3.57,0.9658,1,0,0.3124
73,5,0,0,3,1,-4.19,0.9653,1,0,0.3167
74,6,0,0,3,1,-4.25,0.9648,1,0,0.3204
75,23,0,0,2,1,-4.924,0.9644,1,0,0.3206
76,5,0,0,4,1,-3.89,0.9639,1,0,0.3239
77,8,0,0,3,1,-4.17,0.9634,1,0,0.3267
78,5,0,0,4,1,-3.89,0.9629,1,0,0.3299
79,9,0,0,3,1,-4.28,0.9625,1,0,0.3333
80,10,0,0,3,1,-4.39,0.962,1,0,0.3364
81,23,1,1,6,3,-2.253,0.9615,1,0,0.3377
82,8,0,0,3,1,-4.42,0.961,1,0,0.3416
83,7,0,0,4,1,-3.81,0.9606,1,0,0.3443
84,13,1,1,4,2,-2.864,0.9601,1,0,0.3457
85,7,0,0,4,1,-3.71,0.9596,1,0,0.3483
