round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,8,0,0,6,1,3,1,1,0,0.25,0.91904,-15.463
2,80,0,0,22,10,5,1,1,0,0.2499,0.70005,96.084
3,16,0,0,4,2,3,1,1,0,0.2499,1.25156,-15.837
4,23,0,0,7,3,3,1,1,0,0.2498,0.6976,6.505
5,39,0,0,12,4,6,1,1,0,0.2497,0.49541,30.669
6,93,2,2,26,10,2,1,1,0,0.2497,0.56406,102.792
7,21,0,0,8,3,3,1,1,0,0.2496,0.86905,11.09
8,44,1,1,19,5,4,1,1,0,0.2496,0.56112,40.607
9,8,0,0,1,1,2,1,1,0,0.2495,0.55533,-5.632
10,57,2,2,25,6,2,1,1,0,0.2494,0.47178,71.726
11,56,2,2,17,5,4,1,1,0,0.2494,0.59739,47.522
12,33,0,0,7,2,7,1,1,0,0.2493,0.39648,1.419
13,21,0,0,5,2,1,1,1,0,0.2492,0.55293,6.913
14,45,0,0,9,3,7,1,1,0,0.2492,0.4731,3.583
15,74,1,1,23,5,6,1,1,0,0.2491,0.43634,78.9
16,7,0,0,3,1,2,1,1,0,0.2491,1.6323,-20.336
17,12,0,0,4,1,2,1,1,0,0.249,0.21866,-48.587
18,119,3,3,23,8,7,1,1,0,0.2489,0.44311,135.7
19,35,0,0,6,2,4,1,1,0,0.2489,0.53053,-7.352
20,106,0,0,9,4,12,1,1,0,0.2488,0.34924,67.22
21,12,0,0,2,1,1,1,1,0,0.2487,0.4182,-4.652
22,29,0,0,8,3,8,1,1,0,0.2487,0.78538,-24.591
23,52,0,0,8,3,5,1,1,0,0.2486,0.44829,2.796
24,69,1,1,10,2,10,1,1,0,0.2486,0.33536,18.741
25,9,0,0,4,1,0,1,1,0,0.2485,0.27071,-49.359
26,78,0,0,16,5,13,1,1,0,0.2484,0.35964,24.823
27,93,2,2,23,7,12,1,1,0,0.2484,0.37039,100.644
28,56,1,1,14,6,6,1,1,0,0.2483,0.86721,22.868
