round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,38,1,1,13,5,5,1,1,0,0.25,0.56836,61.384
2,130,3,3,26,9,9,1,1,0,0.2499,0.33207,294.664
3,75,1,1,13,7,4,1,1,0,0.2499,0.47895,142.333
4,104,0,0,26,12,5,0,1,0,0.2498,0.36358,215.521
5,89,1,1,18,8,4,1,1,0,0.2497,0.42792,181.412
6,53,2,2,16,6,3,1,1,0,0.2497,0.37326,105.007
7,68,8,3,16,6,7,1,1,0,0.2496,0.45493,141.97
8,64,0,0,17,6,4,0,1,0,0.2496,0.37879,130.526
9,69,1,1,20,7,7,1,1,0,0.2495,0.55792,105.835
10,33,1,1,10,4,3,1,1,0,0.2494,0.48327,57.142
11,73,1,1,23,7,6,1,1,0,0.2494,0.47274,138.295
12,112,3,3,24,13,4,0,1,0,0.2493,0.40534,228.738
13,14,0,0,5,2,4,1,1,0,0.2492,1.24693,8.364
14,56,0,0,19,6,3,0,1,0,0.2492,0.34402,113.856
15,72,2,2,26,8,5,1,1,0,0.2491,0.39526,144.626
16,78,2,2,19,8,10,1,1,0,0.2491,0.43697,141.279
17,103,3,3,19,10,7,1,1,0,0.249,0.40191,203.278
18,85,2,2,23,8,8,1,1,0,0.2489,0.33507,170.55
19,105,1,1,3,5,6,1,1,0,0.2489,0.3735,184.635
20,71,3,3,21,6,3,1,1,0,0.2488,0.37262,160.45
21,37,1,1,10,4,1,1,1,0,0.2487,0.5007,79.146
22,87,1,1,23,8,3,0,1,0,0.2487,0.36798,187.263
23,35,1,1,13,4,5,1,1,0,0.2486,0.58414,51.812
24,93,0,0,31,11,7,1,1,0,0.2486,0.39602,184.623
25,120,1,1,19,10,8,0,1,0,0.2485,0.37033,255.863
26,73,2,2,13,6,4,1,1,0,0.2484,0.3467,154.474
27,232,9,4,25,17,15,1,1,0,0.2484,0.28626,453.947
28,64,1,1,13,7,6,0,1,0,0.2483,0.31038,118.155
29,57,0,0,12,6,7,0,1,0,0.2482,0.36131,100.783
30,148,2,2,18,12,6,1,1,0,0.2482,0.33648,313.655
31,100,1,1,23,11,4,0,1,0,0.2481,0.34303,202.854
32,86,2,2,22,8,4,0,1,0,0.2481,0.33346,174.261
33,222,4,4,23,16,8,1,1,0,0.248,0.29962,450.093
34,93,1,1,22,8,5,0,1,0,0.2479,0.39865,189.501
35,64,4,4,20,4,4,0,1,0,0.2479,0.35424,138.192
36,74,1,1,21,7,3,1,1,0,0.2478,0.38474,141.758
37,72,3,3,23,7,2,1,1,0,0.2477,0.377,145.039
38,59,2,2,15,5,6,0,1,0,0.2477,0.3075,116.241
39,157,1,1,41,15,10,0,1,0,0.2476,0.27791,325.97
40,102,5,5,22,9,5,1,1,0,0.2476,0.57773,201.452
41,58,0,0,13,6,7,0,1,0,0.2475,0.41268,106.119
42,188,5,5,26,15,9,1,1,0,0.2474,0.29646,378.305
43,90,1,1,23,10,4,0,1,0,0.2474,0.37706,196.35
44,106,3,3,23,9,5,0,1,0,0.2473,0.26553,220.652
45,60,0,0,15,7,2,1,1,0,0.2472,0.69637,92.798
46,294,4,4,37,22,22,1,1,0,0.2472,0.32548,481.922
47,156,3,3,36,12,6,1,1,0,0.2471,0.35711,340.526
48,153,3,3,33,18,7,0,1,0,0.2471,0.39834,304.12
