round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,39,0,0,4,2,6,1,1,0,0.25,0.30988,-47.12
2,58,0,0,10,4,11,1,1,0,0.2499,0.36732,6.779
3,70,0,0,3,1,10,1,1,0,0.2499,0.06723,-10.672
4,57,0,0,7,2,10,1,1,0,0.2498,0.09957,-5.461
5,45,0,0,4,2,8,1,1,0,0.2497,0.13918,-10.392
6,19,0,0,2,1,4,1,1,0,0.2497,0.19079,-9.762
7,20,0,0,3,1,2,1,1,0,0.2496,0.06885,-51.388
8,8,0,0,1,1,3,1,1,0,0.2496,0.53023,-8.638
9,5,0,0,3,1,0,1,1,0,0.2495,0.07781,-51.334
10,7,0,0,6,1,1,1,1,0,0.2494,0.52538,-17.017
11,72,0,0,6,3,16,1,1,0,0.2494,0.27055,-7.515
12,75,1,1,13,6,11,1,1,0,0.2493,0.36753,26.184
13,18,0,0,4,2,5,1,1,0,0.2492,0.83305,7.081
14,53,0,0,3,1,4,1,1,0,0.2492,0.02499,-50.29
15,74,0,0,7,2,9,1,1,0,0.2491,0.18168,-0.834
16,58,0,0,7,2,10,1,1,0,0.2491,0.1603,-7.884
17,28,0,0,6,1,7,1,1,0,0.249,0.1464,-6.394
18,82,2,2,8,3,13,1,1,0,0.2489,0.22748,-8.315
19,28,1,1,11,3,10,1,1,0,0.2489,0.52079,10.842
20,34,0,0,4,1,8,1,1,0,0.2488,0.02855,-53.23
21,44,0,0,4,1,3,1,1,0,0.2487,0.11931,-17.746
22,22,0,0,7,3,7,1,1,0,0.2487,0.47482,-1.842
23,8,0,0,3,1,1,1,1,0,0.2486,0.19229,-51.68
24,41,0,0,11,4,7,1,1,0,0.2486,0.56334,-24.578
25,94,1,1,14,5,15,1,1,0,0.2485,0.33607,5.958
26,99,1,1,7,3,10,1,1,0,0.2484,0.16162,16.354
27,24,0,0,3,1,4,1,1,0,0.2484,0.0226,-51.607
28,7,0,0,1,1,2,1,1,0,0.2483,0.61747,-10.376
29,41,0,0,2,1,7,1,1,0,0.2482,0.14545,-15.829
30,16,0,0,3,1,1,1,1,0,0.2482,0.05792,-50.594
31,77,0,0,3,2,10,1,1,0,0.2481,0.12431,-9.779
32,16,0,0,4,1,3,1,1,0,0.2481,0.02146,-51.724
33,21,0,0,3,1,6,1,1,0,0.248,0.08108,-9.304
34,54,0,0,3,1,6,1,1,0,0.2479,0.06139,-6.568
35,19,0,0,3,1,1,1,1,0,0.2479,0.04535,-50.94
36,9,0,0,3,1,3,1,1,0,0.2478,0.11357,-52.326
37,27,0,0,5,1,7,1,1,0,0.2477,0.10195,-20.252
38,66,0,0,9,3,10,1,1,0,0.2477,0.28268,-8.873
39,36,0,0,6,1,5,1,1,0,0.2476,0.25238,-28.085
40,5,0,0,3,1,0,1,1,0,0.2476,1.54436,-20.958
41,70,0,0,11,4,15,1,1,0,0.2475,0.55995,-23.456
42,25,0,0,4,1,1,1,1,0,0.2474,0.06241,-50.619
43,64,1,1,14,4,5,1,1,0,0.2474,0.39228,24.051
44,11,0,0,4,1,2,1,1,0,0.2473,0.05952,-51.912
45,18,0,0,3,1,4,1,1,0,0.2472,0.0811,-52.955
46,64,0,0,7,2,12,1,1,0,0.2472,0.38707,-26.435
47,56,0,0,3,1,6,1,1,0,0.2471,0.02905,-51.063
48,9,0,0,4,1,2,1,1,0,0.2471,0.07537,-51.656
49,100,3,3,26,6,15,1,1,0,0.247,0.32519,16.502
50,77,0,0,5,2,10,1,1,0,0.2469,0.27534,-23.941
51,66,0,0,6,2,7,1,1,0,0.2469,0.17031,0.467
52,40,0,0,11,3,4,1,1,0,0.2468,0.5566,-26.454
53,33,0,0,3,1,4,1,1,0,0.2467,0.24922,-19.279
54,63,0,0,12,3,8,1,1,0,0.2467,0.40193,-28.875
55,32,1,1,11,4,5,1,1,0,0.2466,0.4453,17.725
56,45,0,0,10,4,10,1,1,0,0.2466,0.54768,-24.187
57,15,0,0,4,1,2,1,1,0,0.2465,0.03667,-51.222
58,5,0,0,2,1,1,1,1,0,0.2464,0.14804,-51.101
59,38,0,0,3,1,8,1,1,0,0.2464,0.03988,-53.474
60,7,0,0,2,1,2,1,1,0,0.2463,1.53751,-26.972
61,5,0,0,2,1,2,1,1,0,0.2462,0.38484,-52.537
62,15,0,0,3,1,3,1,1,0,0.2462,0.53748,-19.634
63,76,0,0,1,1,10,1,1,0,0.2461,0.06682,-13.707
64,67,1,1,12,4,15,1,1,0,0.2461,0.19059,9.358
65,8,0,0,2,1,2,1,1,0,0.246,0.38882,-44.566
66,6,0,0,2,1,3,1,1,0,0.2459,0.12734,-9.724
67,49,2,2,14,3,7,1,1,0,0.2459,0.36283,14.988
68,80,1,1,8,3,17,1,1,0,0.2458,0.21352,7.698
69,10,0,0,3,1,0,1,1,0,0.2457,0.05385,-50.748
70,16,0,0,3,1,1,1,1,0,0.2457,0.05555,-51.061
71,20,0,0,4,1,3,1,1,0,0.2456,0.02467,-51.795
72,51,0,0,10,3,11,1,1,0,0.2456,0.23275,-5.526
73,28,0,0,4,1,5,1,1,0,0.2455,0.21633,-8.722
74,62,0,0,4,1,6,1,1,0,0.2454,0.01919,-50.574
75,7,0,0,3,1,0,1,1,0,0.2454,0.03086,-50.895
76,22,0,0,3,1,5,1,1,0,0.2453,0.059,-8.633
77,39,0,0,3,1,2,1,1,0,0.2452,0.00678,-49.672
78,20,0,0,2,1,5,1,1,0,0.2452,0.22214,-9.333
79,12,0,0,2,1,3,1,1,0,0.2451,0.1263,-8.415
80,70,0,0,5,2,8,1,1,0,0.2451,0.07258,-8.509
81,27,0,0,8,3,10,1,1,0,0.245,0.98074,-35.023
82,81,0,0,4,1,9,1,1,0,0.2449,0.04558,-51.775
83,14,0,0,4,1,3,1,1,0,0.2449,0.0187,-52.171
84,40,0,0,4,1,2,1,1,0,0.2448,0.03853,-50.148
85,98,0,0,4,2,8,1,1,0,0.2447,0.1709,-7.856
86,7,0,0,4,1,4,1,1,0,0.2447,1.37273,-26.209
87,25,0,0,5,1,0,1,1,0,0.2446,0.41885,-40.373
88,49,0,0,5,3,10,1,1,0,0.2446,0.46313,-23.135
89,58,0,0,4,1,8,1,1,0,0.2445,0.02418,-52.638
90,124,0,0,15,6,16,1,1,0,0.2444,0.17376,7.951
91,55,1,1,7,3,10,1,1,0,0.2444,0.26728,-6.882
92,60,0,0,8,3,10,1,1,0,0.2443,0.18194,-38.196
93,13,0,0,2,1,2,1,1,0,0.2442,0.48831,-10.315
94,5,0,0,3,1,0,1,1,0,0.2442,0.04142,-50.963
95,50,0,0,5,2,9,1,1,0,0.2441,0.06152,-8.216
96,111,1,1,17,5,20,1,1,0,0.2441,0.71161,-25.622
97,65,0,0,11,5,12,1,1,0,0.244,0.3137,-20.805
98,34,1,1,5,3,7,1,1,0,0.2439,0.35683,-21.503
99,22,0,0,2,1,4,1,1,0,0.2439,0.16216,-11.411
100,50,1,1,17,4,10,1,1,0,0.2438,0.52359,32.88
101,61,0,0,12,4,12,1,1,0,0.2437,0.33651,-13.343
102,61,1,1,15,5,9,1,1,0,0.2437,0.53847,21.108
103,22,0,0,4,1,2,1,1,0,0.2436,0.2965,-7.038
104,45,0,0,4,1,5,1,1,0,0.2436,0.05477,-55.035
105,18,0,0,4,1,2,1,1,0,0.2435,0.04635,-52.147
106,65,0,0,4,3,10,1,1,0,0.2434,0.61282,-15.719
107,106,1,1,14,6,10,1,1,0,0.2434,0.34377,20.68
