round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,24,0,0,12,3,2,1,1,0,0.25,0.67203,37.158
2,190,3,3,53,19,8,0,1,0,0.2499,0.32702,446.496
3,99,2,2,38,10,5,1,1,0,0.2499,0.33766,221.784
4,33,2,2,8,3,1,1,1,0,0.2498,0.47083,58.341
5,21,0,0,6,3,3,1,1,0,0.2497,0.80406,29.825
6,44,1,1,10,4,3,1,1,0,0.2497,0.41752,91.961
7,99,4,4,28,8,7,1,1,0,0.2496,0.46551,217.926
8,106,4,4,37,10,10,0,1,0,0.2496,0.24601,242.729
9,62,3,3,19,6,3,1,1,0,0.2495,0.33486,144.71
10,127,3,3,41,13,5,1,1,0,0.2494,0.29752,279.346
11,155,4,4,41,13,9,1,1,0,0.2494,0.36605,347.301
12,91,1,1,26,10,4,0,1,0,0.2493,0.34268,204.576
13,218,6,6,47,22,14,1,1,0,0.2492,0.26865,491.183
14,108,2,2,30,12,5,0,1,0,0.2492,0.34829,236.793
15,106,4,4,31,10,8,0,1,0,0.2491,0.24594,252.038
16,81,1,1,26,9,6,1,1,0,0.2491,0.3538,160.046
17,244,2,2,67,25,14,0,1,0,0.249,0.30291,506.423
18,176,5,5,48,16,15,0,1,0,0.2489,0.23564,399.553
19,20,2,2,8,2,3,1,1,0,0.2489,0.60791,28.271
20,394,10,5,89,38,18,0,0,1,0.2488,0.15826,920.985
21,192,3,3,42,17,9,0,1,0,0.2487,0.25842,431.735
22,108,2,2,23,10,7,0,1,0,0.2487,0.30916,228.729
23,271,3,3,44,25,12,1,1,0,0.2486,0.25349,587.958
24,277,4,4,55,23,15,0,1,0,0.2486,0.22365,586.135
25,74,1,1,18,7,7,1,1,0,0.2485,0.47083,151.571
26,87,3,3,22,7,7,1,1,0,0.2484,0.35717,187.381
27,25,0,0,9,3,6,1,1,0,0.2484,0.74025,10.6
28,159,2,2,44,15,8,0,1,0,0.2483,0.24831,344.61
29,44,0,0,22,6,3,1,1,0,0.2482,0.41061,54.916
30,139,4,4,42,13,3,1,1,0,0.2482,0.22876,334.896
31,191,3,3,50,16,13,1,1,0,0.2481,0.27826,438.13
32,340,10,5,79,29,19,0,0,1,0.2481,0.16416,785.598
33,86,2,2,28,9,7,0,1,0,0.248,0.47445,156.537
34,186,4,4,45,20,11,1,1,0,0.2479,0.33051,396.882
35,269,2,2,69,23,15,1,1,0,0.2479,0.23512,540.072
36,274,5,5,60,24,14,1,1,0,0.2478,0.24836,609.481
37,305,7,7,61,28,10,0,0,1,0.2477,0.14963,696.595
38,207,8,8,47,20,9,0,1,0,0.2477,0.30751,475.36
39,200,3,3,46,15,6,0,1,0,0.2476,0.19712,452.653
40,254,10,5,62,23,8,0,0,1,0.2476,0.18285,600.969
41,376,7,7,92,37,11,0,0,1,0.2475,0.17433,875.13
42,52,7,2,17,5,4,1,1,0,0.2474,0.29031,115.48
43,107,3,3,37,11,6,1,1,0,0.2474,0.34079,250.711
44,70,2,2,15,6,5,0,1,0,0.2473,0.38031,161.057
45,177,6,6,47,18,9,1,1,0,0.2472,0.32263,409.389
46,234,6,6,64,23,12,1,1,0,0.2472,0.22358,549.03
47,129,2,2,58,15,6,0,1,0,0.2471,0.28732,292.668
48,170,2,2,53,17,11,1,1,0,0.2471,0.2954,370.28
49,110,3,3,36,11,3,0,1,0,0.247,0.26428,256.531
50,202,3,3,40,15,9,0,1,0,0.2469,0.29916,442.643
51,247,4,4,56,24,17,1,1,0,0.2469,0.24954,559.484
52,213,2,2,49,20,11,0,1,0,0.2468,0.23914,475.43
