round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,138,1,1,22,11,8,1,1,0,0.25,0.36386,291.888
2,28,0,0,9,4,2,1,1,0,0.2499,0.67609,39.101
3,42,1,1,15,5,5,1,1,0,0.2499,0.55619,71.151
4,46,1,1,15,6,0,1,1,0,0.2498,0.45065,86.598
5,23,0,0,7,3,3,1,1,0,0.2497,0.77389,26.792
6,114,0,0,20,12,9,1,1,0,0.2497,0.43196,206.859
7,90,0,0,10,7,5,1,1,0,0.2496,0.42696,152.96
8,84,5,0,8,7,4,0,1,0,0.2496,0.41072,167.587
9,65,2,2,9,5,4,1,1,0,0.2495,0.44178,121.603
10,66,0,0,18,7,4,1,1,0,0.2494,0.45082,110.87
11,56,0,0,14,6,3,0,1,0,0.2494,0.45609,99.906
12,88,1,1,13,8,3,1,1,0,0.2493,0.36548,175.033
13,12,0,0,4,2,3,1,1,0,0.2492,1.31675,-15.418
14,73,0,0,12,6,4,1,1,0,0.2492,0.35257,124.307
15,56,1,1,9,6,6,0,1,0,0.2491,0.51054,102.145
16,39,1,1,9,5,1,1,1,0,0.2491,0.49741,64.54
17,142,1,1,14,11,10,1,1,0,0.249,0.30317,261.257
18,97,2,2,14,7,8,1,1,0,0.2489,0.36376,161.065
19,90,0,0,12,6,2,1,1,0,0.2489,0.45545,180.606
20,77,1,1,11,5,11,0,1,0,0.2488,0.3993,127.528
21,152,2,2,19,10,6,0,1,0,0.2487,0.36974,285.0
22,43,1,1,9,5,5,1,1,0,0.2487,0.55136,70.337
23,19,0,0,9,3,2,1,1,0,0.2486,0.8356,9.222
24,135,2,2,30,13,10,0,1,0,0.2486,0.37813,252.499
25,153,2,2,18,13,7,0,1,0,0.2485,0.30707,290.373
26,38,0,0,8,5,2,0,1,0,0.2484,0.569,53.903
27,21,0,0,7,3,1,1,1,0,0.2484,1.58123,2.846
28,46,0,0,15,5,4,1,1,0,0.2483,0.49343,64.996
29,125,0,0,16,9,7,1,1,0,0.2482,0.3665,243.592
30,165,1,1,12,13,7,0,1,0,0.2482,0.31515,292.418
31,128,3,3,14,11,8,1,1,0,0.2481,0.42302,236.216
32,345,1,1,15,31,20,1,1,0,0.2481,0.3141,607.929
33,85,0,0,18,9,4,0,1,0,0.248,0.34856,162.364
34,60,2,2,14,5,3,1,1,0,0.2479,0.36175,119.651
35,62,1,1,19,7,3,0,1,0,0.2479,0.32841,103.719
36,56,2,2,17,5,2,0,1,0,0.2478,0.43033,112.666
37,51,2,2,17,5,4,1,1,0,0.2477,0.79301,63.133
38,118,3,3,24,9,9,0,1,0,0.2477,0.38879,248.893
39,133,2,2,17,10,8,0,1,0,0.2476,0.38255,266.145
40,217,2,2,29,22,13,1,1,0,0.2476,0.31926,386.419
41,25,2,2,7,2,2,1,1,0,0.2475,0.6268,41.514
42,41,1,1,9,4,3,0,1,0,0.2474,0.51008,62.037
43,91,0,0,18,9,3,1,1,0,0.2474,0.54035,171.415
44,21,0,0,8,3,2,1,1,0,0.2473,0.75126,16.275
45,72,1,1,7,3,8,0,1,0,0.2472,0.41368,140.589
46,37,0,0,11,5,2,1,1,0,0.2472,0.56886,21.206
47,180,0,0,27,17,10,1,1,0,0.2471,0.37328,337.467
48,59,0,0,10,5,4,0,1,0,0.2471,0.30642,114.012
49,89,0,0,15,7,5,1,1,0,0.247,0.47178,170.269
50,100,6,1,27,10,10,0,1,0,0.2469,0.39032,175.011
51,40,0,0,9,5,1,1,1,0,0.2469,0.52557,50.382
52,130,1,1,19,14,14,0,1,0,0.2468,0.36767,211.902
53,322,1,1,36,28,21,0,0,1,0.2467,0.27544,572.353
54,107,0,0,11,10,3,1,1,0,0.2467,0.34965,194.294
55,61,0,0,7,4,9,1,1,0,0.2466,0.54855,84.134
56,87,0,0,14,10,7,1,1,0,0.2466,0.47835,143.673
57,202,2,2,25,16,13,0,1,0,0.2465,0.32159,356.957
58,54,1,1,12,5,5,0,1,0,0.2464,0.39218,91.081
