round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,21,0,0,3,1,13,1,1,0,1.0,0.81146,-16.895
2,5,0,0,3,1,3,1,1,0,0.9997,3.0885,-15.442
3,12,0,0,2,1,2,1,1,0,0.9994,1.30651,-15.669
4,14,0,0,3,1,7,1,1,0,0.9991,0.95356,-13.991
5,20,0,0,3,1,12,1,1,0,0.9988,0.71196,-17.334
6,17,0,0,5,2,8,1,1,0,0.9985,0.99697,-14.694
7,9,0,0,5,1,4,1,1,0,0.9982,1.32866,-11.917
8,12,0,0,2,1,4,1,1,0,0.9979,1.08703,-13.988
9,9,0,0,3,1,6,1,1,0,0.9976,1.79061,-18.079
10,6,0,0,4,1,3,1,1,0,0.9973,2.42081,-16.242
11,20,0,0,6,1,9,1,1,0,0.997,0.71735,-17.133
12,39,0,0,6,2,20,1,1,0,0.9967,0.52948,-20.474
13,22,0,0,4,2,9,1,1,0,0.9964,0.62088,-14.393
14,12,0,0,2,1,7,1,1,0,0.9961,1.14055,-13.949
15,9,0,0,3,1,5,1,1,0,0.9958,1.38673,-13.684
16,12,0,0,2,1,4,1,1,0,0.9955,1.10825,-13.723
17,9,0,0,2,1,4,1,1,0,0.9952,1.22266,-12.543
18,10,0,0,2,1,4,1,1,0,0.995,1.32786,-15.106
19,6,0,0,3,1,2,1,1,0,0.9947,1.65364,-9.733
20,17,0,0,5,2,5,1,1,0,0.9944,0.74252,-11.645
21,6,0,0,3,1,4,1,1,0,0.9941,1.99679,-12.177
22,9,0,0,3,1,4,1,1,0,0.9938,1.46009,-14.936
23,7,0,0,2,1,0,1,1,0,0.9935,1.59028,-8.942
24,21,0,0,3,2,7,1,1,0,0.9932,0.86126,-16.441
25,7,0,0,2,1,4,1,1,0,0.9929,1.75778,-14.96
26,23,0,0,4,1,7,1,1,0,0.9926,0.54411,-17.417
27,21,0,0,6,2,9,1,1,0,0.9923,0.70848,-18.492
28,6,0,0,3,1,4,1,1,0,0.992,1.91341,-14.353
29,10,0,0,2,1,6,1,1,0,0.9917,1.29209,-17.706
30,6,0,0,3,1,2,1,1,0,0.9914,2.44871,-16.244
31,25,0,0,4,3,13,1,1,0,0.9911,0.73925,-17.425
32,21,0,0,2,1,7,1,1,0,0.9908,0.64739,-22.267
33,8,0,0,3,1,4,1,1,0,0.9905,1.47423,-16.585
34,10,0,0,1,1,4,1,1,0,0.9902,1.34789,-19.214
35,5,0,0,3,1,2,1,1,0,0.9899,2.16768,-11.004
36,7,0,0,2,1,2,1,1,0,0.9896,1.80851,-14.878
37,15,0,0,6,1,4,1,1,0,0.9893,0.72516,-14.109
38,27,0,0,2,2,11,1,1,0,0.989,0.66077,-20.702
39,8,0,0,2,1,2,1,1,0,0.9887,1.44144,-10.629
40,15,0,0,3,1,3,1,1,0,0.9884,0.77378,-20.362
41,10,0,0,2,1,4,1,1,0,0.9881,1.23694,-12.978
42,6,0,0,2,1,2,1,1,0,0.9878,1.88349,-16.374
43,10,0,0,5,1,7,1,1,0,0.9875,1.29976,-19.565
