round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,5,0,0,3,1,3,1,1,0,1.0,3.087,-15.435
2,11,0,0,1,1,3,1,1,0,0.9997,1.15582,-12.284
3,6,0,0,2,1,3,1,1,0,0.9994,1.98667,-11.65
4,7,0,0,2,1,3,1,1,0,0.9991,1.66823,-11.558
5,9,0,0,3,1,2,1,1,0,0.9988,1.09569,-9.72
6,5,0,0,3,1,2,1,1,0,0.9985,2.8473,-14.635
7,18,0,0,5,1,6,1,1,0,0.9982,0.69412,-12.089
8,7,0,0,3,1,4,1,1,0,0.9979,2.09651,-15.481
9,31,0,0,2,1,14,1,1,0,0.9976,0.50702,-15.294
10,23,0,0,5,2,11,1,1,0,0.9973,0.65426,-13.88
11,7,0,0,2,1,4,1,1,0,0.997,1.76448,-12.03
12,10,0,0,2,1,3,1,1,0,0.9967,1.21629,-10.468
13,23,0,0,6,2,11,1,1,0,0.9964,0.68035,-13.494
14,10,0,0,3,1,6,1,1,0,0.9961,1.19408,-12.987
15,27,1,1,7,2,11,1,1,0,0.9958,0.67849,-13.486
16,6,0,0,3,1,1,1,1,0,0.9955,1.74374,-10.678
17,12,0,0,3,1,3,1,1,0,0.9952,0.8365,-10.205
18,7,0,0,1,1,4,1,1,0,0.995,1.74496,-12.391
19,8,0,0,4,1,3,1,1,0,0.9947,1.6301,-14.387
20,28,0,0,3,1,12,1,1,0,0.9944,0.38284,-13.776
21,8,0,0,1,1,0,1,1,0,0.9941,1.2847,-9.382
22,24,0,0,3,2,13,1,1,0,0.9938,0.76143,-16.159
23,10,0,0,3,1,5,1,1,0,0.9935,0.97939,-10.34
24,23,0,0,3,2,8,1,1,0,0.9932,0.6109,-11.673
25,5,0,0,3,1,4,1,1,0,0.9929,2.81785,-15.535
26,7,0,0,2,1,3,1,1,0,0.9926,1.63788,-13.532
27,8,0,0,5,1,4,1,1,0,0.9923,1.47728,-13.419
28,23,0,0,6,2,8,1,1,0,0.992,0.53363,-10.879
29,7,0,0,3,1,1,1,1,0,0.9917,1.47265,-12.084
30,18,0,0,9,2,9,1,1,0,0.9914,0.75057,-13.418
31,14,0,0,1,1,2,1,1,0,0.9911,0.85955,-12.09
32,20,0,0,5,2,9,1,1,0,0.9908,0.62776,-14.262
33,8,0,0,2,1,2,1,1,0,0.9905,1.29609,-9.443
34,8,0,0,3,1,4,1,1,0,0.9902,1.43372,-11.301
35,7,0,0,1,1,3,1,1,0,0.9899,1.7273,-11.669
36,14,0,0,3,1,7,1,1,0,0.9896,0.9842,-14.874
37,25,0,0,5,2,6,1,1,0,0.9893,0.59829,-13.023
38,17,0,0,5,2,5,1,1,0,0.989,0.71395,-11.838
39,15,0,0,1,1,5,1,1,0,0.9887,0.81243,-12.891
40,18,0,0,7,2,10,1,1,0,0.9884,0.66636,-15.161
41,8,0,0,2,1,6,1,1,0,0.9881,1.29091,-15.393
42,11,0,0,6,1,2,1,1,0,0.9878,0.93697,-13.863
43,13,0,0,5,2,7,1,1,0,0.9875,0.98493,-9.948
44,9,0,0,3,1,3,1,1,0,0.9872,1.15805,-13.913
45,18,1,1,3,2,6,1,1,0,0.9869,0.7919,-9.908
46,32,1,1,5,3,12,1,1,0,0.9866,0.63185,-14.843
47,9,0,0,3,1,4,1,1,0,0.9863,1.15541,-14.56
48,17,0,0,4,2,9,1,1,0,0.986,0.83372,-14.445
49,27,0,0,4,2,8,1,1,0,0.9858,0.43771,-11.078
50,55,0,0,4,2,17,1,1,0,0.9855,0.25278,-13.363
51,36,0,0,5,3,15,1,1,0,0.9852,0.44629,-19.831
52,19,0,0,5,2,7,1,1,0,0.9849,0.79536,-11.681
53,9,0,0,3,1,3,1,1,0,0.9846,0.92898,-9.579
54,29,0,0,4,2,15,1,1,0,0.9843,0.45168,-13.017
55,26,0,0,3,2,9,1,1,0,0.984,0.59569,-14.774
56,14,0,0,5,1,8,1,1,0,0.9837,0.62886,-17.762
57,25,0,0,6,2,10,1,1,0,0.9834,0.49546,-9.917
58,24,0,0,2,2,8,1,1,0,0.9831,0.67172,-15.158
59,23,0,0,6,2,6,1,1,0,0.9828,0.54015,-12.636
60,27,0,0,6,3,9,1,1,0,0.9825,0.63504,-14.351
61,43,0,0,6,2,14,1,1,0,0.9822,0.35686,-16.835
62,19,0,0,5,2,10,1,1,0,0.9819,0.6338,-10.229
63,17,0,0,4,2,7,1,1,0,0.9816,0.69695,-15.147
64,14,0,0,2,1,4,1,1,0,0.9813,0.78006,-12.024
65,27,0,0,3,2,6,1,1,0,0.981,0.49941,-11.09
66,8,0,0,3,1,4,1,1,0,0.9807,1.32878,-15.618
67,9,0,0,1,1,3,1,1,0,0.9804,1.40737,-12.347
68,24,0,0,7,2,10,1,1,0,0.9801,0.46027,-11.875
69,29,0,0,3,3,10,1,1,0,0.9798,0.52117,-16.105
70,11,0,0,4,1,3,1,1,0,0.9795,0.98921,-13.367
71,9,0,0,2,1,3,1,1,0,0.9792,1.36959,-12.557
72,27,0,0,7,3,10,1,1,0,0.9789,0.50853,-15.151
73,26,1,1,2,2,6,1,1,0,0.9786,0.53187,-11.423
74,30,0,0,5,3,13,1,1,0,0.9783,0.40185,-12.458
75,24,0,0,3,2,3,1,1,0,0.978,0.52469,-9.687
76,15,0,0,5,2,9,1,1,0,0.9777,0.75109,-14.708
77,20,0,0,4,2,7,1,1,0,0.9774,0.69948,-17.181
78,24,0,0,6,2,6,1,1,0,0.9771,0.59246,-8.16
79,29,1,1,7,3,11,1,1,0,0.9768,0.50881,-7.836
80,23,0,0,4,2,7,1,1,0,0.9765,0.6063,-10.119
81,42,3,3,8,4,17,1,1,0,0.9762,0.50607,-10.427
82,15,0,0,5,2,6,1,1,0,0.976,0.87724,-12.825
83,29,1,1,7,2,7,1,1,0,0.9757,0.40918,-11.294
84,20,0,0,4,2,5,1,1,0,0.9754,0.69111,-11.977
85,35,2,2,6,2,11,1,1,0,0.9751,0.51335,-0.36
86,30,0,0,5,2,9,1,1,0,0.9748,0.49867,-11.552
87,33,0,0,3,2,11,1,1,0,0.9745,0.47697,-17.386
88,29,1,1,4,3,10,1,1,0,0.9742,0.66748,-12.313
89,8,0,0,4,1,3,1,1,0,0.9739,1.60623,-16.584
90,39,1,1,8,4,11,1,1,0,0.9736,0.49638,-12.257
91,18,0,0,5,2,6,1,1,0,0.9733,0.71214,-13.975
92,35,0,0,3,3,11,1,1,0,0.973,0.52946,-7.863
93,6,0,0,3,1,0,1,1,0,0.9727,1.7364,-15.229
94,39,2,2,12,3,10,1,1,0,0.9724,0.40806,-8.258
95,60,0,0,8,5,21,1,1,0,0.9721,0.33681,-19.576
96,18,0,0,1,1,9,1,1,0,0.9718,0.77422,-20.655
97,18,0,0,6,2,7,1,1,0,0.9715,0.72034,-12.223
98,18,0,0,2,1,7,1,1,0,0.9712,0.60847,-12.293
99,18,0,0,1,1,4,1,1,0,0.9709,0.63181,-13.879
100,22,0,0,10,3,10,1,1,0,0.9706,0.71171,-12.878
101,46,1,1,2,2,15,1,1,0,0.9703,0.39085,-13.053
102,35,0,0,3,2,11,1,1,0,0.97,0.45948,-16.067
103,38,0,0,6,1,14,1,1,0,0.9697,0.25297,-18.887
104,15,0,0,3,2,5,1,1,0,0.9694,0.94525,-13.304
105,17,0,0,2,1,6,1,1,0,0.9691,0.6727,-14.133
106,38,1,1,5,2,10,1,1,0,0.9688,0.37128,-11.536
107,17,0,0,4,2,7,1,1,0,0.9685,0.83929,-17.457
108,27,1,1,8,2,12,1,1,0,0.9682,0.5708,-8.371
109,29,0,0,4,3,9,1,1,0,0.9679,0.54816,-14.23
110,9,0,0,5,1,3,1,1,0,0.9676,1.00936,-8.805
111,44,2,2,6,3,11,1,1,0,0.9673,0.51967,0.435
112,6,0,0,3,1,4,1,1,0,0.967,1.43232,-15.845
113,13,0,0,3,1,4,1,1,0,0.9667,0.617,-9.548
114,44,2,2,6,3,13,1,1,0,0.9665,0.47651,2.075
115,6,0,0,2,1,3,1,1,0,0.9662,2.3006,-17.306
116,29,1,1,6,3,7,1,1,0,0.9659,0.52231,2.327
117,42,1,1,6,3,11,1,1,0,0.9656,0.32601,-12.679
118,29,0,0,3,2,10,1,1,0,0.9653,0.42396,-20.636
119,35,0,0,6,2,8,1,1,0,0.965,0.34975,-13.136
120,30,0,0,4,2,6,1,1,0,0.9647,0.56298,-1.474
121,13,0,0,5,1,3,1,1,0,0.9644,0.78664,-16.167
122,29,1,1,5,2,12,1,1,0,0.9641,0.49841,-9.067
123,6,0,0,1,1,3,1,1,0,0.9638,2.04364,-15.454
124,63,0,0,5,3,25,1,1,0,0.9635,0.27039,-22.434
125,18,0,0,4,2,8,1,1,0,0.9632,0.73621,-18.185
126,16,0,0,4,2,8,1,1,0,0.9629,0.87265,-14.545
127,44,1,1,2,2,11,1,1,0,0.9626,0.45399,-9.39
128,5,0,0,3,1,0,1,1,0,0.9623,1.82691,-8.596
129,38,1,1,3,3,9,1,1,0,0.962,0.40263,-5.408
130,47,1,1,3,2,6,1,1,0,0.9617,0.43731,9.177
131,68,1,1,8,3,21,1,1,0,0.9614,0.22936,-12.722
132,28,1,1,2,3,10,1,1,0,0.9611,0.55881,-7.711
133,32,2,2,7,2,6,1,1,0,0.9608,0.40209,1.786
134,5,0,0,2,1,2,1,1,0,0.9605,2.00459,-9.77
135,36,1,1,3,3,11,1,1,0,0.9602,0.46219,-7.385
136,61,1,1,9,4,9,1,1,0,0.9599,0.36625,3.368
137,19,0,0,2,1,3,1,1,0,0.9596,0.62025,-12.823
138,34,1,1,4,3,9,1,1,0,0.9593,0.45488,-6.49
139,24,2,2,8,2,4,1,1,0,0.959,0.49062,3.472
140,22,2,2,4,2,5,1,1,0,0.9587,0.70773,-6.115
141,109,0,0,4,4,22,1,1,0,0.9584,0.34154,35.465
142,41,0,0,7,2,3,1,1,0,0.9581,0.42804,18.67
143,30,1,1,6,3,8,1,1,0,0.9578,0.59196,-8.458
144,41,1,1,4,2,11,1,1,0,0.9575,0.33763,-1.692
145,69,2,2,12,5,22,1,1,0,0.9573,0.34785,-0.611
146,34,0,0,3,3,11,1,1,0,0.957,0.52927,-2.971
147,12,0,0,5,1,3,1,1,0,0.9567,0.86795,-18.357
148,40,1,1,3,2,8,1,1,0,0.9564,0.46628,4.78
149,54,3,3,10,3,12,1,1,0,0.9561,0.35973,18.715
150,25,0,0,5,2,5,1,1,0,0.9558,0.54968,-14.196
151,107,2,2,5,5,18,1,1,0,0.9555,0.27692,47.37
152,25,1,1,6,2,4,1,1,0,0.9552,0.45677,-6.809
153,39,0,0,4,3,9,1,1,0,0.9549,0.46779,5.923
154,23,0,0,5,2,4,1,1,0,0.9546,0.54805,-7.566
155,23,0,0,4,2,4,1,1,0,0.9543,0.60821,-3.919
156,30,1,1,7,2,7,1,1,0,0.954,0.38309,-5.166
157,34,1,1,2,2,9,1,1,0,0.9537,0.4624,1.646
158,22,0,0,6,2,5,1,1,0,0.9534,0.65904,-13.816
159,64,1,1,7,4,18,1,1,0,0.9531,0.3121,22.962
160,39,2,2,7,2,10,1,1,0,0.9528,0.42573,-0.925
161,45,1,1,8,2,8,1,1,0,0.9525,0.3155,2.274
162,33,1,1,9,3,8,1,1,0,0.9522,0.4772,4.465
163,32,0,0,4,2,6,1,1,0,0.9519,0.4068,-13.068
164,22,0,0,4,2,7,1,1,0,0.9516,0.63785,-19.092
165,20,0,0,4,1,6,1,1,0,0.9513,0.57,-18.761
166,5,0,0,2,1,3,1,1,0,0.951,2.22881,-16.253
167,32,0,0,6,3,9,1,1,0,0.9507,0.47217,-16.898
168,44,0,0,7,4,19,1,1,0,0.9504,0.39084,-14.713
169,14,0,0,4,1,5,1,1,0,0.9501,0.87148,-17.316
170,36,0,0,4,2,14,1,1,0,0.9498,0.39806,-19.322
171,15,0,0,4,2,4,1,1,0,0.9495,0.954,-16.609
172,65,3,3,8,4,13,1,1,0,0.9492,0.31285,42.451
173,25,2,2,7,2,8,1,1,0,0.9489,0.57741,-3.623
174,60,2,2,10,3,17,1,1,0,0.9486,0.34049,12.37
175,84,4,4,8,4,17,1,1,0,0.9483,0.49117,37.309
176,36,0,0,4,2,11,1,1,0,0.948,0.48585,5.74
177,38,0,0,6,2,13,1,1,0,0.9477,0.36066,-19.117
178,7,0,0,2,1,4,1,1,0,0.9475,1.50579,-17.324
179,40,1,1,5,3,14,1,1,0,0.9472,0.34021,4.233
180,19,0,0,3,2,5,1,1,0,0.9469,0.76197,-17.361
181,44,2,2,6,2,6,1,1,0,0.9466,0.38789,11.688
182,17,0,0,8,2,7,1,1,0,0.9463,0.55039,-14.227
183,71,2,2,11,5,14,1,1,0,0.946,0.275,34.861
184,5,0,0,2,1,1,1,1,0,0.9457,2.0189,-9.271
185,28,3,3,6,2,5,1,1,0,0.9454,0.67653,-1.527
186,25,0,0,8,2,8,1,1,0,0.9451,0.53139,-18.463
187,8,0,0,6,1,3,1,1,0,0.9448,1.38284,-20.643
188,70,2,2,12,4,14,1,1,0,0.9445,0.36142,21.214
189,15,0,0,5,2,4,1,1,0,0.9442,0.84762,-1.999
190,24,1,1,3,2,9,1,1,0,0.9439,0.57263,-10.375
