episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,states_visited
1,19,0,0,2,1,-7.39,0.9995,1,0,6
2,6,0,0,2,1,-6.46,0.999,1,0,11
3,15,0,0,2,1,-8.1,0.9986,1,0,14
4,15,0,0,2,1,-7.7,0.9981,1,0,21
5,8,0,0,2,1,-6.08,0.9976,1,0,26
6,6,0,0,3,1,-5.71,0.9971,1,0,28
7,7,0,0,2,1,-6.52,0.9967,1,0,33
8,9,0,0,2,1,-6.49,0.9962,1,0,38
9,8,0,0,2,1,-6.08,0.9957,1,0,42
10,8,0,0,1,1,-6.38,0.9952,1,0,42
11,5,0,0,4,1,-5.25,0.9948,1,0,44
12,5,0,0,3,1,-5.65,0.9943,1,0,44
13,10,0,0,3,1,-6.35,0.9938,1,0,49
14,13,0,0,4,1,-7.08,0.9933,1,0,50
15,6,0,0,3,1,-5.26,0.9929,1,0,54
16,14,0,0,3,2,-7.69,0.9924,1,0,56
17,8,0,0,4,1,-5.88,0.9919,1,0,62
18,12,0,0,2,1,-7.67,0.9915,1,0,63
19,5,0,0,2,1,-5.05,0.991,1,0,67
20,5,0,0,1,1,-5.75,0.9905,1,0,67
21,9,0,0,1,1,-6.44,0.99,1,0,70
22,14,0,0,2,1,-8.19,0.9896,1,0,71
23,6,0,0,2,1,-5.51,0.9891,1,0,72
24,28,0,0,2,2,-11.38,0.9886,1,0,73
25,9,0,0,3,1,-7.19,0.9881,1,0,74
26,11,0,0,2,1,-7.06,0.9877,1,0,79
27,28,0,0,4,3,-11.63,0.9872,1,0,87
28,8,0,0,3,1,-5.73,0.9867,1,0,92
29,15,0,0,2,1,-8.15,0.9862,1,0,93
30,6,0,0,1,1,-6.76,0.9858,1,0,94
31,15,0,0,3,1,-8.3,0.9853,1,0,94
32,11,0,0,2,1,-6.16,0.9848,1,0,94
33,6,0,0,2,1,-5.56,0.9843,1,0,95
34,17,0,0,1,1,-7.07,0.9839,1,0,97
35,15,0,0,4,1,-7.2,0.9834,1,0,98
36,10,0,0,3,1,-6.3,0.9829,1,0,98
37,9,0,0,3,1,-6.29,0.9824,1,0,98
38,5,0,0,1,1,-5.8,0.9819,1,0,102
39,23,0,0,3,1,-9.13,0.9815,1,0,103
40,8,0,0,1,1,-6.33,0.981,1,0,106
41,7,0,0,2,1,-5.02,0.9805,1,0,106
42,6,0,0,3,1,-6.16,0.98,1,0,106
43,9,0,0,3,1,-6.24,0.9796,1,0,106
44,12,0,0,3,1,-7.37,0.9791,1,0,106
45,5,0,0,2,1,-5.5,0.9786,1,0,106
46,9,0,0,3,1,-6.74,0.9781,1,0,106
47,6,0,0,4,1,-5.41,0.9777,1,0,108
48,9,0,0,2,1,-6.14,0.9772,1,0,108
49,6,0,0,3,1,-5.26,0.9767,1,0,108
50,7,0,0,3,1,-6.22,0.9762,1,0,109
51,5,0,0,4,1,-5.25,0.9758,1,0,109
52,12,0,0,5,1,-7.57,0.9753,1,0,111
53,16,0,0,2,1,-9.21,0.9748,1,0,111
54,23,0,0,2,1,-8.73,0.9744,1,0,112
55,20,0,0,3,1,-10.8,0.9739,1,0,112
56,5,0,0,3,1,-5.65,0.9734,1,0,112
57,6,0,0,4,1,-5.41,0.9729,1,0,112
58,6,0,0,3,1,-6.16,0.9725,1,0,112
59,7,0,0,2,1,-6.47,0.972,1,0,112
60,6,0,0,1,1,-6.26,0.9715,1,0,112
61,9,0,0,2,1,-7.04,0.971,1,0,112
62,5,0,0,2,1,-5.85,0.9706,1,0,112
63,7,0,0,1,1,-5.77,0.9701,1,0,112
64,10,0,0,3,1,-6.8,0.9696,1,0,113
65,12,0,0,2,1,-7.42,0.9691,1,0,113
66,8,0,0,3,1,-6.68,0.9687,1,0,113
