round,steps,score,coins,crates,bombs,invalid,killed_self,got_killed,survived,epsilon,mean_abs_td,total_reward
1,25,1,1,9,2,7,1,1,0,0.25,0.73658,37.503
2,24,0,0,8,3,3,1,1,0,0.2499,0.20755,49.788
3,22,0,0,8,3,4,1,1,0,0.2499,0.4451,48.502
4,35,1,1,11,4,4,1,1,0,0.2498,0.48433,67.676
5,18,1,1,5,2,2,1,1,0,0.2497,0.16205,43.795
6,27,1,1,11,3,3,1,1,0,0.2497,0.22397,67.446
7,20,0,0,9,3,1,1,1,0,0.2496,0.78233,18.36
8,123,2,2,29,15,11,1,1,0,0.2496,0.28647,315.233
9,64,1,1,12,8,8,1,1,0,0.2495,0.48902,114.511
10,68,2,2,18,7,6,1,1,0,0.2494,0.2982,185.41
11,31,2,2,13,3,3,1,1,0,0.2494,0.32157,74.159
12,21,0,0,9,3,5,1,1,0,0.2493,0.35388,46.092
13,7,0,0,3,1,2,1,1,0,0.2492,0.58137,6.155
14,44,0,0,5,5,10,1,1,0,0.2492,0.59113,93.313
15,27,1,1,9,3,4,1,1,0,0.2491,0.26904,71.277
16,72,0,0,17,9,7,1,1,0,0.2491,0.53964,133.71
17,7,0,0,2,1,1,1,1,0,0.249,0.13047,6.969
18,15,0,0,8,2,2,1,1,0,0.2489,0.23323,29.901
19,22,1,1,7,2,0,1,1,0,0.2489,0.33929,59.601
20,70,1,1,24,9,7,1,1,0,0.2488,0.25837,187.862
21,15,0,0,6,2,4,1,1,0,0.2487,0.39871,28.433
22,42,0,0,9,6,3,1,1,0,0.2487,0.28131,86.958
23,34,0,0,14,5,7,1,1,0,0.2486,0.38416,77.126
24,49,1,1,15,6,8,1,1,0,0.2486,0.2776,122.713
25,22,0,0,7,3,5,1,1,0,0.2485,0.32094,34.555
26,21,0,0,10,3,3,1,1,0,0.2484,0.33035,45.594
27,32,1,1,10,4,5,1,1,0,0.2484,0.66538,80.673
28,48,2,2,8,5,3,1,1,0,0.2483,0.32022,101.952
29,6,0,0,2,1,1,1,1,0,0.2482,0.18416,3.953
30,6,0,0,3,1,3,1,1,0,0.2482,0.16048,3.776
31,30,0,0,7,4,4,1,1,0,0.2481,0.59873,29.019
32,7,0,0,2,1,2,1,1,0,0.2481,0.1781,5.855
33,13,0,0,5,2,2,1,1,0,0.248,0.98292,-15.462
34,7,0,0,1,1,0,1,1,0,0.2479,0.15953,6.324
35,71,1,1,15,9,7,1,1,0,0.2479,0.31327,182.808
36,81,2,2,22,10,5,1,1,0,0.2478,0.32971,227.882
37,14,0,0,8,2,0,1,1,0,0.2477,0.24866,27.067
38,6,0,0,2,1,1,1,1,0,0.2477,0.18195,3.728
39,23,0,0,6,3,5,1,1,0,0.2476,0.68612,10.065
40,6,0,0,3,1,1,1,1,0,0.2476,0.17465,4.009
41,25,1,1,7,3,3,1,1,0,0.2475,0.69224,22.63
42,29,0,0,6,4,1,1,1,0,0.2474,0.26364,25.808
43,49,0,0,15,7,6,1,1,0,0.2474,0.32652,108.744
44,40,0,0,13,5,10,1,1,0,0.2473,0.3016,79.248
45,51,0,0,17,7,3,1,1,0,0.2472,0.2522,127.121
46,102,3,3,29,11,14,1,1,0,0.2472,0.27217,276.955
47,22,0,0,8,3,1,1,1,0,0.2471,0.28584,46.216
48,30,0,0,10,4,2,1,1,0,0.2471,0.20867,66.772
49,8,0,0,3,1,3,1,1,0,0.247,0.19432,7.587
50,18,1,1,8,2,2,1,1,0,0.2469,0.97763,18.267
51,6,0,0,2,1,1,1,1,0,0.2469,0.16972,4.043
52,7,0,0,3,1,2,1,1,0,0.2468,0.1949,5.804
53,33,2,2,8,4,4,1,1,0,0.2467,0.84879,63.583
54,8,0,0,2,1,2,1,1,0,0.2467,0.14463,8.757
55,20,0,0,8,3,2,1,1,0,0.2466,0.23551,28.208
56,26,1,1,5,3,3,1,1,0,0.2466,0.56946,33.293
57,21,0,0,7,3,4,1,1,0,0.2465,0.80674,22.693
58,29,0,0,10,4,4,1,1,0,0.2464,0.26362,65.874
59,16,0,0,4,2,3,1,1,0,0.2464,0.78394,-9.379
60,6,0,0,2,1,2,1,1,0,0.2463,0.16614,3.342
61,88,1,1,21,11,11,1,1,0,0.2462,0.28023,225.922
62,37,0,0,9,5,3,1,1,0,0.2462,0.24644,82.593
63,66,1,1,10,8,8,1,1,0,0.2461,0.22662,148.466
64,146,5,5,31,16,19,1,1,0,0.2461,0.30634,375.233
65,96,1,1,19,12,7,1,1,0,0.246,0.2137,241.204
66,17,0,0,5,2,3,1,1,0,0.2459,0.183,16.74
67,13,0,0,8,2,0,1,1,0,0.2459,0.26936,23.575
68,22,0,0,8,3,3,1,1,0,0.2458,0.27712,17.514
69,6,0,0,1,1,3,1,1,0,0.2457,0.35383,2.361
70,37,0,0,10,5,5,1,1,0,0.2457,0.17519,81.757
71,14,0,0,3,2,1,1,1,0,0.2456,0.19899,23.981
72,119,0,0,16,15,13,1,1,0,0.2456,0.284,257.274
73,20,0,0,7,3,2,1,1,0,0.2455,1.07915,29.773
