episode,steps,score,coins,crates,bombs,reward,epsilon,killed_self,survived,weight_norm
1,400,33,33,0,0,24.4,0.9995,0,1,3.2491
2,400,23,23,0,0,13.5,0.999,0,1,5.5132
3,400,15,15,0,0,5.3,0.9986,0,1,7.9491
4,400,19,19,0,0,8.95,0.9981,0,1,9.9469
5,400,14,14,0,0,4.4,0.9976,0,1,11.1239
6,400,30,30,0,0,20.65,0.9971,0,1,14.1088
7,400,19,19,0,0,9.2,0.9967,0,1,16.3411
8,400,16,16,0,0,6.1,0.9962,0,1,17.7601
9,400,24,24,0,0,15.55,0.9957,0,1,20.3394
10,400,29,29,0,0,19.65,0.9952,0,1,23.9534
11,400,21,21,0,0,10.75,0.9948,0,1,26.0922
12,400,17,17,0,0,6.95,0.9943,0,1,29.8423
13,400,21,21,0,0,11.7,0.9938,0,1,32.9713
14,400,15,15,0,0,4.7,0.9933,0,1,34.1523
15,400,21,21,0,0,11.7,0.9929,0,1,35.7447
16,400,25,25,0,0,15.85,0.9924,0,1,40.9112
17,400,8,8,0,0,-1.85,0.9919,0,1,42.0368
18,400,24,24,0,0,13.65,0.9915,0,1,45.6431
19,400,14,14,0,0,4.6,0.991,0,1,45.618
20,400,19,19,0,0,9.45,0.9905,0,1,50.8377
21,400,15,15,0,0,5.4,0.99,0,1,53.4016
22,400,25,25,0,0,15.9,0.9896,0,1,55.6307
23,400,14,14,0,0,4.35,0.9891,0,1,55.387
24,400,10,10,0,0,1.15,0.9886,0,1,56.5791
25,400,16,16,0,0,5.15,0.9881,0,1,60.1897
26,400,18,18,0,0,8.15,0.9877,0,1,61.2552
27,400,20,20,0,0,10.8,0.9872,0,1,64.4459
28,400,20,20,0,0,9.85,0.9867,0,1,66.4354
29,400,26,26,0,0,17.4,0.9862,0,1,68.4592
30,400,23,23,0,0,13.4,0.9858,0,1,71.4539
31,400,23,23,0,0,13.65,0.9853,0,1,74.4033
32,400,20,20,0,0,10.35,0.9848,0,1,75.408
33,400,20,20,0,0,11.0,0.9843,0,1,77.3662
34,400,17,17,0,0,7.65,0.9839,0,1,77.2702
35,400,26,26,0,0,16.45,0.9834,0,1,81.9216
36,400,25,25,0,0,15.75,0.9829,0,1,81.1585
37,400,21,21,0,0,11.1,0.9824,0,1,80.5974
38,400,26,26,0,0,15.9,0.9819,0,1,81.384
